GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002MA,B17006_002EA,B17006_003MA,B17006_003EA,B17006_004MA,B17006_004EA,B17006_005MA,B17006_005EA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008MA,B17006_008EA,B17006_009MA,B17006_009EA,B17006_010EA,B17006_010MA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013MA,B17006_013EA,B17006_014MA,B17006_014EA,B17006_015EA,B17006_015MA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025MA,B17006_025EA,B17006_026MA,B17006_026EA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US45,1064518,4481,293522,12475,79226,8920,23595,3342,5947,1696,49684,6334,214296,10212,24478,4326,6513,1505,1670,736,16295,3625,189818,9560,68210,4741,9886,1509,111722,7014,770996,11944,558889,14182,149450,6276,28780,3246,380659,11551,212107,11150,52247,5339,15054,2520,2634,1045,34559,4557,159860,11108,36544,4057,8960,2129,114356,9338,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,196243,1544,34943,3521,10408,2232,3952,1021,597,259,5859,1490,24535,3523,5962,2001,2392,938,162,124,3408,1275,18573,3196,7113,1553,1369,542,10091,1870,161300,3443,122009,4741,34240,1917,6145,1143,81624,4070,39291,4125,12101,2494,3115,989,973,602,8013,1663,27190,3484,6496,1199,1094,521,19600,2797,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1463437,5241,380055,14804,128483,9457,39610,4017,7374,1674,81499,7141,251572,14597,34647,4853,9729,2251,2060,878,22858,3900,216925,13465,72293,5924,10331,1918,134301,9505,1083382,14333,820831,14246,218418,7111,44270,3573,558143,11595,262551,12424,63358,5898,13949,2279,4749,1166,44660,4819,199193,10588,41010,3923,8872,2028,149311,8903,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6850069,9286,1809923,35947,743088,28298,236215,11255,45403,3581,461470,21071,1066835,25670,134510,10136,52381,5788,6435,1408,75694,6497,932325,25263,291872,10274,56091,4728,584362,18124,5040146,34703,3812467,32366,1056006,15326,222830,10063,2533631,24103,1227679,29002,321440,18203,87677,7160,19675,2805,214088,14672,906239,29364,206019,10184,48691,5415,651529,21588,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866599,2823,135200,10393,66317,8090,24722,3439,4061,992,37534,5761,68883,7594,9656,3048,3226,1380,1249,777,5181,1869,59227,7055,18152,2964,4350,1758,36725,5145,731399,10462,626321,11463,189756,3788,35177,2625,401388,10288,105078,7599,33055,5226,9525,2578,1135,459,22395,3777,72023,6577,14481,2359,3710,1099,53832,5836,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,121653,1344,17299,2399,5665,1470,2070,683,572,320,3023,1032,11634,1842,1844,782,875,487,213,217,756,474,9790,1708,4147,1155,658,294,4985,1093,104354,2418,78093,2763,17676,1403,4428,959,55989,2364,26261,2293,9457,1674,2499,749,213,112,6745,1608,16804,2092,2971,720,377,224,13456,1833,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1822331,4437,273819,13132,80471,8283,22302,3231,4992,1168,53177,6014,193348,12397,20622,3139,7115,1661,1240,662,12267,2420,172726,12231,58674,5872,11804,2046,102248,7538,1548512,13517,1196677,14653,334507,6279,66414,4286,795756,12799,351835,14465,91630,7411,22224,3068,5561,1534,63845,5442,260205,12538,56260,4798,14114,2406,189831,8923,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1536712,5208,273660,12104,101268,8283,30045,3665,5987,1436,65236,6238,172392,9102,24832,4136,9136,2223,966,525,14730,2506,147560,9134,48060,5189,8005,1749,91495,6356,1263052,13341,988295,14819,279341,7335,57271,3880,651683,10232,274757,12214,85957,6994,24390,3524,2319,738,59248,5207,188800,9703,37173,3824,8965,2006,142662,7797,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,375161,3165,94852,6222,32966,4493,9331,1906,1770,623,21865,3342,61886,5663,8669,1913,2730,968,529,351,5410,1346,53217,5354,18613,2503,3162,1013,31442,3398,280309,7419,216713,7423,56573,3577,12360,1551,147780,5746,63596,4858,21715,2977,5323,1241,1022,490,15370,2346,41881,4789,9344,1675,1419,452,31118,4110,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1291116,4917,230521,10819,64733,6356,19138,2460,3923,771,41672,4342,165788,9772,26119,4265,9881,2236,949,524,15289,2843,139669,8996,45468,4101,7929,1413,86272,6736,1060595,11718,825299,11045,215285,4663,45822,2792,564192,9081,235296,9602,76131,5706,19789,2656,3247,856,53095,4622,159165,8198,32064,3302,8236,1613,118865,7248,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,131770,1362,20017,2717,7857,2088,3223,1050,543,260,4091,1306,12160,2347,2102,918,601,544,168,219,1333,729,10058,2273,3607,967,450,234,6001,1691,111753,3111,85571,3765,25019,1714,4804,1257,55748,3102,26182,2922,9096,2114,2283,835,622,432,6191,1678,17086,2565,3735,1250,796,483,12555,2132,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865124,2127,495960,11861,149711,8948,38371,3984,6931,1473,104409,6961,346249,10898,60505,6332,21014,2946,3991,999,35500,4309,285744,9662,72755,3904,15815,1943,197174,7707,369164,11942,245243,9793,54457,3451,14164,1999,176622,7911,123921,7857,27697,3673,9481,1580,924,589,17292,2825,96224,6786,18859,2647,3956,985,73409,5335,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
