GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001MA,B23022_001EA,B23022_002MA,B23022_002EA,B23022_003EA,B23022_003MA,B23022_004MA,B23022_004EA,B23022_005MA,B23022_005EA,B23022_006MA,B23022_006EA,B23022_007MA,B23022_007EA,B23022_008EA,B23022_008MA,B23022_009MA,B23022_009EA,B23022_010MA,B23022_010EA,B23022_011MA,B23022_011EA,B23022_012MA,B23022_012EA,B23022_013EA,B23022_013MA,B23022_014EA,B23022_014MA,B23022_015MA,B23022_015EA,B23022_016MA,B23022_016EA,B23022_017MA,B23022_017EA,B23022_018EA,B23022_018MA,B23022_019EA,B23022_019MA,B23022_020MA,B23022_020EA,B23022_021MA,B23022_021EA,B23022_022MA,B23022_022EA,B23022_023EA,B23022_023MA,B23022_024EA,B23022_024MA,B23022_025EA,B23022_025MA,B23022_026MA,B23022_026EA,B23022_027MA,B23022_027EA,B23022_028EA,B23022_028MA,B23022_029MA,B23022_029EA,B23022_030EA,B23022_030MA,B23022_031MA,B23022_031EA,B23022_032MA,B23022_032EA,B23022_033EA,B23022_033MA,B23022_034EA,B23022_034MA,B23022_035EA,B23022_035MA,B23022_036EA,B23022_036MA,B23022_037MA,B23022_037EA,B23022_038EA,B23022_038MA,B23022_039EA,B23022_039MA,B23022_040EA,B23022_040MA,B23022_041EA,B23022_041MA,B23022_042MA,B23022_042EA,B23022_043EA,B23022_043MA,B23022_044MA,B23022_044EA,B23022_045MA,B23022_045EA,B23022_046MA,B23022_046EA,B23022_047MA,B23022_047EA,B23022_048MA,B23022_048EA,B23022_049MA,B23022_049EA,state
0400000US26,6477343,5243,3218337,4942,2364063,11738,1874490,14172,1483489,14224,33540,2959,85290,3972,105255,4762,81546,4214,85370,4823,381910,7574,160392,5295,9115,1269,33817,2618,51001,3365,55208,3631,72377,3905,107663,4930,27194,2736,1480,472,6598,1252,11180,1377,17771,1761,43440,3008,854274,11784,3259006,3575,2251413,13014,1409598,14402,1136341,11276,22488,1913,76002,4165,69309,3691,53871,3258,51587,3117,679521,11707,364066,9431,19249,1872,66064,3813,82498,4323,66114,3697,81530,4324,162294,4616,44625,3294,3537,989,12562,1612,22792,2476,23838,2257,54940,3070,1007593,13258,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3509381,3921,1766965,2886,1508490,6801,1211800,7523,998492,9763,18556,1864,56594,3496,57557,3577,38818,2558,41783,3386,227392,6580,101813,4007,6767,1099,25420,2164,27368,2604,27091,2220,38933,3005,69298,2855,18018,1611,1757,709,5443,1049,9108,1264,11007,1292,23965,1868,258475,6318,1742416,3506,1403236,7534,901287,7654,757395,8003,13706,1430,46379,2757,36407,2760,23227,2096,24173,2226,398686,7449,224656,6346,11924,1428,40950,2903,47895,2546,35022,2770,38239,2583,103263,4086,30402,2297,2028,486,11793,1555,14608,1651,15695,1537,28737,2076,339180,7532,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1922980,3824,940142,3443,663539,7648,559578,7502,452273,8234,9230,1710,23658,2341,26415,2940,20023,2809,27979,3132,86223,5142,33620,3633,1997,846,8906,1784,13556,2280,11168,1833,16976,2392,17738,2199,4306,1124,303,253,1336,725,1914,791,1474,629,8405,1671,276603,7849,982838,3040,621437,8259,455645,7337,375079,7670,7671,1712,20061,2445,21160,2404,16314,2527,15360,2364,130343,6559,63773,4495,3186,1002,11546,1652,17572,2428,15305,1723,18961,2362,35449,3609,10659,1633,1209,520,3309,826,5303,1252,4896,1804,10073,1941,361401,7760,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3905303,5113,1934726,3376,1525438,9005,1242962,9174,1019296,9694,18596,2209,58221,3773,61714,3425,40553,3384,44582,3872,226134,7714,93029,4803,4886,1049,24174,2423,33135,3326,28515,2961,42395,3671,56342,3501,13726,1709,714,465,3736,965,6567,1277,8131,1263,23468,2246,409288,9147,1970577,4861,1443809,10397,1001377,10928,834136,11202,14692,2013,46359,3280,43047,3632,30094,2854,33049,3662,352411,7679,178781,6486,9076,1730,35161,2674,43064,2963,39475,2931,46854,3466,90021,4993,24243,2648,1605,487,6761,1163,11707,1571,14538,1630,31167,2491,526768,9251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,650198,2007,327989,1736,273581,3479,219092,4493,173551,4868,3627,888,11152,1813,13704,1755,8345,1270,8713,1477,41259,3505,16826,2309,933,439,3762,949,6101,1125,5730,1838,7907,1365,13230,1689,3920,1123,292,340,273,173,1467,586,2496,852,4782,940,54408,3627,322209,1969,250892,3318,156074,4510,124219,4293,3627,1255,9972,1426,6462,1300,5770,1100,6024,1366,74583,3584,40319,3420,2386,957,6549,1343,9442,1566,7074,1313,8813,1348,20235,2581,7508,1719,507,508,2040,692,2596,785,2736,760,4848,1026,71317,3296,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1181490,2335,593173,1996,523114,3475,437908,4701,372738,5928,6192,1257,16137,1893,17099,1898,10324,1310,15418,2116,66228,3809,27690,2437,1633,635,6626,1239,8106,1251,9824,1585,12349,1430,18978,1988,5019,1001,999,516,1232,479,2324,740,2655,646,6749,1132,70059,3470,588317,2071,475212,4861,319990,5699,270484,5865,4225,839,14614,1787,12664,1412,8166,1431,9837,1468,122615,4653,69546,4044,2484,648,12384,1685,13979,1613,10936,1641,13286,1765,32607,2074,9041,1203,1153,423,2463,729,5463,971,4464,877,10023,1394,113105,4848,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1794863,3738,910729,3034,698067,8961,567693,9865,456981,10092,10792,1995,23091,3449,27137,3440,22673,3142,27019,3423,111687,5976,51442,5079,2585,1268,12115,2608,17002,2633,10521,1453,18022,2922,18687,2454,5691,1255,483,305,599,523,977,552,3352,1027,7585,1821,212662,8967,884134,2602,600466,10464,428604,10819,356004,11260,9058,1739,17795,2429,17765,2485,12235,2257,15747,3162,142413,7535,74826,5898,3330,1087,12014,2007,19318,2533,14940,2990,17985,3262,29449,3985,9104,2022,442,224,2199,1042,3537,1493,4464,1579,9703,2117,283668,10457,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,889664,1893,443557,2085,374124,4225,310337,4729,261879,5523,3915,1034,13773,1754,11730,1708,8808,1769,10232,1630,49316,3379,19665,2397,793,385,4212,943,7675,1399,7565,1486,9406,1471,14471,1896,1984,620,255,198,1183,452,2362,709,2453,865,6234,1451,69433,3884,446107,1648,347464,4790,229676,5467,192971,5008,4601,1137,11314,1403,8589,1551,6257,1407,5944,1277,93588,4629,50073,3417,2370,757,9410,1496,10227,1549,12255,1906,9253,1441,24200,2558,6640,1256,999,480,3363,877,2997,729,3615,875,6586,1328,98643,4700,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5815345,4426,2874688,3570,2275277,9940,1932157,11295,1622497,12636,30502,2345,78678,3971,79893,5061,60778,4598,59809,3726,267960,8219,119848,6025,6447,1392,20358,2208,35306,3094,33502,3081,52499,3816,75160,3931,21374,2268,1232,547,5646,1072,8874,1568,8552,1496,29482,2765,599411,10476,2940657,3151,2078279,12464,1478458,11333,1211826,13222,25023,2272,92196,4885,56044,4062,45457,3106,47912,3882,484355,10527,265613,8325,13510,1798,49333,3108,50343,3513,47344,3594,58212,3679,115466,5124,34315,3231,3087,687,12448,1581,14729,1530,14936,1966,35951,2780,862378,12319,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1336680,3219,669216,2807,498010,6071,401171,6699,328468,7008,7534,1846,14902,1738,16988,2205,14369,2123,18910,2667,78846,4222,38857,3124,1254,599,6399,1476,9102,1541,8534,1450,14700,2162,17993,2322,4871,1075,0,198,1200,577,2195,922,2386,961,7341,1521,171206,6024,667464,2384,447538,5332,310447,6331,256342,6433,4563,1158,12421,1919,13712,2073,12708,1860,10701,1557,107612,5265,57597,4522,3695,1025,8288,1552,14785,2160,10669,1921,12578,1833,29479,2685,6963,1370,555,359,2224,662,3117,796,4926,1398,11694,1981,219926,5907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13040631,7502,6406518,5524,4903548,15613,4091179,18408,3397935,19071,66465,4064,166396,5783,174636,8021,138411,5886,147336,6477,644433,12718,296218,9514,14638,1947,54379,3624,80711,5320,87227,4817,111260,6280,167936,6338,48776,3245,2820,861,11246,1751,17803,1900,25936,2371,61355,3790,1502970,15689,6634113,6156,4612532,18701,3261436,19335,2707462,20769,55325,4062,166634,6716,121829,6566,99177,4878,111009,4864,1077591,16820,576888,13489,30776,2921,107508,4733,118237,5033,105247,5234,138935,6158,273505,8262,81114,5021,6776,1236,23340,2194,35420,2715,40505,3215,86350,3848,2021581,18307,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6340441,7585,3110395,6243,2384777,13315,1966053,15516,1627520,15493,33633,3837,86524,5904,77138,5432,69104,5454,72134,4528,339449,11369,140336,8088,6990,1582,27508,3214,49331,3413,47246,4749,68038,4849,79275,5310,16624,2410,1478,644,5209,1427,9664,1574,12782,2077,33518,3435,725618,13617,3230046,6051,2227190,18647,1550989,17055,1257698,16926,24945,2811,91196,5794,69524,5139,51576,4148,56050,5055,544799,14429,267229,9761,14454,2443,48719,3609,69343,5370,64629,5174,80425,5828,131402,6297,32525,3004,4299,1305,9462,1639,16385,2638,22406,2998,46325,3861,1002856,18251,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,451874,1577,233832,1558,209746,2585,180517,3300,151310,3218,3180,1025,9687,1503,6660,1119,5118,1059,4562,938,23246,2278,9488,1617,947,699,2463,771,3440,814,2842,668,4066,823,5983,957,1602,581,46,60,297,194,768,413,1204,472,2066,576,24086,2162,218042,1455,183950,2762,120182,3351,99183,2996,1764,597,6341,952,5885,1009,3647,849,3362,742,51591,2825,28210,2222,2222,931,4748,974,5966,1075,5540,988,4905,939,12177,1497,3297,790,239,164,1218,511,2090,798,1778,696,3555,840,34092,2255,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7518201,5816,3722513,4956,2900067,14148,2363111,13539,1951628,14807,31869,2661,95182,3956,108396,5391,87088,4352,88948,4950,431959,8577,182743,6774,9147,1319,39042,3164,57251,3377,65089,4220,78687,4377,104997,5333,25891,2200,907,379,8007,1232,12547,1777,13246,1500,44399,3019,822446,13454,3795688,4839,2719783,13431,1791802,15654,1510092,15454,23279,2435,74866,3918,73533,4538,53923,3629,56109,4089,746804,11258,409866,9570,18938,2311,64950,4067,89658,4631,76799,4379,86593,4940,181177,7436,48815,3057,4317,926,15684,1792,24261,2435,27013,2635,61087,4102,1075905,14324,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2439449,3610,1222664,3065,964953,6567,812366,8846,677293,7755,11450,1720,29843,2498,37661,3353,25909,2622,30210,2249,126027,5314,52104,3419,3208,852,11019,1524,19910,2393,16820,2063,22966,2279,26560,2580,8251,1312,571,464,1760,663,3025,779,3751,884,9202,1484,257711,6064,1216785,2960,843022,7460,606983,8996,499345,8132,9457,1675,26010,2257,25489,2372,19814,1993,26868,2559,187539,7005,93312,5001,4633,877,17325,2173,22916,2307,21035,1882,28318,2895,48500,3136,13204,1818,1093,490,3331,907,6267,949,7059,1150,17546,2021,373763,7080,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2555342,4378,1275487,3338,991410,7600,778834,9827,601140,9750,18378,2462,38887,3232,42330,3388,37885,3388,40214,3900,166814,6548,73678,5035,5429,1615,15677,2027,21330,2303,20315,2534,30385,3484,45762,3619,9329,1420,1309,602,3406,1064,5366,1322,5671,1257,20681,2423,284077,7971,1279855,2967,909147,9229,559340,8123,435192,8410,12012,1912,32974,3250,30470,3092,20586,2420,28106,3399,268668,7600,146240,6534,8316,1581,24613,2310,31102,2880,24213,2681,34184,3079,81139,4551,20730,2201,1776,686,7229,1220,9560,1647,12471,1905,29373,2940,370708,9490,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8341471,6276,4141733,5243,3256416,12841,2704386,13953,2199139,14245,52625,3202,122841,5590,120308,5641,98368,4550,111105,5933,425715,10956,166242,7387,11773,2096,38542,2986,58608,3851,67412,3753,83138,3814,126315,5384,30943,2436,2447,806,7581,1353,16303,2104,20183,2152,48858,3246,885317,13377,4199738,3876,3045041,13812,2052558,14391,1704934,12982,33396,2809,93669,4776,80815,4899,64271,3980,75473,4946,766737,10957,400879,7360,22189,2062,74122,4162,91119,4597,79649,3796,98779,4725,225746,6866,60034,3598,5617,931,21874,1944,33133,2398,34570,2826,70518,3818,1154697,13449,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705029,1926,346298,1555,277683,3630,226962,4416,188969,4717,3218,820,8082,1490,11345,1880,7301,1336,8047,1249,39992,3048,17759,2558,1476,593,2813,698,4970,1010,5547,1115,7427,1252,10729,1528,2257,934,118,137,623,323,2059,669,1577,528,4095,984,68615,3515,358731,1215,270988,4535,171914,5170,142307,4944,3429,844,8367,1810,6133,1213,5444,1006,6234,1282,80591,3941,46419,3196,2074,749,7116,1544,7607,1484,8653,1618,8722,1454,18483,2133,5283,1158,496,260,1621,488,3234,896,2079,682,5770,1348,87743,4439,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3060136,4501,1503028,3686,1112909,10187,920803,10184,748861,11385,15043,2303,38601,4474,41951,4367,34732,3317,41615,4010,156767,7874,66334,5586,2438,931,14407,2452,23929,3457,22039,2806,27620,3365,35339,3361,11843,1847,869,477,2168,892,3625,965,5158,1234,11676,1743,390119,10558,1557108,3635,1048851,11465,737837,10634,606046,9248,11685,1955,34483,3525,37121,4325,21985,2456,26517,3504,250188,8306,124511,5908,6212,1271,23291,2777,30021,3419,27804,2796,38349,3934,60826,4576,16954,2468,823,391,5259,1294,8418,1816,8367,1431,21005,2853,508257,11346,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,524400,1644,266300,1916,232026,2939,196836,3833,166083,4422,2844,731,7697,1302,6581,1227,6839,1226,6792,1061,26228,2637,11035,1697,1084,496,2925,798,3355,945,2701,807,5128,1090,8962,1296,2854,706,61,86,739,363,845,457,917,437,3546,873,34274,2352,258100,1757,211927,3601,149300,4636,126367,4224,2042,518,6503,1163,6966,1363,3622,1008,3800,879,49691,3588,26171,2733,1498,714,3761,868,5600,1135,4176,905,8485,1337,12936,1862,3838,859,535,411,1034,476,2037,623,1902,963,3590,868,46173,3263,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4203276,6407,2066622,6020,1564120,9989,1290286,11635,1063357,12355,21620,2760,58638,4954,54304,4173,43826,4102,48541,4049,224269,8051,93577,6038,6243,1475,21237,2580,30978,2918,32556,2871,39678,3453,49565,3424,10206,1785,598,414,2115,757,5043,1330,8412,1499,23191,2517,502502,10001,2136654,5252,1455953,13703,1037441,14266,847138,13540,18890,2064,51340,4214,45214,3713,39402,3326,35457,3261,346026,9169,171897,8029,11412,2209,32462,3151,44173,3512,38652,3806,47430,4157,72486,4636,19721,2386,1165,515,5445,1326,9122,1401,10777,2108,26256,2544,680701,13064,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16747864,12813,8383220,8952,6669906,21721,5637797,21279,4729944,22226,83113,5517,209867,8254,243929,8961,183434,7648,187510,10331,851319,17279,377790,11374,18912,2320,78678,6162,112456,7392,109776,6807,153707,7804,180790,8112,52451,5349,2687,911,7355,1323,18542,2440,23421,2585,76334,4919,1713314,22045,8364644,9369,5671422,27378,4142946,30122,3444226,27883,59057,4447,176671,8031,184030,7563,128492,7105,150470,7664,1242158,20771,624176,16860,31090,2878,99058,6263,146363,7126,145116,8213,196355,8688,286318,10920,85598,6360,8097,1786,21941,2922,30914,3095,36964,3412,102804,5225,2693222,28649,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1762161,3734,889428,3060,755448,6415,601606,6788,503695,7770,9164,1551,21880,2512,25767,2452,20811,2165,20289,2427,122407,5529,54376,4400,3535,1036,11867,1390,15976,2012,16530,2088,20123,2119,31435,2636,8065,1298,798,494,2781,872,3666,985,4527,1159,11598,1792,133980,5925,872733,3122,618707,7365,355753,7432,289562,7302,6282,1394,15991,2244,16371,1923,11096,1980,16451,2419,201157,6029,99872,4848,6555,1358,24322,2278,28248,2665,21899,2627,20261,2549,61797,3883,15610,1781,1696,647,7035,1372,9288,1379,9753,1543,18415,2034,254026,7104,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,422455,1338,210295,1186,179042,2664,143961,2779,112828,2400,3076,765,8294,1412,8926,1341,4189,929,6648,1327,27139,1987,9756,1241,762,360,2494,612,4767,979,3744,692,5616,923,7942,999,1824,592,82,61,286,175,1692,530,1203,387,2855,555,31253,2265,212160,1136,174512,2546,113418,2710,93588,2828,1947,549,7128,1203,4344,1097,2570,579,3841,887,45779,2334,23181,1717,1158,393,5790,1074,4964,1072,4929,1063,5757,1023,15315,1603,4438,885,219,146,1735,545,2692,619,2686,750,3545,713,37648,2285,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5439498,6043,2695050,5995,2196714,11803,1847552,14306,1590154,13218,28094,2889,65327,4394,60017,5646,49170,3987,54790,4082,281984,8299,113392,5878,6483,1892,26040,2669,41834,3398,37056,3141,57179,4083,67178,4650,13954,2110,1659,725,3379,1004,6909,1668,11803,1894,29474,3421,498336,11693,2744448,5571,2008220,13175,1448719,15273,1218822,14130,21692,2386,71341,4149,48420,4535,43819,3917,44625,3527,439541,10896,225603,8125,12703,1743,41240,3923,52339,3653,45536,4085,62120,4820,119960,6150,26583,3170,3089,1017,10849,1518,17696,2296,19491,2481,42252,2939,736228,13330,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
