GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002MA,B16010_002EA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005EA,B16010_005MA,B16010_006MA,B16010_006EA,B16010_007MA,B16010_007EA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012EA,B16010_012MA,B16010_013MA,B16010_013EA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016MA,B16010_016EA,B16010_017EA,B16010_017MA,B16010_018MA,B16010_018EA,B16010_019EA,B16010_019MA,B16010_020EA,B16010_020MA,B16010_021MA,B16010_021EA,B16010_022EA,B16010_022MA,B16010_023EA,B16010_023MA,B16010_024MA,B16010_024EA,B16010_025EA,B16010_025MA,B16010_026EA,B16010_026MA,B16010_027EA,B16010_027MA,B16010_028EA,B16010_028MA,B16010_029EA,B16010_029MA,B16010_030MA,B16010_030EA,B16010_031EA,B16010_031MA,B16010_032MA,B16010_032EA,B16010_033EA,B16010_033MA,B16010_034EA,B16010_034MA,B16010_035EA,B16010_035MA,B16010_036EA,B16010_036MA,B16010_037MA,B16010_037EA,B16010_038EA,B16010_038MA,B16010_039EA,B16010_039MA,B16010_040EA,B16010_040MA,B16010_041EA,B16010_041MA,B16010_042EA,B16010_042MA,B16010_043MA,B16010_043EA,B16010_044EA,B16010_044MA,B16010_045EA,B16010_045MA,B16010_046MA,B16010_046EA,B16010_047EA,B16010_047MA,B16010_048MA,B16010_048EA,B16010_049EA,B16010_049MA,B16010_050EA,B16010_050MA,B16010_051MA,B16010_051EA,B16010_052EA,B16010_052MA,B16010_053EA,B16010_053MA,state
0400000US13,6308961,10090,989332,19201,448176,15978,278303,12862,143428,8880,7900,2121,14723,2333,3822,1421,541156,12264,464495,11907,54459,4301,9014,2500,9777,2032,3411,1411,1849141,24502,1101205,20449,981369,18176,78127,5755,14429,2824,19779,3842,7501,2227,747936,14300,703514,14370,24295,3253,7278,1630,10437,2382,2412,840,1731523,22390,1231927,20853,1116566,20927,55444,6295,27721,5313,20003,3292,12193,3333,499596,12851,460192,11973,16352,2573,13657,2737,6005,1648,3390,1283,1738965,23892,1358356,21459,1172068,20117,55523,5426,64191,6183,50046,5019,16528,3309,380609,10885,329585,9702,10231,1948,18932,2679,18395,2956,3466,1137,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,939512,1375,88388,4889,36806,3173,13352,1877,2341,1198,211,206,20875,2481,27,37,51582,3136,26175,2737,738,489,384,252,24285,2171,0,187,267463,6668,157818,5785,115372,4731,2084,763,1462,760,38712,3544,188,187,109645,4989,81612,4862,1417,609,784,415,25832,2404,0,187,310387,6755,222722,6894,168114,6748,5765,1309,2910,951,45837,3828,96,86,87665,3948,67590,3591,1694,656,1852,721,16188,1689,341,288,273274,8200,203918,7150,160205,6618,4778,1445,3467,831,35344,3010,124,141,69356,4066,54235,3632,925,308,2094,746,11982,1813,120,145,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,998460,2711,113699,5124,53466,3760,29578,3000,21829,2462,397,275,1324,1108,338,244,60233,4159,47449,3453,10395,2002,842,522,753,468,794,542,275033,9496,162116,8016,149106,7786,10299,1977,1610,955,811,593,290,256,112917,5564,106408,5499,4028,1092,1227,627,653,396,601,322,357633,8098,239713,6925,224882,6928,10378,2039,2151,671,1221,593,1081,562,117920,5396,112103,5054,3000,1060,1455,626,950,627,412,238,252095,8897,183730,8195,169275,8463,6387,1661,4213,1152,3515,1433,340,230,68365,4261,65168,4088,1187,609,1414,752,458,281,138,112,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8521694,5022,1091581,14732,499986,12559,194441,7253,261711,9174,23313,3188,12455,1937,8066,2135,591595,10432,382006,8546,139764,5741,44802,3819,15668,2359,9355,2532,2351322,20269,1385978,19194,1057896,16621,220271,8294,76000,5106,21168,2742,10643,2384,965344,14171,825935,12975,68671,4664,48932,3699,14150,2718,7656,1884,2434927,23773,1761769,21568,1483350,17607,154608,6954,77887,5579,33443,3641,12481,2251,673158,12993,593850,12545,33767,3361,29735,2698,9911,1788,5895,1280,2643864,24998,2092297,23234,1681265,21397,102087,6221,173147,10314,109514,6319,26284,3561,551567,10905,438755,8832,18611,2412,49675,4403,36113,3325,8413,1911,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4255459,5260,541807,11233,224179,7338,161340,6711,47057,3920,11183,1786,3889,1288,710,623,317628,9712,281089,9276,22399,2497,10636,1667,2803,874,701,492,1509773,15629,907324,11911,852365,11317,35800,4009,12656,1932,3767,1222,2736,1293,602449,10075,580519,9831,11945,2160,7709,1157,1652,740,624,373,1224663,17362,890753,15722,851203,14946,22793,2499,10497,1828,3564,959,2696,1006,333910,9726,319221,9458,5966,1087,5075,953,2577,708,1071,575,979216,14386,767464,13099,707345,12900,17183,2041,21261,2330,17871,2257,3804,1021,211752,6341,191897,5718,3743,850,8041,1797,6429,1442,1642,665,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2027201,3883,190089,6628,79847,4468,52812,3583,20025,2085,3048,875,2684,884,1278,741,110242,4490,97445,3982,6908,1303,3211,993,1863,577,815,417,670103,9740,398177,7610,379755,7286,10682,1861,4356,1213,3067,997,317,228,271926,5477,262910,5486,4204,905,2890,779,1363,613,559,365,643910,11449,480974,10567,463782,10161,9058,1327,4456,1086,2074,694,1604,771,162936,5225,156780,5209,2119,818,2136,696,1211,507,690,377,523099,10420,416173,9450,390856,9230,7354,1325,9085,1464,7380,1275,1498,616,106926,4503,99057,4133,1489,530,3532,981,2311,730,537,401,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1852094,3310,184722,6824,98358,5672,54209,4192,36935,2665,2060,879,4138,1268,1016,650,86364,4293,68291,3732,12936,1750,2117,623,1849,625,1171,1023,516483,9964,303751,8670,274382,8152,21265,2617,1949,735,4247,1122,1908,954,212732,6900,201601,6339,7145,1374,1822,519,2119,736,45,71,592782,9344,431636,8758,406667,8542,13612,2012,5332,1254,3940,1012,2085,784,161146,5252,152217,5027,4651,1155,1784,553,1805,552,689,525,558107,10989,440789,9288,401928,8529,12885,1878,12164,2145,9935,1572,3877,1403,117318,5007,105741,4728,3434,1068,4355,893,2499,695,1289,719,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2922350,4214,495014,10448,151275,7128,130926,7112,13370,1905,3198,1046,2161,982,1620,834,343739,7883,332756,7621,5375,1140,3297,1098,1113,538,1198,631,996929,14885,562678,12153,541463,12150,13114,2178,4051,1225,2573,759,1477,599,434251,8898,425240,8791,4411,999,2380,728,1311,606,909,507,814382,14311,553554,13353,537954,13084,8311,1375,4528,965,1716,652,1045,609,260828,7055,252881,7220,3187,1043,3102,903,812,431,846,608,616025,13070,480105,11948,447143,11215,9956,1883,11207,2066,8944,1736,2855,1006,135920,5621,128291,5327,1926,671,2977,836,1726,660,1000,542,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2972737,4320,520701,11469,209150,8518,175903,7741,18198,2897,7899,1383,6624,1787,526,351,311551,7909,264523,7413,9545,1720,31468,2584,5389,1252,626,340,1024825,12169,605575,11462,554665,11908,25050,3334,19199,2743,5696,1164,965,755,419250,7263,380976,7095,9066,1696,26910,2533,2081,778,217,228,799271,13665,557443,11388,518754,10763,18852,2862,13403,1927,5417,1774,1017,466,241828,8097,222013,7662,5582,1085,10949,1625,2556,912,728,412,627940,13845,472678,12688,430831,12327,14436,2351,15279,1915,10565,1594,1567,740,155262,6124,140698,6199,4578,1233,7113,1254,2209,933,664,436,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942537,1811,85566,4099,29309,2367,25491,2334,1020,650,1309,579,855,456,634,369,56257,3089,46071,2925,463,373,7981,1188,955,271,787,409,314456,7312,188275,5624,177168,5379,755,401,8746,1510,1242,512,364,385,126181,4873,116408,4569,327,222,8965,1336,385,304,96,66,274964,5647,193690,5493,182862,5659,2002,799,6860,1087,1400,621,566,365,81274,3706,76350,3448,457,262,4076,782,255,226,136,102,267551,6556,200650,4641,188595,4629,2597,1029,7495,1414,1470,685,493,410,66901,3819,61824,3673,521,341,3996,1027,281,210,279,203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
