GEO_ID,B27019_001E,B27019_001M,B27019_002E,B27019_002M,B27019_003E,B27019_003M,B27019_004E,B27019_004M,B27019_005E,B27019_005M,B27019_006E,B27019_006M,B27019_007E,B27019_007M,B27019_008E,B27019_008M,B27019_009E,B27019_009M,B27019_010E,B27019_010M,B27019_011E,B27019_011M,B27019_012E,B27019_012M,B27019_013E,B27019_013M,B27019_014E,B27019_014M,B27019_015E,B27019_015M,B27019_016E,B27019_016M,B27019_017E,B27019_017M,B27019_018E,B27019_018M,B27019_019E,B27019_019M,B27019_020E,B27019_020M,B27019_021E,B27019_021M,B27019_022E,B27019_022M,B27019_023E,B27019_023M,B27019_024E,B27019_024M,B27019_025E,B27019_025M,B27019_026E,B27019_026M,B27019_027E,B27019_027M,B27019_028E,B27019_028M,B27019_029E,B27019_029M,B27019_030E,B27019_030M,B27019_031E,B27019_031M,B27019_032E,B27019_032M,B27019_033E,B27019_033M,B27019_034E,B27019_034M,B27019_035E,B27019_035M,B27019_036E,B27019_036M,B27019_037E,B27019_037M,B27019_038E,B27019_038M,B27019_039E,B27019_039M,B27019_040E,B27019_040M,B27019_041E,B27019_041M,B27019_042E,B27019_042M,B27019_043E,B27019_043M,NAME,B27019_001EA,B27019_001MA,B27019_002EA,B27019_002MA,B27019_003EA,B27019_003MA,B27019_004EA,B27019_004MA,B27019_005MA,B27019_005EA,B27019_006MA,B27019_006EA,B27019_007EA,B27019_007MA,B27019_008EA,B27019_008MA,B27019_009EA,B27019_009MA,B27019_010MA,B27019_010EA,B27019_011MA,B27019_011EA,B27019_012EA,B27019_012MA,B27019_013EA,B27019_013MA,B27019_014EA,B27019_014MA,B27019_015EA,B27019_015MA,B27019_016MA,B27019_016EA,B27019_017MA,B27019_017EA,B27019_018EA,B27019_018MA,B27019_019EA,B27019_019MA,B27019_020EA,B27019_020MA,B27019_021EA,B27019_021MA,B27019_022MA,B27019_022EA,B27019_023EA,B27019_023MA,B27019_024EA,B27019_024MA,B27019_025EA,B27019_025MA,B27019_026EA,B27019_026MA,B27019_027MA,B27019_027EA,B27019_028MA,B27019_028EA,B27019_029MA,B27019_029EA,B27019_030EA,B27019_030MA,B27019_031EA,B27019_031MA,B27019_032MA,B27019_032EA,B27019_033MA,B27019_033EA,B27019_034MA,B27019_034EA,B27019_035EA,B27019_035MA,B27019_036EA,B27019_036MA,B27019_037EA,B27019_037MA,B27019_038MA,B27019_038EA,B27019_039MA,B27019_039EA,B27019_040MA,B27019_040EA,B27019_041EA,B27019_041MA,B27019_042EA,B27019_042MA,B27019_043MA,B27019_043EA,state
0400000US29,3919353,4806,3100715,5202,310211,9759,191615,7264,110744,5574,94685,5245,118596,5554,906906,13995,691296,14601,584553,13812,143089,5991,215610,8010,998140,13784,817707,13361,726608,13765,131438,5117,180433,7374,885458,16566,828399,16651,811171,16466,36357,3471,57059,4535,818638,2904,163072,5984,161767,5988,84972,4852,160539,5957,1305,507,317860,5647,316774,5661,212591,5393,312876,5821,1086,812,185816,5389,185227,5268,129458,4841,181350,5332,589,464,151890,5753,151323,5877,109635,4956,145885,5613,567,677,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,665018,2441,518712,2641,30908,2773,16289,1943,8883,1364,9109,1729,14619,2148,149816,5981,100737,5280,82117,4612,24712,2820,49079,3468,183221,6494,138959,5398,124950,5126,22272,2395,44262,3865,154767,6140,138109,5761,134651,5632,7629,1352,16658,2163,146306,974,19671,1881,19395,1830,11576,1399,19314,1839,276,262,51345,2529,51228,2542,36043,2223,50920,2525,117,97,40230,2060,39829,2079,27794,1946,39296,2083,401,347,35060,2557,34762,2558,24888,2254,34013,2503,298,197,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1172368,2805,934471,2943,73242,4192,43277,2940,31361,2551,13666,1453,29965,2886,237703,6437,187981,5876,163064,5346,34147,2860,49722,4344,337372,6059,288059,5659,263878,5888,37695,2880,49313,3151,286154,6485,272360,6684,268133,6583,11695,1600,13794,1811,237897,1267,29935,1929,29633,1938,17478,1420,29313,1931,302,225,100610,3330,100554,3332,72704,2947,99395,3279,56,70,62153,2531,62139,2535,45293,2037,61327,2508,14,17,45199,2963,45151,2967,34139,2473,43455,2899,48,82,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1782094,3299,1445930,3883,227036,9219,117545,8268,92559,7137,29825,3476,109491,6923,413078,12787,290761,11208,254011,10427,50677,4570,122317,7398,481108,12706,371267,12516,337000,12503,56177,4473,109841,7179,324708,11660,282785,11313,273389,10915,18350,2897,41923,4380,336164,1524,57330,3949,52287,3464,24614,2447,50400,3440,5043,2496,106222,5102,104517,5083,58678,4350,102298,4963,1705,838,95480,4469,94826,4486,57728,3581,91488,4413,654,432,77132,4659,76719,4683,52788,4124,73435,4644,413,367,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,901777,1699,724853,1854,47421,4529,32093,3716,19525,2341,14598,2516,15328,2253,198982,6067,156256,5423,136912,5818,26493,2742,42726,3081,220810,7024,190330,6479,173959,6380,23110,2671,30480,3135,257640,6466,241653,6824,237531,6669,8676,1439,15987,2308,176924,920,29095,2121,28764,2172,15126,1585,28615,2187,331,304,63746,2816,63690,2807,43747,2669,62839,2819,56,81,38429,2629,38429,2629,29515,2299,37704,2659,0,184,45654,2873,45258,2818,37376,2631,42239,2852,396,355,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5911830,3067,4743953,3434,444257,9839,256066,7504,152570,5205,115511,5734,188191,8230,1283231,18233,959447,16097,809382,15302,186615,7742,323784,11000,1185719,16922,992106,15216,894596,14578,131773,5188,193613,6931,1830746,18027,1693906,17293,1654663,16837,64565,3864,136840,6911,1167877,1792,238821,6787,232712,6826,111274,3998,227732,6715,6109,1134,445454,7740,438906,7807,287266,7009,427534,7626,6548,1631,204651,5973,202280,5937,145919,5505,195589,5508,2371,892,278951,6503,275256,6439,210350,6818,261152,6643,3695,1123,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1327182,3319,1048976,3600,155768,6864,73186,4857,38433,3494,37707,3053,82582,5679,278870,8385,191056,8237,140604,6331,63846,4973,87814,5223,342932,9316,256968,8131,211583,7285,63165,4750,85964,5481,271406,8024,247548,7980,236426,8002,21166,2296,23858,2585,278206,1510,64760,2986,61407,2957,19951,1926,60832,2945,3353,964,73961,3908,73477,3904,43398,2960,72224,3910,484,264,68391,3762,68037,3739,43252,3018,67046,3632,354,244,71094,3931,70639,4009,51743,3363,68435,4062,455,370,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12981412,4835,10417677,5733,1300023,19039,904990,17782,403407,12229,557549,13732,395033,13279,2666417,27428,2138829,25216,1577646,22520,669274,14071,527588,13333,2735676,23762,2352518,22923,1955045,21111,511921,10595,383158,11753,3715561,25676,3391089,25328,3216708,24695,242576,8286,324472,11879,2563735,2965,599931,10859,586231,10855,235375,6872,575237,10563,13700,2107,887457,11647,879163,11570,540117,10009,858736,10958,8294,1779,468143,9642,464631,9702,318452,7728,448555,9697,3512,1140,608204,10205,602181,10506,430892,9681,572390,10782,6023,1854,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6253412,8354,5018754,8887,643885,15022,335981,11954,189842,9065,166901,8114,307904,12155,1308891,18213,933235,16128,758430,14013,228514,8944,375656,11630,1617574,19302,1291272,18832,1141796,19368,224608,10370,326302,9959,1448404,21184,1338449,20926,1308733,21267,64812,4990,109955,7178,1234658,3484,298643,8718,295905,8721,139089,6591,294217,8649,2738,1189,391504,9843,390746,9870,253619,7953,386625,10050,758,421,287513,8814,287189,8794,208571,7346,283621,8619,324,197,256998,7492,255697,7379,203072,6746,250321,7228,1301,587,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437652,1658,345245,1739,17432,2336,12823,2013,9075,1727,4533,946,4609,925,86166,3437,69989,3068,63116,3328,10579,1285,16177,1711,139239,3789,121721,4116,114053,3939,13198,1737,17518,2241,102408,3720,98360,3755,96097,3723,5311,1177,4048,986,92407,519,20868,1406,20843,1398,13665,1027,20666,1410,25,43,31439,1680,31377,1688,24101,1605,30802,1690,62,71,25458,1764,25415,1767,20616,1839,24859,1816,43,76,14642,1550,14642,1550,11923,1499,14046,1526,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7595071,5692,6015395,5588,542678,12438,358090,9222,175522,6430,203164,8212,184588,7204,1969283,19749,1573012,16985,1303203,17118,341289,8036,396271,12117,1885751,18804,1590804,17685,1382482,17959,277734,8011,294947,9545,1617683,17904,1523034,17688,1488370,17384,60742,3390,94649,4579,1579676,2823,313129,7149,308999,7063,174676,4769,305830,7048,4130,1136,669473,10125,667443,10088,459992,8725,655667,9701,2030,691,316730,6239,315821,6261,225633,5595,310441,6372,909,398,280344,7395,279462,7475,214450,6176,268506,7483,882,434,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2403657,3180,1904918,3579,225826,7317,114801,4895,72123,4152,48827,3259,111025,5537,573201,10368,390205,7560,322963,7448,90378,3940,182996,6375,620506,9924,485350,10527,430166,10294,88451,4531,135156,6957,485385,9509,446113,9287,432332,9078,29924,2457,39272,2936,498739,1794,95911,2853,94524,2827,44749,2265,93622,2832,1387,444,177170,4687,176155,4623,112463,3958,173697,4573,1015,407,129228,4074,129064,4075,90816,3499,126962,4104,164,124,96430,3385,96098,3360,75153,3357,93935,3223,332,256,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2611409,3805,2068208,4241,204841,8761,112660,6649,70751,5615,47890,4100,92181,5235,489931,10603,360178,8813,285887,8996,93548,4864,129753,5864,744934,11916,590243,12197,515160,10927,109649,5523,154691,7193,628502,11345,563948,12062,543070,11967,36615,3416,64554,5609,543201,2119,69794,3793,68429,3810,39076,3042,67694,3892,1365,552,160007,4691,159818,4694,110829,4174,158174,4620,189,151,169364,5482,168796,5442,116900,4816,165638,5429,568,395,144036,4878,143687,4883,106316,4248,140370,4855,349,288,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8538492,4851,6636842,5508,558576,12244,398750,9465,214256,5904,214889,7930,159826,7696,2322330,20404,1931381,19694,1608072,19925,426827,10831,390949,10503,1756090,17362,1529170,16627,1357353,15872,244760,7734,226920,9056,1999846,17772,1884480,17699,1839725,17326,85172,4831,115366,5719,1901650,3154,380878,8447,375645,8356,224264,5813,371953,8359,5233,1314,866596,8644,863453,8906,621644,8875,849887,8693,3143,1016,317743,6591,316997,6533,243868,6368,309540,6316,746,478,336433,7134,334690,7250,267425,7104,322234,7026,1743,620,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,698040,1306,551981,1561,65960,4714,46711,4332,28251,3300,22736,2726,19249,2652,135945,6229,109102,5278,88509,4534,28215,3092,26843,3320,162870,5198,142365,4995,125424,5335,24580,2083,20505,2464,187206,5944,175241,5972,171096,5909,10359,1770,11965,1805,146059,826,36923,2641,36837,2698,17236,1963,36425,2655,86,139,47945,2752,47739,2731,32413,2715,46827,2660,206,263,28823,1894,28823,1894,20762,1827,28285,1903,0,207,32368,2309,32188,2293,24884,2140,31244,2229,180,183,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3038935,5527,2401756,5522,314938,8574,173901,7769,91006,6309,94773,4849,141037,7768,731364,14013,520265,12675,420633,11348,131042,8033,211099,10734,753910,14305,611501,13348,544434,13256,104355,5724,142409,6992,601544,13859,549361,13384,537052,13121,30672,3116,52183,5334,637179,2391,156718,5647,155616,5703,66931,4166,155002,5668,1102,693,202716,7015,202163,6996,131044,5713,200125,7081,553,493,140034,6317,139909,6314,98125,4625,137256,6286,125,130,137711,6410,137370,6375,109521,5987,133923,6241,341,313,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,522557,2083,409270,2269,28584,2873,17281,2336,10504,1739,7736,1436,11303,1578,120919,4709,95172,3836,84108,3440,16375,2302,25747,2930,143866,5636,122315,5809,112635,5468,15340,2120,21551,1947,115901,4871,110172,4952,107336,4834,6893,1251,5729,1135,113287,970,19163,1508,19084,1513,10834,1170,18857,1527,79,123,42284,2116,42145,2096,29183,1742,41836,2071,139,148,27889,1562,27854,1571,19262,1559,27640,1581,35,45,23951,2231,23730,2258,16849,1824,23226,2232,221,271,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4210156,6488,3358439,6871,412520,10783,251682,6852,128846,6980,140914,5630,160838,7865,1113846,14240,821535,14684,654702,12675,213501,8084,292311,10897,973930,14227,801821,14247,698478,14552,150280,8010,172109,7310,858143,15163,796168,14405,774420,14737,41485,3725,61975,4986,851717,2656,236300,6248,234625,6253,110690,4608,233612,6206,1675,840,292614,7911,291385,7810,188874,6509,287624,7786,1229,662,175168,5931,174619,6010,123137,5268,171756,6063,549,464,147635,5684,146937,5671,107399,4784,143046,5711,698,371,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15687035,11080,13060454,11477,2245513,31288,912437,23197,577874,19283,372210,13194,1333076,23410,3235472,31077,2074083,29744,1723001,27473,449306,13420,1161389,21541,3953221,34557,2985860,35529,2703135,35554,423307,12693,967361,20016,3626248,38129,3243611,34333,3179633,33664,137954,7573,382637,14065,2626581,5122,679613,11871,650110,12068,220342,7552,641612,11998,29503,3812,742029,12172,734231,12115,436300,10354,721687,11984,7798,1801,627817,12012,621954,12005,421391,9850,606760,11480,5863,1656,577122,12411,571242,12482,432410,10130,547326,12250,5880,1617,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1589619,3119,1335527,3431,124630,6521,65373,4484,47132,3806,21589,2643,59257,5416,299382,8567,224159,6629,196046,6393,37192,3905,75223,5465,502735,10385,414931,9523,383320,9325,47992,3554,87804,5212,408780,9957,374301,9691,364877,9332,19235,2419,34479,3204,254092,1549,27971,2409,27129,2441,15348,1739,26543,2433,842,628,76347,3588,75931,3554,51128,3012,74485,3427,416,273,82619,3142,82324,3161,58971,3329,79964,3153,295,285,67155,3023,66752,3026,47903,2778,64511,2996,403,306,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,428934,1273,338537,1294,20764,1677,16705,1572,7378,1019,10617,1259,4059,812,98747,3448,86268,3463,61908,3014,31108,2331,12479,1508,92561,3682,83572,3652,66130,3592,22212,1935,8989,1404,126465,3970,120484,3980,109910,3862,14236,1590,5981,1092,90397,578,13916,1282,13916,1282,6811,896,13858,1288,0,145,30240,1832,30107,1832,19330,1366,29910,1833,133,167,19634,1560,19599,1552,13722,1262,19304,1521,35,59,26607,1768,26556,1765,20295,1483,25729,1726,51,59,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5261727,7573,4279606,7659,411824,11930,248937,9111,168996,7104,95797,5994,162887,7667,1049422,16234,797469,14279,694504,13785,140194,7185,251953,9495,1212085,16594,1030139,16338,955732,15433,120552,6288,181946,7681,1606275,15622,1509252,15845,1489454,15696,59854,4143,97023,6597,982121,3656,215408,6316,212482,6360,113080,4390,210128,6490,2926,1076,298471,6949,295649,6976,205836,6223,289734,7106,2822,1273,208984,6021,207954,5849,161403,6019,201285,5820,1030,556,259258,7332,257520,7283,215950,7293,245667,7320,1738,651,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4498568,4750,3657824,5907,331029,10543,170822,7604,105657,5683,75139,4834,160207,8440,832201,14088,619736,13180,515451,12275,136904,6476,212465,7843,1291314,17884,1072027,17275,949885,15685,184762,8359,219287,8478,1203280,17098,1118156,17329,1092655,16955,58794,3968,85124,5040,840744,3076,112313,4834,109842,4696,54501,3605,109200,4660,2471,987,234228,6998,232872,6897,156076,5321,229508,6848,1356,564,250850,5693,249632,5475,177672,4380,243951,5328,1218,732,243353,7361,242306,7363,185395,6303,234193,7464,1047,486,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1269381,2544,976752,2578,118331,6832,80383,5132,33253,3028,53272,4180,37948,3766,402603,8881,296385,8472,229062,8213,89087,4618,106218,6279,254089,7001,206375,6288,174730,6311,46652,3421,47714,3160,201729,7896,186188,8002,179769,7631,14646,2669,15541,1652,292629,1586,77937,3191,77517,3183,40412,2708,77170,3172,420,305,126993,3312,126669,3317,85792,3049,125347,3335,324,272,51511,2892,51511,2892,38996,2718,50902,2911,0,184,36188,2799,36188,2799,30297,2525,35214,2737,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3764277,4278,3002786,4517,224580,6246,157829,5277,85228,4311,81869,4207,66751,4474,905098,11386,772207,10804,621758,9434,183458,6687,132891,6153,1009783,12393,903035,12044,772880,12581,169354,5319,106748,4702,863325,12139,825148,11815,792621,11394,52497,3721,38177,3000,761491,2057,126597,4313,125098,4172,73465,3627,124473,4157,1499,562,333634,5805,332671,5758,228686,5581,329705,5712,963,536,155974,4034,155532,4001,108557,3617,153215,3943,442,398,145286,4628,144661,4642,107582,4238,140654,4489,625,393,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,368673,1777,299033,1777,21120,2646,10856,1554,7700,1268,3537,768,10264,2075,87226,4361,65024,3709,56814,3782,10184,1974,22202,2589,113885,4903,91490,4173,84267,4374,11349,1596,22395,2803,76802,4360,70909,4308,69433,4223,3235,890,5893,1409,69640,751,7944,1244,7923,1250,5192,1027,7679,1206,21,35,25753,1831,25510,1909,17206,1718,25057,1860,243,327,20558,2167,20558,2167,14485,1822,20272,2127,0,189,15385,1517,15355,1521,11062,1452,15133,1541,30,52,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2421001,2153,1862563,2172,394286,9805,346056,9502,60875,3396,296034,9385,48230,4171,511575,7705,448992,8112,170705,6189,293523,8465,62583,3944,459874,9189,407890,8712,234615,6908,189790,6305,51984,4027,496828,10957,458718,9732,388645,9495,85032,4546,38110,3825,558438,608,300516,5265,298022,5162,44604,2837,295737,5226,2494,852,130832,4629,130109,4681,38904,2624,128170,4555,723,430,56978,2870,56638,2890,25538,2280,55003,2893,340,227,70112,3714,69740,3693,40420,3140,64101,3614,372,207,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
