GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001MA,B24042_001EA,B24042_002EA,B24042_002MA,B24042_003MA,B24042_003EA,B24042_004EA,B24042_004MA,B24042_005EA,B24042_005MA,B24042_006MA,B24042_006EA,B24042_007MA,B24042_007EA,B24042_008EA,B24042_008MA,B24042_009EA,B24042_009MA,B24042_010EA,B24042_010MA,B24042_011MA,B24042_011EA,B24042_012MA,B24042_012EA,B24042_013EA,B24042_013MA,B24042_014MA,B24042_014EA,B24042_015EA,B24042_015MA,B24042_016MA,B24042_016EA,B24042_017MA,B24042_017EA,B24042_018MA,B24042_018EA,B24042_019EA,B24042_019MA,B24042_020EA,B24042_020MA,B24042_021MA,B24042_021EA,B24042_022MA,B24042_022EA,B24042_023MA,B24042_023EA,B24042_024EA,B24042_024MA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027MA,B24042_027EA,B24042_028MA,B24042_028EA,B24042_029MA,B24042_029EA,B24042_030EA,B24042_030MA,B24042_031EA,B24042_031MA,B24042_032MA,B24042_032EA,B24042_033MA,B24042_033EA,B24042_034MA,B24042_034EA,B24042_035EA,B24042_035MA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038MA,B24042_038EA,B24042_039MA,B24042_039EA,B24042_040EA,B24042_040MA,B24042_041EA,B24042_041MA,B24042_042EA,B24042_042MA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045MA,B24042_045EA,B24042_046EA,B24042_046MA,B24042_047EA,B24042_047MA,B24042_048EA,B24042_048MA,B24042_049EA,B24042_049MA,B24042_050MA,B24042_050EA,B24042_051MA,B24042_051EA,B24042_052EA,B24042_052MA,B24042_053EA,B24042_053MA,B24042_054EA,B24042_054MA,state
0400000US36,50534,225,30645,2817,27100,1313,54426,9859,43845,3149,47967,1386,49227,2713,36009,597,50084,992,46405,1058,71953,2592,71142,1279,76160,1614,99250,3571,44958,1655,63338,3063,81699,1268,81959,11984,37884,2215,53935,1437,60336,1212,50343,1105,30231,1128,42367,1648,26196,650,36002,827,69292,2599,42173,236,21057,6484,19078,7045,32167,27033,45501,4030,37153,1402,44294,3356,30670,529,47911,2637,45730,2320,61600,4728,55763,3369,51260,511,52172,686,44482,3466,51148,748,58857,3176,61655,11575,33198,2201,42465,573,52408,833,39640,646,27709,1514,40009,3034,23835,1391,28454,1907,54229,1661,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42282,343,30599,2106,27999,3238,55819,7411,33635,2923,43583,1869,46174,2071,34222,1496,48902,2712,46214,1315,60772,5499,55815,7678,63414,5390,77558,7081,36847,2333,55447,2405,73919,4847,103077,39618,31356,978,49226,2233,43627,3000,55062,3996,25092,1578,37610,6667,22133,1009,36439,1636,45975,1793,33432,493,21776,3902,21178,2214,56155,13885,36223,2060,30782,615,37563,4470,25825,923,40732,3161,37868,5291,59050,11409,33663,2585,41907,964,42136,1413,41415,1256,39737,3507,46201,2158,38538,29320,26267,1362,35848,654,38145,1400,34230,1087,19027,1080,23919,4892,18631,1025,26263,1271,40807,1252,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,45439,1142,59987,4916,46869,7281,73458,4190,41633,1280,43832,5044,50196,6495,34588,2900,59134,5858,51710,6831,70977,7596,37411,16254,56978,18532,61680,25148,45583,21532,43549,7478,54882,5878,-666666666,-222222222,35318,12379,47263,4877,48315,4294,43989,14004,30405,3874,32242,14593,27601,5868,41377,3911,47590,4631,32500,932,30973,8660,29754,8673,39507,26701,26969,7211,33009,3200,31359,3658,28496,2678,41743,9315,40790,12209,50375,22771,40463,18639,32038,1843,31656,1962,40877,12551,34552,3317,36678,5423,-666666666,-222222222,32750,3078,35095,1933,38371,1707,32328,1984,22083,2725,25904,9252,21673,2720,26199,2487,40042,1685,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,46260,341,40796,1634,36600,1951,53149,5643,42897,1179,47457,1039,46454,1432,35641,718,50451,530,47857,1598,60161,3243,53128,3323,56776,3557,65455,2378,35062,2066,51796,985,69590,3392,83620,13586,32622,2076,51378,766,51334,1234,51412,944,25040,933,31125,4971,23394,1351,35572,1154,59851,1484,35798,306,32102,4176,30227,6855,46605,2230,40144,3104,35983,724,35889,2150,27127,665,40187,1750,36901,2554,48892,3846,38035,2659,39574,1287,40412,802,34664,3415,40282,994,46617,1391,50023,12868,28964,2414,38362,683,46015,932,35220,560,21035,758,28598,3005,19923,799,27080,1582,44792,1918,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,41520,417,49805,3099,29782,2201,59656,5759,33659,2008,41889,684,46930,2960,31374,1216,50388,1529,47431,3169,56671,5312,46170,4422,49921,4291,60637,8277,36266,3752,49523,3196,65084,5183,115720,63202,29969,2390,45739,1531,43039,2103,49854,3456,23896,2043,29114,2610,21171,1217,33413,3226,52096,1638,31315,350,42232,4487,24789,6838,46568,3685,35634,4460,31798,1337,33673,3524,23771,1046,40279,3089,39643,4318,41000,4025,35924,4349,32281,1386,32398,1671,31907,3462,33952,2195,36825,1767,36690,1761,26897,1544,32946,878,35357,651,30905,755,20614,888,25959,1885,18965,1035,22967,1428,36704,1859,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46087,655,29941,2574,29360,2799,41162,18102,45857,2991,48658,2348,45529,2887,37428,1507,50378,1546,48425,2198,69716,12926,53718,7307,47982,4017,53070,6341,37202,2597,55401,4502,74152,6405,62378,32139,36495,3771,50900,1039,50875,1359,50934,2545,26626,1956,31868,3119,23530,2577,36823,1609,60791,1549,36126,590,22081,4748,21657,4788,45769,8592,36472,8981,40248,2457,37790,7879,29610,1294,47873,4418,46312,4723,50896,5957,40156,6479,37802,3457,40853,2837,31282,4252,40964,1874,47135,1857,36871,17372,31946,2198,37051,1190,41800,1383,35203,1020,21713,1710,32085,5789,19638,1588,29022,3158,44794,2540,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,48233,551,38977,2775,30606,1026,51254,1626,43884,1726,49089,1325,46799,1447,37729,1117,51615,717,48360,2207,68912,4409,60261,5064,61381,1361,70471,1620,45226,2291,59118,3099,75306,2256,88082,17383,37437,2660,51102,636,51372,787,50787,972,30234,964,36716,2244,27466,1493,38864,1517,57069,1040,37150,325,28191,4595,22388,4131,40002,6107,38727,2830,38823,1415,37141,1795,27201,624,42591,3446,39051,2921,54167,4818,42405,2582,41155,831,41506,863,38529,2349,41175,1014,46222,1315,42164,3903,30612,1195,39420,696,46681,651,36039,529,21950,654,34048,5376,20434,641,27851,1611,43358,1734,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,48959,2370,41672,14320,36944,29431,45795,5080,46582,2080,46864,2925,45499,5443,42670,3963,56675,6131,52503,3640,70708,7159,54917,6502,60343,10683,70999,8368,46691,4866,57108,8761,71908,6614,97100,2089,36956,3719,52025,3457,56914,10341,50973,3011,31339,2649,31179,7047,31457,4744,41252,1241,65754,8100,41439,903,95060,127310,95060,127310,-666666666,-222222222,41495,4018,38026,3779,46100,3368,34870,3545,49315,4129,47222,9414,69068,27312,44710,10146,45187,2494,46586,3050,34336,6906,40122,4718,43157,4947,40179,12583,34212,3645,46035,2826,55211,7000,41203,1804,26700,2377,40381,7555,25691,3394,36110,6652,46598,2172,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41592,458,31846,2257,31332,2232,52263,10413,36204,1365,44674,1840,46510,4060,33096,2300,50225,2631,47011,3155,62490,5691,52330,5041,50307,3329,60364,6277,41277,3676,47043,7589,66777,7756,240581,327561,30307,3071,50252,2940,47304,3955,52731,6004,24327,2131,31580,5221,22260,1476,34864,2988,44275,1747,31386,417,30064,4543,29657,4419,80116,99670,35679,2596,32536,1307,36212,1810,23483,1133,37306,3667,35641,2763,41355,2392,35024,3348,35861,1325,35438,1983,36799,4050,34758,2407,40646,1903,46917,79573,24496,2044,34580,1260,39101,2518,31874,875,18742,881,27001,3816,18105,838,23991,2645,34934,2080,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,40436,673,37349,3648,36637,2527,61473,17695,37342,1621,37178,2306,47189,5919,39419,3483,50916,2994,48895,5653,56782,8369,36743,4657,49029,6929,50805,10433,29769,6466,45561,6191,60934,8052,46756,39190,30199,6636,44014,4060,45119,3329,42051,5641,21989,4959,26512,10044,20966,2956,33864,3553,46326,1739,31348,540,26938,9288,26185,9325,56198,64174,33545,12576,30461,1192,35285,5205,24249,2745,36402,8628,32880,3726,44980,17816,36116,3619,31391,1215,31494,1181,29375,9044,29432,3888,30804,5040,33554,26903,24525,3459,35218,1098,36265,1074,33477,2603,21031,798,25091,2860,20499,1063,27581,5519,40139,4522,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41279,350,31333,2351,29016,3788,41686,3788,35155,1360,42308,1051,42172,3368,35332,1178,47254,2023,45938,1751,55896,3302,52431,4187,54373,7684,65922,3994,36074,4271,48475,3637,72034,6027,71699,35308,30523,1845,48426,2191,45472,1625,52313,5027,24864,1433,31612,2846,21824,1039,35390,2273,45413,2077,33209,540,20579,4688,19975,3097,56764,204677,34878,3461,31403,782,35068,2729,25876,1179,38623,4028,36480,3185,58436,9577,40935,2321,35514,1525,34570,1920,37952,5055,35384,1543,38427,4589,51840,11508,28527,3359,36346,625,39204,1081,34871,1222,21064,1137,29384,4866,19893,1325,26059,1514,36110,1542,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,43619,605,52446,2031,29259,1649,65535,3888,33846,1355,49480,1521,50382,1523,33390,1062,48573,1656,46844,1049,55423,3708,60731,1955,53790,3730,62275,4278,37231,2237,52132,1356,75864,1419,93580,15456,27278,1041,50368,576,49337,1135,51844,1337,24344,928,34389,3080,22396,750,32814,1816,51237,781,35382,265,47466,5122,25196,5967,51668,3434,41099,1867,38005,1596,38516,2916,25693,698,40807,1487,40377,1667,46006,7314,42178,2868,39301,1068,39694,997,37265,2196,40706,836,49804,2588,51907,18978,28302,1751,38568,978,42418,539,34327,973,19797,523,31496,2012,18537,487,23318,1550,38870,1089,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,47813,1016,57994,9178,30920,3430,65961,6189,41636,1645,45128,1988,47556,3336,40329,1831,51925,1659,50652,1539,67650,9060,51223,2867,56582,2631,61482,4310,51161,4491,51656,1601,66857,5775,64083,28486,31232,2829,52288,3247,51342,1975,55598,5784,30305,3024,35665,4453,25333,2735,43971,4582,57661,1860,32862,879,49868,33850,52895,23654,31754,37029,33267,10093,31841,1177,34038,7368,25909,2089,35844,3422,33349,3941,53929,44873,31863,5784,36924,1918,38008,2967,32426,4418,33055,3200,39825,3585,27166,41573,24639,2100,37099,1707,41808,1300,32409,2903,21289,1807,26121,17489,20271,2368,22651,4000,40538,1587,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,44048,1653,26269,4270,25289,4241,43750,44472,40784,1604,47535,2386,45539,6342,39225,3044,52680,2194,50559,3721,62455,17544,47210,9290,58101,16442,71673,5274,32320,8937,56033,6471,61430,5402,104710,288284,38750,7036,49613,3581,51335,4244,47042,6172,28393,3271,34554,7799,26849,1314,36416,4482,56106,4537,38182,1136,34084,3992,34084,3992,-666666666,-222222222,41112,7392,34541,4406,39244,7612,30993,3535,49954,6842,45135,17657,57457,24435,37091,6620,39290,4749,42393,5780,34940,2492,41146,3503,45925,3921,-666666666,-222222222,31635,4721,40660,1192,43233,2646,36748,1999,27159,1728,28445,3024,26629,1890,31271,3578,47330,2789,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,53646,1017,41934,8096,30375,5486,62563,3651,39805,1543,51315,890,50382,2749,36340,893,50600,1161,46767,2144,62139,3108,71778,4686,73321,5019,81227,4743,52491,8056,85982,2742,101348,1230,185308,85105,33832,2824,53018,2133,52080,1604,54964,4114,28225,1667,36752,7313,26753,1360,41662,1276,75712,1845,41026,339,35887,9136,33770,11337,53304,18358,43624,6796,36863,1441,40116,3004,27424,1343,44212,4729,42263,4394,47445,5624,55038,5845,42839,2701,43784,2917,41389,2747,56768,3279,65937,2763,44899,16997,31653,1370,40353,567,42418,915,37901,1512,22644,1823,32212,1925,21296,1115,32459,2367,61655,1563,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,54583,1100,31575,1713,30790,1879,60913,28235,54829,3512,63131,3148,50762,1326,40535,1459,57082,2442,51628,1027,76058,6995,78835,6983,57672,5440,68429,5478,41684,6884,75245,3396,90780,1871,79707,253256,40056,3501,58112,3164,56612,2051,60878,3356,30021,2399,37171,1947,24828,2070,42479,3525,63084,1862,41070,392,21589,4698,20653,2951,48370,21258,44409,6141,49156,3712,37201,3712,32682,1354,49377,1907,47217,3053,58948,5311,51939,4062,44276,1820,44313,2056,44101,4672,49989,2359,56227,2463,93194,83411,33108,3108,41062,634,45993,1597,38966,1308,24043,1023,30831,3498,22440,1145,30484,1851,50793,1377,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42267,864,60484,2461,25476,9839,62118,3344,37500,3046,42369,4451,42006,5077,30470,1968,51613,5161,49250,5321,60235,8669,51073,3804,50812,8363,67137,13864,41660,8300,47580,4688,65122,11005,121071,48783,26920,4624,45743,3548,44194,4065,47017,6499,24389,3366,33599,14224,22225,2784,32312,2072,45816,2575,29906,758,32346,5720,24432,15477,33867,4888,34256,7832,34662,6101,41266,8708,22094,1338,32630,6259,35317,7435,31967,7003,29392,6647,33232,2985,34823,3393,20561,3438,35277,3689,40900,3883,27066,33383,25070,3587,32400,1337,39029,1609,29233,1761,16854,952,18225,5121,16637,1200,20434,3196,37882,3692,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,46301,345,29529,1498,28550,1589,50595,17244,46768,1213,46376,609,47431,2758,36895,998,50368,1060,45662,1568,70187,4558,48377,4245,62931,4017,70920,4203,43952,5679,51483,1290,62383,2450,73934,100259,35851,2300,53684,2184,52660,1993,55365,4137,25310,1950,34021,3379,22963,1349,37670,2879,54682,1228,35959,359,25184,2873,24535,2835,51058,673,39904,2186,35137,682,35973,4067,27437,870,43879,3719,40979,1682,51913,2989,40139,4792,40452,914,40726,889,37442,2856,37949,1687,42731,2130,46250,7438,32201,1261,38636,1255,45212,1469,35721,657,22899,1686,31442,1895,20914,1181,30094,1593,43834,1667,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51966,1059,65712,6001,37026,5967,71746,3649,48802,5884,59276,6706,57227,5105,32525,5193,62094,4766,56107,11401,75594,13392,51865,35012,47331,11463,65276,16590,45162,14465,53566,8842,67145,8655,-666666666,-222222222,43996,6847,53511,4161,60571,11678,45583,15183,23214,3737,37776,6176,19836,3926,48038,8069,54513,7080,34701,1491,36454,3426,20278,13465,42667,15316,30459,1964,41664,15836,40823,5163,25503,2834,36518,7377,33330,6897,46123,21873,28205,7335,27660,4205,28139,4030,26704,9384,36524,3762,40260,3686,-666666666,-222222222,30772,9811,42628,1794,46944,3638,39848,3870,24648,2154,31344,2360,23370,2124,28537,8142,41378,5787,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22526,515,13278,1550,12987,1484,15509,3950,19471,1148,23997,1601,22356,2987,17842,982,30873,1647,25714,3614,35990,3477,31414,3335,30311,2539,35596,5796,21109,3455,20603,2494,41053,6986,-666666666,-222222222,15760,468,25798,2261,25887,3123,25701,3233,17518,703,19011,1702,17266,625,15844,1008,27727,872,22118,330,17038,3252,18899,4804,15385,1638,21784,1416,19568,1147,22130,3449,18347,880,30555,6739,21675,3848,40729,3193,27543,5479,25320,1472,26334,1193,18657,3666,25150,2255,32245,3345,45862,34920,16579,940,22781,525,23375,633,22048,921,16039,806,24220,5803,15614,846,15849,1629,25515,1217,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
