GEO_ID,B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,NAME,B27018_001EA,B27018_001MA,B27018_002MA,B27018_002EA,B27018_003EA,B27018_003MA,B27018_004EA,B27018_004MA,B27018_005EA,B27018_005MA,B27018_006EA,B27018_006MA,B27018_007MA,B27018_007EA,B27018_008MA,B27018_008EA,B27018_009MA,B27018_009EA,B27018_010EA,B27018_010MA,B27018_011EA,B27018_011MA,B27018_012MA,B27018_012EA,B27018_013MA,B27018_013EA,B27018_014MA,B27018_014EA,B27018_015EA,B27018_015MA,B27018_016EA,B27018_016MA,B27018_017EA,B27018_017MA,B27018_018EA,B27018_018MA,B27018_019MA,B27018_019EA,B27018_020MA,B27018_020EA,B27018_021MA,B27018_021EA,B27018_022EA,B27018_022MA,B27018_023EA,B27018_023MA,B27018_024MA,B27018_024EA,B27018_025MA,B27018_025EA,B27018_026MA,B27018_026EA,B27018_027EA,B27018_027MA,B27018_028EA,B27018_028MA,B27018_029EA,B27018_029MA,B27018_030MA,B27018_030EA,B27018_031MA,B27018_031EA,B27018_032EA,B27018_032MA,B27018_033EA,B27018_033MA,B27018_034EA,B27018_034MA,B27018_035MA,B27018_035EA,B27018_036MA,B27018_036EA,B27018_037EA,B27018_037MA,B27018_038EA,B27018_038MA,B27018_039EA,B27018_039MA,B27018_040EA,B27018_040MA,B27018_041MA,B27018_041EA,B27018_042MA,B27018_042EA,B27018_043EA,B27018_043MA,B27018_044EA,B27018_044MA,B27018_045EA,B27018_045MA,B27018_046MA,B27018_046EA,B27018_047MA,B27018_047EA,B27018_048EA,B27018_048MA,B27018_049EA,B27018_049MA,B27018_050EA,B27018_050MA,B27018_051EA,B27018_051MA,B27018_052MA,B27018_052EA,B27018_053MA,B27018_053EA,B27018_054EA,B27018_054MA,B27018_055EA,B27018_055MA,B27018_056EA,B27018_056MA,B27018_057MA,B27018_057EA,B27018_058MA,B27018_058EA,B27018_059EA,B27018_059MA,B27018_060EA,B27018_060MA,B27018_061EA,B27018_061MA,B27018_062MA,B27018_062EA,B27018_063MA,B27018_063EA,B27018_064MA,B27018_064EA,B27018_065EA,B27018_065MA,B27018_066EA,B27018_066MA,B27018_067EA,B27018_067MA,B27018_068MA,B27018_068EA,B27018_069MA,B27018_069EA,B27018_070MA,B27018_070EA,B27018_071EA,B27018_071MA,B27018_072EA,B27018_072MA,B27018_073EA,B27018_073MA,B27018_074MA,B27018_074EA,B27018_075MA,B27018_075EA,B27018_076MA,B27018_076EA,B27018_077EA,B27018_077MA,B27018_078EA,B27018_078MA,B27018_079MA,B27018_079EA,B27018_080MA,B27018_080EA,B27018_081MA,B27018_081EA,B27018_082EA,B27018_082MA,B27018_083EA,B27018_083MA,B27018_084EA,B27018_084MA,B27018_085MA,B27018_085EA,B27018_086MA,B27018_086EA,B27018_087EA,B27018_087MA,B27018_088EA,B27018_088MA,B27018_089EA,B27018_089MA,B27018_090MA,B27018_090EA,B27018_091MA,B27018_091EA,state
0400000US13,9518529,5986,820998,24209,285013,15734,219141,13337,65872,8145,508821,13924,111018,6869,397803,13162,27164,3178,24289,2799,2875,989,1005485,39011,361811,20459,248516,17362,113295,10545,556795,22109,154403,9087,402392,18008,86879,5287,84651,5019,2228,1027,797131,31927,240438,14310,139116,11710,101322,9641,459040,19225,95975,6940,363065,17593,97653,5434,95697,5401,1956,747,233270,18108,74490,9705,39310,6764,35180,5982,131646,10196,21046,2865,110600,9497,27134,3018,26954,2994,180,178,956192,33309,265636,13129,115626,10857,150010,10690,567354,23138,77324,6224,490030,20831,123202,5780,121184,5676,2018,715,842621,24739,217823,12640,68467,7501,149356,10456,518577,16308,54334,5240,464243,16256,106221,6075,104051,5946,2170,982,753587,32722,180525,13040,35863,5340,144662,11703,488033,20543,42047,5662,445986,19463,85029,6659,82066,6526,2963,1108,1215143,30984,276277,12162,31735,3916,244542,11744,786087,21644,57867,4698,728220,20831,152779,7771,148661,7680,4118,1363,2894102,43582,552750,17435,31862,4433,520888,17039,2001326,32326,88981,7290,1912345,32072,340026,10357,325546,9374,14480,2895,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313658,2695,81146,9325,25645,4915,21288,4626,4357,1247,49363,5296,21763,3792,27600,3530,6138,1519,5203,1528,935,418,79593,8721,25189,4017,16101,3267,9088,2427,44188,4845,22476,3281,21712,2958,10216,1769,10041,1767,175,183,68642,5763,19158,2487,10107,2333,9051,2008,35778,3855,10609,1904,25169,3273,13706,1690,13430,1646,276,206,28147,6284,8264,3081,4298,2221,3966,1986,15142,3363,4963,1520,10179,2403,4741,1255,4708,1256,33,54,102188,9024,29196,4080,11569,2875,17627,2715,57291,5331,10739,1752,46552,4718,15701,1907,14783,1871,918,534,107836,10104,31225,4354,8740,2266,22485,3441,63750,6205,10643,2312,53107,5283,12861,1521,12468,1503,393,313,112745,9452,30365,4066,5497,1340,24868,3654,67069,5719,7230,1517,59839,5344,15311,1746,14476,1685,835,505,209367,11942,47921,4403,5948,1903,41973,4798,129394,7944,11070,2247,118324,7408,32052,3185,29738,3063,2314,883,523994,15359,82207,5342,6724,1740,75483,5119,354233,10012,19638,2637,334595,9463,87554,3706,82497,3724,5057,869,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1548284,2957,110765,9214,36604,5105,27931,4402,8673,2390,71261,6124,15283,2254,55978,5528,2900,694,2831,658,69,109,144230,10747,48569,5402,32520,4359,16049,3077,85010,6157,24545,3284,60465,5342,10651,1736,10498,1692,153,205,135005,10953,44354,5786,26764,4401,17590,3590,70861,5701,13545,2449,57316,4904,19790,2054,19355,1982,435,414,52371,7701,15592,3316,6681,1954,8911,2543,28221,4753,3645,1433,24576,4255,8558,1763,8558,1763,0,195,183103,13065,55081,6539,15229,3331,39852,5588,103001,7319,10917,2325,92084,6505,25021,2631,24925,2637,96,104,174787,14297,54759,7380,8486,1722,46273,6912,95155,7806,8481,1716,86674,7284,24873,3158,24508,3121,365,330,148497,11109,41089,5182,4652,1282,36437,5249,86030,6606,9183,1877,76847,5854,21378,2811,20744,2786,634,497,217790,11561,55205,5508,6706,1996,48499,5062,130224,7402,8415,1691,121809,7206,32361,3103,31812,3068,549,298,381736,14847,65649,6641,4783,2126,60866,6490,261569,10551,12970,2251,248599,10697,54518,3490,53462,3548,1056,534,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12558069,4206,863801,25577,299673,13468,261181,13272,38492,5305,524485,15339,176819,7735,347666,13839,39643,3092,35575,2585,4068,1338,1016068,31505,358667,16624,302954,15340,55713,6365,566961,17143,231092,9896,335869,12355,90440,4569,87376,4652,3064,1233,908923,34950,285208,16206,208820,13387,76388,8063,498276,19877,153487,8948,344789,15235,125439,6094,121675,5714,3764,1622,250116,15271,68674,6643,49555,5794,19119,3215,140866,9427,37287,3814,103579,7879,40576,3026,39809,3002,767,497,1084725,29907,297901,13650,167552,10185,130349,10588,608308,17212,124435,6932,483873,14854,178516,6901,175261,6844,3255,1042,1037982,29381,260720,13122,92818,7148,167902,10010,604011,16875,88388,5839,515623,14733,173251,7312,169259,7211,3992,1267,1001533,32570,247392,14874,59395,7301,187997,12165,609810,20013,56785,5175,553025,18316,144331,5918,139543,5818,4788,1273,1723426,31542,381231,12884,53086,4679,328145,12259,1108497,21221,72791,4859,1035706,20183,233698,7076,224695,6946,9003,1456,4671495,45188,855066,18566,44272,4940,810794,18465,3260299,29498,110709,6733,3149590,29904,556130,10166,526776,9753,29354,3381,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6315227,3744,497859,19685,180971,12133,146712,9773,34259,5150,302679,9858,91332,5805,211347,8411,14209,2064,12007,1643,2202,1253,513092,19816,179888,11247,136023,8934,43865,6406,288738,10582,106035,5990,182703,8720,44466,3500,43090,3210,1376,683,458873,19681,131194,10273,82456,7769,48738,5572,257272,11332,70493,5980,186779,9045,70407,3748,69950,3751,457,374,147861,10327,44856,4700,24993,3674,19863,3979,80210,6440,17600,2209,62610,5613,22795,2336,22722,2345,73,91,622219,20345,173438,9623,62015,5269,111423,7997,344245,12819,56318,4174,287927,12248,104536,4479,104216,4497,320,189,623481,22994,163111,10073,36368,4927,126743,8448,358179,13965,40406,3615,317773,12977,102191,5238,101384,5282,807,496,576161,19963,141211,8889,19687,2908,121524,8441,349318,12055,29174,3043,320144,11671,85632,5171,83987,5322,1645,676,958570,24542,218317,9549,15860,2423,202457,9450,605045,16914,37693,3265,567352,16654,135208,6195,132994,6139,2214,811,1917111,28646,333364,9860,15707,2721,317657,9585,1343853,21333,52588,3855,1291265,20234,239894,6237,231152,6369,8742,1340,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2962043,1834,174092,10376,57203,5704,45664,5160,11539,3190,109265,5735,36891,3439,72374,4565,7624,1171,7077,1170,547,296,204766,10534,65625,6330,51502,5251,14123,2820,116988,6120,47690,3957,69298,4520,22153,1828,21734,1775,419,328,199438,10497,57228,5211,40213,4637,17015,2756,103039,6149,32823,3632,70216,4842,39171,2684,39020,2683,151,129,70098,5683,22084,2921,13457,2064,8627,1740,34088,3177,8868,1536,25220,2617,13926,1538,13840,1531,86,82,272576,9552,79401,5069,32314,3731,47087,4527,139655,4997,24612,2856,115043,4401,53520,3325,52814,3322,706,508,281181,11507,76350,5520,21988,3254,54362,4777,154862,7083,21384,2854,133478,6273,49969,2957,49219,2951,750,393,273293,12801,69941,6189,9180,1776,60761,5814,156681,7460,15053,1952,141628,6829,46671,2920,46011,2932,660,306,481264,14432,111451,6237,8598,1556,102853,5743,299365,9111,19378,2224,279987,9075,70448,3800,69458,3787,990,461,1005335,16103,171212,7225,6039,1267,165173,7085,703112,11875,26323,2516,676789,11765,131011,4507,127890,4427,3121,829,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2774483,2650,157776,8347,52730,4938,36947,4394,15783,2735,98762,4718,19176,2208,79586,4317,6284,1109,5848,1087,436,266,225675,9743,80826,5567,61017,4453,19809,3008,124984,6062,36466,3291,88518,5916,19865,2046,18838,1905,1027,561,195627,11167,66985,5733,38138,4325,28847,4165,101876,6328,20145,2431,81731,5911,26766,2185,26623,2138,143,191,60665,6280,17726,3036,8012,2024,9714,2277,32147,3533,4143,1052,28004,3345,10792,1514,10792,1514,0,168,285312,13473,86254,6133,29010,3777,57244,5196,157056,8105,20726,2379,136330,7011,42002,3343,41368,3298,634,430,265429,15730,72937,7170,14782,2812,58155,6495,151985,8803,14522,2112,137463,8307,40507,3021,39190,3080,1317,971,238030,10916,61421,4666,7542,1659,53879,4400,141312,7155,11080,1724,130232,6864,35297,2673,34097,2619,1200,476,420242,14423,101729,6972,7033,1674,94696,6546,258602,8847,14777,2012,243825,8388,59911,3795,59135,3783,776,352,925727,16776,169198,7738,5244,1466,163954,7712,634083,11210,22040,2195,612043,11236,122446,4361,118419,4226,4027,821,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4229921,3668,354464,16188,132602,8752,114128,8609,18474,2967,206222,9717,67981,4693,138241,7751,15640,2025,14786,1917,854,395,456629,16900,142792,8358,113232,7042,29560,4553,261783,9763,112399,6470,149384,6802,52054,3647,51730,3668,324,291,351202,13527,90530,6544,61787,5700,28743,3507,200933,8645,66158,5058,134775,6800,59739,3229,59008,3252,731,438,104869,7423,25960,3526,16191,3209,9769,2032,56869,4332,16086,2689,40783,3305,22040,2689,21870,2690,170,191,417213,16021,102597,8008,41886,4434,60711,6011,239957,10090,46824,3989,193133,8730,74659,3398,74082,3406,577,330,378604,15195,84869,5606,21461,3219,63408,5188,224227,9938,32881,3064,191346,9660,69508,4171,68640,4115,868,458,365704,15739,84969,6671,13059,2594,71910,6007,224687,10221,24501,3347,200186,9440,56048,3933,55218,3876,830,486,599616,17699,131011,8686,15691,2687,115320,7779,389471,11186,34326,3206,355145,10999,79134,4109,78068,4175,1066,473,1201620,23562,208728,9818,9714,2019,199014,9576,850335,16029,44224,3386,806111,15430,142557,4492,138326,4417,4231,1003,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4434602,3663,418903,18883,159314,10605,137338,9554,21976,3667,243483,11300,74335,4789,169148,8757,16106,1615,14159,1522,1947,826,489077,18272,158154,10035,133030,8050,25124,4525,277108,10279,107436,5401,169672,9403,53815,3434,53292,3397,523,236,376504,19699,101446,9679,74662,7737,26784,4608,211080,10138,59313,3836,151767,8862,63978,4084,62974,4007,1004,539,115542,11118,31152,4989,22815,4224,8337,2201,65617,6239,15195,2417,50422,5581,18773,1979,18634,1970,139,128,412196,19586,106702,8369,60549,5964,46153,6245,236318,11558,46126,3677,190192,10549,69176,4148,68397,4156,779,420,371375,16968,84972,7508,38327,5069,46645,6178,229937,11687,35133,4225,194804,10345,56466,3766,55540,3771,926,438,329448,17126,78916,7738,22964,3970,55952,6023,200890,10787,20450,2990,180440,9367,49642,3352,48534,3367,1108,428,581581,22545,136995,8348,26158,3403,110837,8094,374620,14988,31526,3707,343094,13577,69966,4348,68027,4228,1939,669,1339976,26057,245618,10461,22167,3334,223451,9974,941585,15825,46375,4159,895210,16496,152773,5809,144812,5908,7961,1579,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290123,1970,66847,5384,18139,2412,15246,2305,2893,983,44877,3597,23619,2834,21258,2333,3831,939,3699,934,132,120,115500,7455,31380,3429,27520,3499,3860,1637,71045,5008,44390,3158,26655,3684,13075,1547,12980,1563,95,127,104319,6484,26924,3283,21274,3223,5650,1222,56388,4246,29774,2772,26614,2871,21007,2157,20851,2153,156,155,29991,4536,8697,2166,5047,1651,3650,1217,15613,2582,6472,1568,9141,1778,5681,1046,5639,1044,42,54,129608,8614,27711,3258,16555,2508,11156,1612,73250,5739,27224,3389,46026,4205,28647,2302,28412,2276,235,163,118964,7761,24943,3142,6934,1543,18009,2753,69712,5238,12368,1705,57344,4658,24309,2351,23869,2340,440,279,112299,6487,24094,2351,3065,916,21029,2399,68954,4614,7778,1040,61176,4586,19251,2023,19063,2025,188,124,187743,7903,37125,3158,4327,1395,32798,3125,117522,5348,12728,2117,104794,4887,33096,2852,32451,2861,645,327,424852,12008,64045,4464,3362,836,60683,4512,299505,8588,15952,1836,283553,8398,61302,3255,58296,3307,3006,742,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5668087,4295,282490,14819,93295,8804,75097,8007,18198,4376,175227,8797,67619,5168,107608,7277,13968,1939,12081,1745,1887,808,289151,13780,85430,7578,68630,6396,16800,3321,164897,7660,75586,5245,89311,6616,38824,3150,37521,3174,1303,533,263060,15519,74289,8665,48319,5843,25970,5615,144176,8317,49102,4433,95074,7221,44595,2894,43237,2900,1358,699,96287,11088,28643,5126,19496,4448,9147,2397,50092,6254,14025,2481,36067,5291,17552,2280,17195,2358,357,358,397054,20869,119257,9883,63555,6560,55702,7085,222593,12639,51569,4695,171024,10424,55204,3419,53913,3249,1291,624,389181,20233,105546,8571,41075,4491,64471,6782,229269,12875,38391,4067,190878,10944,54366,4167,52559,4116,1807,694,395614,16588,98959,6459,29413,4651,69546,5119,244508,11693,24391,2907,220117,10692,52147,3535,49943,3314,2204,826,718031,22999,169472,10104,26265,3475,143207,9729,457928,15912,42978,4704,414950,14932,90631,5462,87359,5378,3272,957,2837219,33536,547998,13255,25726,3561,522272,12828,1948956,22246,79463,5094,1869493,21669,340265,7654,317035,7488,23230,2476,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6362374,2147,339193,15996,101496,7831,89909,7626,11587,2537,215358,10223,111501,7336,103857,7433,22339,2551,20060,2245,2279,1153,399321,17322,110293,8501,94033,7617,16260,3561,228891,10197,157591,8087,71300,5377,60137,4144,59288,4066,849,517,345244,15848,80931,6383,61594,5556,19337,3730,193437,10265,116102,7275,77335,6310,70876,4085,70049,3972,827,541,100452,8094,23620,3686,14385,2914,9235,2394,53644,5396,27846,3889,25798,3746,23188,2429,22702,2353,486,371,428174,18929,102934,8015,54461,5682,48473,5439,238996,12371,97375,7438,141621,8105,86244,5138,84959,5042,1285,567,458962,16949,108215,7005,43047,4745,65168,5261,262224,11341,81582,6296,180642,9365,88523,5849,86302,5671,2221,834,452254,19045,100025,7609,29622,4073,70403,6533,282538,13077,62365,6148,220173,10799,69691,4394,67919,4448,1772,650,816018,23456,174407,8495,25792,3215,148615,7481,519741,16809,72951,5929,446790,14663,121870,5752,117914,5747,3956,813,3022756,29684,588976,11176,29149,4286,559827,10690,2094064,20787,111874,7472,1982190,20562,339716,8293,317511,8068,22205,2250,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
