GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002EA,B17022_002MA,B17022_003EA,B17022_003MA,B17022_004MA,B17022_004EA,B17022_005EA,B17022_005MA,B17022_006MA,B17022_006EA,B17022_007EA,B17022_007MA,B17022_008EA,B17022_008MA,B17022_009MA,B17022_009EA,B17022_010EA,B17022_010MA,B17022_011MA,B17022_011EA,B17022_012EA,B17022_012MA,B17022_013EA,B17022_013MA,B17022_014EA,B17022_014MA,B17022_015MA,B17022_015EA,B17022_016MA,B17022_016EA,B17022_017MA,B17022_017EA,B17022_018EA,B17022_018MA,B17022_019EA,B17022_019MA,B17022_020MA,B17022_020EA,B17022_021EA,B17022_021MA,B17022_022MA,B17022_022EA,B17022_023EA,B17022_023MA,B17022_024EA,B17022_024MA,B17022_025EA,B17022_025MA,B17022_026MA,B17022_026EA,B17022_027MA,B17022_027EA,B17022_028MA,B17022_028EA,B17022_029EA,B17022_029MA,B17022_030EA,B17022_030MA,B17022_031MA,B17022_031EA,B17022_032EA,B17022_032MA,B17022_033MA,B17022_033EA,B17022_034EA,B17022_034MA,B17022_035MA,B17022_035EA,B17022_036EA,B17022_036MA,B17022_037MA,B17022_037EA,B17022_038EA,B17022_038MA,B17022_039MA,B17022_039EA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042MA,B17022_042EA,B17022_043MA,B17022_043EA,B17022_044MA,B17022_044EA,B17022_045EA,B17022_045MA,B17022_046EA,B17022_046MA,B17022_047EA,B17022_047MA,B17022_048MA,B17022_048EA,B17022_049EA,B17022_049MA,B17022_050MA,B17022_050EA,B17022_051EA,B17022_051MA,B17022_052EA,B17022_052MA,B17022_053MA,B17022_053EA,B17022_054MA,B17022_054EA,B17022_055MA,B17022_055EA,B17022_056EA,B17022_056MA,B17022_057EA,B17022_057MA,B17022_058EA,B17022_058MA,B17022_059MA,B17022_059EA,B17022_060EA,B17022_060MA,B17022_061MA,B17022_061EA,B17022_062EA,B17022_062MA,B17022_063EA,B17022_063MA,B17022_064MA,B17022_064EA,B17022_065EA,B17022_065MA,B17022_066MA,B17022_066EA,B17022_067EA,B17022_067MA,B17022_068EA,B17022_068MA,B17022_069EA,B17022_069MA,B17022_070MA,B17022_070EA,B17022_071MA,B17022_071EA,B17022_072MA,B17022_072EA,B17022_073EA,B17022_073MA,B17022_074EA,B17022_074MA,B17022_075MA,B17022_075EA,B17022_076EA,B17022_076MA,B17022_077MA,B17022_077EA,B17022_078EA,B17022_078MA,B17022_079EA,B17022_079MA,B17022_080EA,B17022_080MA,B17022_081MA,B17022_081EA,state
0400000US42,3193701,19403,423398,9414,150031,5464,85116,4416,10710,1282,26907,2634,47499,3062,64915,3408,273367,8018,44638,3359,34010,2836,9665,1511,6735,1483,17610,2126,10628,1585,228729,7516,190055,6928,39652,3330,49705,3547,100698,5222,38674,2834,92133,4966,49591,2731,22748,2280,3094,793,5323,1089,14331,1783,26843,1830,42542,3755,11428,1890,6989,1324,2372,829,997,501,3620,908,4439,1037,31114,2969,21448,2625,4623,952,3995,1139,12830,1937,9666,1379,178916,6199,111712,4411,53197,3241,10132,1600,13839,1731,29226,2417,58515,2857,67204,4246,17283,2162,11553,1604,3289,942,960,411,7304,1292,5730,1301,49921,3801,32603,2948,5681,1194,5317,1122,21605,2347,17318,1937,2499254,17428,2063371,17683,774616,12381,142430,5837,125951,5197,506235,9937,1288755,12776,435883,9234,148037,6157,68925,4531,13429,2133,5841,1359,49655,3618,79112,3958,287846,7796,133837,5057,18916,2088,12699,1814,102222,4704,154009,5316,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,36732,3020,12240,1764,7288,1456,799,462,2664,938,3825,1088,4952,1061,24492,2642,3559,1125,2829,1036,348,266,786,529,1695,811,730,434,20933,2423,18630,2402,4369,1149,5088,1191,9173,1886,2303,772,8056,1430,3575,966,1667,801,166,192,328,226,1173,701,1908,593,4481,1077,588,473,316,399,89,146,0,207,227,309,272,245,3893,965,3098,870,643,376,870,633,1585,608,795,484,12884,1768,7379,1410,3082,1019,242,288,980,534,1860,738,4297,963,5505,1191,1184,439,959,444,260,236,174,171,525,425,225,164,4321,1047,2845,839,459,396,346,325,2040,685,1476,566,198509,5004,158301,5049,62139,3282,10747,1623,10441,1604,40951,2851,96162,3990,40208,2782,14081,2082,6297,1360,1005,648,802,371,4490,1148,7784,1543,26127,2290,11924,1845,1715,744,998,511,9211,1613,14203,1837,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,239070,8217,83236,5699,48829,4649,8869,1881,16373,2918,23587,3089,34407,3122,155834,7150,24505,3216,17353,2533,4031,1337,3067,977,10255,1926,7152,1574,131329,6033,104552,5295,21773,3172,31501,3189,51278,4306,26777,3000,46623,4669,24883,3048,12755,2004,2192,824,3532,1242,7031,1325,12128,1941,21740,3094,4433,976,2588,907,671,419,209,162,1708,730,1845,636,17307,2816,11823,2446,1701,705,2433,1092,7689,1964,5484,1400,83450,4898,50899,3836,24096,3130,4579,1214,6474,1546,13043,2126,26803,2351,32551,3247,6491,1552,3385,1126,1363,775,383,311,1639,717,3106,1277,26060,2825,16436,2660,2748,953,3328,1264,10360,2010,9624,1539,832545,12647,696016,11153,253087,9693,47324,4525,45788,4205,159975,7061,442929,8876,136529,6858,44403,3928,21870,3168,3889,1273,3299,1240,14682,2569,22533,3153,92126,5455,45688,3986,6222,1578,4317,1282,35149,3175,46438,3809,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,28946,2726,10350,1419,5390,922,1061,415,2352,599,1977,575,4960,938,18596,2351,4639,1037,3994,958,1170,650,1656,614,1168,530,645,354,13957,2044,12489,2014,3242,946,4090,1228,5157,983,1468,518,6372,1339,2361,581,809,253,260,192,247,135,302,185,1552,506,4011,1229,759,425,491,328,202,284,57,68,232,145,268,253,3252,1229,2825,1207,1223,921,601,380,1001,485,427,296,12100,1403,7138,1134,3228,727,702,431,1146,394,1380,488,3910,762,4962,1029,1528,610,676,309,125,95,269,213,282,186,852,545,3434,797,2564,716,570,435,261,193,1733,529,870,483,163261,4542,143254,4314,53910,3157,11228,1510,11783,1434,30899,2408,89344,3467,20007,2155,9196,1396,4792,1079,974,532,278,244,3540,956,4404,1061,10811,1675,6810,1261,1031,477,1121,635,4658,1000,4001,919,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,310338,7862,127293,5527,77010,4599,14346,2077,22516,2701,40148,3220,50283,3385,183045,7295,33440,3459,22614,2657,4462,1217,3709,1285,14443,2265,10826,1898,149605,6683,124135,6584,28712,2710,29197,3130,66226,4706,25470,2377,61961,4839,38583,3825,19658,2992,4283,1259,4872,1373,10503,2052,18925,2363,23378,2793,4022,1165,2025,792,673,386,352,304,1000,626,1997,701,19356,2428,13654,2107,2332,883,2386,1046,8936,1646,5702,1092,113089,6255,72601,4517,35264,2905,6302,1402,10277,1785,18685,2320,37337,3069,40488,3782,10205,2096,5797,1427,1531,956,518,395,3748,1030,4408,1128,30283,3087,17583,2328,2810,853,1426,757,13347,1974,12700,1925,1140298,15017,951065,13249,353156,9293,68408,5164,56908,4098,227840,7714,597909,10403,189233,7959,59740,4456,25881,2919,3816,1273,2634,1009,19431,2548,33859,3567,129493,6037,62596,4040,8828,1567,5119,1345,48649,3494,66897,4546,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,1228468,18508,564600,14855,409244,11695,61170,4561,159099,7206,188975,8917,155356,7513,663868,12249,114519,5224,85707,4638,22128,2787,23751,3091,39828,3005,28812,2722,549349,11533,469997,10217,82617,5025,144381,6253,242999,7481,79352,5595,234989,8052,136214,6171,86340,5478,15550,2783,28887,3542,41903,3539,49874,3326,98775,6015,24806,3014,16315,2629,5193,1361,3688,1142,7434,1724,8491,1681,73969,5258,54342,4380,8996,1892,10861,2073,34485,3287,19627,2685,406927,10724,250430,7786,155590,7089,23031,2734,50711,4721,81848,5087,94840,4906,156497,7605,43056,4659,26232,3431,5189,1371,5565,1439,15478,2919,16824,3202,113441,5776,77227,5055,11931,1670,15144,2253,50152,4301,36214,3496,4300933,28307,3478639,27620,1533116,19601,295117,9164,287218,10768,950781,15802,1945523,18720,822294,16248,274083,11070,125433,7843,25280,3192,14125,2578,86028,7111,148650,8651,548211,13736,303632,11811,45032,3994,29511,3203,229089,10433,244579,6893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,95171,4520,50265,3587,36185,3136,8415,1368,14438,2342,13332,2208,14080,2007,44906,3208,9517,1854,5976,1552,1475,787,1443,746,3058,1054,3541,1222,35389,2751,30331,2864,6287,1484,8606,1637,15438,2149,5058,1004,23088,2852,16887,2414,12343,2018,2567,956,5418,1235,4358,959,4544,1067,6201,1388,1533,734,1009,655,43,74,287,380,679,503,524,351,4668,1124,3718,1126,805,519,269,210,2644,952,950,542,42736,3352,31213,2843,21201,2305,4357,969,8273,1509,8571,1580,10012,1690,11523,1742,3255,941,2542,847,1124,610,634,551,784,379,713,441,8268,1593,5887,1350,1103,651,897,365,3887,1211,2381,756,501483,7760,435641,7417,212882,5652,42618,3099,57766,3337,112498,4638,222759,5509,65842,4292,23821,2899,12671,2062,1543,621,1657,696,9471,1895,11150,1907,42021,3402,23458,2956,3369,1072,3219,1294,16870,2472,18563,2016,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,17591,1849,7641,1215,4030,769,855,348,1350,405,1825,526,3611,832,9950,1351,2183,669,1705,574,680,420,387,270,638,349,478,330,7767,1115,7286,1093,2285,785,1239,511,3762,760,481,242,4448,783,2466,509,863,299,51,49,220,193,592,244,1603,443,1982,597,619,302,259,205,140,165,59,72,60,88,360,209,1363,479,1028,425,294,286,81,115,653,306,335,204,8857,1301,5556,1015,2526,632,629,324,655,350,1242,397,3030,647,3301,895,900,437,516,310,216,196,45,59,255,210,384,266,2401,755,1711,615,96,114,174,228,1441,527,690,372,130723,2947,112604,3011,38902,2143,7022,980,5272,972,26608,1779,73702,2298,18119,1812,7629,1179,4666,1024,804,364,332,313,3530,981,2963,628,10490,1415,6216,990,1112,389,349,246,4755,850,4274,902,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,238961,8345,91077,6416,55090,5115,6805,1448,19114,2263,29171,3314,35987,3206,147884,6728,26121,3021,18506,2488,4611,1325,2794,951,11101,1907,7615,1510,121763,6241,104305,6026,22179,2781,25292,2924,56834,4251,17458,2132,52477,4056,28560,2802,15492,2364,2618,921,4376,1231,8498,1539,13068,1784,23917,2676,4327,983,3158,935,1634,694,255,218,1269,625,1169,497,19590,2643,14677,2321,2139,905,3394,1240,9144,1599,4913,1125,95526,5968,54284,3921,27690,3127,5863,1640,6492,1320,15335,1968,26594,2606,41242,4177,11417,1933,7584,1774,2090,1083,1556,858,3938,997,3833,1120,29825,3454,20630,3002,2932,943,2110,859,15588,2554,9195,1434,1623950,15091,1345023,13861,573957,9625,122312,6773,100855,4894,350790,7631,771066,10407,278927,8125,84669,5212,41766,4002,6833,1205,2694,975,32239,3418,42903,3660,194258,7100,100612,5602,15074,2191,11080,2122,74458,5128,93646,5197,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,223745,6526,97064,5113,64135,4447,10389,1572,24604,3077,29142,2724,32929,2276,126681,4981,24521,2645,18674,2357,4573,1056,3994,1132,10107,1809,5847,1337,102160,4582,86050,4258,18214,2445,24041,2951,43795,3288,16110,2063,48895,3520,26603,2684,15978,2030,3492,952,5232,1086,7254,1582,10625,1537,22292,2620,6278,1495,5266,1357,2185,913,811,421,2270,862,1012,526,16014,2049,11686,1864,2066,759,2590,1062,7030,1534,4328,986,83299,4494,53360,3793,33768,3213,6754,1174,10812,1917,16202,2032,19592,2079,29939,3205,8618,1872,6359,1441,2184,899,1176,523,2999,973,2259,899,21321,2752,15354,2553,3295,1237,2050,817,10009,1918,5967,1170,1343912,10829,1126391,10234,448931,7982,95726,4818,75820,4081,277385,6483,677460,8250,217521,7830,76935,5070,39595,3912,7669,1713,4249,1268,27677,3128,37340,3292,140586,5660,73587,4377,7837,1459,7626,1438,58124,4249,66999,3763,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,90483,4545,38842,2912,19983,2434,3767,969,4278,886,11938,1906,18859,1860,51641,3787,9280,1613,6148,1189,1235,527,959,525,3954,920,3132,752,42361,3271,32892,2986,7667,1298,7084,1456,18141,2107,9469,1643,20291,2093,12828,1574,4952,1164,466,366,1122,556,3364,900,7876,1136,7463,1245,1646,637,1267,625,407,357,72,123,788,476,379,263,5817,1011,3813,975,884,596,631,414,2298,749,2004,588,32005,2518,20941,1975,8532,1487,1690,589,1533,541,5309,1203,12409,1399,11064,1617,3517,925,2133,712,616,404,354,312,1163,538,1384,591,7547,1296,4294,1197,547,380,717,509,3030,954,3253,783,335030,6901,284086,6749,93251,4311,17027,2099,14669,1714,61555,3863,190835,5580,50944,3101,20865,2095,9538,1580,1727,684,638,349,7173,1424,11327,1607,30079,2733,11594,1755,1248,447,884,334,9462,1636,18485,1744,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,187781,5335,68005,3475,41040,2796,7238,1221,13630,1528,20172,2134,26965,2387,119776,4896,26280,2730,20578,2406,5801,1277,4214,1163,10563,1590,5702,1483,93496,4365,81240,4207,18301,2460,20970,2071,41969,3312,12256,1828,42229,3023,23804,2062,12319,1590,1556,492,4883,979,5880,1021,11485,1333,18425,1939,5804,1332,4705,1196,1943,755,568,296,2194,800,1099,391,12621,1600,9945,1569,1467,644,1370,514,7108,1477,2676,617,77137,3440,49620,2724,25033,2152,4138,870,7421,1209,13474,1702,24587,1779,27517,2529,7782,1126,5415,1093,1329,514,865,519,3221,818,2367,651,19735,2142,15199,1847,2165,662,2874,893,10160,1477,4536,833,1155780,10674,992695,9842,369109,7064,69897,3684,62432,3308,236780,6307,623586,7696,163085,4975,59857,3340,32017,2503,5605,1066,2385,845,24027,2266,27840,2292,103228,3818,54618,3417,7179,1289,4175,1113,43264,2943,48610,3029,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,16146,2271,7140,1408,4551,1130,847,502,2152,773,1552,629,2589,785,9006,1560,1592,649,1463,587,271,271,170,183,1022,533,129,196,7414,1600,6762,1484,2132,875,1949,675,2681,898,652,460,3839,848,2071,666,915,414,312,228,251,204,352,231,1156,580,1768,632,626,397,294,245,158,196,75,125,61,89,332,296,1142,510,1013,463,110,109,136,124,767,462,129,161,8728,1714,4798,1053,2129,586,143,125,1061,487,925,435,2669,787,3930,1154,1005,564,775,514,496,411,0,189,279,323,230,250,2925,1002,2226,964,133,143,214,231,1879,964,699,516,113905,4112,100454,3741,35945,2498,8351,1399,6188,1113,21406,1708,64509,2841,13451,1637,5477,1077,3993,970,773,458,333,221,2887,852,1484,577,7974,1282,4110,962,549,351,362,221,3199,828,3864,901,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,471399,7908,213787,6749,89026,4486,14069,1755,16457,2289,58500,3533,124761,4558,257612,7560,50239,3715,31942,2958,7638,1291,6714,1347,17590,2080,18297,1927,207373,6600,142960,5222,20145,1994,30299,1894,92516,4315,64413,3869,55100,3845,33970,2903,14437,1972,1953,649,2010,654,10474,1800,19533,2007,21130,2312,5636,1182,3037,933,1325,630,580,469,1132,606,2599,763,15494,1900,8742,1502,1420,607,1080,578,6242,1154,6752,1242,80255,3976,51678,3288,19991,2028,3049,848,3277,903,13665,1690,31687,2631,28577,2255,6817,996,2618,776,764,455,514,349,1340,521,4199,850,21760,2089,10819,1504,1877,717,1671,672,7271,1333,10941,1423,296906,8077,221267,7068,81764,4607,13955,1877,10364,1578,57445,3615,139503,5335,75639,4308,15912,1780,5550,1210,1190,557,413,296,3947,1014,10362,1306,59727,3826,23102,2483,2401,768,2308,852,18393,2128,36625,2981,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
