GEO_ID,B27001I_001E,B27001I_001M,B27001I_002E,B27001I_002M,B27001I_003E,B27001I_003M,B27001I_004E,B27001I_004M,B27001I_005E,B27001I_005M,B27001I_006E,B27001I_006M,B27001I_007E,B27001I_007M,B27001I_008E,B27001I_008M,B27001I_009E,B27001I_009M,B27001I_010E,B27001I_010M,B27001I_011E,B27001I_011M,B27001I_012E,B27001I_012M,B27001I_013E,B27001I_013M,B27001I_014E,B27001I_014M,B27001I_015E,B27001I_015M,B27001I_016E,B27001I_016M,B27001I_017E,B27001I_017M,B27001I_018E,B27001I_018M,B27001I_019E,B27001I_019M,B27001I_020E,B27001I_020M,B27001I_021E,B27001I_021M,B27001I_022E,B27001I_022M,B27001I_023E,B27001I_023M,B27001I_024E,B27001I_024M,B27001I_025E,B27001I_025M,B27001I_026E,B27001I_026M,B27001I_027E,B27001I_027M,B27001I_028E,B27001I_028M,NAME,B27001I_001MA,B27001I_001EA,B27001I_002EA,B27001I_002MA,B27001I_003EA,B27001I_003MA,B27001I_004MA,B27001I_004EA,B27001I_005MA,B27001I_005EA,B27001I_006MA,B27001I_006EA,B27001I_007EA,B27001I_007MA,B27001I_008EA,B27001I_008MA,B27001I_009MA,B27001I_009EA,B27001I_010MA,B27001I_010EA,B27001I_011EA,B27001I_011MA,B27001I_012EA,B27001I_012MA,B27001I_013EA,B27001I_013MA,B27001I_014EA,B27001I_014MA,B27001I_015MA,B27001I_015EA,B27001I_016MA,B27001I_016EA,B27001I_017EA,B27001I_017MA,B27001I_018EA,B27001I_018MA,B27001I_019EA,B27001I_019MA,B27001I_020MA,B27001I_020EA,B27001I_021MA,B27001I_021EA,B27001I_022EA,B27001I_022MA,B27001I_023EA,B27001I_023MA,B27001I_024EA,B27001I_024MA,B27001I_025EA,B27001I_025MA,B27001I_026MA,B27001I_026EA,B27001I_027EA,B27001I_027MA,B27001I_028EA,B27001I_028MA,state
0400000US47,291519,2723,47207,3156,43995,3417,3212,1390,63985,3166,47743,4304,16242,3060,35117,2327,13637,2311,21480,2653,63760,3486,19569,3316,44191,3816,40572,2889,16674,2478,23898,2618,22712,2294,10579,1771,12133,1679,11125,1528,7133,1400,3992,1029,4183,1211,3657,1084,526,508,2858,918,2383,854,475,556,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9652198,4825,1199098,8094,1057789,11682,141309,9089,2196532,8224,1730330,17348,466202,15000,1136159,5115,529208,13143,606951,12990,1497413,6610,679653,13938,817760,14724,1357912,5460,696979,14771,660933,14177,1041641,5170,608608,10939,433033,10373,673016,3108,438716,8436,234300,8048,334014,3574,311579,4788,22435,3279,216413,3138,205731,3385,10682,2015,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,369200,602,55127,1853,42999,2999,12128,2452,92697,1926,64569,3838,28128,3625,46120,1559,26134,2833,19986,2679,60099,2456,26818,3001,33281,3306,54999,3026,29760,2868,25239,2426,31502,1526,19415,1925,12087,1965,17789,989,13238,1225,4551,1177,6839,824,5921,1014,918,615,4028,778,3868,777,160,190,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8975,454,863,253,863,253,0,145,1948,565,1938,567,10,19,1388,459,1240,464,148,128,1645,471,1324,431,321,210,1343,467,1078,438,265,245,727,386,703,385,24,46,667,314,571,303,96,98,284,191,284,191,0,145,110,119,110,119,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,632730,3465,81513,3159,76053,3631,5460,1389,128537,3196,105514,4199,23023,3502,75647,2745,42575,3821,33072,3229,121538,3978,59257,5152,62281,4620,102529,2944,55120,3999,47409,4672,69796,2683,45950,3663,23846,2896,32638,1688,23666,2224,8972,1984,12393,1399,11546,1424,847,580,8139,1199,7461,1150,678,473,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,776593,1790,114659,2459,108033,2797,6626,1570,192730,2431,171075,4705,21655,4478,102362,2526,55270,3467,47092,3444,131531,3691,56882,4410,74649,4477,108507,3069,55155,3534,53352,3989,68770,2653,41798,3244,26972,3075,35580,1721,24369,1787,11211,1576,15354,1522,13378,1452,1976,762,7100,871,6618,874,482,400,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,19592,1020,2992,1104,2913,1092,79,101,3708,631,3257,605,451,388,4207,1141,3383,1105,824,467,2554,748,1818,715,736,383,1683,670,1069,523,614,463,1311,557,775,328,536,445,1862,724,1784,702,78,112,784,367,784,367,0,184,491,371,491,371,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,340099,1151,51010,1581,48754,1721,2256,726,86320,1688,75984,2517,10336,2036,41152,1958,22973,2331,18179,2219,58278,2475,34492,2767,23786,2571,45461,2267,29607,2352,15854,2075,30105,1861,22027,1799,8078,1107,16776,1078,13018,1170,3758,927,5871,749,5586,737,285,217,5126,844,5081,850,45,84,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,50547,324,6962,784,5954,843,1008,779,12711,817,9875,872,2836,697,6183,1257,3493,800,2690,896,7507,1180,4268,1026,3239,939,6141,1152,3750,976,2391,1000,4816,1046,3583,917,1233,640,3775,681,2645,719,1130,568,1686,553,1686,553,0,189,766,312,766,312,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3642392,4666,260231,3470,252550,4079,7681,1811,607811,3597,581661,4567,26150,3006,380061,2414,339258,4588,40803,3909,459730,3467,391277,5558,68453,4360,470511,3221,417631,5565,52880,4294,474391,2161,430579,3542,43812,3058,435473,1173,403819,2823,31654,2589,321379,1744,318616,1943,2763,821,232805,1392,231718,1555,1087,517,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
