GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001EA,B18103_001MA,B18103_002EA,B18103_002MA,B18103_003MA,B18103_003EA,B18103_004EA,B18103_004MA,B18103_005EA,B18103_005MA,B18103_006EA,B18103_006MA,B18103_007MA,B18103_007EA,B18103_008MA,B18103_008EA,B18103_009MA,B18103_009EA,B18103_010EA,B18103_010MA,B18103_011EA,B18103_011MA,B18103_012MA,B18103_012EA,B18103_013MA,B18103_013EA,B18103_014MA,B18103_014EA,B18103_015EA,B18103_015MA,B18103_016EA,B18103_016MA,B18103_017MA,B18103_017EA,B18103_018MA,B18103_018EA,B18103_019MA,B18103_019EA,B18103_020MA,B18103_020EA,B18103_021EA,B18103_021MA,B18103_022EA,B18103_022MA,B18103_023MA,B18103_023EA,B18103_024MA,B18103_024EA,B18103_025MA,B18103_025EA,B18103_026EA,B18103_026MA,B18103_027EA,B18103_027MA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030MA,B18103_030EA,B18103_031MA,B18103_031EA,B18103_032EA,B18103_032MA,B18103_033MA,B18103_033EA,B18103_034MA,B18103_034EA,B18103_035MA,B18103_035EA,B18103_036MA,B18103_036EA,B18103_037EA,B18103_037MA,B18103_038EA,B18103_038MA,B18103_039MA,B18103_039EA,state
0400000US33,1303868,471,642689,2013,35160,1178,57,96,35103,1175,107895,1066,981,535,106914,1093,133996,1664,701,430,133295,1653,285867,1639,3642,835,282225,1782,48155,532,1449,546,46706,818,31616,590,2492,854,29124,1034,661179,1916,32446,977,155,211,32291,937,103709,927,338,260,103371,980,133413,1505,1224,558,132189,1610,294458,1345,3759,782,290699,1615,52142,680,2393,736,49749,910,45011,589,3974,857,41037,1002,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,272660,1238,1035,470,271625,1372,768326,1956,4724,1007,763602,2146,934268,2651,6546,1505,927722,3129,1757990,2588,29870,2807,1728120,3856,283107,1599,8701,1501,274406,2059,210977,1493,15606,1615,195371,2323,4485654,2739,262641,1321,916,491,261725,1506,734540,1651,5202,1214,729338,2166,931559,1896,10878,1785,920681,2591,1883121,2074,35026,2902,1848095,3402,338165,1768,13727,1816,324438,2325,335628,2180,37358,2892,298270,3475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,75050,1961,402,313,74648,1996,193183,2187,1928,790,191255,2135,234336,2701,3718,1283,230618,2885,378902,2397,14078,2347,364824,3531,75648,1273,3216,873,72432,1525,50214,1226,5990,1024,44224,1358,1039909,2929,69231,1641,869,551,68362,1686,179323,1817,1766,685,177557,1961,233613,2291,2613,810,231000,2365,405398,2404,13793,2088,391605,3130,86080,1217,4797,959,81283,1495,66264,1279,10432,1598,55832,1901,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,593063,2154,2323,753,590740,2316,1592817,2966,10104,1756,1582713,3007,2285652,4530,18376,2465,2267276,4703,3725089,3986,62527,3293,3662562,5159,619095,1805,21093,2351,598002,2619,454974,2248,34530,2936,420444,3075,9937729,4336,563541,2079,1758,675,561783,2186,1520689,2448,10222,1612,1510467,2812,2341109,2904,16430,2063,2324679,3577,4022724,3945,70810,4585,3951914,6228,759226,1952,28350,2556,730876,2920,730440,2728,75845,3812,654595,4255,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,311491,4785,1484,632,310007,4892,844475,6142,7640,1698,836835,6221,1019098,6864,13160,2102,1005938,7564,1831978,6781,52941,3397,1779037,6946,331023,2519,15507,1951,315516,2822,201839,2321,20103,2202,181736,3082,4921114,7089,315232,5380,1310,895,313922,5672,815674,5644,7126,1486,808548,6061,1095819,5215,11894,2181,1083925,5521,1992593,4870,50872,4079,1941721,7002,385629,2717,18252,2204,367377,3474,316167,2549,38158,3424,278009,3710,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,22808,858,20,25,22788,860,52716,971,101,83,52615,979,89978,1486,745,539,89233,1649,128260,1020,1883,583,126377,1209,23065,249,882,339,22183,406,18724,395,1917,439,16807,524,333874,1741,23458,1165,0,143,23458,1165,51871,947,154,172,51717,999,81837,1404,410,308,81427,1449,126090,1001,1126,492,124964,1129,24503,377,574,236,23929,456,26115,481,3069,569,23046,699,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,364013,2663,1655,787,362358,2802,1011411,3504,7518,1356,1003893,3950,1224078,3685,10166,1741,1213912,3410,2252043,3896,50499,3228,2201544,4603,395253,1663,13738,1806,381515,2084,285354,1999,23069,1977,262285,2703,5836950,4795,344430,2332,1591,758,342839,2531,968486,3348,7524,1333,960962,3549,1252178,3247,14031,2108,1238147,3975,2372787,3317,51894,3649,2320893,4918,462213,1764,18174,2135,444039,2800,436856,2451,45648,2887,391208,3754,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,134930,2038,1295,663,133635,2039,343689,2731,2336,604,341353,2712,430827,2752,6775,1386,424052,2952,688630,2853,23234,2050,665396,3294,133439,1106,9280,1137,124159,1419,86641,1044,9998,1114,76643,1399,1892212,3734,129088,1703,490,270,128598,1714,326186,2415,4031,866,322155,2649,434553,2239,7457,1338,427096,2596,723726,2302,23370,2147,700356,3328,151035,1241,7482,1138,143553,1710,127624,1452,14085,1541,113539,1735,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,122670,2041,515,566,122155,2149,318257,2545,3708,1213,314549,2642,441972,2962,3509,998,438463,2973,758471,3220,16848,2371,741623,3820,145436,1328,6082,1114,139354,1728,97142,1102,7768,1196,89374,1607,1948692,3419,115978,2299,148,174,115830,2339,304154,2670,1892,854,302262,2821,440732,2916,3936,1188,436796,3095,787205,3359,18586,2499,768619,4182,158646,1320,4966,1134,153680,1665,141977,1133,14175,1778,127802,2067,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,368660,2017,2321,929,366339,2037,1042142,2888,7975,1394,1034167,3175,1361090,3318,13663,2219,1347427,4033,2499742,4192,44804,3242,2454938,5361,456340,1901,15475,1962,440865,2548,355934,1818,28172,1979,327762,2600,6455849,4779,352301,2036,1157,489,351144,2107,991638,2741,7308,1479,984330,2992,1387029,3131,11800,1628,1375229,3516,2635505,3993,50586,3656,2584919,5593,530656,1936,22044,2353,508612,2871,558720,2323,52778,3395,505942,4265,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,28314,593,77,123,28237,617,83448,901,337,264,83111,957,121191,1279,1550,842,119641,1601,204260,1148,2893,883,201367,1639,34048,714,1252,592,32796,890,27572,824,1462,609,26110,1004,536284,1199,27132,564,76,122,27056,587,79730,869,228,239,79502,922,124094,1001,1020,559,123074,1050,220889,1239,4907,1288,215982,1782,40469,494,1740,587,38729,724,43970,775,3158,783,40812,1181,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,152034,2997,692,481,151342,2956,396500,3680,2447,896,394053,3728,495538,4516,5326,1434,490212,4716,874224,4125,24501,2840,849723,4790,177532,1724,7497,1438,170035,2121,102112,1684,10586,1371,91526,1998,2381291,5395,150687,3515,993,724,149694,3673,380255,3574,2584,883,377671,3597,529988,4062,6063,1433,523925,4224,962826,3725,26609,2782,936217,4247,204546,1649,10233,1543,194313,2163,152989,2019,18142,1931,134847,2523,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,29554,841,167,127,29387,830,71762,1208,283,167,71479,1184,91804,1134,816,450,90988,1168,155589,1411,3731,1014,151858,1824,28582,691,1120,454,27462,738,22038,637,1590,494,20448,762,406176,2315,28994,868,31,68,28963,870,70394,1199,478,277,69916,1261,91135,1407,648,256,90487,1423,152986,1373,3069,632,149917,1550,30996,787,541,245,30455,815,31671,975,3827,784,27844,1179,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,203575,2700,1338,711,202237,2646,555193,4585,5400,1293,549793,4771,690387,4483,10638,1832,679749,4843,1228967,5986,38487,2963,1190480,6117,231722,1710,13051,1441,218671,2108,139657,1273,14013,2044,125644,2273,3252850,5528,196213,2826,879,482,195334,2877,532798,4018,5135,1403,527663,4141,724325,3528,9774,1801,714551,3981,1319176,3930,42214,3172,1276962,5100,263422,2088,13344,1679,250078,2548,216916,2032,27751,2527,189165,3132,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,998433,5290,4766,1273,993667,5596,2552475,6090,24946,3460,2527529,7345,3035486,7663,36864,4196,2998622,9302,4622482,7436,130434,6949,4492048,10072,713696,3945,40723,3406,672973,5022,446253,3385,51474,3357,394779,4252,12828628,8404,954879,4941,6070,1747,948809,5187,2441182,5377,21599,2727,2419583,5865,3072757,6484,33683,3644,3039074,7415,4893178,6231,138105,6278,4755073,9033,811267,4069,47355,3048,763912,4603,655365,3385,85085,4505,570280,5176,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,134628,1448,444,390,134184,1382,316098,2135,1117,648,314981,2260,379528,2275,2025,732,377503,2389,449860,2550,8685,2061,441175,3074,67820,834,2245,805,65575,1199,48800,773,3791,800,45009,968,1392914,2903,127670,1839,609,665,127061,1661,299416,2068,1853,700,297563,2197,378325,2249,2158,669,376167,2281,450031,2440,6745,1196,443286,2722,74739,662,1546,556,73193,867,62733,845,6807,1121,55926,1364,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,15520,462,119,116,15401,473,48619,908,420,252,48199,973,67880,888,424,316,67456,902,131988,994,2230,614,129758,1085,24725,382,537,250,24188,411,16220,302,1001,335,15219,444,315207,1148,15247,516,92,140,15155,545,46213,725,422,342,45791,772,67465,845,525,293,66940,906,136830,801,1837,495,134993,973,26570,204,808,323,25762,397,22882,372,3166,554,19716,667,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,259254,3968,1308,801,257946,4098,690135,5404,4611,1150,685524,5479,886705,5430,5684,1420,881021,5633,1549124,5076,29357,3034,1519767,6134,264221,2288,9020,1425,255201,2711,164504,2033,13799,1584,150705,2514,4073221,7383,248837,3935,1519,859,247318,3971,650855,4882,3968,1019,646887,5010,935702,4387,6819,1665,928883,4656,1684431,5123,28544,2588,1655887,5876,300953,2615,11160,1305,289793,2666,252443,2515,27959,2416,224484,3300,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,226385,2133,982,792,225403,2411,581228,2552,3520,925,577708,2836,787561,3644,5661,1645,781900,3974,1346369,4156,25446,3273,1320923,5097,231167,1595,8138,1311,223029,2098,147512,1252,12707,1734,134805,2112,3396600,4920,212962,2073,1051,625,211911,2085,557604,2850,4175,1087,553429,3168,780411,3143,8041,1901,772370,3338,1383558,3061,26410,2576,1357148,3637,249176,1789,8077,1439,241099,2311,212889,1642,25701,2851,187188,2871,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,54160,1852,142,139,54018,1882,143908,1748,1579,659,142329,1681,192097,2552,2630,816,189467,2555,375994,2730,16434,2348,359560,3579,78201,1015,4271,861,73930,1314,50845,719,5297,724,45548,929,931280,3467,49818,1893,346,386,49472,1898,137416,1490,845,403,136571,1504,191548,2191,1768,644,189780,2108,388915,1896,13811,1850,375104,2754,86975,907,5172,985,81803,1266,76608,993,10779,1405,65829,1418,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,179165,1796,913,485,178252,1932,497389,2431,4344,1042,493045,2587,635612,3103,5026,1070,630586,3418,1134564,3185,21293,2265,1113271,3753,193552,1104,5450,985,188102,1454,142293,1195,9670,1139,132623,1768,2851488,3662,170035,1750,589,371,169446,1781,476332,2313,3819,1074,472513,2445,628929,2867,5166,1190,623763,3173,1150546,2519,18519,1818,1132027,3157,212622,1194,6120,944,206502,1464,213024,1871,18818,1734,194206,2437,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,19937,1151,92,117,19845,1136,49012,1262,360,239,48652,1303,69427,1418,153,186,69274,1450,112217,1542,2008,752,110209,1589,20055,322,276,215,19779,425,12605,281,1234,447,11371,523,275579,2027,19085,1221,87,98,18998,1225,46560,1133,47,55,46513,1136,63213,1320,552,389,62661,1346,109741,1568,1818,514,107923,1698,20459,597,461,251,19998,628,16521,531,2102,684,14419,839,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,109033,1966,1029,592,108004,2008,334888,2664,5268,1087,329620,2863,413305,1580,8357,1426,404948,1925,649491,1704,44654,2937,604837,2754,145830,1135,20406,1854,125424,2082,96515,1056,23576,1980,72939,2097,1931277,2889,107759,1540,956,448,106803,1629,323809,2533,6143,1414,317666,2921,435673,1765,11378,1833,424295,2665,747943,1850,50173,3267,697770,3532,178092,795,26141,2305,151951,2330,138001,860,36819,2485,101182,2560,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
