GEO_ID,C25027_001E,C25027_001M,C25027_002E,C25027_002M,C25027_003E,C25027_003M,C25027_004E,C25027_004M,C25027_005E,C25027_005M,C25027_006E,C25027_006M,C25027_007E,C25027_007M,C25027_008E,C25027_008M,C25027_009E,C25027_009M,NAME,C25027_001MA,C25027_001EA,C25027_002MA,C25027_002EA,C25027_003MA,C25027_003EA,C25027_004EA,C25027_004MA,C25027_005MA,C25027_005EA,C25027_006MA,C25027_006EA,C25027_007MA,C25027_007EA,C25027_008MA,C25027_008EA,C25027_009EA,C25027_009MA,state
0400000US33,369070,5978,259962,6138,30297,1866,200063,5112,29602,2088,109108,4359,2561,854,47620,2805,58927,2540,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,143638,4741,1116138,12079,187906,4892,612798,10373,11793,1775,238435,7961,362570,6744,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,47161,3398,216243,5390,47098,2816,212502,5774,13607,1698,98268,4336,100627,3162,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,260303,6834,1879834,13798,324774,6217,1386776,12786,44811,3494,620033,10034,721932,10241,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,228820,8791,1179433,13896,238941,6827,802708,14103,35883,2829,354702,9654,412123,7910,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,22670,1639,72402,2760,7517,988,83665,2921,4212,806,42035,2183,37418,1677,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,284717,6601,1467315,12859,289347,5938,998334,10894,36011,2997,416405,8064,545918,6886,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,104991,4070,389842,6086,74999,3290,397166,6322,19994,1717,178115,4838,199057,3841,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,71279,4143,456168,8210,106101,4524,288464,7559,8362,1616,115567,5215,164535,4870,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,286722,6791,1590447,11304,265548,6382,1288306,11488,37600,2696,566656,8925,684050,8006,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,20836,2024,133829,4406,23033,1831,72056,3128,1547,539,27606,2223,42903,2062,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,108844,5261,530488,9921,120166,4829,463976,8631,23958,3520,210520,7258,229498,5513,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,130058,3941,25861,2013,92099,2892,12098,1502,91324,3514,4125,944,44505,2558,42694,2108,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,157430,6439,738981,9946,131733,5690,631932,10653,24690,2627,285122,7594,322120,6128,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,564658,13604,2505497,23505,354868,8386,2143277,21112,110030,5678,1092444,15614,940803,11058,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,101106,4484,298422,5356,48633,2772,165338,4687,7890,1500,71631,3744,85817,2838,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,12556,1142,93060,2253,16841,1289,60995,2511,1205,371,28858,1785,30932,1621,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,185172,6828,1055393,12848,197534,4984,575496,9834,17835,2177,247427,7852,310234,5846,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,160336,6680,868668,10756,156539,4676,468169,8039,14790,2065,199126,6046,254253,5696,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,35023,2829,189105,5487,38176,2160,269088,5106,11448,1563,131586,3977,126054,2935,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,160796,5316,759774,9258,111709,3261,511629,6661,14638,1503,221279,4957,275712,4503,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,20953,2068,65818,2566,10080,1125,60372,2344,4239,1091,29036,2090,27097,1429,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,48256,3104,244978,7269,49873,3000,533634,8759,21533,2128,273328,7707,238773,4522,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
