GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001MA,B18106_001EA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005EA,B18106_005MA,B18106_006MA,B18106_006EA,B18106_007EA,B18106_007MA,B18106_008MA,B18106_008EA,B18106_009EA,B18106_009MA,B18106_010EA,B18106_010MA,B18106_011MA,B18106_011EA,B18106_012EA,B18106_012MA,B18106_013MA,B18106_013EA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016EA,B18106_016MA,B18106_017MA,B18106_017EA,B18106_018MA,B18106_018EA,B18106_019MA,B18106_019EA,B18106_020EA,B18106_020MA,B18106_021EA,B18106_021MA,B18106_022MA,B18106_022EA,B18106_023EA,B18106_023MA,B18106_024MA,B18106_024EA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027EA,B18106_027MA,B18106_028MA,B18106_028EA,B18106_029MA,B18106_029EA,B18106_030MA,B18106_030EA,B18106_031EA,B18106_031MA,B18106_032EA,B18106_032MA,B18106_033MA,B18106_033EA,state
0400000US39,10660659,2931,5168139,4777,1011411,3504,13763,2097,997648,4167,1224078,3685,10064,2093,1214014,4389,2252043,3896,59118,3831,2192925,5202,395253,1663,15844,1643,379409,2225,285354,1999,30076,2545,255278,3123,5492520,4438,968486,3348,7304,1285,961182,3361,1252178,3247,11981,1913,1240197,3818,2372787,3317,62675,3797,2310112,4676,462213,1764,22416,1943,439797,2513,436856,2451,65033,3160,371823,3596,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3446350,2453,1683226,3568,343689,2731,3763,828,339926,2846,430827,2752,4382,1127,426445,3069,688630,2853,20987,2157,667643,3531,133439,1106,7093,1000,126346,1424,86641,1044,10399,1214,76242,1548,1763124,3334,326186,2415,2836,764,323350,2633,434553,2239,4233,950,430320,2318,723726,2302,25426,2381,698300,3358,151035,1241,8438,1264,142597,1803,127624,1452,18910,1766,108714,2162,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3593992,2394,1761278,3366,318257,2545,3945,1239,314312,2806,441972,2962,4803,1332,437169,3226,758471,3220,16046,2161,742425,4055,145436,1328,7196,1416,138240,1829,97142,1102,8927,1318,88215,1808,1832714,3194,304154,2670,2191,850,301963,2886,440732,2916,3559,1053,437173,3193,787205,3359,23505,3008,763700,4770,158646,1320,5820,937,152826,1537,141977,1133,21202,2191,120775,2447,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11818796,2352,5715248,4741,1042142,2888,14470,1800,1027672,3603,1361090,3318,15679,2141,1345411,4323,2499742,4192,60084,4119,2439658,5891,456340,1901,16903,1640,439437,2653,355934,1818,35862,2517,320072,3044,6103548,4626,991638,2741,7910,1248,983728,3039,1387029,3131,12104,2105,1374925,3764,2635505,3993,71147,4091,2564358,6080,530656,1936,21314,2432,509342,3149,558720,2323,76360,3924,482360,4587,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979671,974,470519,1432,83448,901,710,351,82738,1002,121191,1279,1233,644,119958,1287,204260,1148,4792,1133,199468,1555,34048,714,1255,499,32793,869,27572,824,3179,750,24393,1179,509152,1147,79730,869,321,204,79409,906,124094,1001,544,371,123550,1003,220889,1239,4673,1107,216216,1721,40469,494,1540,465,38929,615,43970,775,6268,1127,37702,1204,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4276510,3247,2045906,5044,396500,3680,4108,1081,392392,3904,495538,4516,5769,1598,489769,4722,874224,4125,29926,3182,844298,4876,177532,1724,7468,1301,170064,2162,102112,1684,11779,1654,90333,2358,2230604,4195,380255,3574,1910,689,378345,3515,529988,4062,4747,1442,525241,4316,962826,3725,30785,2978,932041,5024,204546,1649,10529,1823,194017,2419,152989,2019,27033,2742,125956,3227,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746957,1083,369775,2301,71762,1208,671,327,71091,1204,91804,1134,552,306,91252,1161,155589,1411,2874,717,152715,1720,28582,691,922,406,27660,782,22038,637,2046,619,19992,912,377182,2122,70394,1199,338,204,70056,1208,91135,1407,1028,558,90107,1516,152986,1373,2285,677,150701,1508,30996,787,1075,437,29921,1007,31671,975,4375,931,27296,1234,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5902563,4444,2845926,6421,555193,4585,7383,1389,547810,4643,690387,4483,7012,1564,683375,4540,1228967,5986,42763,3046,1186204,6136,231722,1710,12729,1971,218993,2236,139657,1273,17547,2045,122110,2267,3056637,5339,532798,4018,4579,1708,528219,4512,724325,3528,7024,1590,717301,3633,1319176,3930,46141,3585,1273035,4870,263422,2088,18731,2107,244691,2567,216916,2032,41131,2674,175785,3113,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23244141,6665,11370392,9277,2552475,6090,29406,3231,2523069,7616,3035486,7663,25115,3077,3010371,8318,4622482,7436,110537,6293,4511945,9224,713696,3945,33180,2466,680516,4669,446253,3385,56295,3075,389958,4646,11873749,8142,2441182,5377,17448,2363,2423734,6126,3072757,6484,20089,2694,3052668,7263,4893178,6231,136167,6745,4757011,8717,811267,4069,55205,4392,756062,6117,655365,3385,133189,5817,522176,5784,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2527350,2113,1262106,3135,316098,2135,3076,818,313022,2230,379528,2275,2691,1106,376837,2198,449860,2550,9727,1796,440133,3123,67820,834,1933,580,65887,985,48800,773,4211,1033,44589,1190,1265244,2629,299416,2068,2050,675,297366,2153,378325,2249,2627,1034,375698,2291,450031,2440,8847,1637,441184,2979,74739,662,2728,651,72011,836,62733,845,8744,1213,53989,1565,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589392,762,289432,1195,48619,908,954,377,47665,921,67880,888,352,167,67528,913,131988,994,2497,621,129491,1103,24725,382,985,311,23740,487,16220,302,1665,466,14555,457,299960,1162,46213,725,404,250,45809,757,67465,845,379,228,67086,833,136830,801,2536,547,134294,991,26570,204,944,372,25626,413,22882,372,3307,662,19575,722,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7379073,6306,3554689,8131,690135,5404,9450,1725,680685,5669,886705,5430,7737,1523,878968,5704,1549124,5076,34540,3668,1514584,6727,264221,2288,9608,1458,254613,2629,164504,2033,19751,2124,144753,3040,3824384,6587,650855,4882,4866,1086,645989,5054,935702,4387,7162,1710,928540,4849,1684431,5123,35178,3279,1649253,6146,300953,2615,13286,1797,287667,2938,252443,2515,44765,3446,207678,3971,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6277475,3710,3093837,5008,581228,2552,7625,1436,573603,3034,787561,3644,7332,1574,780229,3879,1346369,4156,30840,2658,1315529,4723,231167,1595,9225,1577,221942,2035,147512,1252,17334,1988,130178,2055,3183638,4584,557604,2850,5507,1233,552097,3061,780411,3143,6801,1229,773610,3444,1383558,3061,37378,3323,1346180,3849,249176,1789,12636,1532,236540,2157,212889,1642,34599,2450,178290,2855,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1722507,1987,841045,3421,143908,1748,1915,693,141993,1798,192097,2552,2278,873,189819,2358,375994,2730,15264,1893,360730,3251,78201,1015,4611,955,73590,1318,50845,719,7524,1302,43321,1369,881462,2765,137416,1490,1299,465,136117,1531,191548,2191,2721,1136,188827,1988,388915,1896,14776,1829,374139,2400,86975,907,6376,1169,80599,1395,76608,993,13401,1551,63207,1646,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5284863,2059,2603410,3851,497389,2431,5886,1242,491503,2765,635612,3103,5994,1289,629618,3584,1134564,3185,21982,2043,1112582,3633,193552,1104,7401,1222,186151,1467,142293,1195,13380,1313,128913,1811,2681453,3171,476332,2313,4062,881,472270,2556,628929,2867,5001,1052,623928,3113,1150546,2519,23518,2165,1127028,3147,212622,1194,7430,1055,205192,1542,213024,1871,25797,2188,187227,2668,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519810,1228,263316,1843,49012,1262,275,227,48737,1290,69427,1418,511,361,68916,1370,112217,1542,1995,916,110222,1762,20055,322,751,403,19304,523,12605,281,945,415,11660,455,256494,1604,46560,1133,302,301,46258,1190,63213,1320,576,405,62637,1355,109741,1568,1658,472,108083,1627,20459,597,352,241,20107,653,16521,531,1440,498,15081,771,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3463547,1416,1640029,2915,334888,2664,4185,954,330703,2765,413305,1580,6448,1503,406857,2060,649491,1704,26823,2734,622668,3242,145830,1135,10968,1469,134862,1807,96515,1056,18473,1831,78042,1978,1823518,2681,323809,2533,1696,691,322113,2760,435673,1765,4957,1189,430716,2082,747943,1850,31754,2847,716189,3349,178092,795,14893,1856,163199,2058,138001,860,33899,2585,104102,2452,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
