GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004EA,B01001A_004MA,B01001A_005EA,B01001A_005MA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010EA,B01001A_010MA,B01001A_011EA,B01001A_011MA,B01001A_012EA,B01001A_012MA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015EA,B01001A_015MA,B01001A_016EA,B01001A_016MA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019MA,B01001A_019EA,B01001A_020MA,B01001A_020EA,B01001A_021EA,B01001A_021MA,B01001A_022EA,B01001A_022MA,B01001A_023EA,B01001A_023MA,B01001A_024MA,B01001A_024EA,B01001A_025MA,B01001A_025EA,B01001A_026EA,B01001A_026MA,B01001A_027EA,B01001A_027MA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031MA,B01001A_031EA,state
0400000US41,3279357,12288,1619275,7309,93458,2170,92070,3576,98838,3562,59217,1158,41197,1789,104582,2237,109759,1799,110748,1862,211646,2411,230102,1633,234931,1028,136625,1073,70266,1920,25836,1874,1660082,6526,87727,2060,87949,4044,92408,4150,55845,1324,37419,1763,106777,2377,107159,1259,108534,1528,203612,1755,236459,1513,248891,1119,147723,713,89996,2413,49583,2462,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10485910,11661,5118869,7266,272353,2375,289533,5460,305848,6469,201423,1367,149068,1467,347842,2539,317717,2037,296679,2116,639057,2263,806563,1941,729636,1879,416118,1262,252033,3410,94999,3297,5367041,6663,262017,2060,278407,6261,288931,6410,189238,1554,147005,1839,336164,2316,309549,1842,292556,1814,642147,2024,825184,1814,760825,1636,476436,818,356469,4549,202113,4550,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,859000,5950,412329,3489,19794,865,22463,1591,22017,1729,16228,699,13727,786,32725,1053,25379,861,22933,751,52571,1011,66521,842,58405,603,32493,415,19209,1181,7864,1163,446671,3324,19236,916,22222,1923,22739,1745,14050,703,14631,749,32300,948,24836,722,23516,665,54698,1083,71423,890,62881,793,37887,354,28557,1720,17695,1653,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3135216,8956,1540424,5494,88864,1809,88842,4072,96316,4206,56798,1574,44114,2567,110449,3561,95812,2077,95050,2178,200959,2699,222688,1392,210703,1180,143128,710,68152,1993,18549,2015,1594792,5370,86849,1629,89244,4525,88925,4754,50599,1536,40590,1549,103103,2299,96852,1724,93747,2245,200451,1976,229614,1545,228813,818,157283,739,91130,2698,37592,2759,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,707944,2394,352799,1786,23053,476,21764,1368,22136,1375,12664,696,10379,1190,25693,1253,23025,714,22049,429,41566,733,52024,618,48584,63,27232,279,15691,850,6939,811,355145,1805,22182,557,20410,1608,20986,1749,13267,607,11033,1309,22045,1312,21947,485,21560,724,39621,779,51526,487,47114,149,28994,305,21353,1206,13107,1243,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4990068,8309,2440774,4896,141283,1814,144575,5369,164690,4726,96241,1799,66644,2568,160997,3229,150194,2114,156437,2007,328472,2373,364357,1510,328322,1087,208482,749,99670,2305,30410,2222,2549294,5510,138541,2158,144291,4704,149832,4121,88316,1810,60554,2624,159987,2889,157020,1745,156135,1761,328722,2233,376598,1238,351631,841,232616,835,138935,3179,66116,3215,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19149157,45618,9522332,24922,714648,7351,734857,13536,691097,12886,416367,5787,283920,5136,692943,6853,680406,5915,657162,6634,1286989,7643,1298362,6762,1056256,4527,606049,3297,307811,3894,95465,3368,9626825,25978,674838,7595,682225,11000,676784,11725,391892,4191,263131,5272,653002,8294,659173,6882,648030,4853,1280258,7659,1314612,6276,1110112,4833,674756,3422,411731,7007,186281,5829,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2486869,10393,1245381,6154,113016,1614,114934,4361,100709,4388,56838,1301,37955,1326,102531,1745,98004,1585,100933,1600,155024,2118,136484,1479,116382,771,64764,547,35138,1570,12669,1601,1241488,5489,109309,1518,100558,3831,104243,3969,54711,1474,41945,1186,98052,1415,95568,1210,96850,1380,148145,2131,138660,1318,119418,812,71354,679,43258,1695,19417,1743,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,596253,999,293593,738,14531,188,14744,1101,18818,1124,11403,253,9864,448,21674,503,16567,107,16540,334,35910,312,47360,238,44964,293,24627,147,13232,658,3359,662,302660,847,13923,182,15081,1025,16865,1090,10955,344,9316,338,20089,429,16467,111,16853,465,36516,284,49448,358,45977,160,26293,122,16827,888,8050,888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5615742,14273,2784842,8869,158675,2688,168549,6061,173406,5977,105173,2898,79665,3040,196034,3579,193361,3994,181453,3054,378276,3204,428563,2077,366445,1542,214518,980,107880,2495,32844,2439,2830900,8379,151579,2696,161976,5929,155751,5922,96711,2383,75419,3360,184809,3455,180771,2524,175145,2698,373950,2961,434882,2124,386897,1491,237733,1099,141483,3367,73794,3300,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5357161,15858,2674550,8727,156017,2649,155103,4991,163465,4595,100084,1264,69748,1995,186430,3309,189266,2388,180214,2313,353664,2353,402898,2072,368931,1532,207234,1133,101033,2411,40463,2213,2682611,9000,145655,2376,146933,4839,154497,5220,94431,1887,66792,2251,170561,2716,176856,1625,172629,2462,342116,2531,402892,1874,384277,1388,221302,1127,131802,3147,71868,3078,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1741915,2269,856037,2067,48271,1474,49520,2901,51377,2794,31862,1065,23691,1419,57669,2134,48633,1000,50918,902,111799,1174,126013,485,128577,410,76837,360,39551,1108,11319,1082,885878,2580,45350,1593,47340,2703,48333,2737,30421,1264,23134,1418,53957,1348,50166,1120,52375,889,109975,978,128825,788,133029,523,83908,315,54689,1957,24376,1948,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4980495,8349,2472059,4977,143774,1471,148504,3918,157402,4515,97047,849,70052,1116,163972,1696,158172,1521,158436,1818,309447,1674,392979,1372,341311,899,186221,414,108116,2004,36626,1920,2508436,4928,136278,1271,141504,4832,148841,4295,92104,983,68519,1066,156253,1690,151649,1131,149712,1431,302536,1734,393652,1317,342016,953,202166,352,145164,3077,78042,3121,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,515335,2893,260783,1990,16912,895,15213,1508,18830,1488,9142,629,8420,1087,18127,1079,18456,388,17419,386,30770,564,37536,519,37603,587,19568,182,10281,556,2506,540,254552,2058,16744,1081,15859,1447,15530,1538,9752,624,6577,1074,16773,1035,17283,477,16733,936,29424,857,37073,566,36056,607,19576,290,12290,790,4882,774,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2539680,21485,1203186,11534,74645,2619,77954,4159,91053,3679,52526,2373,38656,2537,88282,3307,73390,2746,79834,2859,151153,3984,148687,3869,139724,3031,109713,2366,58481,1985,19088,1753,1336494,13545,73256,2843,71163,3372,84475,4036,54628,2619,41669,2626,89138,3290,79296,2558,82340,3249,168328,3247,176789,3475,174390,3610,132729,2385,76552,2530,31741,2268,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
