GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001EA,B05009_001MA,B05009_002MA,B05009_002EA,B05009_003EA,B05009_003MA,B05009_004EA,B05009_004MA,B05009_005MA,B05009_005EA,B05009_006EA,B05009_006MA,B05009_007MA,B05009_007EA,B05009_008EA,B05009_008MA,B05009_009EA,B05009_009MA,B05009_010MA,B05009_010EA,B05009_011MA,B05009_011EA,B05009_012MA,B05009_012EA,B05009_013MA,B05009_013EA,B05009_014EA,B05009_014MA,B05009_015EA,B05009_015MA,B05009_016MA,B05009_016EA,B05009_017MA,B05009_017EA,B05009_018MA,B05009_018EA,B05009_019EA,B05009_019MA,B05009_020EA,B05009_020MA,B05009_021EA,B05009_021MA,B05009_022MA,B05009_022EA,B05009_023MA,B05009_023EA,B05009_024EA,B05009_024MA,B05009_025EA,B05009_025MA,B05009_026EA,B05009_026MA,B05009_027EA,B05009_027MA,B05009_028MA,B05009_028EA,B05009_029MA,B05009_029EA,B05009_030EA,B05009_030MA,B05009_031EA,B05009_031MA,B05009_032EA,B05009_032MA,B05009_033MA,B05009_033EA,B05009_034MA,B05009_034EA,B05009_035MA,B05009_035EA,B05009_036EA,B05009_036MA,B05009_037EA,B05009_037MA,state
0400000US35,489985,4448,170651,3271,91642,4843,91224,4887,418,245,70108,4399,12595,2541,12486,2545,109,126,8939,2252,8827,2222,112,183,79009,5322,78231,5254,778,596,68870,4933,10139,2471,9783,2435,356,359,319334,4076,189985,7998,177690,8059,12295,2314,138089,7490,35270,4628,24519,3680,10751,2263,16626,3573,15917,3325,709,850,129349,8044,125490,7847,3859,1453,109525,7451,19824,3176,16326,2869,3498,1378,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4098553,9354,1342737,9228,856400,12861,839566,12613,16834,3219,520580,11198,222126,8632,208458,8595,13668,3156,113694,6428,112728,6502,966,542,486337,12302,477494,12421,8843,1627,355209,11309,131128,7475,123271,7564,7857,1627,2755816,9264,1785600,18015,1671246,18275,114354,7097,1133698,14514,481061,13980,380216,13485,100845,6869,170841,8446,164865,8524,5976,1454,970216,17038,907455,17384,62761,4874,680555,15983,289661,12215,230218,11677,59443,4693,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2185276,9305,727128,8793,429119,10159,424406,10105,4713,1266,335215,9313,59529,5205,56365,5268,3164,1077,34375,5424,34057,5448,318,340,298009,10518,295744,10301,2265,1271,252084,8804,45925,4785,43923,4545,2002,1243,1458148,10131,899412,15896,859677,16602,39735,4627,728425,14920,121598,6931,88946,7131,32652,4280,49389,6171,46786,5831,2603,1019,558736,13992,550186,13931,8550,2430,505700,14392,53036,6105,45943,5251,7093,2383,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,145859,1397,51936,1594,37595,1948,37240,1965,355,265,35697,1855,818,514,621,488,197,177,1080,547,1023,548,57,72,14341,1888,14341,1888,0,143,14236,1891,105,125,105,125,0,143,93923,1453,70289,2411,68337,2476,1952,736,66197,2400,1971,646,468,317,1503,609,2121,939,2020,941,101,120,23634,2144,23310,2158,324,254,23251,2141,383,262,59,99,324,254,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2567057,7189,829333,6791,502553,9759,498343,9641,4210,1047,447386,8931,33340,3899,30131,3603,3209,904,21827,3168,21827,3168,0,187,326780,8726,325797,8700,983,464,309831,8318,16949,3145,16258,3137,691,457,1737724,9358,1120238,15105,1092348,14461,27890,3698,1033485,13860,55200,4998,36107,3625,19093,3406,31553,3862,29576,3775,1977,830,617486,14290,610654,14278,6832,1952,598663,14384,18823,3243,13645,2763,5178,1751,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,882421,3971,303649,4027,189068,5370,187024,5406,2044,804,157522,5137,19801,2619,18622,2579,1179,595,11745,1974,11706,1975,39,50,114581,5221,113898,5201,683,559,106613,5124,7968,1477,7285,1358,683,559,578772,5458,377701,7499,365118,8122,12583,2388,326537,7449,32431,3585,22599,3113,9832,2162,18733,2933,17731,2823,1002,560,201071,8549,197608,8456,3463,1164,185878,8691,15193,2662,11887,2039,3306,1166,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,820679,5842,272154,4214,188408,6146,185079,6121,3329,1036,135118,5950,36818,3535,34073,3362,2745,1088,16472,2703,16472,2703,0,203,83746,6204,83478,6224,268,208,70937,5936,12809,2623,12675,2630,134,142,548525,5154,371538,8762,350776,8720,20762,3325,273130,8419,70042,5205,52786,4416,17256,3131,28366,4012,27360,4039,1006,464,176987,8707,169249,8510,7738,2554,148981,7457,28006,4715,21290,4078,6716,2377,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2649288,6827,842340,6306,531655,10075,524633,10169,7022,1726,458580,9546,43513,4185,38365,4116,5148,1524,29562,2988,29276,2970,286,273,310685,7991,309189,8011,1496,709,290145,8299,20540,2933,19192,2829,1348,690,1806948,8775,1205723,15541,1171082,15042,34641,3877,1059306,15181,88323,6724,63665,4858,24658,3376,58094,4608,55930,4599,2164,683,601225,13413,589119,13573,12106,2321,557537,12505,43688,5170,33465,4565,10223,2219,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208399,2506,65838,1932,39207,2924,38480,2808,727,567,28622,2498,7611,1831,7032,1736,579,517,2974,950,2974,950,0,207,26631,2778,26322,2819,309,357,21734,2898,4897,1208,4588,1214,309,357,142561,2917,90440,4252,84949,3962,5491,1943,65509,4176,14487,2384,10032,1716,4455,1869,10444,2141,9961,2145,483,493,52121,4474,49593,4441,2528,1137,40426,4370,11695,2132,10019,1802,1676,915,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1023667,5835,345819,5698,189579,7402,188717,7451,862,754,161403,6762,15243,3260,14901,3221,342,291,12933,2882,12834,2861,99,171,156240,7095,155795,7097,445,288,148260,7034,7980,1827,7579,1845,401,269,677848,7436,406054,10593,393100,10356,12954,3145,362667,10945,29958,3631,18778,3298,11180,2704,13429,3283,12818,3088,611,650,271794,10982,269309,11184,2485,949,258631,11085,13163,2749,10857,2459,2306,925,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,190961,1869,66591,1815,43823,2338,43626,2345,197,220,41152,2316,1651,740,1493,729,158,197,1020,465,1020,465,0,155,22768,2459,22757,2460,11,23,21694,2503,1074,659,1063,659,11,23,124370,1948,85503,3772,84353,3740,1150,582,81939,3663,2558,960,1602,802,956,515,1006,556,1006,556,0,155,38867,3531,37899,3491,968,781,36118,3438,2749,1179,1808,802,941,782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1402073,8575,458566,6534,282707,8062,278808,8210,3899,1608,240487,6947,26709,3839,24741,3815,1968,1147,15511,3228,15372,3202,139,208,175859,8178,175333,8154,526,350,160045,7446,15814,3055,15391,3067,423,281,943507,9131,603147,13037,583956,13051,19191,3348,534066,12447,44428,5130,29733,4211,14695,3053,24653,3552,23562,3639,1091,725,340360,12123,333246,11872,7114,2408,318632,11271,21728,3763,15425,2870,6303,2205,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6630852,14511,2268756,13925,1423697,20000,1399091,19299,24606,3391,846088,17755,375597,13147,354608,12832,20989,3288,202012,12449,200585,12378,1427,729,845059,17080,836262,16945,8797,2032,661757,16697,183302,10202,175403,9796,7899,1881,4362096,16988,2843994,27577,2640145,27911,203849,10297,1698958,22404,781480,21084,600388,18986,181092,9628,363556,16267,346959,16133,16597,2798,1518102,24377,1455561,24144,62541,5704,1142137,22273,375965,13537,317536,12366,58429,5670,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,852472,4135,306274,4183,243773,4859,241974,4820,1799,740,203532,4962,23488,3245,22042,2976,1446,722,16753,2539,16697,2534,56,70,62501,5141,62058,5076,443,376,50943,4690,11558,2417,11494,2416,64,110,546198,4573,428183,9120,416617,8846,11566,2027,355212,8785,45209,4973,35552,4809,9657,1797,27762,3570,26824,3535,938,473,118015,7974,114189,7809,3826,1172,96280,7685,21735,3548,17997,3110,3738,1170,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,120147,1474,36497,1289,23327,1737,23226,1734,101,108,21227,1720,253,203,253,203,0,145,1847,706,1847,706,0,145,13170,1536,13170,1536,0,145,12571,1454,599,452,599,452,0,145,83650,1613,57902,2212,56963,2193,939,398,53886,2215,1206,453,808,347,398,282,2810,700,2748,691,62,68,25748,2531,25336,2492,412,241,24700,2491,1048,641,899,660,149,126,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1779946,6217,595358,5854,403459,8784,396437,8794,7022,1505,289893,7629,72643,5190,67357,5133,5286,1259,40923,4695,40795,4689,128,155,191899,9190,190929,9144,970,753,164486,8169,27413,4384,26493,4216,920,751,1184588,7963,817711,13757,771717,13034,45994,4217,629086,12901,130921,6422,91864,6151,39057,4013,57704,5668,54842,5588,2862,1045,366877,11743,358629,11703,8248,1978,320895,10141,45982,5390,38743,4912,7239,1777,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1506122,6378,503841,5953,355431,9873,348834,9906,6597,1456,242399,7552,78373,5402,73338,5348,5035,1228,34659,3647,34401,3634,258,195,148410,7887,146931,7853,1479,577,116781,6261,31629,4569,30710,4525,919,499,1002281,7390,698168,9412,649991,9365,48177,4641,494356,9049,139647,8047,100899,6415,38748,4636,64165,5604,59414,5131,4751,1714,304113,8675,291979,9333,12134,2624,249355,9003,54758,6595,44889,5962,9869,2542,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,361246,3796,119476,2984,71769,3590,71386,3580,383,259,69791,3620,1095,511,922,421,173,172,883,532,883,532,0,184,47707,3488,47707,3488,0,184,47058,3425,649,559,649,559,0,184,241770,3333,159914,5920,159103,5866,811,409,153465,5950,2575,979,2210,932,365,240,3874,1286,3754,1279,120,171,81856,4655,81676,4654,180,190,81013,4564,843,559,760,541,83,138,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1269211,4646,406909,4760,271917,5634,269464,5625,2453,826,237602,5629,19445,2067,18141,1950,1304,698,14870,2356,14842,2363,28,40,134992,4963,134667,4954,325,388,125340,5003,9652,2150,9327,2040,325,388,862302,5802,594531,8801,577266,8590,17265,2028,532086,8618,40183,2883,29643,2639,10540,1878,22262,2945,21539,2854,723,546,267771,9459,263135,9423,4636,1060,249577,8879,18194,3113,14952,2947,3242,896,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,128165,1717,45031,1865,32319,1944,32268,1944,51,82,28827,1864,1802,507,1751,492,51,82,1690,752,1690,752,0,189,12712,1759,12659,1749,53,100,12306,1745,406,319,353,311,53,100,83134,2127,57193,3022,54664,3059,2529,725,52029,3131,3522,810,1301,463,2221,662,1642,765,1334,680,308,380,25941,2751,25706,2725,235,243,24896,2898,1045,613,810,601,235,243,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,838070,4050,255218,3937,98303,4513,97865,4564,438,320,92358,4447,2299,871,1910,750,389,317,3646,1255,3597,1255,49,81,156915,5217,156450,5192,465,379,152499,5284,4416,1131,4189,1069,227,224,582852,4322,260914,8275,257787,8419,3127,1195,246991,8677,4320,1585,1829,953,2491,1191,9603,2134,8967,2090,636,417,321938,7937,320353,8027,1585,683,311097,8381,10841,2171,9372,1935,1469,671,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
