GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004EA,C08113_004MA,C08113_005EA,C08113_005MA,C08113_006MA,C08113_006EA,C08113_007MA,C08113_007EA,C08113_008EA,C08113_008MA,C08113_009EA,C08113_009MA,C08113_010MA,C08113_010EA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015MA,C08113_015EA,C08113_016EA,C08113_016MA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021MA,C08113_021EA,C08113_022EA,C08113_022MA,C08113_023MA,C08113_023EA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026MA,C08113_026EA,C08113_027EA,C08113_027MA,C08113_028MA,C08113_028EA,C08113_029MA,C08113_029EA,C08113_030EA,C08113_030MA,state
0400000US44,501044,6794,404160,6071,96884,5606,57734,4497,39150,3385,402376,7608,332815,6871,69561,4590,44448,3742,25113,2755,42984,4358,27905,3574,15079,2326,6039,1626,9040,1889,15625,2287,10535,1866,5090,1315,3070,1039,2020,811,21529,2305,16511,2132,5018,1063,3149,802,1869,740,18530,2682,16394,2501,2136,830,1028,526,1108,610,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1957707,18666,1814251,17288,143456,7182,76182,5462,67274,5503,1612082,19075,1514465,17640,97617,6764,58663,5208,38954,4619,182292,10369,152530,9363,29762,4123,9650,1959,20112,3412,12877,1990,10412,1700,2465,1136,1066,883,1399,593,76678,6273,66335,5103,10343,2564,4472,1343,5871,2140,73778,5689,70509,5450,3269,1026,2331,833,938,519,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,410028,6222,387582,6224,22446,1930,14418,1620,8028,1228,319833,5761,306482,5459,13351,1522,8727,1058,4624,1031,40838,3334,36425,2880,4413,1136,3497,1042,916,448,2902,949,2463,831,439,525,120,155,319,498,23757,2105,20371,1716,3386,920,1418,519,1968,835,22698,2338,21841,2254,857,465,656,395,201,204,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2738221,19603,2528882,18652,209339,7353,110140,5947,99199,6385,2299715,21018,2146042,19854,153673,7540,86149,5834,67524,5599,258280,9808,216832,9260,41448,4506,16550,2954,24898,4283,25985,3337,22486,2855,3499,1384,1180,622,2319,1237,64645,4778,58149,4429,6496,1399,3914,1186,2582,942,89596,6540,85373,6222,4223,1612,2347,749,1876,1378,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11336474,45960,7415530,40595,3920944,27473,2255989,29670,1664955,22404,9045425,43621,6064063,37312,2981362,29166,1811589,27801,1169773,18640,1252849,26327,655529,20192,597320,17495,270707,11037,326613,13530,176090,8971,105676,6349,70414,5872,31540,3430,38874,4187,387159,13828,238475,9714,148684,8646,68158,5217,80526,6867,474951,16361,351787,13382,123164,7432,73995,5766,49169,5103,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1246396,10729,1055069,10685,191327,7738,112245,6015,79082,5680,953984,13513,821412,12440,132572,6130,82039,4832,50533,4058,150189,6107,114479,5494,35710,3368,16185,2219,19525,3051,30513,3353,23828,2802,6685,1826,3256,903,3429,1382,53831,3805,46481,3623,7350,1302,4781,995,2569,844,57879,4483,48869,3632,9010,2421,5984,1815,3026,1473,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317383,4656,301077,4763,16306,2056,11451,1428,4855,1245,235912,4798,225695,4751,10217,1576,7155,1027,3062,1033,31532,2822,29716,2766,1816,713,1056,523,760,442,4376,1115,3852,1068,524,351,472,322,52,87,25923,2609,23505,2392,2418,724,1621,512,797,476,19640,1638,18309,1531,1331,438,1147,409,184,134,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3883249,20139,3252221,21245,631028,14466,385508,12230,245520,9661,3032187,23173,2598276,21826,433911,12277,276465,10539,157446,8018,355426,12596,262666,10722,92760,7713,43442,4518,49318,5658,174888,9793,123338,7344,51550,5850,32844,4304,18706,3456,143827,7780,114454,6101,29373,4408,16263,3288,13110,2822,176921,8360,153487,8450,23434,2753,16494,2615,6940,1564,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3097398,14708,2527331,17776,570067,11638,323100,9369,246967,8338,2269757,18598,1879104,18943,390653,10796,227221,7919,163432,7068,315066,10188,229172,8784,85894,6946,39934,3796,45960,5413,174346,8060,132807,6557,41539,4183,21920,2711,19619,3356,168110,8930,141843,7923,26267,3015,17152,2288,9115,1915,170119,7904,144405,7148,25714,3265,16873,2576,8841,1972,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,729472,8959,710735,8574,18737,2440,11866,1796,6871,1765,599089,8406,586466,8607,12623,1873,8708,1469,3915,1057,76693,5093,73912,4996,2781,925,1623,701,1158,630,6663,1351,6171,1304,492,367,144,152,348,399,24986,2417,23578,2385,1408,633,456,216,952,590,22041,2670,20608,2587,1433,686,935,410,498,507,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2771411,13557,2546875,14334,224536,8079,135547,6396,88989,5247,2212588,14911,2058129,14782,154459,6295,98102,5414,56357,4248,246896,7718,208967,7221,37929,3392,18634,2453,19295,2457,54403,4876,45637,4431,8766,1806,4043,990,4723,1467,137916,5667,122004,5037,15912,2411,9319,1566,6593,1589,119608,4720,112138,4784,7470,1024,5449,946,2021,603,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,286078,5051,269929,4852,16149,2069,10890,2035,5259,1333,222423,4754,211176,5061,11247,1629,8198,1493,3049,1051,31067,3285,28326,3035,2741,928,1025,506,1716,655,4417,1330,4280,1322,137,205,137,205,0,189,16307,2515,14511,2295,1796,734,1333,716,463,277,11864,2067,11636,2059,228,172,197,166,31,58,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1060138,10821,43565,3768,1016573,11467,210364,7347,806209,12140,849235,10770,32421,3188,816814,10843,175673,6298,641141,10581,93373,5004,5093,1229,88280,4949,18416,2530,69864,4284,31256,3254,1739,633,29517,3116,4003,1280,25514,2779,59872,4697,3252,852,56620,4662,6783,1379,49837,4354,26402,2997,1060,542,25342,2837,5489,1196,19853,2383,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
