GEO_ID,C15002A_001E,C15002A_001M,C15002A_002E,C15002A_002M,C15002A_003E,C15002A_003M,C15002A_004E,C15002A_004M,C15002A_005E,C15002A_005M,C15002A_006E,C15002A_006M,C15002A_007E,C15002A_007M,C15002A_008E,C15002A_008M,C15002A_009E,C15002A_009M,C15002A_010E,C15002A_010M,C15002A_011E,C15002A_011M,NAME,C15002A_001MA,C15002A_001EA,C15002A_002EA,C15002A_002MA,C15002A_003MA,C15002A_003EA,C15002A_004EA,C15002A_004MA,C15002A_005EA,C15002A_005MA,C15002A_006MA,C15002A_006EA,C15002A_007EA,C15002A_007MA,C15002A_008MA,C15002A_008EA,C15002A_009EA,C15002A_009MA,C15002A_010EA,C15002A_010MA,C15002A_011EA,C15002A_011MA,state
0400000US37,4692723,10203,2256871,6523,325512,10446,610016,13025,649017,13472,672326,14248,2435852,6508,282699,9373,630894,12196,795949,13392,726310,13542,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,416367,974,207980,790,18739,1625,61484,2783,75592,3176,52165,2515,208387,684,16978,1663,51364,2470,80355,3076,59690,2569,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6615853,4883,3177311,3295,352716,8408,1134357,13809,862487,12647,827751,11160,3438542,2641,357053,8773,1224709,13774,1009676,13236,847104,13722,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1928694,3689,936137,2540,125396,5079,290756,6632,279292,6489,240693,6465,992557,2288,115028,4253,314878,5775,317090,6584,245561,6192,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2321870,6069,1129913,3770,110318,5593,284779,8687,391816,8860,343000,8798,1191957,3369,95608,5150,303698,7044,440989,7227,351662,7067,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7418081,7009,3552802,4883,362397,7420,1358509,13462,819560,9706,1012336,11469,3865279,4225,376057,8585,1482622,12650,946049,12522,1060551,11868,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,606868,3478,285375,2134,38789,2817,74896,4089,73543,3559,98147,3900,321493,1998,38887,2212,87248,3932,91661,4133,103697,4206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2190523,5549,1055041,3761,143826,6736,302366,8862,301604,8704,307245,8824,1135482,3081,135507,5664,331060,8414,360327,9122,308588,7869,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,482332,1504,237110,946,20456,1688,80906,3489,73046,3971,62702,3251,245222,1026,16619,1770,73417,3217,84915,3252,70271,3420,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3474117,5134,1666344,3770,260979,8186,564748,9796,429012,10149,411605,8771,1807773,3255,251575,7572,606945,9287,506975,8523,442278,8797,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12273453,25978,5988500,15711,1097801,18891,1503304,20646,1706240,22624,1681155,22227,6284953,14524,1092585,17813,1630025,20402,1882815,21222,1679528,20970,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1452068,4966,719398,3197,63034,3730,161687,5354,252359,6835,242318,6784,732670,2960,51192,3696,183259,5675,296486,5999,201733,5784,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,418990,807,202559,512,19780,1551,67752,2288,49374,2545,65653,2742,216431,576,13385,1251,59329,2583,60569,2934,83148,2818,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3907995,8366,1903340,5583,213872,7571,477447,9814,475441,9546,736580,9374,2004655,4863,191976,7296,510373,10438,573554,9835,728752,9792,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3747445,7920,1843703,4939,153305,7067,446456,10227,615652,12394,628290,10631,1903742,4261,138050,5822,455204,10138,714781,11670,595707,10919,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1230990,1713,593647,1388,101890,4175,253574,5990,128588,4476,109595,4228,637343,1086,91760,4697,263030,6491,165477,4620,117076,5163,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3456245,4474,1691308,2775,156861,4579,579797,8074,504650,9411,450000,7253,1764937,2850,133529,4442,576711,8479,562543,7898,492154,8906,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,347456,1606,174139,1087,12713,1419,56367,3561,61811,3599,43248,3023,173317,1196,12171,1918,49963,2657,66113,3633,45070,2708,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1702235,14637,780070,8125,241513,7042,217760,6314,158088,5714,162709,5700,922165,9616,247542,7118,221859,6678,202284,6844,250480,6397,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
