GEO_ID,C25095_001E,C25095_001M,C25095_002E,C25095_002M,C25095_003E,C25095_003M,C25095_004E,C25095_004M,C25095_005E,C25095_005M,C25095_006E,C25095_006M,C25095_007E,C25095_007M,C25095_008E,C25095_008M,C25095_009E,C25095_009M,C25095_010E,C25095_010M,C25095_011E,C25095_011M,C25095_012E,C25095_012M,C25095_013E,C25095_013M,C25095_014E,C25095_014M,C25095_015E,C25095_015M,C25095_016E,C25095_016M,C25095_017E,C25095_017M,C25095_018E,C25095_018M,C25095_019E,C25095_019M,C25095_020E,C25095_020M,C25095_021E,C25095_021M,C25095_022E,C25095_022M,C25095_023E,C25095_023M,C25095_024E,C25095_024M,C25095_025E,C25095_025M,C25095_026E,C25095_026M,C25095_027E,C25095_027M,C25095_028E,C25095_028M,C25095_029E,C25095_029M,NAME,C25095_001EA,C25095_001MA,C25095_002MA,C25095_002EA,C25095_003EA,C25095_003MA,C25095_004MA,C25095_004EA,C25095_005EA,C25095_005MA,C25095_006EA,C25095_006MA,C25095_007MA,C25095_007EA,C25095_008EA,C25095_008MA,C25095_009MA,C25095_009EA,C25095_010EA,C25095_010MA,C25095_011MA,C25095_011EA,C25095_012MA,C25095_012EA,C25095_013EA,C25095_013MA,C25095_014EA,C25095_014MA,C25095_015EA,C25095_015MA,C25095_016EA,C25095_016MA,C25095_017MA,C25095_017EA,C25095_018MA,C25095_018EA,C25095_019EA,C25095_019MA,C25095_020EA,C25095_020MA,C25095_021EA,C25095_021MA,C25095_022MA,C25095_022EA,C25095_023MA,C25095_023EA,C25095_024EA,C25095_024MA,C25095_025EA,C25095_025MA,C25095_026MA,C25095_026EA,C25095_027MA,C25095_027EA,C25095_028MA,C25095_028EA,C25095_029MA,C25095_029EA,state
0400000US47,1660076,14005,78763,4189,9182,1409,56549,3790,13032,1827,169989,6381,72848,4189,97141,4895,0,208,273657,6980,160914,5208,112743,5079,0,208,252063,8280,177955,7350,74108,4217,0,208,335520,7945,285827,7509,49693,4345,0,208,227963,7268,213439,6783,14524,2107,0,208,322121,9214,313299,9251,8822,1564,0,208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,243054,8551,24601,2094,166639,7465,51814,4511,438042,10569,169503,6393,268539,8423,0,218,753280,13665,408463,8803,344817,12155,0,218,719404,14208,468812,11422,250592,10167,0,218,1067007,18950,850847,18011,216160,8547,0,218,772529,16716,697449,15583,75080,5562,0,218,1574984,18280,1516763,17899,58221,4524,0,218,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,14729,1742,1039,324,11199,1636,2491,726,30877,2464,11298,1237,19579,2153,0,192,69988,4072,33684,2611,36304,3238,0,192,84621,4383,43130,2544,41491,3546,0,192,148709,5391,106935,4421,41774,3705,0,192,105122,4187,94571,4008,10551,1719,0,192,159453,4547,152825,4580,6628,1238,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,4834,758,127,90,3954,771,753,249,12461,1306,1652,366,10809,1259,0,145,25397,2003,8957,1194,16440,1677,0,145,25567,1766,14831,1399,10736,1299,0,145,39133,2346,27728,1740,11405,1430,0,145,31567,2203,27612,2104,3955,1017,0,145,44493,2052,42363,2026,2130,593,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,60700,3687,5334,1087,44728,3173,10638,1630,120619,5004,46144,2895,74475,3794,0,210,222292,6670,113647,4455,108645,4631,0,210,225105,7541,130869,4764,94236,5397,0,210,363438,9816,252039,8195,111399,6232,0,210,292758,8990,233214,7781,59544,4193,0,210,728683,12339,671810,11976,56873,4166,0,210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,46843,3576,3836,897,33086,3161,9921,1593,89297,4420,27190,2628,62107,3971,0,201,183509,5621,82463,3840,101046,4227,0,201,202001,7389,103550,4209,98451,5765,0,201,336163,9423,205180,7194,130983,5404,0,201,267877,8232,207335,7450,60542,3811,0,201,528022,9854,484258,9362,43764,3122,0,201,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,31701,2672,5542,1022,20290,1756,5869,1210,67789,3671,41720,2941,26069,1985,0,184,102496,4392,78074,4009,24422,2438,0,184,82748,3723,69730,3398,13018,1578,0,184,101506,4969,93897,4784,7609,1501,0,184,61682,3210,59581,3131,2101,578,0,184,83470,3760,82718,3752,752,379,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,44946,2830,979,258,35373,2663,8594,1338,102559,4734,23240,2010,79319,3861,0,151,203366,5651,97867,3998,105499,4249,0,151,223278,4815,136037,4270,87241,3509,0,151,350047,7261,269325,5842,80722,4088,0,151,256967,6173,228389,5922,28578,2266,0,151,362745,6665,349759,6787,12986,1440,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,4249,936,282,156,3372,871,595,355,9333,1305,4184,783,5149,1007,0,189,22297,1891,13154,1431,9143,1387,0,189,20946,1896,15039,1637,5907,1328,0,189,33908,2518,27636,2351,6272,1145,0,189,26504,2553,25378,2455,1126,544,0,189,39986,2898,39369,2908,617,367,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,187697,6366,78793,3417,79182,4830,29722,2662,197631,5800,140571,5080,57060,3047,0,210,193107,5332,138331,4744,54776,4038,0,210,117921,5422,95981,4909,21940,1903,0,210,102385,5346,89452,5015,12933,2020,0,210,36331,3230,32887,3273,3444,951,0,210,41669,3317,39406,3183,2263,724,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
