GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001EA,C07401_001MA,C07401_002EA,C07401_002MA,C07401_003EA,C07401_003MA,C07401_004EA,C07401_004MA,C07401_005EA,C07401_005MA,C07401_006MA,C07401_006EA,C07401_007MA,C07401_007EA,C07401_008MA,C07401_008EA,C07401_009EA,C07401_009MA,C07401_010EA,C07401_010MA,C07401_011MA,C07401_011EA,C07401_012MA,C07401_012EA,C07401_013MA,C07401_013EA,C07401_014MA,C07401_014EA,C07401_015EA,C07401_015MA,C07401_016EA,C07401_016MA,C07401_017EA,C07401_017MA,C07401_018MA,C07401_018EA,C07401_019EA,C07401_019MA,C07401_020MA,C07401_020EA,C07401_021EA,C07401_021MA,C07401_022EA,C07401_022MA,C07401_023MA,C07401_023EA,C07401_024EA,C07401_024MA,C07401_025MA,C07401_025EA,C07401_026EA,C07401_026MA,C07401_027EA,C07401_027MA,C07401_028MA,C07401_028EA,C07401_029EA,C07401_029MA,C07401_030EA,C07401_030MA,C07401_031MA,C07401_031EA,C07401_032EA,C07401_032MA,C07401_033MA,C07401_033EA,C07401_034EA,C07401_034MA,C07401_035EA,C07401_035MA,C07401_036MA,C07401_036EA,C07401_037EA,C07401_037MA,C07401_038EA,C07401_038MA,C07401_039MA,C07401_039EA,C07401_040EA,C07401_040MA,C07401_041EA,C07401_041MA,C07401_042MA,C07401_042EA,C07401_043EA,C07401_043MA,C07401_044MA,C07401_044EA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047MA,C07401_047EA,C07401_048EA,C07401_048MA,C07401_049MA,C07401_049EA,C07401_050MA,C07401_050EA,state
0400000US13,9633749,21580,553747,7592,1804858,8858,1003994,13024,1314520,15231,1393323,9868,1384389,9067,1107987,5609,638650,4812,432281,4758,8095407,40769,433261,9935,1531688,15234,705237,14314,984877,15245,1171903,13632,1229236,12208,1023953,7200,606891,5941,408361,5660,817043,30881,71864,5858,160329,10319,144499,8294,167160,9836,111229,8121,86908,6719,43749,5363,18306,2918,12999,2476,472407,20222,31436,4046,75147,7506,101593,5914,102954,7097,73248,6197,46714,5303,26095,3656,9363,1727,5857,1340,248892,13318,17186,2701,37694,5121,52665,3796,59529,5559,36943,4719,21531,3187,14190,2002,4090,1091,5064,1317,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345615,9249,74139,2718,214004,3119,123989,2999,190850,4370,174089,2690,188476,2057,177622,1500,105659,1276,96787,1023,1160948,10743,59249,2384,188045,3557,94302,3463,145873,4318,147837,3546,169245,2850,165142,2347,99262,1634,91993,1198,114842,8455,7609,1716,16688,2774,15645,2398,25927,2881,17609,2486,14127,2334,8625,1651,4889,1241,3723,762,7885,2364,188,240,1011,531,1588,650,1692,832,1268,803,831,382,1093,1164,93,116,121,175,61940,7295,7093,2286,8260,2039,12454,1786,17358,2767,7375,1790,4273,1301,2762,859,1415,706,950,487,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1550795,10438,92881,3088,309513,4687,158429,4059,202978,4276,193169,3216,202089,3020,187234,2458,116981,1611,87521,1393,1284530,13188,70541,3225,263137,4565,92663,4238,148688,5509,164223,3992,180804,3622,174569,2548,109964,2067,79941,1893,156205,11443,14066,2832,28102,3685,38148,3906,31553,3919,18100,2517,12012,2084,6537,1448,3688,983,3999,1390,52229,5941,4626,1313,7588,1877,13073,2172,10860,2249,4601,1020,4465,1292,2791,1019,2013,1158,2212,935,57831,7401,3648,1085,10686,4001,14545,2535,11877,2057,6245,1702,4808,1218,3337,1308,1316,587,1369,544,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12699389,18744,676118,6945,2267571,7264,1250485,8285,1769319,9690,1705276,7555,1848201,4638,1540570,4105,874768,3284,767081,2418,11076528,31383,557161,8701,2023187,9549,902815,10551,1373228,12580,1510405,11380,1706485,7840,1452384,6015,833119,3844,717744,4315,1045373,26343,81900,5537,179611,9097,194663,8637,253910,9787,126397,6893,93341,5950,53464,3930,26471,2354,35616,3199,308480,13513,20605,2923,33704,4900,82011,5317,76760,5589,37493,3779,26094,3665,17145,2709,7431,1738,7237,1566,269008,13750,16452,2814,31069,4981,70996,4545,65421,5541,30981,3667,22281,2992,17577,2766,7747,1691,6484,1328,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6431069,14313,349543,5013,1167605,6249,660066,6912,831452,6267,835005,6238,928081,4199,803605,3228,462792,2472,392920,2159,5478683,24180,278682,5741,1008606,9303,431262,7530,640238,8905,718839,7271,840220,6946,752946,3830,441355,2963,366535,3154,584958,18515,46815,4070,108727,7418,124560,6615,116382,5893,69992,4687,56596,4501,30792,2863,11664,2062,19430,2277,224200,11581,13882,1859,29490,4139,68327,4510,45045,3140,27592,3206,18940,2762,10783,1644,5161,1118,4980,1195,143228,10568,10164,2253,20782,4210,35917,3795,29787,3835,18582,3136,12325,2074,9084,1680,4612,1502,1975,661,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3018383,8110,163703,2982,522572,3843,307249,4115,386375,5309,357911,3275,431451,2645,388604,2367,229283,1918,231235,1554,2573313,16682,132049,3488,460056,5806,182400,6119,289737,6310,313901,4340,393740,3239,367122,2896,219040,1746,215268,1724,251801,12084,18635,2209,40250,4285,63776,4181,52328,4326,27459,3159,21362,2217,11806,1576,5559,1278,10626,1237,118753,7710,8182,1464,13704,2264,41585,3430,27367,3177,10338,2029,8276,1630,4812,789,1894,737,2595,668,74516,6398,4837,1319,8562,2067,19488,2398,16943,2831,6213,1594,8073,1551,4864,1015,2790,1535,2746,1003,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2828995,13508,162847,3900,519165,4487,298337,4446,373018,5566,347752,4923,398271,3724,348355,3381,194174,1675,187076,1820,2372033,15236,128310,3841,446288,5775,184740,6349,279017,5164,293438,4536,360010,4727,323481,3192,185222,1761,171527,2267,269241,13508,22391,3266,45255,5302,62264,4837,54150,4935,31073,3419,23307,2586,14345,2058,5803,1007,10653,1679,93541,6038,5873,1252,12154,1942,29953,2752,18634,2119,9687,1492,8129,1583,4727,1238,1457,480,2927,899,94180,10699,6273,1602,15468,3475,21380,3290,21217,3439,13554,3366,6825,1788,5802,2500,1692,602,1969,770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4291229,11929,225435,4906,742018,5293,413924,4314,561552,5682,562145,4816,635535,3716,556378,3268,335961,2363,258281,1971,3686232,19523,172630,4793,639340,7736,287617,6105,431517,6011,484089,6602,580767,5180,523740,4049,323101,2316,243431,2271,362129,16676,34587,3645,67679,5637,68910,5342,76318,5161,47862,4702,30649,2951,18819,2423,7446,1270,9859,1193,143612,9471,9062,1982,21028,3548,37678,3216,28583,3148,18128,2771,15720,2416,7994,1456,2486,585,2933,743,99256,7329,9156,1963,13971,2419,19719,2455,25134,3315,12066,1931,8399,1742,5825,1348,2928,1042,2058,762,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4490402,12346,256296,4486,798363,5477,479374,5082,628299,7240,565778,7139,635516,4579,555280,3436,321056,2356,250440,2269,3865118,18789,203155,5062,694042,8404,351797,7523,485072,9360,483791,7143,579413,5365,524321,3682,307694,2920,235833,2764,382398,17852,36213,3939,72175,6599,72278,5892,84052,6413,47531,4365,32691,3122,19442,1970,7861,1595,10155,1429,156293,9364,11415,2288,20172,3304,37717,3166,35357,3521,22382,2903,15566,2419,7347,1322,3526,1274,2811,823,86593,8952,5513,1312,11974,3528,17582,2326,23818,3761,12074,3187,7846,1922,4170,1344,1975,899,1641,733,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1311195,6668,54231,1953,204147,2555,113357,2950,141206,2517,166706,2023,215901,2675,197401,1310,118508,1654,99738,990,1120364,10400,42345,2456,177152,4407,67012,2943,102672,3322,145648,3051,195026,2973,185997,1682,111717,1525,92795,1756,112603,7884,7282,1585,17414,3486,24747,2793,22784,3017,14116,2243,12815,2327,6309,1123,2526,746,4610,1279,44499,5228,2737,859,6101,1716,12332,1883,10026,1801,4310,1459,4010,1067,2704,926,945,517,1334,717,33729,4154,1867,858,3480,1283,9266,2056,5724,1366,2632,927,4050,2063,2391,885,3320,1182,999,543,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5727388,16686,291043,5777,979178,5020,569627,7087,770154,7481,769516,5745,892795,5291,725660,3233,400191,2480,329224,2586,5008452,20478,244831,5625,866781,8248,432858,7606,600013,8700,671163,7838,815705,5552,683589,3844,382810,2999,310702,2884,405707,16405,31298,3653,72593,6910,60100,4781,89854,5498,59712,5313,47909,3934,25021,3025,8863,1481,10357,1720,148188,11009,6300,1562,19344,4062,32298,3509,40796,4488,21666,3252,14053,2046,5586,1242,4316,1378,3829,1196,165041,11278,8614,1949,20460,3660,44371,3807,39491,5284,16975,3130,15128,2647,11464,1958,4202,1155,4336,1592,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
