GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,NAME,B27012_001EA,B27012_001MA,B27012_002EA,B27012_002MA,B27012_003EA,B27012_003MA,B27012_004MA,B27012_004EA,B27012_005MA,B27012_005EA,B27012_006EA,B27012_006MA,B27012_007EA,B27012_007MA,B27012_008EA,B27012_008MA,B27012_009MA,B27012_009EA,B27012_010MA,B27012_010EA,B27012_011EA,B27012_011MA,B27012_012EA,B27012_012MA,B27012_013EA,B27012_013MA,B27012_014MA,B27012_014EA,B27012_015MA,B27012_015EA,B27012_016MA,B27012_016EA,B27012_017EA,B27012_017MA,B27012_018EA,B27012_018MA,B27012_019EA,B27012_019MA,B27012_020MA,B27012_020EA,B27012_021MA,B27012_021EA,B27012_022MA,B27012_022EA,B27012_023EA,B27012_023MA,B27012_024EA,B27012_024MA,B27012_025EA,B27012_025MA,B27012_026MA,B27012_026EA,B27012_027MA,B27012_027EA,B27012_028MA,B27012_028EA,B27012_029EA,B27012_029MA,B27012_030EA,B27012_030MA,B27012_031MA,B27012_031EA,B27012_032MA,B27012_032EA,B27012_033MA,B27012_033EA,B27012_034EA,B27012_034MA,B27012_035EA,B27012_035MA,B27012_036EA,B27012_036MA,B27012_037MA,B27012_037EA,B27012_038MA,B27012_038EA,B27012_039EA,B27012_039MA,B27012_040EA,B27012_040MA,B27012_041EA,B27012_041MA,B27012_042MA,B27012_042EA,B27012_043MA,B27012_043EA,B27012_044EA,B27012_044MA,B27012_045EA,B27012_045MA,B27012_046EA,B27012_046MA,B27012_047EA,B27012_047MA,B27012_048MA,B27012_048EA,B27012_049MA,B27012_049EA,B27012_050EA,B27012_050MA,B27012_051EA,B27012_051MA,B27012_052EA,B27012_052MA,B27012_053MA,B27012_053EA,B27012_054MA,B27012_054EA,B27012_055EA,B27012_055MA,B27012_056EA,B27012_056MA,B27012_057EA,B27012_057MA,B27012_058EA,B27012_058MA,B27012_059MA,B27012_059EA,B27012_060MA,B27012_060EA,B27012_061EA,B27012_061MA,B27012_062EA,B27012_062MA,B27012_063EA,B27012_063MA,B27012_064EA,B27012_064MA,B27012_065MA,B27012_065EA,B27012_066EA,B27012_066MA,B27012_067EA,B27012_067MA,B27012_068EA,B27012_068MA,B27012_069EA,B27012_069MA,B27012_070MA,B27012_070EA,B27012_071MA,B27012_071EA,B27012_072MA,B27012_072EA,B27012_073EA,B27012_073MA,B27012_074EA,B27012_074MA,B27012_075MA,B27012_075EA,B27012_076MA,B27012_076EA,B27012_077MA,B27012_077EA,B27012_078EA,B27012_078MA,B27012_079EA,B27012_079MA,B27012_080EA,B27012_080MA,B27012_081MA,B27012_081EA,B27012_082MA,B27012_082EA,B27012_083MA,B27012_083EA,B27012_084EA,B27012_084MA,B27012_085EA,B27012_085MA,B27012_086MA,B27012_086EA,B27012_087MA,B27012_087EA,B27012_088MA,B27012_088EA,B27012_089EA,B27012_089MA,B27012_090EA,B27012_090MA,B27012_091EA,B27012_091MA,B27012_092MA,B27012_092EA,B27012_093MA,B27012_093EA,B27012_094EA,B27012_094MA,state
0400000US13,7135025,4919,2951061,25821,1651517,17106,1600136,16442,1278421,15540,1144185,14835,139667,8341,5061,1269,19578,2829,321715,13065,51381,3907,50524,3791,32228,2976,10785,1446,42423,3151,2220,707,857,470,1299544,16565,1270994,16516,1091012,15439,994028,16164,95805,6243,4050,983,23834,3340,179982,9976,28550,2746,28206,2698,19483,2141,5396,1118,23488,2557,1077,430,344,395,1684215,24508,745983,14695,690437,14061,374448,11392,278878,9447,64856,4906,9245,2067,28846,3621,315989,10733,55546,3226,54167,3170,22617,2418,15911,1883,53148,3180,3316,743,1379,1042,938232,18033,885595,16681,599559,13782,448188,11305,92765,5831,8535,1318,67928,4878,286036,10262,52637,4225,52047,4298,21246,2386,17769,2589,50896,4253,3876,818,590,539,2499749,27530,977659,15478,636852,15278,419777,14027,191617,9475,54630,4839,97064,5447,137690,7832,217075,10244,340807,5302,338000,5353,117614,4333,102988,4187,333903,5476,47141,3130,2807,1084,1522090,19509,1004924,19515,690921,12584,363405,10820,92645,5645,98435,5552,208217,8978,314003,15267,517166,4567,511753,4890,163962,6105,160069,5305,507756,4955,103032,5515,5413,1745,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1021988,2428,439427,8833,240749,5918,229142,5961,216560,6034,191153,5486,34392,3646,1248,672,6127,1334,12582,1880,11607,1311,11446,1326,9045,1230,1692,578,8989,1340,468,285,161,133,198678,5429,190560,5404,185610,5207,170241,5223,25336,2665,884,402,5572,1095,4950,1475,8118,1461,7665,1423,6490,1221,1221,358,5900,1179,716,391,453,476,241146,7741,109230,4854,97342,4750,77987,4447,56427,3898,13980,1975,987,441,11801,1964,19355,2143,11888,1682,11793,1677,6371,971,3044,815,11158,1684,618,255,95,146,131916,5724,119603,5131,106099,5064,72618,4113,14773,1617,1419,546,18457,2110,13504,1823,12313,1832,11929,1808,6990,1249,3094,750,11112,1804,1262,520,384,509,341415,7547,143267,5232,78931,4862,62525,3954,27637,2744,11489,1716,9713,1498,24642,3167,16406,2546,64336,1823,63886,1842,33156,1793,15961,1412,62257,1885,10113,1578,450,230,198148,5434,108130,4605,93948,4619,42450,3246,16213,2158,8627,1451,29164,2607,14182,2177,90018,2212,89121,2039,40865,2215,25989,1926,87403,2070,14969,1866,897,548,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1138581,1394,438264,9360,262720,6814,255168,6591,211910,6244,179445,5504,33210,2769,470,263,3952,975,43258,3389,7552,1055,7409,1034,3561,783,2630,682,6754,1031,237,165,143,217,175544,5706,171564,5767,150021,5570,134612,5065,17469,2343,671,451,3951,1122,21543,2736,3980,922,3980,922,2643,707,1111,394,3450,870,238,230,0,195,339987,8934,151838,6052,138803,5768,86571,5170,56997,4325,22896,2694,1725,638,8249,1569,52232,4194,13035,1395,12915,1372,4452,915,5350,939,12684,1350,599,259,120,135,188149,6342,175680,5716,125995,5554,88100,4874,28668,2971,1957,568,13884,2246,49685,4183,12469,1709,12424,1694,3937,894,5969,1163,12065,1688,844,400,45,76,360330,8855,147619,4833,75889,4470,54737,4220,22579,2934,9845,1633,15357,1991,17968,2607,21152,3016,71730,1701,71499,1732,20386,1707,31203,1999,71046,1715,7657,1265,231,242,212711,6296,121427,5755,89853,5006,42247,3720,21240,2417,12327,1694,26025,2737,31574,2931,91284,2126,91141,2089,22356,1958,40951,2523,90615,2145,11922,1554,143,237,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9596119,2424,4061048,22671,2285907,16363,2213715,15761,1912714,17906,1740174,18108,172422,7015,6487,1240,60411,3902,301001,11193,72192,3710,71269,3601,44189,2818,19142,2332,59211,3681,3132,855,923,408,1775141,14923,1727142,14513,1554513,15530,1402532,14608,111957,5462,5033,1041,88660,5593,172629,7090,47999,2907,47122,2838,32080,2646,10846,1467,36474,2581,1545,531,877,647,2472956,21202,1112000,13198,1016640,13042,687781,10645,508463,9356,113494,5423,14709,2267,82053,4399,328859,9729,95360,3369,93574,3438,41851,2653,35436,1921,90330,3420,6246,1090,1786,1018,1360956,15768,1262773,15453,1016968,15512,721509,14970,138762,5873,14801,2008,182036,7124,245805,8699,98183,4549,97053,4551,39194,2438,39190,2677,93818,4418,8126,1359,1130,529,3062115,20212,1217076,13378,708468,12052,481881,10315,230396,7522,68957,4414,92482,5224,154591,6394,226587,8994,508608,5137,502486,5065,198670,5139,178052,5122,496358,4956,63678,3554,6122,1477,1845039,15034,1085357,14526,833825,11868,449565,9697,106948,5488,93177,4896,274224,8086,251532,10153,759682,5185,750969,5521,242964,5353,300237,6083,742305,5425,113512,4325,8713,1951,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4824008,2611,1990388,16291,1152352,12177,1122536,11386,973246,11249,895004,11303,84860,4474,4136,1000,20083,2391,149290,7193,29816,2499,29461,2538,17853,1896,6916,1170,24162,2123,765,301,355,286,838036,10846,817033,10417,729667,11589,679388,10976,52267,3764,2890,854,21334,2639,87366,5442,21003,1985,20696,1920,14249,1811,5117,870,17446,1778,863,325,307,284,1287054,15159,560736,10908,503109,10541,328048,8951,247419,7904,50249,4211,10053,1749,35371,3214,175061,6682,57627,2892,57399,2870,23077,2112,24281,2065,56314,2801,4918,1058,228,162,726318,10555,678205,10303,517115,9890,391320,9239,68882,4006,7335,1338,73102,4432,161090,6111,48113,2780,47773,2720,18808,2055,21731,2022,46444,2607,3295,890,340,349,1546566,15571,617064,10768,349102,9284,247130,7793,121661,6256,28940,2472,61934,3694,77289,4621,101972,5691,267962,4145,266632,4013,103680,3319,105632,3532,265294,3952,26222,2148,1330,721,929502,9621,534685,9208,411792,8643,221385,7266,52220,3108,65809,3783,133340,5809,122893,5913,394817,3757,392945,3791,124700,4120,172555,4015,391011,3787,51941,3278,1872,920,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2295904,2279,1058049,11152,602604,7618,581824,7594,530189,7526,464977,7988,73529,3319,1798,616,12663,1515,51635,3669,20780,1636,20607,1610,9873,1203,8222,1154,18788,1515,1865,496,173,153,455445,7241,444397,7133,412483,7385,374083,7421,42898,2470,558,254,13930,1790,31914,3150,11048,1233,10953,1231,5946,995,4452,807,9410,1101,958,362,95,117,622872,10428,276913,6560,239908,6283,185542,5777,128642,4580,35246,2904,6505,1168,28107,2634,54366,3434,37005,1873,36898,1875,11813,1065,18143,1454,36677,1859,3170,545,107,130,345959,7547,312663,7250,264303,6824,192595,5935,44127,3240,6904,1093,38626,3022,48360,3306,33296,2313,33248,2309,9658,1088,18075,1751,32674,2340,2956,550,48,62,614983,7857,243368,5216,112166,5067,88749,4341,38338,3037,13456,1546,22219,1979,36596,2878,23417,2342,131202,2354,130900,2356,41245,2160,68677,2644,130372,2383,15845,1488,302,168,371615,6019,170453,5569,144458,4782,74259,3359,24701,2197,22833,2438,49475,3483,25995,2097,201162,2776,199825,2757,50608,2597,110297,3341,199019,2830,32001,2776,1337,580,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2092319,2123,973636,10236,559196,8533,535393,7916,472113,8882,418155,8500,57637,3858,1575,512,5731,1029,63280,3798,23803,1856,23329,1848,12366,1237,8334,1061,20583,1780,1354,406,474,347,414440,6606,401999,6440,362046,6642,332057,6273,33942,2343,967,473,6419,1247,39953,3578,12441,1411,12408,1414,7321,961,3496,898,10649,1356,818,501,33,39,546965,10250,235543,6764,207218,6191,137929,5420,101718,4647,24928,2441,4492,837,12435,1732,69289,4286,28325,1718,28071,1722,8179,1039,13769,1222,27681,1688,1928,494,254,220,311422,7204,284976,7039,222710,6700,166519,6166,38715,3281,4994,1191,21332,2078,62266,3419,26446,1727,26347,1729,8302,1023,13933,1523,25999,1750,1532,391,99,102,571718,9122,219116,5881,111714,5170,82647,4679,35947,2848,12926,1966,21205,2054,26020,2529,29067,2819,107402,2482,106624,2581,30539,1918,49198,2104,105612,2591,12649,1392,778,551,352602,6190,187149,5808,145953,5743,77675,3827,23514,2099,24094,2800,37754,2973,41196,3459,165453,2559,163857,2813,39158,2260,86943,2868,163441,2769,24165,2208,1596,738,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3261409,3402,1257766,12108,709401,7765,686958,7705,595948,7927,538823,7865,64158,3556,2243,868,12167,1746,91010,4963,22443,1831,22251,1833,13269,1340,5906,1044,19907,1646,1533,572,192,197,548365,8867,535473,8749,477240,9034,443821,8323,44994,3500,2118,783,10299,1588,58233,3951,12892,1752,12779,1747,8759,1440,3869,875,10995,1536,709,321,113,141,792857,12579,351060,7982,319511,7920,201306,6722,149312,5805,34348,3376,6290,1324,19296,2289,118205,5942,31549,2066,31110,2099,13554,1500,11396,1434,30612,2111,1728,533,439,333,441797,9629,412469,9213,306000,7946,233643,7019,41575,3857,4458,1067,37530,3007,106469,5477,29328,2245,29193,2273,12460,1598,12643,1459,28768,2222,2764,756,135,140,1210786,13622,503568,9054,307921,8107,228853,7266,77641,3898,29187,2623,84132,4015,92200,5223,79068,4200,195647,3248,195439,3280,73738,3512,67445,2741,194804,3320,27811,2127,208,202,707218,9573,427698,8587,326711,7321,142559,5767,39397,3199,71413,3844,132351,5223,100987,5646,279520,3153,278565,3169,98482,3769,102038,3808,276144,3146,53169,2996,955,541,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3355775,2537,1399348,16707,773733,12034,744870,11328,597408,11556,527417,11203,75479,4290,3806,1103,13578,1999,147462,7410,28863,2485,28695,2540,16701,1823,6529,1173,25281,2424,1319,477,168,195,625615,9850,604586,10126,500525,9127,443871,8848,55683,3315,3103,790,22210,2607,104061,5276,21029,1917,20796,1884,13057,1571,5283,900,18002,1762,1926,583,233,218,789238,13915,348235,11255,319217,10971,186523,7191,129389,5760,36672,3139,7074,1616,22915,2557,132694,6986,29018,2423,28729,2387,10748,1318,9481,1522,28309,2437,2961,770,289,223,441003,8146,412070,8063,280866,7023,187081,6382,49642,3624,6123,1395,54461,5073,131204,6705,28933,2138,28691,2112,11621,1311,11021,1408,27876,2105,2487,749,242,183,1167189,13208,466371,8437,287362,7830,203980,6500,69110,4781,29569,2923,63762,3275,87587,4521,83382,5013,179009,3142,178321,3180,58209,2738,53528,2722,175842,3231,29611,2178,688,409,700818,9773,436975,9043,319636,7391,143972,5663,48274,4199,52901,3676,126439,5332,117339,5735,263843,3273,262225,3195,76541,3266,86614,3222,258511,3155,59104,2835,1618,754,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044220,1236,419329,7646,231269,5162,222947,4979,194388,5024,170403,5127,17461,1743,933,394,11966,1735,28559,2265,8322,1166,8210,1159,5145,973,2502,630,7215,1075,602,357,112,130,188060,4588,182422,4492,166962,4457,148575,4712,11069,1366,674,392,11634,1802,15460,1796,5638,870,5532,894,3818,788,1370,483,4611,907,766,379,106,115,301232,6670,135228,4782,116895,4682,83075,3800,51741,3289,13023,1874,2808,705,19336,1914,33820,2948,18333,1471,18307,1475,6539,883,6537,894,17972,1427,2100,573,26,30,166004,4672,151887,4226,125001,4232,79957,3873,15690,1859,3009,653,32792,3092,26886,2075,14117,1311,14098,1312,5592,903,5077,850,13486,1205,1961,533,19,31,323659,5499,136882,4025,69654,3531,60299,3350,16942,1533,5901,920,18311,1818,33262,2897,9355,1291,67228,1709,67129,1717,22575,1833,23996,1932,66672,1690,15450,1427,99,123,186777,3964,90216,3453,78671,3326,27594,2045,9751,1307,16490,1642,40831,2706,11545,1692,96561,1860,96548,1857,28629,1810,36930,2070,95187,1791,22903,1818,13,24,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4392090,2512,2095745,16569,1126176,11575,1080977,10892,964834,10833,878358,12032,93028,4920,2812,912,18884,2162,116143,6670,45199,2513,44229,2523,33289,2606,8980,1301,36811,2630,1747,610,970,507,969569,13109,939985,12660,873394,11686,796464,11527,74609,4740,3063,893,31830,2812,66591,4881,29584,2976,28955,2974,22593,2781,5157,1130,21476,2263,1395,490,629,426,1052981,16213,458319,11364,412482,10625,296196,9072,217683,7318,49783,4145,6311,1500,39254,4114,116286,6048,45837,3047,44911,2940,26428,2313,15243,1882,44260,2923,2549,736,926,676,594662,12923,546971,12493,456639,11045,335211,9637,69040,4693,7954,1625,66576,4667,90332,5627,47691,2917,46798,2880,27626,2161,15452,1703,44818,2833,3509,739,893,553,1243364,15382,486001,9631,273890,9056,208738,7932,101808,5862,30559,3131,36701,2907,74727,4472,65152,4820,212111,3777,210342,3785,107754,4237,62088,3157,206126,3841,28197,2598,1769,747,757363,11570,430233,10056,356529,9814,190684,7749,52861,4172,45803,4217,116142,6625,73704,5397,327130,4622,323567,4464,146640,5002,107332,4304,316700,4809,47912,2948,3563,989,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
