GEO_ID,B14007H_001E,B14007H_001M,B14007H_002E,B14007H_002M,B14007H_003E,B14007H_003M,B14007H_004E,B14007H_004M,B14007H_005E,B14007H_005M,B14007H_006E,B14007H_006M,B14007H_007E,B14007H_007M,B14007H_008E,B14007H_008M,B14007H_009E,B14007H_009M,B14007H_010E,B14007H_010M,B14007H_011E,B14007H_011M,B14007H_012E,B14007H_012M,B14007H_013E,B14007H_013M,B14007H_014E,B14007H_014M,B14007H_015E,B14007H_015M,B14007H_016E,B14007H_016M,B14007H_017E,B14007H_017M,B14007H_018E,B14007H_018M,B14007H_019E,B14007H_019M,NAME,B14007H_001EA,B14007H_001MA,B14007H_002MA,B14007H_002EA,B14007H_003EA,B14007H_003MA,B14007H_004EA,B14007H_004MA,B14007H_005EA,B14007H_005MA,B14007H_006EA,B14007H_006MA,B14007H_007MA,B14007H_007EA,B14007H_008EA,B14007H_008MA,B14007H_009EA,B14007H_009MA,B14007H_010EA,B14007H_010MA,B14007H_011EA,B14007H_011MA,B14007H_012EA,B14007H_012MA,B14007H_013MA,B14007H_013EA,B14007H_014EA,B14007H_014MA,B14007H_015EA,B14007H_015MA,B14007H_016MA,B14007H_016EA,B14007H_017EA,B14007H_017MA,B14007H_018MA,B14007H_018EA,B14007H_019EA,B14007H_019MA,state
0400000US39,9051236,5720,2309358,13369,140865,5871,110051,5426,108905,4791,111840,4810,110118,4751,113180,6065,106518,4972,118733,4717,112379,4694,117118,5066,122519,4505,121008,4082,113538,3985,117858,4357,570549,10354,114179,5784,6741878,14026,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2501402,2884,585283,6708,36492,2531,29793,2433,29480,1920,28137,2471,26869,2404,31393,2756,30681,2009,26234,1968,30701,2715,30251,2440,31035,2227,28965,1965,27085,1921,30629,2508,138664,5522,28874,2783,1916119,6701,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2930830,4223,677217,7996,34298,2624,29099,2880,31110,2381,30286,2604,28754,2534,32174,2943,32552,3319,32782,2635,30676,2883,33937,2872,32543,3193,30950,2199,37123,2578,32734,2834,187305,7117,40894,4008,2253613,8908,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9796207,5950,2292459,12995,138284,4347,100375,4255,102456,3851,104774,4939,105066,4308,108851,3689,106627,4592,114376,4710,111036,4307,117456,4507,115465,4541,122323,3859,119964,4705,124465,4220,566312,8896,134629,5635,7503748,13638,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,778179,2448,186559,4146,11975,1577,6805,1058,7320,1381,8043,1489,5621,995,8690,1490,8174,1403,6669,1273,8720,1464,7604,1372,8157,1518,9286,1381,8877,1165,8943,1707,59338,3189,12337,1965,591620,4191,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2900874,3979,682324,8928,34401,2990,40496,4038,32790,3394,32466,3304,30550,2972,33850,3201,34087,3041,38527,4071,34408,3374,30761,3521,36974,3629,36622,3169,31925,3069,32347,2840,171350,6992,30770,3231,2218550,9489,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,672413,2157,172819,3693,11510,1239,8305,1417,8632,1214,8451,1241,7138,1123,8632,1364,8533,1616,7185,1451,9230,1463,8287,1360,8548,1396,8330,1207,9191,1019,7921,1314,45265,2844,7661,1496,499594,3837,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4674956,5538,1091770,10323,60349,4231,49288,3937,59462,3975,52532,4099,53532,4022,56997,4152,64994,3884,56656,3768,59603,3662,59050,4086,52728,3538,57681,4032,56782,3608,62312,3724,239126,7663,50678,4253,3583186,10674,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11129371,9137,2680407,18343,162854,6628,131987,6629,127119,6242,128372,7048,140892,7555,124188,6523,127011,6615,133516,6993,127384,6004,132119,7616,133204,7069,137000,5459,130183,6373,134247,6404,671654,14590,138677,6457,8448964,19191,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2138857,4020,715576,7154,47095,3861,36669,2567,38519,2672,36348,2950,36169,2419,34285,2818,38168,3227,35681,2844,34061,2745,34334,3326,33536,2940,31604,1938,32575,2202,34161,3302,184677,5782,27694,2405,1423281,7677,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,572090,1072,140258,2757,7678,1002,5244,841,5967,916,5565,791,6567,914,5855,912,5815,1109,6953,914,7652,944,6769,1053,7677,1070,7821,716,6764,828,6573,1063,37965,1883,9393,1582,431832,2591,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5053450,4521,1251901,11692,76472,3968,62429,3577,58213,4206,58491,3667,55582,3585,58463,3154,59306,4165,57209,4596,62752,3938,56941,3823,61084,4046,58491,3470,64329,4334,59092,3404,311550,8234,91497,6699,3801549,11769,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4764869,4690,1072079,10671,62946,3723,48192,3015,49636,3091,49355,3341,51358,3367,53090,3349,53848,3189,56600,3775,50601,4068,55275,3737,50750,3225,59300,3209,53744,2978,61262,2846,262665,8341,53457,3916,3692790,10135,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1674111,3204,374576,5992,19708,2227,18373,2267,21492,2212,18387,1750,17290,1819,20962,1928,18231,2176,19156,1827,19839,2268,22293,1963,19282,1956,20488,1731,20783,1885,17057,1830,84436,4703,16799,2047,1299535,6008,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4595723,3552,1138504,7450,58917,3100,58260,3424,48641,2624,51794,3158,53181,2556,52196,3067,56503,3627,57349,3165,58451,3143,55136,2838,56990,3211,54987,2870,60287,3360,63684,3348,300567,6523,51561,2976,3457219,7485,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,469558,1285,117213,2800,7630,1179,6130,1158,5313,1405,6857,1136,5109,968,6217,1237,6459,1067,5828,1115,6416,1324,5438,1116,5667,909,6161,997,5478,1102,6205,1455,26293,2130,6012,1227,352345,2906,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,27523,3672,6527,1679,623,509,701,590,213,200,146,173,388,268,189,164,537,382,388,410,30,51,194,233,285,216,437,350,332,317,148,162,1639,716,277,274,20996,2749,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
