GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001EA,B21001H_001MA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005MA,B21001H_005EA,B21001H_006EA,B21001H_006MA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009MA,B21001H_009EA,B21001H_010MA,B21001H_010EA,B21001H_011EA,B21001H_011MA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015EA,B21001H_015MA,B21001H_016MA,B21001H_016EA,B21001H_017EA,B21001H_017MA,B21001H_018EA,B21001H_018MA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021MA,B21001H_021EA,B21001H_022EA,B21001H_022MA,B21001H_023EA,B21001H_023MA,B21001H_024MA,B21001H_024EA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030MA,B21001H_030EA,B21001H_031MA,B21001H_031EA,B21001H_032MA,B21001H_032EA,B21001H_033EA,B21001H_033MA,state
0400000US29,3793762,2599,1834664,2450,527494,1952,24229,2318,503265,3025,655801,1307,89972,4030,565829,4236,317095,225,102501,4222,214594,4251,192811,264,90675,2530,102136,2564,141463,70,97974,2731,43489,2721,1959098,1350,527018,1084,4706,1276,522312,1662,663440,828,13059,1863,650381,2133,335554,284,3766,810,331788,831,217222,176,2518,778,214704,795,215864,339,1734,486,214130,636,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,692769,798,345145,681,94649,769,5756,1340,88893,1559,115235,410,18267,2083,96968,2113,67919,47,21339,1723,46580,1730,39824,13,19636,1650,20188,1649,27518,10,18412,866,9106,864,347624,358,90131,319,903,431,89228,526,114216,293,2424,841,111792,834,66779,87,1519,604,65260,606,39424,11,307,245,39117,244,37074,14,490,310,36584,311,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1171628,1334,570051,1029,169035,844,8866,1241,160169,1374,198024,469,25862,1771,172162,1838,100636,51,30057,1617,70579,1625,55765,65,26154,1347,29611,1352,46591,193,32045,1066,14546,1058,601577,685,166061,583,2462,735,163599,927,198811,406,4491,783,194320,923,103120,122,1556,488,101564,502,61638,54,454,216,61184,215,71947,284,1115,334,70832,416,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191618,1767,603204,1539,147698,1429,10659,2449,137039,2772,216521,987,38762,3815,177759,4119,114598,97,40612,3162,73986,3155,77138,442,42969,2549,34169,2433,47249,6,34915,1590,12334,1590,588414,819,142340,792,714,407,141626,938,199543,514,4200,1166,195343,1307,113091,35,3568,1269,109523,1270,76302,48,1209,625,75093,627,57138,8,1362,640,55776,641,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,967720,958,471788,633,122028,445,5332,1018,116696,1144,181261,440,25407,2573,155854,2599,88570,48,26693,2068,61877,2067,47361,184,24355,1555,23006,1555,32568,184,22568,1176,10000,1176,495932,543,120077,250,602,364,119475,444,185904,433,3777,992,182127,1074,90402,36,1099,394,89303,405,50855,184,651,370,50204,370,48694,66,1014,434,47680,438,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4126396,4593,1975080,2718,472261,1514,12914,1691,459347,2408,747331,1694,48849,3434,698482,3909,368579,620,73016,3603,295563,3559,209410,316,88658,3276,120752,3277,177499,400,123088,2453,54411,2466,2151316,2359,458550,1150,2545,833,456005,1361,769883,1293,3388,900,766495,1562,389183,598,2602,733,386581,949,244383,306,1147,481,243236,545,289317,370,3546,758,285771,848,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,692123,2027,335682,1876,77897,1641,7116,1581,70781,2126,107901,1585,20705,2579,87196,2964,71459,687,23069,1944,48390,1898,46294,629,23218,1617,23076,1677,32131,628,22871,1276,9260,1250,356441,763,75695,1241,966,430,74729,1251,111197,1269,4007,997,107190,1734,76987,402,1946,570,75041,634,50123,879,844,429,49279,1016,42439,840,1268,413,41171,947,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9081078,4141,4366276,2578,1206259,2225,33401,2818,1172858,3260,1561695,1747,118945,4555,1442750,4713,779771,372,155346,4989,624425,4973,443922,481,168831,4600,275091,4506,374629,204,227586,3842,147043,3814,4714802,2463,1210126,1498,5134,1086,1204992,1938,1576958,1239,14538,1677,1562420,2165,818911,721,5410,1043,813501,1345,514890,551,2670,864,512220,1038,593917,425,6913,1025,587004,1023,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4957431,4230,2361536,3443,614720,3006,34122,3293,580598,4118,876190,2438,120068,6168,756122,6678,422989,755,125725,5149,297264,5145,270656,556,124767,4451,145889,4420,176981,569,117251,3205,59730,3260,2595895,1961,646060,2523,7646,1701,638414,3204,907347,2374,16584,2471,890763,3384,460242,553,6217,1164,454025,1320,307137,514,2628,939,304509,1038,275109,463,4217,1364,270892,1493,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,479266,778,239887,758,78172,695,4490,1098,73682,1080,78095,240,9703,1266,68392,1280,41965,9,13385,1199,28580,1199,22131,22,9558,944,12573,945,19524,32,11294,799,8230,799,239379,143,71024,135,459,295,70565,322,75117,44,1783,633,73334,636,39494,14,863,413,38631,411,23699,14,30,31,23669,34,30045,12,161,144,29884,144,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
