GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001EA,C05003_001MA,C05003_002EA,C05003_002MA,C05003_003MA,C05003_003EA,C05003_004MA,C05003_004EA,C05003_005MA,C05003_005EA,C05003_006MA,C05003_006EA,C05003_007EA,C05003_007MA,C05003_008MA,C05003_008EA,C05003_009EA,C05003_009MA,C05003_010MA,C05003_010EA,C05003_011EA,C05003_011MA,C05003_012EA,C05003_012MA,C05003_013EA,C05003_013MA,C05003_014EA,C05003_014MA,C05003_015EA,C05003_015MA,state
0400000US40,3791508,-555555555,1877843,3361,479779,2822,468435,3474,11344,1764,1398064,1750,1297122,3652,100942,3411,1913665,3361,455854,2925,447369,3049,8485,1514,1457811,1753,1369725,3433,88086,3081,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3871859,-555555555,1914116,3146,441746,2695,424196,3684,17550,2640,1472370,2160,1301339,5938,171031,5974,1957743,3146,420274,3263,404525,3680,15749,2809,1537469,1866,1364186,6530,173283,6665,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12742886,-555555555,6216838,4073,1415853,3182,1387190,4146,28663,2987,4800985,2716,4465200,7306,335785,7346,6526048,4073,1345061,2947,1314807,4559,30254,3596,5180987,2437,4819279,10366,361708,10246,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051302,-555555555,508396,1139,112057,786,107062,1553,4995,1268,396339,808,332114,3199,64225,3059,542906,1139,107017,886,102275,1299,4742,1177,435889,700,368281,3076,67608,3120,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4679230,-555555555,2274282,4993,550488,4738,541750,4304,8738,2486,1723794,2734,1617153,5785,106641,5586,2404948,4993,531525,4864,522808,5195,8717,2229,1873423,2198,1775586,5103,97837,4947,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824082,-555555555,410505,2116,101962,1369,100660,1499,1302,674,308543,1645,299435,1905,9108,1253,413577,2116,99887,1440,98564,1502,1323,569,313690,1443,303408,1572,10282,1616,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6403353,-555555555,3118951,5288,760223,4294,744414,4976,15809,2430,2358728,3866,2218356,6392,140372,5344,3284402,5288,730231,4813,713130,5271,17101,3152,2554171,3091,2420777,6278,133394,5797,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25674681,-555555555,12741162,7835,3558482,7039,3393991,10211,164491,8360,9182680,5088,7216153,26122,1966527,25446,12933519,7835,3399200,6685,3242939,10543,156261,8633,9534319,4605,7619923,23493,1914396,22882,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2817222,-555555555,1417639,2703,453312,2133,442139,2862,11173,1982,964327,1775,857486,5496,106841,5244,1399583,2703,427767,2233,417694,3004,10073,1756,971816,1924,861860,5750,109956,5406,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626431,-555555555,308393,1059,64372,944,63718,934,654,300,244021,835,234534,1487,9487,1388,318038,1059,61549,756,60512,731,1037,359,256489,799,243424,1314,13065,1227,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8096604,-555555555,3978779,6842,952319,5670,918671,6169,33648,3526,3026460,3860,2629042,8817,397418,8949,4117825,6842,900774,5757,868497,6702,32277,3431,3217051,3047,2780151,8728,436900,8397,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6830038,-555555555,3408061,4042,809228,3232,772490,4722,36738,3659,2598833,2670,2204362,9579,394471,9628,3421977,4042,771014,3455,734857,4845,36157,3682,2650963,2301,2209017,9592,441946,9372,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855364,-555555555,914474,3200,199345,2349,198698,2405,647,358,715129,2780,702949,2896,12180,1588,940890,3200,187486,2472,186695,2537,791,374,753404,2090,743193,2205,10211,1364,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5711767,-555555555,2835132,3485,677935,2420,665491,2752,12444,1917,2157197,2754,2031452,5894,125745,4902,2876635,3485,646465,2593,632455,2937,14010,1531,2230170,2307,2112635,5429,117535,4692,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568158,-555555555,289416,1930,69329,1739,67478,1679,1851,558,220087,1396,212819,1692,7268,1184,278742,1930,65762,1491,64640,1670,1122,575,212980,1332,204831,1429,8149,1403,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3706690,-555555555,1770224,2797,444899,2797,441726,2955,3173,1284,1325325,-555555555,1277957,3772,47368,3772,1936466,2797,431596,2797,428753,2951,2843,873,1504870,-555555555,1445718,4231,59152,4230,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,72
