GEO_ID,B25055_001E,B25055_001M,B25055_002E,B25055_002M,B25055_003E,B25055_003M,B25055_004E,B25055_004M,B25055_005E,B25055_005M,B25055_006E,B25055_006M,B25055_007E,B25055_007M,B25055_008E,B25055_008M,B25055_009E,B25055_009M,B25055_010E,B25055_010M,B25055_011E,B25055_011M,B25055_012E,B25055_012M,B25055_013E,B25055_013M,NAME,B25055_001EA,B25055_001MA,B25055_002EA,B25055_002MA,B25055_003MA,B25055_003EA,B25055_004MA,B25055_004EA,B25055_005EA,B25055_005MA,B25055_006EA,B25055_006MA,B25055_007EA,B25055_007MA,B25055_008MA,B25055_008EA,B25055_009MA,B25055_009EA,B25055_010MA,B25055_010EA,B25055_011EA,B25055_011MA,B25055_012EA,B25055_012MA,B25055_013EA,B25055_013MA,state
0400000US13,1160519,17631,924679,16224,2858,1029,921821,16125,130977,5921,989,555,129988,5790,57791,3787,1621,681,56170,3730,47072,3774,11825,2143,35247,3266,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,180016,5329,130551,4170,441,299,130110,4141,25863,2549,99,141,25764,2550,11936,1649,154,252,11782,1605,11666,1487,1096,478,10570,1435,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,165924,6328,127246,5871,512,526,126734,5756,20619,2718,401,505,20218,2663,9398,1421,388,339,9010,1378,8661,1546,3865,1187,4796,919,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1480942,16395,1107771,14377,2987,1004,1104784,14313,179386,6293,1193,492,178193,6319,91297,4885,2704,944,88593,4880,102488,4140,28862,2711,73626,3611,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,705853,12150,535106,11185,1751,864,533355,11272,82331,3889,562,336,81769,3798,39641,3237,760,522,38881,3183,48775,3260,11900,1829,36875,2494,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,313121,7594,234153,6422,744,526,233409,6385,31604,2471,320,213,31284,2471,17453,1764,488,261,16965,1706,29911,1884,9645,1268,20266,1516,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,330349,5910,252943,5877,776,453,252167,5917,34140,2539,157,178,33983,2542,16544,1609,545,338,15999,1544,26722,1967,9430,1425,17292,1276,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,470157,10291,354106,8737,762,502,353344,8702,59324,3130,66,118,59258,3142,29778,2542,396,322,29382,2492,26949,2402,4510,1203,22439,1954,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,508821,9841,401533,9166,1636,757,399897,9231,59530,3552,605,491,58925,3555,26303,2428,290,239,26013,2416,21455,1871,3233,1014,18222,1694,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149898,5586,104388,4971,328,149,104060,4966,18868,1970,39,67,18829,1970,11003,1239,240,257,10763,1241,15639,1872,4048,1134,11591,1378,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,669699,9700,498420,8616,2404,965,496016,8462,85378,4056,789,745,84589,4153,39506,2953,1517,845,37989,2945,46395,3047,12777,1587,33618,2694,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,926876,13594,656133,11909,2053,778,654080,12080,116735,4703,602,329,116133,4655,71043,3885,1448,604,69595,3837,82965,3296,14097,1876,68868,2762,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1007825,10853,743625,10272,2829,984,740796,10125,125018,4668,1227,525,123791,4569,63076,2920,1231,634,61845,2948,76106,3357,19949,1968,56157,2729,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,542320,8575,395057,8032,1373,583,393684,8084,55491,3096,897,708,54594,2936,30774,2434,1141,580,29633,2337,60998,3113,18308,1863,42690,3028,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,281686,7203,220199,6374,526,364,219673,6339,32367,3075,362,302,32005,3053,15717,1798,102,99,15615,1796,13403,1893,3744,1261,9659,1379,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,699445,10997,525046,9979,2071,752,522975,9963,85536,3896,540,355,84996,3899,40890,2492,572,377,40318,2521,47973,2846,10880,1506,37093,2639,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,116928,4638,84846,3683,664,482,84182,3664,15497,1803,273,247,15224,1798,6863,1192,175,112,6688,1178,9722,1321,4032,941,5690,957,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224591,5566,169605,5132,524,318,169081,5153,23617,1978,401,315,23216,1978,11564,1269,807,606,10757,1131,19805,1373,6836,911,12969,1274,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,414835,9039,315406,8202,1098,615,314308,8192,50669,3972,482,317,50187,3949,28896,2535,343,454,28553,2455,19864,2296,2768,976,17096,2110,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,141067,4822,102429,4592,117,93,102312,4577,17670,1935,114,192,17556,1939,8980,1245,197,192,8783,1269,11988,1316,2266,578,9722,1218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1067470,14008,759757,12719,2557,866,757200,12618,142144,5229,576,323,141568,5136,82211,4390,1954,884,80257,4522,83358,3862,11616,1553,71742,3662,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,225675,7033,173916,6555,534,440,173382,6623,28111,2606,174,152,27937,2581,14023,1883,33,62,13990,1889,9625,1396,1902,595,7723,1317,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3224233,19128,2214352,15377,6944,1240,2207408,15461,459367,8847,2927,936,456440,8953,278466,6307,2719,971,275747,6468,272048,7020,22840,2109,249208,6608,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1140538,17301,891604,16862,3143,1122,888461,16921,131872,5981,2013,986,129859,5888,61716,4010,1781,751,59935,4160,55346,3556,16731,2132,38615,2823,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,87989,3021,65666,2975,0,143,65666,2975,7738,1241,66,108,7672,1251,4704,954,169,251,4535,869,9881,1038,3231,811,6650,823,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1414671,14928,1031781,12784,3388,1044,1028393,12699,187015,6103,842,410,186173,6116,91765,4059,2930,878,88835,4035,104110,4036,26447,2513,77663,3483,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434400,8495,338180,7186,1962,702,336218,7188,47890,2949,373,208,47517,2978,23560,2035,827,461,22733,1950,24770,2059,6740,1378,18030,1634,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,567391,10470,422450,9765,1620,718,420830,9857,71121,4411,1420,718,69701,4355,31667,2878,2192,931,29475,2803,42153,3066,20564,2209,21589,1899,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1412380,15634,977412,13150,3506,921,973906,13101,183127,6783,906,449,182221,6656,102116,4548,2967,1007,99149,4358,149725,5703,39333,3047,110392,5471,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157101,5121,108124,4215,259,290,107865,4244,21264,2123,392,440,20872,2123,12092,1671,374,369,11718,1671,15621,1629,2178,692,13443,1563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,488896,11272,379255,11259,1334,688,377921,11248,59806,4689,806,493,59000,4643,29354,2781,258,278,29096,2792,20481,2572,7723,1562,12758,1655,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,92413,4199,65857,3339,96,104,65761,3343,10550,1486,149,164,10401,1469,4774,908,129,166,4645,881,11232,1212,3226,851,8006,894,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,737868,12192,564648,11002,1996,1053,562652,11174,92163,4039,1034,615,91129,3902,45087,3431,915,509,44172,3343,35970,2939,9676,2084,26294,2348,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3101244,26981,2523733,24043,8896,2259,2514837,24438,300376,9124,3171,1085,297205,9064,144869,5765,2624,1088,142245,5624,132266,5118,35876,2951,96390,4528,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,257658,7326,214657,6231,2956,1072,211701,6091,22748,2533,371,328,22377,2514,10442,1530,68,117,10374,1510,9811,1455,4093,1010,5718,1089,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,68862,2737,50847,2278,297,207,50550,2284,7873,1271,0,145,7873,1271,3736,702,0,145,3736,702,6406,949,1696,603,4710,840,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,922977,14314,721655,12729,3136,1135,718519,12617,103389,5197,412,371,102977,5171,47243,3345,1952,669,45291,3296,50690,3431,14377,1928,36313,3202,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,941304,13776,717408,11986,2731,1019,714677,12002,107702,4792,953,486,106749,4877,52823,3449,1939,734,50884,3420,63371,3471,25835,2502,37536,2634,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,168158,5518,125205,5438,103,89,125102,5440,23504,2238,209,249,23295,2227,11386,1509,135,112,11251,1519,8063,1099,644,304,7419,1062,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,699201,10152,508603,9048,2467,1220,506136,9034,81655,3924,774,510,80881,3858,40586,2646,1956,1019,38630,2536,68357,3257,16375,2048,51982,2772,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,59709,3095,46356,2947,58,74,46298,2940,7259,1368,138,166,7121,1365,2662,827,0,189,2662,827,3432,904,809,440,2623,778,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,236112,6095,173671,5200,1454,617,172217,5290,27829,2520,188,200,27641,2503,21609,1971,21,36,21588,1974,13003,1382,108,107,12895,1382,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
