GEO_ID,B20017H_001E,B20017H_001M,B20017H_002E,B20017H_002M,B20017H_003E,B20017H_003M,B20017H_004E,B20017H_004M,B20017H_005E,B20017H_005M,B20017H_006E,B20017H_006M,B20017H_007E,B20017H_007M,NAME,B20017H_001EA,B20017H_001MA,B20017H_002EA,B20017H_002MA,B20017H_003EA,B20017H_003MA,B20017H_004MA,B20017H_004EA,B20017H_005MA,B20017H_005EA,B20017H_006EA,B20017H_006MA,B20017H_007EA,B20017H_007MA,state
0400000US44,35204,898,41142,699,52233,1193,10877,864,30328,861,42634,1498,11732,551,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30210,303,35822,570,46269,874,10431,459,24566,587,35221,686,9304,459,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,28124,904,33978,1218,41137,644,9369,1112,23071,670,31785,551,8657,624,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28097,539,32716,677,43613,983,10015,372,23202,455,34314,638,9085,371,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,36741,267,45183,504,56480,711,11157,268,29914,545,41489,297,9441,270,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27963,721,38826,1220,51093,556,9364,496,18952,800,35080,741,7665,435,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,29376,836,32112,757,44388,1716,10934,589,26025,814,38845,1109,10640,564,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,37005,282,46002,536,60358,461,10786,298,30054,382,43168,811,10226,275,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,35212,385,42965,1167,59201,1117,12519,639,28157,618,42384,541,11883,235,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,25692,429,31854,495,42305,970,9497,616,20341,457,29878,744,8450,538,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,30739,189,36868,360,48130,591,10610,253,25059,377,36835,354,10405,197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,31987,908,42123,1993,52493,2295,12011,932,24019,1244,35245,1244,9390,938,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17202,3542,22972,2584,24520,3628,5783,2401,13357,3707,23740,14055,7617,1502,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
