GEO_ID,C20005_001E,C20005_001M,C20005_002E,C20005_002M,C20005_003E,C20005_003M,C20005_004E,C20005_004M,C20005_005E,C20005_005M,C20005_006E,C20005_006M,C20005_007E,C20005_007M,C20005_008E,C20005_008M,C20005_009E,C20005_009M,C20005_010E,C20005_010M,C20005_011E,C20005_011M,C20005_012E,C20005_012M,C20005_013E,C20005_013M,C20005_014E,C20005_014M,C20005_015E,C20005_015M,C20005_016E,C20005_016M,C20005_017E,C20005_017M,C20005_018E,C20005_018M,C20005_019E,C20005_019M,C20005_020E,C20005_020M,C20005_021E,C20005_021M,C20005_022E,C20005_022M,C20005_023E,C20005_023M,C20005_024E,C20005_024M,C20005_025E,C20005_025M,C20005_026E,C20005_026M,C20005_027E,C20005_027M,C20005_028E,C20005_028M,C20005_029E,C20005_029M,C20005_030E,C20005_030M,C20005_031E,C20005_031M,C20005_032E,C20005_032M,C20005_033E,C20005_033M,C20005_034E,C20005_034M,C20005_035E,C20005_035M,C20005_036E,C20005_036M,C20005_037E,C20005_037M,C20005_038E,C20005_038M,C20005_039E,C20005_039M,NAME,C20005_001MA,C20005_001EA,C20005_002EA,C20005_002MA,C20005_003EA,C20005_003MA,C20005_004MA,C20005_004EA,C20005_005MA,C20005_005EA,C20005_006MA,C20005_006EA,C20005_007EA,C20005_007MA,C20005_008EA,C20005_008MA,C20005_009EA,C20005_009MA,C20005_010MA,C20005_010EA,C20005_011MA,C20005_011EA,C20005_012MA,C20005_012EA,C20005_013EA,C20005_013MA,C20005_014EA,C20005_014MA,C20005_015EA,C20005_015MA,C20005_016EA,C20005_016MA,C20005_017EA,C20005_017MA,C20005_018EA,C20005_018MA,C20005_019EA,C20005_019MA,C20005_020EA,C20005_020MA,C20005_021EA,C20005_021MA,C20005_022EA,C20005_022MA,C20005_023MA,C20005_023EA,C20005_024EA,C20005_024MA,C20005_025EA,C20005_025MA,C20005_026EA,C20005_026MA,C20005_027MA,C20005_027EA,C20005_028MA,C20005_028EA,C20005_029EA,C20005_029MA,C20005_030EA,C20005_030MA,C20005_031EA,C20005_031MA,C20005_032EA,C20005_032MA,C20005_033MA,C20005_033EA,C20005_034MA,C20005_034EA,C20005_035EA,C20005_035MA,C20005_036EA,C20005_036MA,C20005_037EA,C20005_037MA,C20005_038MA,C20005_038EA,C20005_039MA,C20005_039EA,state
0400000US32,2134503,3210,1071346,2735,475150,10087,0,234,475150,10087,8144,1737,49231,4197,84195,6610,139419,8171,94278,5024,99883,6798,596196,9863,335019,9058,261177,8650,106382,6965,62861,5107,35064,4220,32239,4438,13275,2264,11356,1961,1063157,2426,366913,11175,0,234,366913,11175,6347,1571,48627,4416,79409,6001,125564,6941,66497,4921,40469,4530,696244,11075,433835,10472,262409,9236,115071,7122,71588,5168,34232,3497,28294,3785,10259,1880,2965,732,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1074254,1725,525935,2027,270523,5609,46,74,270477,5606,2510,638,11618,1648,29046,2686,78364,4219,64753,3302,84186,3979,255412,5644,129862,3940,125550,5077,62180,3611,24929,2349,13775,2135,13761,1803,5854,1062,5051,1045,548319,1605,197505,5153,70,120,197435,5150,2919,713,16401,1907,35220,3407,68985,4200,44866,3137,29044,2629,350814,5580,181143,4961,169671,4786,76015,3693,42122,3012,20558,1829,17945,1915,9130,1227,3901,873,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7022123,4485,3380022,3705,1688823,12830,225,218,1688598,12833,19385,2476,114039,6869,170560,6598,347181,9001,388924,9197,648509,10283,1691199,14065,967679,10822,723520,12167,300610,9168,160360,6039,84651,4688,76239,3678,53899,3229,47761,3457,3642101,3115,1253548,13600,0,198,1253548,13600,17949,2037,119714,5333,172210,6197,348152,9579,312069,8230,283454,7741,2388553,13991,1450729,13555,937824,15418,399573,10159,214197,7667,113203,5233,103904,4423,65502,4319,41445,2382,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1619737,2662,796903,2722,340573,7283,179,282,340394,7296,9427,1659,43244,4038,59083,4657,90741,5728,65961,4114,71938,3789,456330,6832,270825,6062,185505,5783,92047,5160,46317,3292,18273,2253,16648,2362,7002,1412,5218,1122,822834,2312,265165,6468,75,88,265090,6457,11315,1836,49447,4021,54968,3737,80882,4131,43902,3529,24576,2503,557669,7316,348765,6776,208904,7262,113390,5296,48892,3352,20827,2780,16481,2293,7183,1385,2131,741,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15705551,6961,7513827,5331,3521860,19608,19,24,3521841,19601,55455,3344,330808,10864,458765,11203,890103,12861,758394,13336,1028316,15024,3991967,20291,2345972,16410,1645995,17547,732616,11944,372790,9810,186176,6927,168477,6386,89333,4493,96603,5498,8191724,5950,2789504,20716,34,57,2789470,20709,67998,4892,296587,9914,437983,10677,832448,12914,602493,13190,551961,11612,5402220,21015,3352408,19060,2049812,21865,949612,13607,492117,11944,230400,9020,196959,6926,105611,4923,75113,4052,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7616397,7152,3653911,6731,1679038,16411,118,105,1678920,16395,32541,3884,168568,7052,295227,10166,483560,12606,352857,11102,346167,10758,1974873,17791,1140537,15072,834336,15713,421726,10543,205942,8071,80031,6026,71582,4856,32274,3980,22781,2690,3962486,6267,1289460,16774,149,157,1289311,16755,31265,3918,200652,8649,298718,11299,421094,9381,213742,8619,123840,6324,2673026,17143,1634466,18830,1038560,19360,543406,11750,249071,10033,100302,6832,100371,6243,34376,3219,11034,1706,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,550330,1500,276834,1502,157150,3399,31,53,157119,3406,3412,714,11132,1731,22906,1977,51106,2941,36541,2123,32022,2087,119684,3400,52286,2223,67398,3160,32284,1956,14203,1665,7683,1248,6921,1122,3583,865,2724,812,273496,1392,102143,3176,100,95,102043,3175,3069,801,11890,1454,26503,1991,39980,2478,14846,1663,5755,1287,171353,3197,79564,2509,91789,3416,48375,2388,23394,1876,9523,1661,7109,1007,2756,749,632,367,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9166035,5623,4423199,4927,2010046,15467,395,278,2009651,15471,39077,3783,162203,6395,278538,8217,608545,9753,491656,9390,429632,9510,2413153,15372,1367100,14882,1046053,14987,544069,9982,231642,6581,106413,5179,91291,4639,44297,3068,28341,2434,4742836,4742,1548150,15673,254,222,1547896,15666,36157,2589,202715,7466,333205,9396,525098,10929,297037,8133,153684,5494,3194686,16379,1894223,15307,1300463,15107,681811,13257,333264,8977,130663,5945,95292,4740,43759,2778,15674,1947,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2956839,3124,1449359,2929,704119,7768,8,16,704111,7771,17703,2004,79506,4522,121015,5196,203467,7217,152985,6038,129435,4330,745240,8017,427368,6744,317872,7131,161541,6362,72349,4680,35463,2854,28542,2472,10090,1359,9887,1659,1507480,2789,515976,8099,70,60,515906,8102,16554,2191,94696,4151,127994,5634,167326,5464,74280,3871,35056,2691,991504,8409,617825,7777,373679,8126,212772,6350,92682,5197,31751,2378,26998,1990,5914,1189,3562,777,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3108463,3794,1522957,3273,622101,9747,58,94,622043,9741,11855,1823,53518,4142,90699,4771,187664,7245,142996,6025,135311,4949,900856,10155,478796,8711,422060,8581,200326,6290,96060,4882,44777,3345,45174,3431,20475,2210,15248,2127,1585506,2751,448279,8601,76,91,448203,8605,13843,2006,58895,3522,86423,4473,152602,6760,84409,4429,52031,3637,1137227,9220,630304,9303,506923,9922,257619,8280,124415,5865,56386,4317,41851,3568,17404,1743,9248,1593,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10323889,5696,4977837,5148,2274033,13957,305,187,2273728,13920,38882,2801,155158,6586,303536,8522,680649,10797,549600,9414,545903,9713,2703804,15200,1533108,14562,1170696,15257,581305,10245,235930,7356,124503,5800,126948,4754,56651,3489,45359,3180,5346052,3876,1755045,13153,235,142,1754810,13148,34701,2790,206207,7394,369547,8115,586520,11225,344218,9735,213617,6941,3591007,13831,2137242,14774,1453765,14535,769981,10610,351361,9188,141214,5106,115493,4833,50910,3776,24806,1997,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,858706,1755,409947,1475,195652,4694,146,226,195506,4679,3519,838,11224,1831,25384,2833,59189,3909,45762,3194,50428,3348,214295,4773,117003,3783,97292,4167,46120,2705,20589,2463,11831,1706,9910,1495,4545,1108,4297,965,448759,1144,146443,5076,0,207,146443,5076,2264,940,15191,1838,22136,2581,52847,3085,31588,3029,22417,2598,302316,4983,164900,4781,137416,4563,63575,3518,32772,2854,15300,1524,15015,1763,6765,1282,3989,1133,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3715023,4717,1787193,3833,774266,12293,229,323,774037,12324,15639,2186,81634,5898,124498,6217,250370,8941,160013,6960,141883,6497,1012927,13232,609577,11003,403350,12858,200220,8604,95991,6220,43406,4242,37793,4205,12651,2129,13289,2217,1927830,3762,621173,9391,0,217,621173,9391,16910,2497,117056,7061,151968,6657,199678,7098,97134,5299,38427,3285,1306657,10581,829632,12123,477025,11030,255867,9203,115349,6031,48854,4317,38022,4054,14225,1970,4708,1058,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,644425,1458,318884,1997,174338,4432,0,155,174338,4432,3968,795,15762,2377,31253,2360,63511,3609,34171,2509,25673,2105,144546,4603,68919,2703,75627,3967,39618,2804,17020,2071,6296,1149,6634,1234,3265,937,2794,1046,325541,1832,130498,4370,29,41,130469,4367,4254,848,16642,1726,38401,2971,47916,3166,16324,1727,6932,1205,195043,4767,99883,3995,95160,4531,53008,3450,24309,2286,7743,1103,7485,1211,1626,622,989,511,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5082309,5926,2444759,5877,1096549,13132,368,343,1096181,13129,24709,3365,119060,6172,183782,8020,332329,9935,224525,7620,211776,7529,1348210,13745,801756,10647,546454,11184,277472,8965,125955,6072,64130,4193,45209,3856,17732,2438,15956,2034,2637550,4830,868444,13775,36,68,868408,13781,23641,3074,143908,6808,197211,8801,301909,9176,130553,6228,71186,4096,1769106,14685,1115559,13534,653547,11633,349625,10034,162844,7905,65437,4893,52625,3918,16442,2354,6574,1640,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19455689,11306,9570063,8957,4887377,22564,369,241,4887008,22558,110533,7173,559248,15933,800038,18107,1287810,21781,977798,15582,1151581,17983,4682686,23666,2588581,23729,2094105,23388,1004647,17664,500516,12255,226670,9145,187370,7796,90920,6085,83982,5144,9885626,8987,3537283,28091,451,292,3536832,28052,114320,7754,612600,14272,688220,18111,1091781,18805,637709,17154,392202,10074,6348343,29931,3982259,29734,2366084,24749,1284387,19005,574062,13821,211545,8805,179006,8671,83741,5642,33343,3504,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2020485,3562,1007406,2984,516719,7726,0,192,516719,7726,8069,1337,41073,3566,63677,4371,158626,6545,122039,5434,123235,4447,490687,7988,221352,6066,269335,7435,140128,5442,58687,4102,26811,2928,22400,2154,11589,1796,9720,1516,1013079,2982,296367,7165,0,192,296367,7165,8361,1877,44105,3265,72788,5294,96934,4797,51637,3401,22542,2542,716712,7628,374507,7330,342205,7953,198043,6379,84307,4646,29385,2507,21349,2184,7813,1361,1308,520,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,516096,1359,252147,1161,117017,2620,45,77,116972,2606,2645,667,8380,1282,17507,1708,39172,2591,28069,2134,21199,1321,135130,2744,60462,2618,74668,2743,35199,1855,15231,1474,10622,1688,7413,1294,4358,771,1845,493,263949,1159,96205,2980,0,145,96205,2980,2213,599,9286,1367,18868,1740,36061,2452,18517,1465,11260,1237,167744,3258,79071,2672,88673,3193,42323,2373,21552,1939,10368,1185,9549,1262,3538,685,1343,457,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6449833,5424,3132772,5735,1648054,14206,413,360,1647641,14255,27241,2748,118299,7147,204124,7689,398621,9689,347304,9851,552052,9576,1484718,14588,817081,12544,667637,11694,319433,9318,149776,7204,69980,5307,66002,4454,29037,3131,33409,2771,3317061,5335,1254108,14516,77,91,1254031,14501,24843,2604,141183,5553,227513,7873,376741,8547,250925,8996,232826,8486,2062953,15313,1214970,13948,847983,13083,426849,10682,199659,6799,86232,5327,78961,5356,36579,2946,19703,1946,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5434028,4677,2693114,4016,1255685,11767,105,115,1255580,11749,21611,3055,77927,5021,146380,6583,316583,8843,305428,9155,387651,7660,1437429,12413,760991,11210,676438,12031,283070,9019,151580,7929,79371,4878,85929,4734,43256,3309,33232,2741,2740914,4318,855425,10621,50,82,855375,10617,18411,2325,82184,4498,146593,6327,287814,8375,183495,6781,136878,6019,1885489,10913,1063886,11429,821603,10246,365206,8441,213471,6311,97438,4446,86633,4724,40889,2906,17966,2070,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1513146,2776,738505,3103,306324,6016,66,108,306258,6002,7623,1458,30413,2743,54751,3685,85359,4854,68935,4042,59177,3318,432181,6453,285559,6388,146622,4910,77781,4076,30031,2661,12911,1865,14588,1869,7179,1158,4132,989,774641,2821,231152,6494,53,86,231099,6503,6481,1034,53881,3648,56332,3876,65421,3688,33893,2690,15091,1984,543489,6653,364577,5860,178912,5624,99973,4300,43748,3238,15453,1948,14075,1521,4001,820,1662,651,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4543816,3453,2238380,3385,1066368,10366,126,92,1066242,10359,22313,2213,72663,3738,147532,6228,339693,7712,277535,6574,206506,5632,1172012,11317,589314,8188,582698,10987,283584,7784,122366,4836,65928,3949,63929,3821,30257,2552,16634,1611,2305436,3231,805338,8954,82,97,805256,8960,21468,2458,87480,4158,173965,6611,292458,6781,154754,5158,75131,4227,1500098,9251,769098,9955,731000,7278,362513,6767,181021,5461,84266,4176,66466,3657,28585,1962,8149,1071,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,446044,1592,225665,1606,122005,3180,39,68,121966,3181,2740,712,8301,1556,13583,1895,31668,2458,34127,2561,31547,2233,103660,3726,47263,2640,56397,3180,24758,1960,11471,1943,6203,1243,7075,1316,3800,921,3090,940,220379,1517,86018,3365,0,189,86018,3365,4159,1144,11037,1638,19606,2179,28428,2635,16938,1830,5850,1143,134361,3357,68565,3089,65796,2921,35232,2340,15047,1664,7751,1399,4626,1056,2510,799,630,349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2942799,3081,1382135,2269,416371,8387,0,210,416371,8387,23137,2500,159587,6568,86163,4786,86382,4464,36471,2831,24631,2838,965764,8978,732351,9795,233413,6761,158258,5934,53262,3233,9047,1700,8241,1155,2887,819,1718,595,1560664,3097,350684,7771,0,210,350684,7771,14757,2127,130866,5641,99210,4730,72392,3820,22565,2594,10894,1821,1209980,8572,988437,8778,221543,7095,145555,6447,50545,3539,11714,1690,10672,1665,2207,965,850,508,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
