GEO_ID,B24090_001E,B24090_001M,B24090_002E,B24090_002M,B24090_003E,B24090_003M,B24090_004E,B24090_004M,B24090_005E,B24090_005M,B24090_006E,B24090_006M,B24090_007E,B24090_007M,B24090_008E,B24090_008M,B24090_009E,B24090_009M,B24090_010E,B24090_010M,B24090_011E,B24090_011M,B24090_012E,B24090_012M,B24090_013E,B24090_013M,B24090_014E,B24090_014M,B24090_015E,B24090_015M,B24090_016E,B24090_016M,B24090_017E,B24090_017M,B24090_018E,B24090_018M,B24090_019E,B24090_019M,B24090_020E,B24090_020M,B24090_021E,B24090_021M,NAME,B24090_001EA,B24090_001MA,B24090_002MA,B24090_002EA,B24090_003MA,B24090_003EA,B24090_004MA,B24090_004EA,B24090_005MA,B24090_005EA,B24090_006EA,B24090_006MA,B24090_007EA,B24090_007MA,B24090_008MA,B24090_008EA,B24090_009EA,B24090_009MA,B24090_010EA,B24090_010MA,B24090_011EA,B24090_011MA,B24090_012EA,B24090_012MA,B24090_013MA,B24090_013EA,B24090_014EA,B24090_014MA,B24090_015EA,B24090_015MA,B24090_016EA,B24090_016MA,B24090_017EA,B24090_017MA,B24090_018EA,B24090_018MA,B24090_019EA,B24090_019MA,B24090_020EA,B24090_020MA,B24090_021EA,B24090_021MA,state
0400000US27,1786638,13330,1017071,10016,781860,10098,721439,10234,60421,3063,64049,3085,52492,2886,31420,2458,19201,1947,67233,2774,816,264,769567,7995,513046,9319,495459,9060,17587,1786,107624,3932,64476,2748,38243,2567,14958,1561,30336,2030,884,330,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,837482,11557,456675,8134,336905,7187,316357,7208,20548,2243,19024,2472,24638,2424,28599,2811,19467,2473,27894,2980,148,182,380807,7693,239214,7295,232364,7058,6850,1395,25118,2423,39215,3412,54114,4362,12800,2070,9958,1602,388,250,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1881340,15462,1033677,10052,767349,9858,724401,9612,42948,3208,65687,4202,60387,3509,44776,3297,32951,2971,61489,3731,1038,462,847663,10727,549096,9927,533751,9953,15345,2028,120123,4683,67321,4296,56716,3356,26487,2789,27356,2186,564,279,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,301794,6691,175267,4967,117410,4699,101779,4321,15631,1926,8956,1286,12056,1594,11040,1550,8680,1491,16082,1638,1043,456,126527,4368,67585,3823,63015,3798,4570,976,18422,2095,12254,1526,12130,1536,6460,1159,8874,1470,802,409,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,661655,8768,383829,6163,280302,5561,256555,5798,23747,1836,18320,1912,21147,1662,16076,1528,12489,1674,34345,2450,1150,428,277826,6015,174324,5781,168790,5692,5534,837,36362,2586,27088,2305,19023,1909,7446,1244,12997,1463,586,455,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,823021,14214,461863,9897,368566,10450,349459,9796,19107,3041,12463,2736,31360,4744,12669,1923,20642,3107,16163,2354,0,234,361158,10792,277587,10804,270662,10815,6925,1804,16130,2873,31294,3622,16352,2555,10845,2112,8910,1510,40,73,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,463982,7665,268039,5676,198046,5610,184550,5609,13496,1727,16192,1977,16042,1754,7333,1317,9767,1369,20472,2065,187,135,195943,5199,123700,5156,120306,4861,3394,966,30758,2867,19376,1811,9370,1447,5048,1078,7503,1299,188,190,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2911735,20032,1667255,12288,1301285,13949,1208398,13731,92887,4654,73722,5356,104239,5457,65246,3825,48987,3366,72456,4336,1320,800,1244480,13638,882082,12766,855851,12983,26231,2715,122913,5953,108526,6044,73579,4297,26100,2464,30209,3236,1071,408,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,589930,9926,328610,7314,222981,6713,212151,6535,10830,1518,16453,1995,25169,2321,20856,2482,26680,2973,15898,2024,573,432,261320,6542,145882,6473,140593,6479,5289,981,24674,2691,31103,2806,29857,2585,19182,2285,10563,2063,59,76,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6245309,31210,3478221,20270,2515238,21459,2322192,21992,193046,7351,224243,7821,310732,9080,146738,5481,87413,4561,192004,7512,1853,644,2767088,20834,1731669,19683,1677407,19786,54262,3891,382720,8908,351101,8993,149038,4813,57948,3709,93056,4955,1556,617,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2866264,25090,1594030,16523,1208552,16201,1123489,16594,85063,5605,74257,4754,92800,5299,77756,5531,56156,4863,83345,5717,1164,494,1272234,16496,856199,14622,828067,13773,28132,3517,117398,7128,107446,5971,111990,6184,33246,3192,44462,4220,1493,663,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,252714,4669,151549,3298,103527,3124,95516,3252,8011,1108,8312,1233,8472,1155,6914,1144,5693,961,18373,1560,258,237,101165,3145,57079,2894,55624,2876,1455,271,15996,1773,9578,1308,7520,1105,4912,1032,5591,1035,489,273,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3523974,23577,1988804,15708,1529092,16283,1448414,16318,80678,4311,108281,4278,130288,5110,63029,3669,50350,3283,106272,5230,1492,399,1535170,15743,1025164,12725,1003107,12542,22057,2716,207662,7343,152529,5631,69525,4515,38886,3009,40325,2767,1079,423,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1194413,12354,685180,8362,493955,8139,459626,8338,34329,2786,27818,2252,41102,3015,33863,2822,38762,3033,48546,2878,1134,471,509233,8180,323049,7033,313773,6796,9276,1333,44336,2907,43634,2835,55080,2949,23257,2511,18939,1844,938,492,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1059024,13877,615053,9706,454459,9752,422323,9424,32136,2527,35864,2783,40815,2718,24868,2480,17821,2249,40976,3554,250,191,443971,8540,271402,7959,257955,8010,13447,2003,59768,4155,39311,3053,34580,3138,11480,1736,26595,2988,835,517,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3987766,20971,2244890,14288,1701149,15150,1600375,15010,100774,4478,156609,5888,117683,4821,77255,3951,63468,3182,126501,4592,2225,644,1742876,13254,1155883,14973,1125631,14573,30252,2885,282374,7598,138357,5663,75619,3802,44445,3402,44816,3287,1382,442,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,336619,6858,191803,4873,139583,4991,129099,4784,10484,1589,15162,2242,12132,1739,7745,1505,7830,1309,9039,1641,312,297,144816,5153,90393,4763,87894,4883,2499,817,24824,2570,11878,1882,9279,1230,3783,972,4659,1118,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1361366,14852,748120,12299,574576,12607,534606,11565,39970,3907,26831,2521,41990,4053,40641,3380,24527,2433,38321,3557,1234,1077,613246,9489,411836,8326,400864,8379,10972,1698,47544,4296,54237,4234,64252,4368,17403,2231,17353,2628,621,434,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,297093,6313,168441,4298,109099,3849,100113,3824,8986,1223,10409,1701,11811,1625,7859,1344,7497,1304,21400,2043,366,220,128652,4348,77012,4015,73412,3938,3600,1074,20718,2139,12689,1572,6236,1117,6156,1056,5663,965,178,112,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1937084,18190,1075001,12765,800833,13073,763712,13153,37121,3558,58125,4205,67549,4598,35869,2639,35843,3464,75573,4686,1209,583,862083,13834,575100,13020,563932,12891,11168,1782,92978,5239,88191,4920,47951,3260,24386,2806,32488,3468,989,505,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8268847,38818,4771448,22893,3683572,26966,3494496,28120,189076,9431,177813,8353,296072,9983,156377,7220,152715,6980,301163,11816,3736,1075,3497399,28329,2344539,26091,2285720,25550,58819,4036,278994,10171,386623,11629,260811,10226,97142,6469,125559,6301,3731,839,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,803216,10736,509056,7612,390091,6621,358187,6312,31904,2873,26609,2154,24490,2679,25387,2126,24110,2633,18177,1855,192,170,294160,7328,192847,6189,188057,6117,4790,1213,28997,2989,22760,2031,27813,2902,12806,1485,8858,1803,79,111,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,211172,4375,115741,2608,79794,2709,71819,2812,7975,1101,10195,1307,6450,1058,5338,953,3216,740,10666,1274,82,80,95431,2958,49048,2540,46336,2598,2712,677,21338,1910,9697,1183,6048,1019,3869,971,5424,943,7,13,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2785891,20203,1554003,14815,1074728,13202,1006983,13167,67745,4289,79544,5151,94039,5434,53762,4170,190000,7429,60886,4487,1044,573,1231888,14288,749110,11858,726267,11665,22843,2453,128582,5729,134510,6721,70371,4497,111866,5506,35364,3196,2085,1153,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2047199,15137,1202857,11971,889106,11745,830274,11793,58832,3959,60090,4753,77996,4149,58557,4029,60774,3608,55059,4454,1275,926,844342,10783,534955,10389,511942,11099,23013,2943,97343,4504,73909,3845,71496,4495,32892,3197,33365,2605,382,286,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530325,8555,301995,5861,222854,6276,211550,6128,11304,2030,12536,1862,17897,1975,21525,2177,13993,1943,12961,1840,229,219,228330,6471,140684,5009,137642,4936,3042,675,24992,2441,22030,2176,22409,2334,12822,1537,5282,1035,111,132,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1855791,12946,1055259,10284,820762,10051,770983,10412,49779,3382,56907,3711,58415,2897,34883,2701,17944,1649,65247,3614,1101,259,800532,8912,541171,7884,525706,7515,15465,2009,105668,3766,69015,3558,41761,3233,15618,1887,26217,1901,1082,392,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,203207,4900,118798,3243,86831,3504,81399,3409,5432,1344,4183,1074,8513,1212,7298,1456,5031,1155,6830,1282,112,107,84409,3333,47465,3344,45416,3361,2049,684,9334,1524,11947,1598,7582,1379,3226,840,4435,1040,420,379,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,756161,11690,408686,8354,257435,7680,243008,7557,14427,2015,11669,1767,26181,2574,64091,4511,11141,1843,37722,3117,447,389,347475,7500,195172,5838,190822,5751,4350,961,23596,2790,22135,2339,84827,4827,7535,1426,13610,1858,600,368,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
