GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007MA,B19037A_007EA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013MA,B19037A_013EA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017EA,B19037A_017MA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023EA,B19037A_023MA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029MA,B19037A_029EA,B19037A_030EA,B19037A_030MA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039MA,B19037A_039EA,B19037A_040MA,B19037A_040EA,B19037A_041EA,B19037A_041MA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047EA,B19037A_047MA,B19037A_048EA,B19037A_048MA,B19037A_049MA,B19037A_049EA,B19037A_050MA,B19037A_050EA,B19037A_051MA,B19037A_051EA,B19037A_052MA,B19037A_052EA,B19037A_053EA,B19037A_053MA,B19037A_054MA,B19037A_054EA,B19037A_055EA,B19037A_055MA,B19037A_056EA,B19037A_056MA,B19037A_057MA,B19037A_057EA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061EA,B19037A_061MA,B19037A_062MA,B19037A_062EA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066EA,B19037A_066MA,B19037A_067EA,B19037A_067MA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US31,656444,4793,38248,2594,6602,1381,3605,840,3294,905,3926,927,3987,1066,4171,1218,2904,876,1743,685,1318,479,1952,646,2086,672,1852,757,608,446,0,155,171,197,29,35,209144,3875,10985,1822,5467,1167,7832,1359,10661,1627,9466,1338,11164,1798,10759,1426,11621,1609,10518,1674,19992,2077,29176,2302,33408,2212,18990,1717,7504,1039,5712,1024,5889,952,256089,3218,12280,1533,8254,1102,8984,1506,10331,1257,9759,1175,11222,1526,10874,1156,12066,1289,9937,1192,24694,1832,29052,2063,40863,2286,27278,1974,14742,1571,13722,1511,12031,1445,152963,2167,10786,1281,16026,1534,14801,1266,13696,1608,10236,1153,10250,1137,9594,1071,8766,1149,7140,950,11975,1145,12829,1423,12008,1151,5558,883,2769,738,3450,712,3079,819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,750768,9815,28018,3133,3948,1750,2301,1009,1562,719,1628,698,2391,1041,3068,1195,945,432,2064,996,1583,754,2920,1445,2545,1210,2075,1057,501,486,88,143,399,381,0,234,253754,6450,14136,2321,8415,1587,13398,2176,15084,2868,10888,2027,14311,2842,13600,2516,12705,2573,13472,2600,23412,3307,26641,4044,35822,3557,24046,3726,9898,1794,11846,3104,6080,1911,295305,6051,17492,2678,12260,2265,11225,1975,13718,2283,15533,2478,11454,1950,13162,2467,17366,2680,13550,2283,24964,3369,32187,3612,39672,3605,27716,3225,16761,2742,13026,2024,15219,2541,173691,3600,11834,1823,13417,1743,12415,1966,12102,1877,14504,2236,12373,1967,9535,1321,9983,1493,8679,1692,15536,1888,15457,2017,14253,1912,8726,1764,5897,1235,4810,1260,4170,1158,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,492522,4400,14259,1535,1861,727,1225,609,1229,580,879,483,780,483,1736,718,645,365,765,536,766,480,1353,840,1353,620,911,485,211,241,545,429,0,184,0,184,148478,3052,8624,1802,4125,1149,3911,1092,4688,1282,5835,1422,7257,1469,6032,1473,6457,1261,5326,1233,10598,1595,19016,2032,24858,2622,18357,1948,9072,1521,8896,1269,5426,1049,219948,3204,7208,1432,6573,1240,5463,1084,8571,1399,8147,1382,7943,1245,8211,1296,7438,1112,7770,1314,15205,1718,25993,2412,34717,2403,26121,2164,17492,1949,16932,1851,16164,2061,109837,2519,5768,1063,10391,1535,9228,1232,9048,1279,8438,1507,7057,1204,7410,1100,5263,961,5747,951,8192,1286,8690,1184,9908,1366,5261,998,3760,854,3351,831,2325,545,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2311885,10724,33008,2774,5466,1090,1450,436,2311,849,2190,726,2803,1106,2631,940,1442,627,2001,685,1919,788,2421,666,2960,983,2973,1041,1395,465,420,247,195,200,431,553,661503,7874,21594,2477,13407,2060,17169,2516,20815,2660,19832,2320,21065,2430,20328,1969,25420,2725,23192,2889,46847,3829,70427,4214,99393,4803,83727,4730,56942,3194,60516,3731,60829,3945,1005156,7228,39145,3866,20914,2316,21865,2486,25381,2480,25823,2319,29053,2749,27701,2517,30610,3054,29539,2708,68050,3900,93346,4700,147606,5527,119484,4923,89239,3831,111665,4681,125735,4833,612218,5996,34669,2712,45897,3166,55319,3336,46509,3316,38835,2931,37352,2418,32611,2795,30528,2578,26680,1764,45284,2372,50745,2618,59480,3006,38527,2474,22052,2148,22122,2043,25608,2592,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,590335,7041,25478,2652,6857,1514,3016,967,2650,868,2257,956,2261,808,2345,868,1231,565,923,479,209,153,1355,619,1580,805,650,407,0,198,0,198,144,197,0,198,173602,4577,14121,1764,8340,1631,9111,1651,10261,1676,11205,1952,9778,1825,11889,1809,9054,1858,9859,1739,12882,2455,17670,2106,20316,2310,13927,1831,7208,1632,4537,1126,3444,911,242005,4302,20789,2163,12692,1915,12870,1738,13708,1850,10343,1530,9949,1909,9132,1520,10683,1557,9582,1581,19511,2172,21955,1909,31188,2651,21128,2298,11914,1668,13924,1596,12637,1898,149250,2939,10457,1570,13673,1860,14409,1489,12858,1705,10201,1667,9646,1348,9678,1467,7748,1309,7006,1177,11253,1674,13081,1446,12384,1525,6184,1237,3933,1007,3915,976,2824,701,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5068665,16566,142584,5676,29277,2596,12074,1676,11296,1605,10495,1766,9225,1570,8845,1444,8112,1405,8417,1828,5576,1138,9805,1691,11672,1755,9896,1641,3983,929,1848,834,1136,490,927,597,1534795,11350,76191,4777,50247,3999,49516,3275,54809,3893,50918,3348,58987,3472,54434,3736,67035,4795,52969,3923,122138,6294,172028,6392,220217,7842,163841,6741,99135,4102,111264,5176,131066,5327,2095162,10413,112864,4812,68712,4014,65752,4215,73047,4137,67906,4066,71015,3723,70117,3552,75496,4323,68190,3330,147830,5441,214087,6613,300512,8019,226741,6678,148039,5438,178984,6103,205870,6364,1296124,9024,98864,5231,116587,4751,119046,4805,107837,3815,91082,4743,79745,3672,67541,3288,59629,3173,51681,2847,97399,3692,104846,4167,114439,4486,63563,4035,38454,2619,38851,2652,46560,2764,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2700445,16195,108881,6370,23318,2719,8560,1684,8127,1624,13027,2446,9416,1942,8677,1430,5576,1585,6827,1725,5143,1298,7173,1867,7341,1692,4096,1263,924,545,249,321,142,177,285,279,882490,10345,52555,4075,34090,3186,42046,4254,38674,3555,48796,4391,50436,4097,47061,4823,49943,4446,44075,4468,77441,5246,103521,5793,117374,5677,70951,4630,42318,4472,36580,4011,26629,3092,1061139,8814,68935,5041,45432,4292,43488,3620,51644,4354,47902,4172,49256,4143,45572,3248,52338,3855,40247,3689,86418,5070,119681,6334,141107,6596,97722,5928,60125,5127,57221,4743,54051,3875,647935,6896,41169,3391,68963,4620,61053,3217,57963,4115,47303,3330,45624,2979,38424,3085,32952,3406,31254,2620,55248,3699,51008,3873,49257,3514,28899,3046,13168,1634,12803,1644,12847,1642,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,263699,2425,21813,1769,4391,1142,1745,660,1898,708,2565,868,1086,485,1626,773,1128,554,1372,576,717,374,1582,684,1594,618,862,460,508,407,521,488,37,64,181,192,82502,1999,2659,881,2494,694,1580,493,4079,1139,4186,1037,5006,1145,4437,938,3915,1008,3610,984,7978,1428,10434,1597,14676,1450,10521,1537,2444,531,2487,622,1996,708,99447,1601,4475,1117,2882,768,2355,527,4122,923,2736,656,4004,808,4732,1060,4999,1002,3632,640,8389,1448,13061,1208,16354,1590,11054,1066,6380,1020,4854,887,5418,1073,59937,1144,6297,861,6683,921,6040,740,5430,891,3744,733,4186,753,3317,680,2778,765,3040,783,4411,730,4775,789,4471,815,1624,398,1294,361,680,239,1167,391,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3833890,13053,135381,5399,31458,2961,15329,1828,12977,1813,11293,1695,12492,1976,10037,1978,7911,1354,5526,1363,4604,1043,8989,1707,6873,1532,5405,1491,1778,709,337,280,291,312,81,104,1171996,9816,73774,4939,50892,3722,49163,3575,57109,4141,52464,3712,62552,4445,55924,3682,63450,3914,54841,3622,112149,4712,146345,5270,176080,6063,99621,4871,48201,3506,41467,3198,27964,2482,1584190,8475,104186,4498,64545,3391,62020,3089,67699,3854,69099,4197,73656,3564,70427,4173,72220,3744,65981,4065,137785,5377,190663,5687,220948,6206,150782,5574,86494,3945,82804,4154,64881,3757,942323,6277,54510,3115,91943,3896,95944,3495,93445,4217,81417,3815,72899,3618,66371,3397,51211,2909,46063,3155,73025,3446,77296,3304,63516,3212,30566,2047,15891,1594,13389,1371,14837,1678,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1130297,7157,60956,3145,10177,1740,6386,1330,5012,1173,7261,1423,4856,1027,5148,1195,3845,990,2611,726,3499,1032,4352,1040,3769,1145,2619,861,935,517,104,152,259,368,123,163,349554,5213,23694,2065,15123,1525,15163,1856,17132,1786,21608,2369,20155,1996,18679,2205,20210,2185,17489,2109,32969,2554,42930,3341,47942,2918,26037,2591,12782,2051,8628,1321,9013,1385,433261,4536,28579,2324,21703,2253,19793,2012,18592,2081,19442,1682,21394,2055,20059,2073,18777,2008,20743,1898,38153,2925,48888,3113,57938,3124,41354,2654,22631,2584,18618,1957,16597,1576,286526,3333,19969,1917,31287,2120,30733,2387,27672,2019,24025,2035,19563,1629,16680,1582,16481,1692,14076,1443,21438,1563,20012,1693,20267,1782,10585,1201,5238,928,3309,651,5191,972,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1349599,7298,63437,3839,16189,2191,7363,1468,5206,1383,5593,1660,5235,1358,6199,1477,4308,1199,2757,930,1787,763,2899,1015,2976,1062,2080,774,406,419,345,385,94,156,0,203,412643,5724,26868,3319,18223,2278,18357,2320,20703,2993,22349,2729,23072,2498,25294,2979,22137,2503,20500,2307,35200,3166,52600,4256,55926,3705,31913,2715,15949,2201,13865,2067,9687,1450,539770,5624,40048,3663,23703,2558,24147,2622,24014,2540,21056,2379,25581,2343,23887,2683,23740,2224,23005,2517,46625,3599,63882,3836,76536,3986,49460,3353,26690,2366,23369,2347,24027,2640,333749,4467,19620,2308,28167,2547,30157,2452,32338,2933,25650,2397,24723,2381,21431,1889,20439,1990,15377,1886,25169,2397,30673,2672,27348,2295,12231,1499,8038,1365,6260,1161,6128,1003,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4213142,12194,125389,4187,28526,2580,12583,1728,11551,1539,11730,1900,7640,1217,9571,1536,6176,1039,7992,1481,4900,1015,8335,1137,7624,1396,5791,1124,1371,448,875,467,365,261,359,280,1206978,9083,62212,4266,37749,3130,41918,3412,45033,3177,51855,3687,57405,3608,51660,3841,60294,3738,56997,3789,121031,5481,155483,5873,185380,5679,120083,4585,63288,3223,55192,3668,41398,2832,1758523,7909,93582,4749,60729,3570,61115,3006,66446,3540,67352,3562,70746,3368,77332,3633,79136,3850,70964,3972,153465,5277,200357,5082,260130,6282,179119,4832,105384,4085,108284,4389,104382,4000,1122252,6523,65417,3305,116828,4169,119633,3996,115041,4076,94848,3774,79130,3630,72778,3456,59746,2887,51335,2780,84624,3710,87447,4021,77658,3025,39115,2726,20012,1658,17662,1766,20978,1789,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,354489,3824,12997,1664,2953,990,1890,736,1300,692,583,358,443,295,766,431,541,314,983,693,730,512,896,519,853,542,799,504,212,306,48,71,0,207,0,207,101756,3019,4388,1118,2945,894,2746,824,4318,1105,4017,1017,5517,1226,3998,1148,5423,1173,3404,824,9499,1486,13077,1878,14787,1791,12258,1639,5621,1173,5816,1416,3942,1053,148675,3035,8903,1568,5453,1125,4805,1148,4270,1065,4306,1009,5288,997,6235,1327,6156,1473,5345,1135,10709,1445,15741,2164,21437,2205,17904,2269,10435,1344,12070,1815,9618,1355,91061,1813,7797,1267,10017,1454,9591,1660,8432,971,6421,982,4363,882,4362,774,4122,915,3539,789,5188,925,6181,1158,7489,1139,5049,912,3476,792,2801,809,2233,648,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243544,9962,48508,4398,9377,1733,3914,1133,5465,1826,3665,1012,4678,1147,4295,1160,4375,1373,2644,1184,1955,843,3989,1326,2230,791,1170,630,266,207,222,322,214,278,49,77,381271,7074,24758,3218,10944,2043,16410,2206,18620,2717,14510,2043,16945,1947,23583,3659,21859,2897,19206,2674,40954,3470,51155,4130,52345,4001,33938,3713,15621,2490,12071,2040,8352,1662,493528,6041,34073,3392,23922,2150,21145,2393,20655,2534,25213,2701,24634,2661,18727,2369,23065,2638,20433,2439,41949,3991,53609,4661,67005,4274,47061,3372,27984,2894,23393,2750,20660,2697,320237,4832,17964,2039,33531,3131,27604,2515,26446,2525,24559,2024,20273,2112,20309,2447,16716,2065,14464,1628,26426,2526,25901,2581,27617,2827,17463,2331,8069,1572,6712,1158,6183,1278,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,292718,3207,18206,2306,3152,966,3064,879,1564,814,1709,733,1178,639,2470,1008,802,516,779,450,396,264,716,365,1625,607,410,264,293,384,0,155,32,66,16,38,91193,2437,3255,998,2105,656,3234,972,6138,1842,3738,994,4510,1031,4656,1013,5354,1153,5089,1379,8865,1337,15111,1833,15174,1808,6970,1291,3131,963,2518,892,1345,505,114416,2089,4527,961,4495,936,3691,819,4658,1075,4470,980,6842,1321,5314,973,5016,964,4547,842,11272,1202,14185,1408,19012,1810,11702,1603,5055,946,5141,1045,4489,901,68903,1454,5555,929,7347,917,6180,851,6815,1010,5004,919,5411,806,4642,869,2999,644,3258,757,5353,1065,5230,901,4717,805,2657,663,1154,365,964,384,1617,504,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1986001,11874,80496,4812,18980,2451,5700,1404,7149,1505,9785,1960,7074,1710,7954,1823,3979,1128,4731,1414,3406,994,4144,1203,3801,1156,2491,1022,734,533,158,158,215,346,195,229,625741,8815,42782,3279,23514,2477,35208,3692,32259,2868,35922,3481,39787,3681,34854,3005,35330,3696,29838,2935,59908,4085,73162,4686,79666,4694,47351,3743,21372,2626,18736,2643,16052,2342,793009,7169,58475,3430,39097,3090,38943,3387,41407,3406,36858,3617,41612,3499,39687,3048,37333,2534,34730,3109,69124,4718,78488,4100,108455,4771,66198,4359,34657,3061,34578,2793,33367,2657,486755,5260,38985,2856,56385,3679,50623,3454,45126,3033,42872,2963,32686,2236,27279,2489,25887,2479,22916,2138,36644,2450,34689,2892,34382,2252,17165,1898,6922,1284,6055,1022,8139,1364,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
