GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002EA,C08501_002MA,C08501_003MA,C08501_003EA,C08501_004MA,C08501_004EA,C08501_005EA,C08501_005MA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008EA,C08501_008MA,C08501_009MA,C08501_009EA,C08501_010MA,C08501_010EA,C08501_011EA,C08501_011MA,C08501_012EA,C08501_012MA,C08501_013EA,C08501_013MA,C08501_014MA,C08501_014EA,C08501_015MA,C08501_015EA,C08501_016EA,C08501_016MA,C08501_017EA,C08501_017MA,C08501_018EA,C08501_018MA,C08501_019EA,C08501_019MA,C08501_020MA,C08501_020EA,C08501_021MA,C08501_021EA,C08501_022EA,C08501_022MA,C08501_023EA,C08501_023MA,C08501_024EA,C08501_024MA,C08501_025EA,C08501_025MA,C08501_026MA,C08501_026EA,C08501_027MA,C08501_027EA,C08501_028EA,C08501_028MA,C08501_029MA,C08501_029EA,C08501_030EA,C08501_030MA,C08501_031EA,C08501_031MA,C08501_032MA,C08501_032EA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035MA,C08501_035EA,C08501_036EA,C08501_036MA,C08501_037MA,C08501_037EA,C08501_038EA,C08501_038MA,C08501_039EA,C08501_039MA,C08501_040MA,C08501_040EA,C08501_041EA,C08501_041MA,C08501_042MA,C08501_042EA,state
0400000US13,4154601,29139,122354,6846,381103,11286,1937399,18314,961456,10609,369155,9391,383134,10034,3300185,26976,82208,5553,282044,10981,1536135,18399,784190,11687,301515,8569,314093,9768,437135,15761,18776,3287,53273,4944,219223,10579,92462,6497,28574,3087,24827,3041,88499,6246,4050,1321,12854,2483,40550,4122,16877,2626,7208,1641,6960,1433,135142,9005,12034,2154,23984,3315,60097,6076,20328,2721,10080,1721,8619,1648,193640,9587,5286,866,8948,1552,81394,6676,47599,4570,21778,2500,28635,2590,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,16061,1760,64486,2843,275881,4345,145479,3178,64226,3543,83874,3924,436367,7614,7090,1427,37478,2620,192996,4718,101284,3500,45155,3303,52364,3397,92382,4785,3404,880,9558,1674,38821,3344,20893,2168,7610,1244,12096,2073,38441,3611,1355,463,4842,1291,13443,1738,7934,1455,4469,1195,6398,1376,53225,4755,3633,1025,9593,1832,20970,2684,8710,1600,4173,843,6146,1547,29592,2924,579,404,3015,944,9651,1762,6658,1627,2819,761,6870,1223,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,27514,3269,66742,3038,278117,5201,145283,4730,65524,3353,67797,3650,506000,9777,19917,2680,50737,2992,217578,6191,115239,4250,49976,3345,52553,3097,61989,4825,3428,1111,6473,1414,30367,3298,12154,1863,5401,999,4166,1305,4809,1034,86,145,458,300,2148,823,749,374,669,368,699,432,36708,3953,3244,997,7345,1539,13819,2182,5726,1217,3639,1135,2935,870,41471,4792,839,514,1729,927,14205,2189,11415,2690,5839,1746,7444,1522,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,186803,6377,532952,9383,2564573,14848,1365888,11595,555629,9741,606432,9513,4263484,24963,119687,5524,347121,8551,1864547,14711,1045313,13325,429924,8225,456892,8106,508876,13404,25716,3071,55076,4431,231226,8186,113082,5880,41889,3540,41887,3874,523276,14182,11295,1797,66507,4753,268376,10064,97386,5316,38954,2863,40758,3288,278291,10288,23182,2313,52527,4217,113633,6127,45106,3848,20384,2356,23459,2338,238350,9003,6923,1577,11721,1786,86791,5452,65001,4562,24478,2343,43436,3077,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,102733,4666,270191,7357,1200972,11661,671382,8580,285567,6737,305435,8324,2368404,19385,74166,4082,207739,7196,1010378,11631,571576,7833,244921,6357,259624,7909,251209,9835,13426,1850,28898,3327,116718,5756,53257,4270,20794,2099,18116,2188,26293,2923,737,409,4759,1316,10550,2119,6344,1150,1774,620,2129,644,99580,5181,11547,1562,23115,2428,32688,3002,16959,2126,7012,1168,8259,1301,90794,5194,2857,674,5680,1067,30638,2672,23246,3016,11066,1609,17307,2003,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,69747,3404,158104,4567,608846,6248,346991,4655,152390,4256,180693,5760,1219223,10778,49260,3139,115820,4701,496443,6264,286489,5175,128209,4134,143002,4455,136708,5496,7780,1422,15022,1729,62288,4375,30189,2307,9163,1113,12266,1730,16591,2472,1225,476,4643,1221,6052,1376,2411,794,1022,420,1238,501,74477,4361,8496,1161,17277,2223,21966,2095,11311,1338,6882,907,8545,1164,69772,3681,2986,704,5342,1105,22097,2194,16591,1677,7114,1167,15642,1866,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,61021,3874,142795,5637,568333,8213,313523,5657,139326,4903,163462,5567,1134036,14005,48579,3334,110331,5098,467770,8629,257679,5668,116115,4721,133562,4697,140663,6612,5809,1114,17364,2751,64326,3950,30325,2499,11394,1648,11445,1432,4762,1443,96,118,1262,1119,1586,515,771,355,582,344,465,250,49568,3960,4911,1272,9735,1660,15953,2130,9962,1430,4272,828,4735,951,59431,3662,1626,600,4103,983,18698,1935,14786,1928,6963,1239,13255,1479,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,68835,4133,185578,5633,793284,8298,427433,7503,171813,5536,187396,6488,1528184,14492,48692,3437,146934,5333,664884,8213,364431,7085,145344,5530,157899,5870,171533,8430,10531,1744,20702,2562,80287,5385,36914,3125,11524,1866,11575,1471,20543,3065,1194,574,2399,984,9027,1666,3580,992,2211,940,2132,702,61347,5200,6961,1485,13659,2122,21493,2598,10040,1820,3943,1044,5251,1312,52732,4271,1457,462,1884,693,17593,2405,12468,1824,8791,1742,10539,2152,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,65190,3597,205435,6682,855126,11835,439486,6740,186707,5776,202646,5712,1602237,18194,46329,3339,160681,6534,694494,11829,370747,6781,158566,5546,171420,5537,200680,8528,9025,1823,25713,3034,99038,6374,38355,3120,13983,1954,14566,1944,26140,2875,1886,708,4271,1199,10599,1686,5405,1253,1779,584,2200,540,83538,5474,6822,1386,13062,1997,34396,3531,15492,2104,7137,1375,6629,1175,41995,3794,1128,533,1708,750,16599,2616,9487,1570,5242,1219,7831,1237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,24833,2028,50590,2323,233175,4200,153870,3454,68811,3139,82548,3179,484129,7157,15705,1725,36473,2587,183092,4370,125843,3460,56626,2996,66390,3123,59979,3880,3420,836,7055,1400,26259,2422,13143,1615,5141,873,4961,1116,2836,628,28,48,112,128,1239,523,631,332,280,154,546,276,32528,2396,4699,992,6009,1183,10935,1631,5482,961,1970,548,3433,766,34355,2580,981,529,941,397,11650,1607,8771,1238,4794,971,7218,982,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,88475,4869,236188,6193,1095076,12226,614624,8823,246249,6523,297885,7871,1963215,18890,53422,4006,159507,5082,830146,12830,488814,8576,197001,6614,234325,7014,263494,11708,14993,2210,30487,3192,123043,8609,54304,4433,18782,2088,21885,2177,142735,8174,7740,1649,21864,2966,65828,5541,25720,2480,10267,1637,11316,1730,92529,5274,9699,1815,17146,2667,38057,3662,14619,1897,5344,1036,7664,1244,116524,5620,2621,707,7184,1379,38002,3481,31167,2197,14855,2040,22695,2256,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,120948,5460,296686,6407,1348559,11375,791828,9064,332895,7132,385535,8038,2372110,18115,65486,3738,171938,5660,956876,12065,615484,9708,259200,5963,303126,8205,268484,10276,21799,2760,27858,2835,116505,7117,57116,4461,22605,2680,22601,2686,293289,10317,9268,1832,41795,3511,153199,6694,50546,3804,19945,1905,18536,1992,198136,7903,20860,2503,44713,3500,76668,4979,29264,2926,11775,1591,14856,1696,144432,6149,3535,841,10382,1828,45311,3649,39418,3183,19370,2589,26416,1872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,153274,5065,409114,6276,1670731,12295,1012731,9317,408126,7704,399400,6821,3346298,16529,106381,3729,314920,7175,1389960,11583,857261,9244,347128,7664,330648,6740,364175,8798,19647,1690,44392,3364,161736,5900,81040,4226,29678,2434,27682,2332,58049,3443,4574,1027,12562,2420,23210,2267,10225,1393,4119,916,3359,686,140734,6128,17967,2687,29634,2831,46129,3373,25083,2226,9793,1512,12128,1609,144120,4998,4705,988,7606,1331,49696,2908,39122,2291,17408,1827,25583,1626,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2690486,14684,117274,3820,246631,4929,1130547,8635,650148,5611,266248,6126,279638,5797,2093038,14681,78637,3163,178462,5098,888107,9031,517740,6583,210776,5393,219316,4975,250969,7840,14115,1613,26811,2786,113323,5193,56956,3430,20835,2110,18929,1617,92178,5038,4210,1070,12339,1887,44241,2923,16694,2054,7995,1166,6699,1066,114637,4844,11485,1543,20568,2120,40199,3180,21501,1892,9558,1120,11326,1422,139664,4396,8827,1432,8451,1225,44677,2721,37257,2282,17084,1578,23368,1831,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116963,12403,34602,2690,97407,4733,503564,9836,259303,6175,104720,4169,117367,4744,932726,12250,25842,2773,77847,4791,419930,10130,219206,5934,89876,4259,100025,4610,119764,6228,4146,1142,11300,2183,60725,4242,26623,2632,8268,1291,8702,1467,4812,1258,352,291,725,522,1859,968,1154,495,310,257,412,278,33340,3501,3834,1102,6403,1209,11451,2156,6108,1241,3133,1111,2411,789,26321,2757,428,295,1132,472,9599,2018,6212,1403,3133,638,5817,1168,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743037,18723,111303,4985,267424,6149,1159712,11339,647074,7518,259193,6841,298331,6779,2233482,20654,80838,4605,205172,6741,945932,11965,541812,9097,214425,7295,245303,6598,266836,9548,12256,2017,31329,3246,123217,6200,57445,4203,21700,2848,20889,2194,42309,3942,2579,734,5470,1345,18201,2608,8522,1560,4296,1004,3241,879,86564,5021,8883,1110,17357,2276,32430,3509,13128,1707,7309,1446,7457,1107,113846,5023,6747,1126,8096,1462,39932,3114,26167,2366,11463,1382,21441,2249,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
