GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008MA,C17024_008EA,C17024_009EA,C17024_009MA,C17024_010EA,C17024_010MA,C17024_011MA,C17024_011EA,C17024_012MA,C17024_012EA,C17024_013MA,C17024_013EA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016MA,C17024_016EA,C17024_017MA,C17024_017EA,C17024_018MA,C17024_018EA,C17024_019MA,C17024_019EA,C17024_020MA,C17024_020EA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023MA,C17024_023EA,C17024_024MA,C17024_024EA,C17024_025EA,C17024_025MA,C17024_026MA,C17024_026EA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US46,794872,1326,197093,1445,15118,2838,20675,2618,11733,2417,32331,3610,41759,3382,34471,3795,18999,2631,22007,2683,484492,1162,27817,2717,34550,2988,20413,2710,61132,5186,84836,4925,82495,5820,61398,4370,111851,5220,113287,970,3970,967,8551,1401,6027,1074,20209,2049,21343,2095,16206,1813,11283,1684,25698,2250,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6246380,2905,1469704,4634,176643,10194,209288,11843,98204,9399,255401,14310,256149,12457,182820,10665,102157,6820,189042,10724,3924959,4104,298984,10761,365999,13906,190484,10886,568116,17239,693356,20251,567703,17072,387244,15640,853073,19279,851717,2656,19372,2563,72013,4168,58104,3936,170591,6154,180085,6366,114019,5533,79923,4559,157610,6803,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25071125,8108,6871955,8349,762622,27927,1066592,31121,485841,22317,1192425,29210,1085412,29438,747139,23588,520677,23177,1011247,24027,15572589,5831,1068323,21316,1431299,30252,778685,25824,2276670,40186,2506239,45933,2012830,42619,1538090,34643,3960453,41988,2626581,5122,81952,5865,217970,7415,157678,6752,440325,10302,492703,11978,349544,10586,254432,9318,631977,13378,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2771344,2149,869967,2735,52973,5647,85051,9973,43041,5898,171060,12295,209046,10949,139696,10463,72670,6353,96430,7337,1647285,1993,97476,6888,126008,9234,62822,5332,225865,11611,318003,13360,252371,11447,189731,9517,375009,10418,254092,1549,3794,771,9557,1375,10000,1364,38962,2740,58183,3691,41045,3152,29647,2581,62904,3595,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601236,821,122636,1254,6647,1485,11616,2072,6671,1623,19277,2316,26468,2472,17511,1771,12648,1977,21798,2059,388203,911,21380,2469,23105,2303,14874,1893,43099,3354,66953,4636,56551,3419,48831,4018,113410,4408,90397,578,1356,396,4971,949,5842,797,14840,1547,17151,1391,14661,1729,9128,1449,22448,1882,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7854282,3214,1828857,4081,130657,9252,149458,10771,91758,10076,242845,11710,310086,16281,245611,11825,191971,8903,466471,13521,5043304,4163,268442,10632,283655,11643,171961,10868,516443,18615,747616,21858,676678,19268,551185,16227,1827324,23273,982121,3656,17715,2257,55987,3772,45973,3276,137922,5969,167870,6858,143649,7682,98939,5325,314066,8128,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6687073,3909,1546720,4497,123045,9664,160131,11578,89379,9532,241266,12151,271796,11916,205089,10469,147125,10141,308889,10498,4299609,3837,271617,11623,303316,11677,157444,8754,482930,16371,673730,20411,579580,16670,473155,14772,1357837,20588,840744,3076,17119,2102,54030,4231,39000,3312,116486,5586,159531,5969,128187,6478,91364,5460,235027,8388,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802655,2209,378008,2736,44194,4946,53483,4670,21426,3869,65244,5371,61666,5742,50674,4498,35143,4031,46178,4109,1132018,2434,92959,5710,116755,7256,58095,5063,157215,7893,201819,9087,155868,7290,115386,7316,233921,8299,292629,1586,4255,981,23239,2464,21319,2206,65727,3447,67721,3644,42448,3507,26582,3032,41338,3039,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5554349,4117,1297579,4747,102810,9527,133920,7776,75859,6167,204374,9425,238939,8282,200749,8117,135047,6777,205881,7547,3495279,2791,200946,9156,230915,9610,134025,7217,400480,11580,574125,12318,565005,15011,454060,13015,935723,16341,761491,2057,16825,1753,40381,2575,39585,2671,145206,4971,172621,5169,118070,4997,74398,3798,154405,6087,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554314,926,132442,1298,8168,2195,12521,2442,5768,1704,23729,3550,26246,3450,21001,2889,13197,2500,21812,2544,352232,1143,16825,2345,20818,2629,11651,2213,40878,3791,49136,4111,57724,4858,42195,4049,113005,5617,69640,751,1134,458,3163,723,2554,696,13877,2086,15352,1937,10677,1580,7228,1553,15655,2180,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3672090,1830,868148,1845,324789,10624,174131,9621,62836,5972,140168,8908,91833,6683,36568,4186,15095,3079,22728,3578,2245504,656,526426,13671,430448,16066,184511,9801,433866,14718,338182,13043,156799,10471,67134,6098,108138,8658,558438,608,77297,4186,140519,5511,66511,4222,129248,4936,78630,4018,32590,3176,13002,1792,20641,2483,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
