GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006EA,B23003_006MA,B23003_007EA,B23003_007MA,B23003_008MA,B23003_008EA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011MA,B23003_011EA,B23003_012EA,B23003_012MA,B23003_013MA,B23003_013EA,B23003_014EA,B23003_014MA,B23003_015EA,B23003_015MA,B23003_016MA,B23003_016EA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019MA,B23003_019EA,B23003_020EA,B23003_020MA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023EA,B23003_023MA,B23003_024MA,B23003_024EA,B23003_025EA,B23003_025MA,B23003_026EA,B23003_026MA,B23003_027MA,B23003_027EA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030EA,B23003_030MA,state
0400000US44,319998,1317,111654,3573,23959,2362,18801,2017,28,50,18773,2022,17750,1966,1023,461,5158,1188,23509,2472,17188,2173,0,207,17188,2173,14508,2033,2680,1096,6321,1279,64186,3351,52515,3387,0,207,52515,3387,47364,3389,5151,1264,11671,1557,208344,3658,160767,3924,190,274,160577,3947,147856,4241,12721,1782,47577,3011,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1413531,4191,513601,9480,122139,6784,86496,6602,348,274,86148,6632,73633,5779,12515,2415,35643,3756,111412,6766,77380,5643,50,78,77330,5658,64641,5224,12689,2446,34032,4252,280050,8254,212043,7988,367,345,211676,7928,190456,7557,21220,2578,68007,5066,899930,9212,615785,11397,1182,730,614603,11354,550165,10427,64438,4914,284145,8701,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,228289,1987,87425,3532,23228,2377,19113,2101,316,331,18797,2047,17683,1930,1114,569,4115,1022,21167,2131,16743,2070,0,155,16743,2070,15185,1842,1558,731,4424,919,43030,2592,37072,2392,25,41,37047,2391,35427,2449,1620,623,5958,1321,140864,3707,112511,4367,265,266,112246,4357,107465,4372,4781,1005,28353,2407,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1944540,4883,689338,11424,165068,7142,116819,6188,0,208,116819,6188,102277,5258,14542,2168,48249,4324,136880,5795,89441,5513,140,226,89301,5522,77908,5023,11393,1994,47439,3820,387390,10299,295651,9508,391,323,295260,9508,268064,8836,27196,3093,91739,4796,1255202,11797,862167,13090,1084,537,861083,12991,782529,12025,78554,5032,393035,9663,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7579732,7035,3084569,24914,706393,13814,456729,12625,1085,571,455644,12578,408185,11796,47459,4171,249664,8866,714425,16258,417752,12654,2107,1002,415645,12824,372062,11889,43583,4352,296673,9588,1663751,21798,1236504,20265,2182,854,1234322,20173,1149608,19669,84714,5854,427247,12808,4495163,25272,3162511,27036,4035,1432,3158476,27326,2918923,27628,239553,10111,1332652,21209,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,776448,2817,350203,6164,89491,4765,53669,4076,93,159,53576,4072,49670,3713,3906,1101,35822,3240,96838,4549,48930,4060,179,215,48751,4030,44898,3768,3853,1223,47908,3505,163874,5463,117154,5350,0,192,117154,5350,110787,5136,6367,1424,46720,3557,426245,5704,321007,5175,185,214,320822,5184,300034,4917,20788,2447,105238,4997,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,190408,998,63024,2764,15316,1665,12107,1335,43,58,12064,1330,11232,1268,832,404,3209,827,10092,1401,6960,1031,36,45,6924,1030,6541,945,383,303,3132,803,37616,2109,32095,2034,86,145,32009,2025,30887,2054,1122,356,5521,795,127384,2855,102503,3330,0,145,102503,3330,96749,3696,5754,1114,24881,2267,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2488285,6208,912386,12661,226401,9108,161359,7053,3152,871,158207,6948,144296,6849,13911,2239,65042,4905,177539,6694,118998,5939,1111,601,117887,5886,105000,5670,12887,1945,58541,4918,508446,10519,393514,9803,1515,558,391999,9643,365301,9249,26698,2661,114932,5740,1575899,12805,1168809,12791,5596,1214,1163213,12856,1093124,13154,70089,5172,407090,10328,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2062136,4785,740485,8596,181674,5777,118293,5062,732,457,117561,5032,104280,4687,13281,2125,63381,4519,154967,5996,93127,4686,108,167,93019,4653,82316,4869,10703,2008,61840,4546,403844,8415,302190,8159,571,319,301619,8151,276730,7423,24889,2752,101654,5532,1321651,8685,979245,9504,1897,757,977348,9565,889818,9886,87530,5100,342406,7900,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,551242,2663,176203,5135,40311,2903,25638,2264,0,184,25638,2264,23180,2234,2458,834,14673,1877,32317,2482,19168,2120,19,34,19149,2113,17005,2006,2144,887,13149,1916,103575,4523,72532,3827,0,184,72532,3827,67411,3687,5121,1339,31043,2500,375039,5770,231846,6535,51,98,231795,6519,217309,6697,14486,1875,143193,4603,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1678962,3358,602327,9405,140335,5974,114371,5162,0,151,114371,5162,104481,5024,9890,1289,25964,2403,122592,5086,86982,4752,0,151,86982,4752,77212,4381,9770,1643,35610,2496,339400,7429,283214,7277,120,127,283094,7285,268122,6791,14972,1972,56186,3198,1076635,10237,847899,10432,58,58,847841,10426,793669,10615,54172,4045,228736,6177,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,164836,1630,57208,2846,14792,1906,10219,1329,83,152,10136,1290,9409,1270,727,425,4573,1114,12525,1502,7718,1186,0,189,7718,1186,7383,1213,335,268,4807,1096,29891,2028,24552,1882,0,189,24552,1882,23732,1981,820,418,5339,1179,107628,3037,82822,3451,389,281,82433,3433,78711,3212,3722,868,24806,2488,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1120832,2612,403665,7759,84109,4405,53597,4057,0,210,53597,4057,41370,3855,12227,1564,30512,2937,67093,3574,40493,2746,0,210,40493,2746,31612,2611,8881,1393,26600,2650,252463,6348,167219,5597,0,210,167219,5597,139687,5751,27532,2924,85244,4244,717167,8033,350538,8526,186,160,350352,8498,292763,7850,57589,4271,366629,7082,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
