GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002MA,B21001A_002EA,B21001A_003EA,B21001A_003MA,B21001A_004EA,B21001A_004MA,B21001A_005MA,B21001A_005EA,B21001A_006EA,B21001A_006MA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009MA,B21001A_009EA,B21001A_010MA,B21001A_010EA,B21001A_011EA,B21001A_011MA,B21001A_012EA,B21001A_012MA,B21001A_013EA,B21001A_013MA,B21001A_014MA,B21001A_014EA,B21001A_015MA,B21001A_015EA,B21001A_016MA,B21001A_016EA,B21001A_017EA,B21001A_017MA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020MA,B21001A_020EA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026EA,B21001A_026MA,B21001A_027MA,B21001A_027EA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030MA,B21001A_030EA,B21001A_031EA,B21001A_031MA,B21001A_032MA,B21001A_032EA,B21001A_033EA,B21001A_033MA,state
0400000US39,7478095,5517,3612648,4162,1017463,2895,41094,3286,976369,4191,1316172,2620,162242,5410,1153930,6433,646466,931,189498,6171,456968,6052,359568,626,156549,4602,203019,4573,272979,676,182546,3233,90433,3345,3865447,2803,1002377,2079,6401,1154,995976,2497,1339940,1560,19164,2121,1320776,2534,678020,1093,6883,1106,671137,1615,412701,685,2973,676,409728,983,432409,821,4519,859,427890,1254,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2178925,4395,1058537,3241,312869,2589,18796,2400,294073,3685,367589,1798,57922,2919,309667,3514,181172,752,61690,2731,119482,2765,114910,428,54461,2200,60449,2224,81997,307,55787,1607,26210,1587,1120388,2489,308263,1978,2915,872,305348,2140,369645,1458,7378,1424,362267,2095,192269,837,3045,753,189224,1049,128816,524,1410,454,127406,688,121395,420,1956,526,119439,705,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2609450,7673,1273979,4616,365085,3954,13957,1789,351128,4038,441236,2782,56178,4191,385058,4661,234931,1028,75289,3318,159642,3294,136625,1073,69451,2752,67174,2491,96102,424,66872,2397,29230,2464,1335471,4063,359409,2678,2396,841,357013,2927,439869,2144,8546,1618,431323,2555,248891,1119,3861,946,245030,1387,147723,713,1600,438,146123,822,139579,644,2972,868,136607,1115,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8392929,7988,4044996,5722,1109501,4120,43457,3760,1066044,5199,1442746,2847,155628,5397,1287118,6094,729599,1876,191315,4597,538284,4527,416118,1262,187397,4336,228721,4355,347032,752,237917,3680,109115,3786,4347933,4691,1084928,3388,6857,1182,1078071,3427,1467162,2651,17597,1909,1449565,3015,760825,1636,8609,1355,752216,1994,476436,818,3526,721,472910,1020,558582,847,6841,1012,551741,1316,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,697719,4072,329578,2597,93413,1570,2088,765,91325,1649,118194,1535,12807,1684,105387,2278,58405,603,14637,1946,43768,2094,32493,415,14838,1381,17655,1450,27073,341,19005,902,8068,980,368141,2216,95168,1226,801,500,94367,1263,125953,1370,1740,728,124213,1577,62881,793,829,391,62052,884,37887,354,116,112,37771,371,46252,383,471,317,45781,509,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2464228,6680,1188510,4986,327565,4024,18993,2486,308572,4463,420643,2854,64019,4817,356624,5055,210473,1220,71979,3035,138494,3373,143128,710,69831,3190,73297,3284,86701,435,62074,2105,24627,2075,1275718,3515,331131,2957,4086,1567,327045,3403,429769,2127,7266,1729,422503,2671,228813,818,2182,683,226631,1003,157283,739,2100,799,155183,1198,128722,460,2138,681,126584,811,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,548476,1777,270644,1432,79341,1200,3255,790,76086,1410,92857,918,14106,1880,78751,1940,48584,63,14398,1244,34186,1246,27232,279,12766,965,14466,1040,22630,253,14753,1017,7877,979,277832,1220,76336,989,607,329,75729,1070,90928,886,2614,857,88314,1253,47114,149,551,242,46563,305,28994,305,124,121,28870,326,34460,376,563,323,33897,491,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3908128,5495,1881351,4196,526545,3060,27588,3144,498957,4409,688023,2866,84524,3915,603499,4684,328221,1094,103299,4816,224922,4681,208482,749,91446,3280,117036,3309,130080,515,82583,2828,47497,2770,2026777,3280,532950,2531,4817,1437,528133,2900,704703,2430,13468,2118,691235,3110,351457,886,5111,1461,346346,1739,232616,835,1905,567,230711,987,205051,671,1425,567,203626,843,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14094789,29165,6902344,16960,2267759,11238,112287,8004,2155472,12485,2569285,10479,285163,9416,2284122,13282,1055975,4585,285404,8190,770571,8607,606049,3297,265715,6859,340334,7031,403276,2476,259369,4820,143907,4579,7192445,16212,2216637,11361,25255,3453,2191382,11855,2593078,8913,42513,4406,2550565,10224,1109962,4858,16131,2112,1093831,5354,674756,3422,8167,1580,666589,3467,598012,3416,7026,1103,590986,3751,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1728062,6158,855706,4095,336594,3265,10565,1569,326029,3372,290170,2577,28556,2723,261614,3521,116371,771,30212,2498,86159,2553,64764,547,29810,1654,34954,1723,47807,548,32292,1525,15515,1514,872356,3475,332104,2122,2273,806,329831,2320,286805,2254,3379,1176,283426,2682,119418,812,1473,473,117945,959,71354,679,566,286,70788,740,62675,382,645,326,62030,495,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,479275,802,233566,563,64470,437,1718,570,62752,676,82914,432,10397,1297,72517,1280,44964,293,11784,1343,33180,1289,24627,147,11416,842,13211,795,16591,81,11700,577,4891,575,245709,615,62720,445,278,208,62442,445,85842,491,1450,419,84392,626,45977,160,491,206,45486,256,26293,122,513,373,25780,390,24877,3,526,310,24351,310,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4365973,11389,2111768,7646,606785,5733,39965,3935,566820,6891,783765,4408,140585,5735,643180,7979,365976,1568,119032,4590,246944,4951,214518,980,105446,3242,109072,3353,140724,930,100209,2461,40515,2445,2254205,5550,609166,4336,11620,2085,597546,4708,805132,3370,23858,2315,781274,4117,386897,1491,8455,1580,378442,1983,237733,1099,2134,657,235599,1238,215277,1129,3636,973,211641,1522,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4198766,10738,2062473,6720,597092,4891,36312,4037,560780,6051,747720,3483,119744,5981,627976,6003,368931,1532,125029,3917,243902,4374,207234,1133,107300,2744,99934,2955,141496,546,99571,2438,41925,2546,2136293,5710,582727,4221,8118,1825,574609,4456,744349,2997,19063,2520,725286,3814,384245,1389,8929,1389,375316,1961,221302,1127,3234,992,218068,1483,203670,725,4535,879,199135,1067,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1388903,1789,674539,1443,180688,1782,10034,1817,170654,2663,237567,1293,29998,2063,207569,2270,128577,410,37604,2528,90973,2523,76837,360,30678,1934,46159,1929,50870,409,33173,1592,17697,1546,714364,1051,179613,1149,863,379,178750,1195,238749,1118,3264,884,235485,1549,133029,523,1216,425,131813,683,83908,315,803,530,83105,620,79065,220,960,381,78105,446,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3911724,5192,1922206,3480,549520,2949,23060,2337,526460,3773,700412,1980,76892,3760,623520,4424,341311,899,92368,3501,248943,3601,186221,414,83321,2361,102900,2348,144742,390,92173,2075,52569,2139,1989518,2995,526099,2297,4006,1203,522093,2658,696031,2019,11715,1767,684316,2734,342016,953,3940,727,338076,1213,202166,352,1161,361,201005,502,223206,802,2806,717,220400,1026,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,395346,1766,199274,1169,61307,1108,4170,1329,57137,1681,68009,789,9502,1520,58507,1608,37603,587,11900,1316,25703,1292,19568,182,10769,877,8799,864,12787,214,8893,645,3894,649,196072,1200,56958,1090,1419,791,55539,1376,66310,934,1829,723,64481,1124,36056,607,547,323,35509,660,19576,290,258,190,19318,351,17172,217,174,177,16998,303,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1958732,16277,905899,9289,279517,5544,4716,1161,274801,5382,299376,5357,14506,1827,284870,5183,139724,3031,14460,1572,125264,3204,109713,2366,17775,2075,91938,2962,77569,1856,27191,2107,50378,2429,1052833,9921,292343,4825,316,270,292027,4833,345078,4836,1050,473,344028,4900,174390,3610,403,214,173987,3594,132729,2385,278,240,132451,2382,108293,2792,760,340,107533,2806,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
