GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002EA,B15001_002MA,B15001_003EA,B15001_003MA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006EA,B15001_006MA,B15001_007EA,B15001_007MA,B15001_008EA,B15001_008MA,B15001_009EA,B15001_009MA,B15001_010EA,B15001_010MA,B15001_011MA,B15001_011EA,B15001_012EA,B15001_012MA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015EA,B15001_015MA,B15001_016EA,B15001_016MA,B15001_017EA,B15001_017MA,B15001_018MA,B15001_018EA,B15001_019MA,B15001_019EA,B15001_020EA,B15001_020MA,B15001_021EA,B15001_021MA,B15001_022MA,B15001_022EA,B15001_023MA,B15001_023EA,B15001_024MA,B15001_024EA,B15001_025EA,B15001_025MA,B15001_026MA,B15001_026EA,B15001_027MA,B15001_027EA,B15001_028EA,B15001_028MA,B15001_029MA,B15001_029EA,B15001_030EA,B15001_030MA,B15001_031MA,B15001_031EA,B15001_032MA,B15001_032EA,B15001_033MA,B15001_033EA,B15001_034MA,B15001_034EA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037MA,B15001_037EA,B15001_038MA,B15001_038EA,B15001_039EA,B15001_039MA,B15001_040EA,B15001_040MA,B15001_041EA,B15001_041MA,B15001_042MA,B15001_042EA,B15001_043MA,B15001_043EA,B15001_044EA,B15001_044MA,B15001_045EA,B15001_045MA,B15001_046EA,B15001_046MA,B15001_047EA,B15001_047MA,B15001_048MA,B15001_048EA,B15001_049EA,B15001_049MA,B15001_050EA,B15001_050MA,B15001_051EA,B15001_051MA,B15001_052EA,B15001_052MA,B15001_053MA,B15001_053EA,B15001_054EA,B15001_054MA,B15001_055MA,B15001_055EA,B15001_056EA,B15001_056MA,B15001_057EA,B15001_057MA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060MA,B15001_060EA,B15001_061EA,B15001_061MA,B15001_062EA,B15001_062MA,B15001_063EA,B15001_063MA,B15001_064EA,B15001_064MA,B15001_065EA,B15001_065MA,B15001_066EA,B15001_066MA,B15001_067MA,B15001_067EA,B15001_068MA,B15001_068EA,B15001_069MA,B15001_069EA,B15001_070EA,B15001_070MA,B15001_071EA,B15001_071MA,B15001_072EA,B15001_072MA,B15001_073MA,B15001_073EA,B15001_074MA,B15001_074EA,B15001_075EA,B15001_075MA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078MA,B15001_078EA,B15001_079MA,B15001_079EA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US13,7327141,3391,3527814,3694,523088,6405,16819,2249,112911,6717,173320,7891,176819,6701,12161,2203,29545,3174,1513,789,653250,7261,37884,4249,76163,5551,194694,7001,140732,6964,39281,4419,123942,5959,40554,4159,685242,5528,36316,3679,59542,4491,204677,8341,140713,6811,44613,5138,131028,6847,68353,4865,1207609,5472,59643,3979,120781,6208,370123,7764,239841,7739,71338,4819,214912,8387,130971,6103,458625,2710,55279,3917,55702,3532,131203,5034,80057,4113,18020,2489,64763,3423,53601,3401,3799327,3702,495092,5971,9778,2288,69550,4678,144820,7631,209544,7527,18391,2923,38896,3386,4113,1677,673243,6911,26453,3353,54069,4202,150050,8939,165603,7742,56238,5067,153451,8083,67379,5454,717840,6053,28291,3408,53995,5731,170316,7940,157220,7799,63025,4679,158274,8921,86719,6189,1295882,5897,54516,4913,113245,7102,394772,11424,280356,7953,103838,5488,217186,7670,131969,6335,617270,2991,70566,3838,86887,5404,233306,6778,107047,5186,23601,2965,56092,4006,39771,3266,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1070453,515,533483,841,70974,782,1206,586,6611,1503,30914,2257,25635,2210,2816,850,3544,1023,248,213,100023,1503,1345,666,5468,1313,32731,2477,26720,2235,10718,1429,17734,2298,5307,1071,89280,983,940,465,4332,935,25781,2183,22766,2378,12477,1769,15424,1981,7560,1315,183074,1033,6126,1388,8304,1423,49246,2737,44765,3070,18399,2096,36255,2568,19979,1674,90132,536,8609,1358,5978,916,28650,2028,14818,1756,4427,825,15271,1555,12379,1536,536970,695,59967,1067,550,315,4853,1143,18937,1987,27035,2329,2524,626,6000,1149,68,88,92602,1437,682,504,3509,1031,20783,2193,24994,2527,10631,1684,22749,2134,9254,1401,86743,1056,1213,502,3107,895,21245,1865,21833,2198,10649,1587,19485,1678,9211,1343,184321,1374,6723,1102,7775,1347,47522,3063,42301,3104,21189,2082,38688,2542,20123,1920,113337,560,15424,1469,8853,1417,41505,2273,17990,1713,5710,1093,14625,1562,9230,1000,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1157332,1272,575003,1833,80992,1630,1256,573,12755,2045,28095,2685,33338,2866,2315,996,2888,1360,345,531,106722,2388,3996,1021,7436,1295,30740,3178,32285,2767,7794,1749,18253,2317,6218,1543,97848,1977,5062,1252,6255,1567,26281,2664,25373,2609,8628,1591,17122,2203,9127,1749,195156,2080,8716,1818,12968,2037,48389,3072,50318,3067,19038,2392,36712,2819,19015,2393,94285,915,7149,1107,7848,1011,25956,2149,23340,2217,4540,1038,14310,1877,11142,1317,582329,1537,77880,1673,703,431,7748,1334,23570,2366,35744,2695,4528,1266,4856,1274,731,885,99654,1546,3003,986,6273,1522,22449,2465,28034,2479,13151,1899,20744,2180,6000,1386,97252,1468,4194,1134,5570,1178,23439,2713,25786,2737,9559,1503,21535,2918,7169,1264,197542,2026,6568,1193,9337,1470,55513,3490,56582,2815,20781,2582,35067,3044,13694,1832,110001,1253,6320,1259,13004,1541,42266,2430,26966,2442,5458,1078,10903,1315,5084,973,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9772719,1737,4731623,3117,641056,3630,11415,2180,100250,4856,200025,7213,235186,7337,29203,2957,61066,4487,3911,1079,892995,3569,39306,3845,69007,4596,223453,7774,200838,7955,64440,4273,214692,6308,81259,4711,851796,3400,46713,3835,58329,4223,222038,6571,178170,7585,62384,4120,176557,6201,107605,5201,1650699,3903,82539,4009,116159,4631,471025,8611,355912,8412,118562,4443,302095,7182,204407,6781,695077,1520,69137,3180,68851,3605,224648,5590,128805,4415,21998,1815,89351,3997,92287,4102,5041096,2737,609969,3083,6158,1288,68111,4072,153627,5820,253787,7548,40241,3524,82349,5207,5696,1364,888192,3190,24407,2489,52189,3905,173252,7053,184495,7241,79273,4688,250691,7889,123885,5723,860639,2463,38910,3355,45399,3506,190723,6155,179221,6457,80959,5150,201155,6324,124272,5944,1734778,3122,79516,3895,98980,4933,469879,8894,406847,8738,158366,5502,317948,8595,203242,6251,947518,1632,100292,4369,101847,3867,376304,5716,177690,5978,36967,2494,92845,4289,61573,3402,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4919665,2419,2390114,2996,337901,3188,8705,1395,61561,3660,113664,5719,122102,5062,8475,1705,21351,2544,2043,817,420555,3125,16873,2239,43703,3320,130412,5079,94452,4919,33925,2718,78010,3850,23180,2329,418181,2761,17771,2030,34264,3523,141314,5107,88519,4435,33080,3085,69185,3947,34048,3095,848161,2875,27976,2443,65657,3830,322104,7194,172276,6984,61242,4280,123156,4613,75750,3758,365316,1397,29366,2466,39026,2585,144111,3965,64991,2946,13576,1821,35165,2285,39081,2697,2529551,2650,326305,2841,5642,918,46584,3719,91471,4652,140846,5636,12100,1888,27730,2828,1932,835,410275,2942,12028,1745,31175,3215,90029,5298,105782,5167,48001,4178,92749,4397,30511,2582,416796,2990,12124,1854,26603,2734,113788,4656,92825,4868,50545,3616,81765,4476,39146,2855,884999,2881,26404,2857,57717,4142,333558,6635,192429,5882,78989,3876,117094,5115,78808,4422,491176,1481,35201,2745,65919,3324,234457,4924,78579,4077,15452,1852,31049,2643,30519,2451,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2338453,2136,1144355,2244,158683,2127,2386,664,20324,2059,44162,2393,67021,3312,11247,1726,12972,1913,571,391,196568,2338,4419,1060,11098,1292,51896,3313,44044,3156,28023,2554,45252,3197,11836,1803,182400,2115,4718,969,9971,1400,56248,3236,42403,2974,20492,2116,32863,2663,15705,1640,411024,2285,12614,1442,22645,1690,147851,4048,85368,3795,38604,2712,68204,3376,35738,2612,195680,679,16901,1490,17340,1702,84371,2505,31635,2197,5665,872,21536,1952,18232,1427,1194098,2163,152569,1991,1482,521,13838,1577,34934,2722,72317,3536,12584,1731,16189,2110,1225,478,190262,2221,3664,1044,8815,1534,32051,2699,45016,2891,28202,2397,53124,2938,19390,1759,179160,1805,5342,1015,6508,1305,38443,2318,41101,3006,27286,2051,41459,2872,19021,1809,409597,1749,8639,1409,16373,1727,129847,3499,94437,3679,52942,3209,72658,3467,34701,2762,262510,958,18880,1737,22162,1760,129396,3042,48007,2257,10685,1306,22955,2003,10425,1206,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2148825,1569,1053094,2194,153226,2146,3345,917,22363,2267,42400,3108,65714,3698,8947,1857,9971,1602,486,468,190360,2301,5950,1329,12552,2085,50453,3857,50352,3311,14790,1935,41686,2886,14577,1484,175998,2450,8662,1254,12311,2082,44479,3077,44649,2379,11956,1854,34225,2630,19716,2249,368554,2337,14361,1560,19518,2088,109658,3924,87255,3606,24373,2009,70645,3613,42744,3089,164956,1004,11395,1286,10768,1266,57717,2638,34841,1947,5196,1033,24852,1820,20187,1620,1095731,2024,143505,1960,1569,692,13324,1605,33130,2765,69835,3406,9151,1634,15687,1932,809,356,184185,1970,5085,1068,10148,1543,29907,2304,50150,3330,19638,2195,50671,3231,18586,2124,173049,1950,6385,1124,9262,1189,34748,2612,40264,2952,18201,2076,44328,2458,19861,1696,377989,1983,9976,1513,16790,1688,102085,3971,97191,3924,34914,2461,74661,3450,42372,2569,217003,1266,14658,1692,16901,1313,87436,2944,51029,2331,7983,979,24473,1926,14523,1388,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3344357,2902,1620165,3310,215675,2508,3749,870,36795,2750,78377,3388,77513,4095,7328,1628,11491,1653,422,293,281045,2560,9403,1733,26877,2632,100558,3874,63715,4070,19991,2206,41463,3175,19038,1962,284565,2499,12567,1992,28483,2621,104864,5073,62538,4681,14704,1813,36880,2755,24529,2515,583788,2875,33489,2481,61061,3820,223549,6205,109700,4943,32984,2877,71890,4004,51115,3865,255092,1415,50216,2722,31253,2169,79404,3269,41493,2677,6529,1165,24516,1987,21681,1869,1724192,2536,206332,2388,3714,1135,22505,2517,56448,4006,99116,4821,9148,1586,14198,2119,1203,584,283606,2384,7725,1252,21901,2616,63421,4211,79436,4199,31366,3024,51493,3544,28264,2616,283607,2215,6778,1428,21795,2482,76728,4147,68389,4111,32210,3265,45594,3493,32113,2967,611778,2597,26487,2696,51036,3146,218848,6647,132616,5254,55334,3450,68017,3551,59440,3367,338869,1775,57206,3035,48737,2700,129557,3638,52910,3049,10467,1444,20122,1813,19870,1877,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3455588,1893,1663775,2254,241879,3146,8566,1588,46034,2981,78674,4545,91308,4398,5006,1517,11605,2356,686,335,313231,3782,12093,2323,44137,3198,106710,4323,65953,4703,18607,2864,51012,3592,14719,1795,283185,3789,13988,1811,34788,3510,104249,5041,59673,4402,15230,2442,38299,3155,16958,1987,582535,3696,36906,3027,67535,3955,213833,5518,125896,4452,23441,2424,74113,3847,40811,3309,242945,1225,34986,2572,30115,2338,75899,2970,43659,2792,5730,1186,28020,2036,24536,2148,1791813,2040,240972,2672,4453,1167,39894,4176,69545,4464,100179,4356,7091,1728,19034,2456,776,383,318830,3822,8037,1824,29598,2567,84810,4449,86167,4827,24723,2365,62209,4334,23286,2457,286934,2928,7298,1647,24801,2497,84669,4359,69420,3802,23587,2419,50102,3519,27057,3039,616726,2490,25192,2495,61412,3383,226405,6083,138725,5944,34966,3060,85057,4332,44969,2651,328351,1453,42976,2339,46839,2839,128250,4235,54418,2944,9076,1367,26603,2149,20189,1741,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1057866,1215,511029,1493,59437,1089,1082,454,6330,1041,20202,1803,22153,1773,3675,1197,5796,1161,199,161,72313,841,763,386,5753,1146,24446,1695,16847,1599,5573,959,14879,1597,4052,1046,81431,929,1401,591,3875,1078,27861,2136,18368,1866,8209,1310,15175,1628,6542,1052,201834,956,4683,993,11255,1496,74907,2702,37025,2449,17272,1663,34128,2171,22564,1885,96014,697,11832,1421,7959,1016,31111,1787,14560,1503,3949,679,13747,1427,12856,1294,546837,1269,55892,1051,471,343,5412,1075,15720,1782,24930,2062,2743,783,6464,1356,152,152,72465,1159,650,455,3014,769,18782,1693,17276,1664,6528,1085,18454,1806,7761,1358,85753,1124,940,433,2981,788,22959,2258,18221,1965,11223,1667,20089,1861,9340,1258,211433,980,3648,764,7785,1141,64710,2813,46797,2362,23610,1772,38177,2787,26706,2159,121294,762,8128,1139,10899,1420,49680,2587,22006,1887,7500,1323,13956,1603,9125,1245,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4481657,1236,2134178,2083,290213,2551,7009,1755,38391,3431,94346,4885,112512,4418,9810,1679,26528,2522,1617,615,384175,3189,18774,2678,25872,3272,97410,4318,87021,4929,23807,3100,88401,4030,42890,3540,373672,2735,15819,2239,24334,2716,94381,5391,76895,4920,20681,2637,79231,4960,62331,3744,775460,2535,25085,2749,49945,3080,212842,6360,152957,6351,43051,3136,156592,5839,134988,5171,310658,1326,25357,2030,35166,2443,78236,3638,47759,3158,9122,1258,48991,2430,66027,2783,2347479,1824,275787,2394,4247,1277,23986,2796,70982,3883,123966,4164,12753,2266,37039,3025,2814,1150,395386,2718,13323,1793,19590,2394,72982,4247,86817,4875,31027,2889,107166,4834,64481,4523,406189,2446,11161,1743,20036,2670,82089,3905,80290,4426,30046,2813,97460,4333,85107,4114,849016,2520,20349,2604,46493,3212,225666,7344,177616,5997,69077,4065,167799,5525,142016,6501,421101,1305,37550,3054,47037,3188,147237,4112,69304,3823,19081,2034,54537,2969,46355,3002,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5182429,662,2469937,1156,339196,1388,4242,1139,43029,3227,101017,4230,136654,5297,11278,1793,40103,3061,2873,806,425179,1923,12921,1987,27822,3008,95459,5424,75166,4857,25245,3402,125570,5777,62996,4166,422278,1656,15131,1852,25497,2448,109269,5070,65929,4328,27426,2701,102431,4684,76595,4097,896579,1984,39061,2825,43803,3262,250236,7483,148423,5926,62807,4215,201115,5703,151134,5298,386705,1140,35627,2484,35631,2682,113509,4624,51144,3086,22553,2205,57104,3180,71137,3028,2712492,1090,341185,1314,4184,1145,25939,2494,79687,4409,165812,6116,9964,1593,52247,4224,3352,725,438140,1453,9836,1699,17671,2403,68932,4705,78643,4813,36774,3139,138177,5554,88107,4216,444810,1525,12985,1857,19915,2456,88656,3807,77420,4352,43784,3491,116197,4599,85853,3767,953153,1551,43117,3273,42489,3580,229986,7343,164256,6920,102431,4635,204812,5586,166062,4856,535204,1137,54251,3234,49615,3245,209644,5113,77716,3569,28758,2188,58727,3137,56493,2906,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7583102,2238,3673776,2821,508283,2963,7728,1194,81542,2858,154975,5068,210630,4861,19221,2069,32086,2941,2101,660,583831,3059,15667,1597,48792,3000,173294,6225,155669,5463,43339,2937,108781,3942,38289,2517,616549,2429,14118,1803,47237,3442,187638,4783,148699,5464,46527,3334,107925,4422,64405,3371,1364391,2599,38190,3214,98442,4422,432204,7246,331953,7018,110571,4916,209356,5405,143675,4216,600722,1190,46276,3068,70616,2744,192655,4211,120524,3985,25272,1907,70298,3243,75081,2887,3909326,2278,486495,2442,6319,1288,54689,3635,124578,4997,221667,6060,26434,2402,49481,3629,3327,901,584953,2616,12758,1838,37125,3462,116199,4885,166997,6340,65722,3577,129864,4340,56288,3288,627518,2537,13001,1633,31246,2879,145936,5188,158015,6494,72919,4150,131569,4367,74832,3436,1423212,2784,31883,2709,82576,3783,445261,8325,351545,7316,154303,5648,212465,5496,145179,4975,787148,1261,56935,2838,93134,3905,335017,6270,144485,4251,37315,2115,67344,3258,52918,3209,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
