GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001MA,B27001A_001EA,B27001A_002MA,B27001A_002EA,B27001A_003MA,B27001A_003EA,B27001A_004MA,B27001A_004EA,B27001A_005EA,B27001A_005MA,B27001A_006MA,B27001A_006EA,B27001A_007MA,B27001A_007EA,B27001A_008MA,B27001A_008EA,B27001A_009EA,B27001A_009MA,B27001A_010EA,B27001A_010MA,B27001A_011MA,B27001A_011EA,B27001A_012MA,B27001A_012EA,B27001A_013MA,B27001A_013EA,B27001A_014MA,B27001A_014EA,B27001A_015EA,B27001A_015MA,B27001A_016EA,B27001A_016MA,B27001A_017MA,B27001A_017EA,B27001A_018MA,B27001A_018EA,B27001A_019MA,B27001A_019EA,B27001A_020EA,B27001A_020MA,B27001A_021EA,B27001A_021MA,B27001A_022MA,B27001A_022EA,B27001A_023MA,B27001A_023EA,B27001A_024MA,B27001A_024EA,B27001A_025EA,B27001A_025MA,B27001A_026EA,B27001A_026MA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US46,693608,2634,53819,1576,52509,1695,1310,597,102198,1716,98377,1789,3821,1045,67569,1047,56582,1786,10987,1662,86183,1445,70174,2383,16009,1976,79459,1293,67494,2009,11965,1833,102639,708,91982,1653,10657,1580,95074,333,88497,1025,6577,1024,55628,526,55305,623,323,305,51039,603,50888,618,151,107,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4922243,9083,335822,4397,322142,4690,13680,2013,730791,5651,687267,5964,43524,4741,440427,3780,345613,4932,94814,5322,606179,4540,454804,7163,151375,6849,647352,3157,527602,7351,119750,7193,733419,2448,600438,6531,132981,6494,675260,1627,587371,4998,87889,5088,435679,1650,434172,1649,1507,626,317314,1618,316670,1684,644,574,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18826788,46885,1675247,14880,1521098,17746,154149,8685,3301414,18179,2806310,20533,495104,18393,1841563,14557,1166667,16260,674896,14176,2565692,14939,1603615,17415,962077,18700,2511524,12928,1732989,17750,778535,15602,2573119,9843,1955008,16608,618111,15112,2146902,7845,1762428,14198,384474,11716,1267962,5563,1244228,6244,23734,3222,943365,4968,933641,5263,9724,2057,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2464359,10386,264570,4276,241194,4453,23376,3077,487296,5542,435565,8498,51731,6067,276582,2579,222899,4221,53683,4002,386374,3606,302186,5090,84188,4816,299980,3739,244729,5081,55251,4239,271853,2084,231271,4009,40582,3499,234885,1140,207173,2903,27712,2689,135465,1018,134077,1160,1388,779,107354,845,107111,832,243,213,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590510,1097,34851,1113,34062,1257,789,646,81284,1321,79284,1532,2000,685,60766,395,54700,1108,6066,1030,65903,554,56566,1436,9337,1390,71667,464,65971,982,5696,918,96349,469,88151,1298,8198,1162,90513,350,85343,961,5170,972,50473,298,50368,311,105,88,38704,334,38590,378,114,164,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5489747,15948,377369,6403,363052,6702,14317,2287,792829,6578,744505,8346,48324,5149,507378,5337,411935,6769,95443,6195,696547,7554,561506,9553,135041,8596,725626,5098,613676,6680,111950,6603,851473,4324,752686,7636,98787,6933,750381,2177,683803,4761,66578,4635,447698,1852,445845,1753,1853,847,340446,1712,339155,1640,1291,551,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5272731,16389,362968,5686,345865,5840,17103,2534,752356,6277,705160,8068,47196,5185,473865,4890,356692,6293,117173,6469,696287,5306,520502,7196,175785,7709,681181,4353,565474,6137,115707,5567,800485,3002,687018,6069,113467,6364,750933,2527,675449,4773,75484,4450,425699,1675,423116,1528,2583,1007,328957,1298,327850,1233,1107,550,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1720342,2454,112577,2656,108294,2995,4283,1351,238696,2274,227852,2614,10844,2119,156670,2008,113740,3928,42930,3957,198922,1944,137836,4198,61086,4350,218575,1652,171912,3889,46663,3882,252694,973,201268,3866,51426,3858,259658,838,225017,2470,34641,2302,159319,708,158984,803,335,323,123231,859,123070,864,161,120,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4924996,8404,337620,3668,322976,3621,14644,1684,727203,4400,698060,5522,29143,2875,454317,2805,380649,4710,73668,4500,611678,3122,516838,5904,94840,5257,606286,2806,546753,4633,59533,3722,781304,2004,711471,3903,69833,3587,680182,1523,630067,3698,50115,3406,383939,916,382732,996,1207,547,342467,1560,341709,1582,758,346,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,507818,2970,39935,1798,37044,1883,2891,879,77678,1701,71720,1986,5958,1515,48528,1156,38476,1502,10052,1572,68231,1235,52053,2434,16178,2371,59213,1044,46047,2247,13166,2011,73882,736,61506,1676,12376,1587,73487,679,63395,1797,10092,1694,38649,373,38406,491,243,327,28215,386,28194,386,21,35,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2522513,21399,179270,4975,173638,4898,5632,1437,399787,7199,381428,7842,18359,2476,255806,5640,229806,5721,26000,2960,310266,6404,268139,6481,42127,3341,316955,5670,284423,6804,32532,3137,323477,5516,295857,5569,27620,2785,313172,5346,291736,5497,21436,2212,241242,3658,239221,3814,2021,710,182538,3422,181603,3445,935,496,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
