GEO_ID,B14003_001E,B14003_001M,B14003_002E,B14003_002M,B14003_003E,B14003_003M,B14003_004E,B14003_004M,B14003_005E,B14003_005M,B14003_006E,B14003_006M,B14003_007E,B14003_007M,B14003_008E,B14003_008M,B14003_009E,B14003_009M,B14003_010E,B14003_010M,B14003_011E,B14003_011M,B14003_012E,B14003_012M,B14003_013E,B14003_013M,B14003_014E,B14003_014M,B14003_015E,B14003_015M,B14003_016E,B14003_016M,B14003_017E,B14003_017M,B14003_018E,B14003_018M,B14003_019E,B14003_019M,B14003_020E,B14003_020M,B14003_021E,B14003_021M,B14003_022E,B14003_022M,B14003_023E,B14003_023M,B14003_024E,B14003_024M,B14003_025E,B14003_025M,B14003_026E,B14003_026M,B14003_027E,B14003_027M,B14003_028E,B14003_028M,B14003_029E,B14003_029M,B14003_030E,B14003_030M,B14003_031E,B14003_031M,B14003_032E,B14003_032M,B14003_033E,B14003_033M,B14003_034E,B14003_034M,B14003_035E,B14003_035M,B14003_036E,B14003_036M,B14003_037E,B14003_037M,B14003_038E,B14003_038M,B14003_039E,B14003_039M,B14003_040E,B14003_040M,B14003_041E,B14003_041M,B14003_042E,B14003_042M,B14003_043E,B14003_043M,B14003_044E,B14003_044M,B14003_045E,B14003_045M,B14003_046E,B14003_046M,B14003_047E,B14003_047M,B14003_048E,B14003_048M,B14003_049E,B14003_049M,B14003_050E,B14003_050M,B14003_051E,B14003_051M,B14003_052E,B14003_052M,B14003_053E,B14003_053M,B14003_054E,B14003_054M,B14003_055E,B14003_055M,B14003_056E,B14003_056M,B14003_057E,B14003_057M,NAME,B14003_001MA,B14003_001EA,B14003_002MA,B14003_002EA,B14003_003EA,B14003_003MA,B14003_004EA,B14003_004MA,B14003_005EA,B14003_005MA,B14003_006EA,B14003_006MA,B14003_007MA,B14003_007EA,B14003_008MA,B14003_008EA,B14003_009EA,B14003_009MA,B14003_010EA,B14003_010MA,B14003_011EA,B14003_011MA,B14003_012MA,B14003_012EA,B14003_013MA,B14003_013EA,B14003_014EA,B14003_014MA,B14003_015EA,B14003_015MA,B14003_016EA,B14003_016MA,B14003_017EA,B14003_017MA,B14003_018MA,B14003_018EA,B14003_019MA,B14003_019EA,B14003_020EA,B14003_020MA,B14003_021EA,B14003_021MA,B14003_022EA,B14003_022MA,B14003_023MA,B14003_023EA,B14003_024MA,B14003_024EA,B14003_025MA,B14003_025EA,B14003_026EA,B14003_026MA,B14003_027EA,B14003_027MA,B14003_028EA,B14003_028MA,B14003_029MA,B14003_029EA,B14003_030MA,B14003_030EA,B14003_031EA,B14003_031MA,B14003_032EA,B14003_032MA,B14003_033EA,B14003_033MA,B14003_034MA,B14003_034EA,B14003_035EA,B14003_035MA,B14003_036MA,B14003_036EA,B14003_037EA,B14003_037MA,B14003_038EA,B14003_038MA,B14003_039MA,B14003_039EA,B14003_040EA,B14003_040MA,B14003_041MA,B14003_041EA,B14003_042EA,B14003_042MA,B14003_043EA,B14003_043MA,B14003_044MA,B14003_044EA,B14003_045MA,B14003_045EA,B14003_046MA,B14003_046EA,B14003_047EA,B14003_047MA,B14003_048EA,B14003_048MA,B14003_049EA,B14003_049MA,B14003_050MA,B14003_050EA,B14003_051MA,B14003_051EA,B14003_052MA,B14003_052EA,B14003_053EA,B14003_053MA,B14003_054EA,B14003_054MA,B14003_055EA,B14003_055MA,B14003_056MA,B14003_056EA,B14003_057MA,B14003_057EA,state
0400000US35,1997708,3571,993714,3695,256260,5414,9844,1881,61436,3307,70984,3368,40463,2060,19085,1712,23889,3077,18937,2447,11622,1805,29014,3316,4085,1235,5755,1182,5096,1071,2377,774,1922,640,3900,1188,3526,1405,2353,744,708440,5185,18396,2408,4987,1443,979,413,1529,553,10282,1632,49884,3518,118607,3623,503776,2882,1003994,3336,259766,5831,6249,1196,59339,3892,66700,3783,35477,2047,20908,1797,29058,2865,22363,2710,19672,2360,26117,2829,2951,814,5353,1227,4724,1108,2363,707,1603,617,3068,838,1762,545,4293,1009,718111,5595,18359,2092,3475,1075,882,531,1434,717,7692,1764,38994,2760,109209,3414,538066,3567,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18777502,7486,9085717,7183,1902814,14462,73625,4194,485035,9033,521770,7694,330081,3824,162130,5202,196737,6015,84416,5198,49020,3530,569263,13595,67813,4545,88134,5045,79094,4448,51635,3100,61397,3614,114649,6215,70009,5226,36532,2914,6613640,13517,99842,5360,19016,2396,8722,1886,15401,2182,64183,3733,411821,6881,1184426,8137,4810229,4980,9691785,6319,1916160,12042,68556,4439,464296,10095,497789,9412,315435,3817,151668,4276,212745,6977,119186,5572,86485,3986,632703,14082,61507,4285,81930,4037,75356,3915,47881,3317,70313,4066,138846,5805,88823,5732,68047,3890,7142922,12429,98419,4399,18856,2608,10221,1565,11513,1488,54077,3177,349305,7500,1162051,7851,5438480,7129,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9291132,7227,4509339,8701,1068059,12395,31563,3793,271370,7540,303161,7725,168357,4657,88971,4185,105993,5363,51800,4126,46844,4399,166140,9609,26626,3113,33451,3439,28833,3673,12540,1854,15081,2232,18448,2493,15335,2787,15826,1930,3275140,10841,74798,5071,15781,2912,5029,1455,7936,1727,43013,3881,223639,7919,547305,6235,2357639,8053,4781793,8899,1129146,13947,26434,2847,262320,8950,287397,9135,162787,4124,93367,4472,121529,6706,84702,5595,90610,5428,193959,8196,26955,3010,30206,3339,29658,2909,15990,2213,20401,2276,25469,2932,21032,2684,24248,3279,3458688,14425,75078,5006,15756,2474,6634,1552,5213,1312,30235,3124,181756,7100,526221,7803,2617795,8075,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,655499,1392,329694,1972,77854,2746,2318,581,18632,1457,17560,1312,10932,624,8598,1000,11287,1543,5935,1209,2592,943,7399,1256,1000,476,1199,436,1331,626,654,389,253,178,1713,791,792,555,457,338,244441,2938,5240,1103,1267,407,957,383,513,133,3029,668,20168,1651,43456,1549,169811,1333,325805,1717,76206,2712,2383,889,17036,1477,15778,1289,10782,678,7182,704,13647,1589,5966,1651,3432,620,11477,1926,1262,477,2781,858,1263,515,736,403,1019,434,1866,652,1106,533,1444,1012,238122,2967,5630,939,1931,594,743,239,917,353,2015,593,13732,1511,36186,1720,176968,1485,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11136156,6385,5428130,6311,1249608,13001,41077,3014,310545,6067,333832,6852,210437,3241,106666,3530,124035,5291,70663,4099,52353,3895,255867,8014,31396,2895,53272,4116,48945,3396,24003,2114,22270,1849,34088,3285,23466,2612,18427,2324,3922655,12107,78142,4027,19556,2557,5615,1002,7873,1402,40082,2697,231919,5848,613977,5667,2925491,5161,5708026,6495,1272535,12883,38752,3565,287857,6824,313144,6638,196717,2945,100599,3861,143150,5424,99051,4503,93265,4586,299204,8042,28044,2774,59508,4069,51635,3530,27242,2014,27015,2249,42072,3492,30773,3062,32915,2796,4136287,10740,82237,4070,19299,2022,6970,1580,7479,1342,32349,2923,199098,5738,583978,5359,3204877,6357,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3635095,3670,1797510,3930,437217,6883,18066,1702,116041,3320,121868,4113,70019,2076,35433,2285,38565,2936,22281,2557,14944,1739,54846,4620,6169,1071,10286,1855,9748,1413,4923,935,4059,829,8423,1624,6333,1561,4905,1169,1305447,5117,30531,2406,6097,1098,2594,687,3104,658,19921,1909,93544,2939,232283,3690,917373,2933,1837585,4203,447607,6430,16694,1870,113026,4138,115218,4398,65293,2244,36956,2118,43697,3257,32234,2615,24489,2265,54853,3944,4564,855,8852,1482,9534,1496,5977,1028,4012,1074,7774,1465,7675,1460,6465,1184,1335125,6847,31759,2625,4438,1044,2485,777,1934,567,12725,1603,81570,3433,211648,3675,988566,3384,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3735547,4652,1844414,3575,418384,6046,10423,1750,98088,4503,113849,3996,65658,1916,34459,2563,42153,3496,31808,3167,21946,2378,63994,4197,10703,1719,14355,2031,8888,1609,6324,1264,3968,870,7349,1568,7010,1452,5397,1199,1362036,6233,31863,2880,7644,1419,1782,820,2467,835,16318,2014,81702,3736,229104,4317,991156,3382,1891133,4323,413653,6946,6603,1417,93798,3956,107508,4265,62422,1818,29635,2245,48027,3230,36012,3644,29648,2694,77182,4481,10873,1583,13978,2209,10857,1758,5973,1275,6142,1158,10212,1712,9035,1727,10112,1757,1400298,7951,31892,3411,6337,1365,1129,480,2294,751,12053,1644,73067,3461,217995,3937,1055531,4270,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12329010,5777,6004785,6277,1195943,12890,37155,3089,298149,6214,344860,7056,221827,3345,102548,3368,111684,5443,47130,3601,32590,2809,363039,9344,40078,2914,62400,3728,50545,3737,31659,2411,46254,2716,73057,4601,33262,2779,25784,2718,4445803,11366,79382,3665,21375,2348,7761,1452,8609,1323,45936,2756,263962,6837,688506,5076,3330272,4464,6324225,5340,1212730,9879,32086,2763,288140,6168,322348,6784,206328,2722,104302,3618,128563,5322,68619,4330,62344,3673,406101,8866,39474,2709,59848,4045,52601,3468,31110,2351,52616,2921,82151,3646,43552,3294,44749,3508,4705394,11459,78923,4271,19044,2009,6642,1317,6694,1100,36585,2896,220079,6441,655199,6337,3682228,5533,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019489,1801,491859,1702,102641,3007,3246,832,24935,1766,29175,2299,17540,1018,9568,1059,10189,1331,4089,1066,3899,947,34860,3229,3015,800,4969,1129,2377,712,2045,544,5676,902,10795,1926,4029,1544,1954,669,354358,3385,5516,1058,1459,667,270,197,973,621,2712,719,21316,1934,56665,1699,265447,1471,527630,1657,103802,3505,3002,797,22785,1955,26648,2083,15698,1052,9689,1258,12881,1763,6409,1376,6690,1256,36620,3351,2666,885,4374,1407,3783,1046,3446,761,6451,951,9010,1584,4031,960,2859,834,387208,3873,6188,1113,2212,860,206,179,733,468,3527,1034,18148,2079,54090,1646,302104,2024,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4509457,5878,2188304,5326,502596,7581,18195,2505,130300,5541,138228,4915,84218,2739,42711,2589,48062,3876,23794,3070,17088,2471,78428,5616,12291,1877,14854,2472,12150,2259,6974,1310,6872,1281,9795,1566,6596,1966,8896,1969,1607280,8331,35570,3408,6694,1850,1804,916,3232,1174,26345,3207,115704,5593,260232,5793,1157699,4736,2321153,4890,526041,8600,17863,2701,129393,5649,133839,6486,76887,2871,43043,3039,55114,3605,38031,3940,31871,2877,92397,5883,13016,2034,13924,2017,12341,2321,5440,1376,11434,1659,14865,2154,9674,2479,11703,2258,1702715,8291,36013,3641,5560,1633,1274,628,2180,689,17495,2496,95245,4086,252545,5929,1292403,5200,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,790983,1999,393582,2381,96702,3220,3608,774,23742,1596,25594,1727,14467,840,9836,1178,11875,1651,4772,1154,2808,749,11771,1854,1531,578,3539,1200,1432,469,1162,397,349,261,1481,591,1225,639,1052,514,285109,2952,7492,1229,1628,622,408,190,436,243,2251,632,17953,1817,46892,1719,208049,1521,397401,2442,97563,2940,3278,832,22915,1781,24681,1713,16335,876,8439,1188,11582,1498,5378,1229,4955,949,12986,1818,1384,650,2774,830,2106,793,444,217,1561,683,2446,681,895,402,1376,494,286852,2895,8156,1422,1204,429,131,113,303,151,3453,908,13419,1359,45250,1564,214936,1516,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6174799,6530,3000895,6516,652163,9101,19907,2393,169459,5869,194775,5375,111775,2927,46789,2819,56743,3932,30716,3519,21999,2296,124889,6241,13175,1997,21728,2468,25175,3271,15719,2038,15016,1593,14323,2016,10304,1832,9449,2015,2223843,8441,52437,3908,9593,1757,4494,1353,3930,1274,30145,3027,149210,5443,368543,5104,1605491,5753,3173904,5876,675384,10905,18494,2283,170810,5571,179794,5617,105777,3178,48442,3310,72963,4845,42313,3690,36791,3360,142218,7029,15886,1951,21881,2837,24162,3191,14227,1691,14498,1694,21953,2723,15509,2244,14102,1635,2356302,8905,51335,3465,9801,2013,3578,1242,3988,1730,21615,2840,126810,5373,364578,5348,1774597,4996,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24543360,13557,12164907,12220,3250910,19728,106307,5469,892130,15513,899388,13870,522989,6330,253807,6798,299488,9855,172388,8770,104413,5894,378139,12648,68304,4174,75942,6015,52741,3997,33235,2883,24737,2602,46822,5021,39587,3324,36771,3430,8535858,21741,247567,9521,46691,4424,14601,2323,22332,3087,125686,5606,613542,10294,1640385,11049,5825054,9002,12378453,11510,3272690,20837,100826,5647,846501,13671,864169,12146,495600,5606,239579,6633,332924,10587,226402,7497,166689,7007,418316,14284,66460,5032,80345,5703,57232,5061,28728,2825,32836,3167,58056,4649,46327,4086,48332,3716,8687447,21369,232562,8013,39554,4173,13522,2367,18635,2923,92053,5116,523078,10121,1546310,10668,6221733,10055,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666272,4088,1340404,3847,412417,6746,11702,1991,116275,4358,109281,4224,60904,1364,24221,1982,39845,3026,36773,3102,13416,1880,66063,5019,11877,1825,10985,1863,6378,1588,3706,909,3247,931,14108,1573,9954,1627,5808,1586,861924,6340,33814,3059,6934,1158,1770,794,2451,709,17396,1937,66552,3293,177320,3760,555687,3286,1325868,3990,382884,6035,9533,1473,102396,4170,112342,4312,57582,2086,25011,1910,35295,2970,22238,2573,18487,2587,65001,3919,10781,1529,9573,1602,6351,1597,2877,1256,9665,1475,13268,1862,7431,1608,5055,1166,877983,6142,33641,2848,5500,1166,1928,743,1548,609,13216,1873,65651,3142,188162,3487,568337,2997,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,607819,1024,298789,1241,60055,2340,1611,424,13769,1076,18278,1218,10525,656,5741,681,5983,1202,2372,768,1776,527,15033,1700,1377,517,1816,581,1708,541,1096,428,2925,644,3684,766,1387,574,1040,415,223701,2046,2934,635,1037,518,204,155,413,211,2028,511,13355,1228,31228,1068,172502,1092,309030,1184,65317,2283,2182,527,14197,1187,16577,1155,10715,620,5520,790,8314,1172,4190,1174,3622,742,15506,1622,946,396,1364,483,1454,404,1144,408,2468,541,3925,753,2038,737,2167,583,228207,2536,3111,586,497,264,168,155,186,173,2289,527,9626,1151,29149,1231,183181,1249,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7796985,5949,3824919,8175,887224,11683,25071,2631,209569,7680,239047,7347,148128,3557,75747,4136,90995,4289,56700,4987,41967,3733,174603,7831,26832,2988,33371,3334,27613,2754,11521,1629,11968,1704,22831,2724,22125,3273,18342,2244,2763092,11666,53595,4051,13939,2287,4846,1438,4927,1475,33896,3115,185961,5677,476747,7322,1989181,5780,3972066,7479,897943,11002,22656,2480,215303,7031,217349,6856,132602,3400,77994,4106,109167,4592,66159,5334,56713,4105,196480,7428,28052,2593,32795,3202,22495,2318,11924,1756,16653,2224,29731,3217,26199,2966,28631,2769,2877643,10264,52591,3467,10195,1978,4888,1407,4165,1082,24484,2690,145240,4719,454966,6473,2181114,6917,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6570125,5160,3272553,5680,732591,9136,18241,2166,178913,5597,203068,5625,122468,2596,56796,2422,72767,4444,45741,4511,34597,2986,115858,6368,20614,1863,27723,3084,18388,2240,9271,1732,6807,1402,12588,2115,10069,1737,10398,1626,2424104,9768,52022,3425,15059,2181,3331,871,4622,1235,29159,2329,165743,4894,438626,6095,1715542,4698,3297572,5008,733610,9241,16246,2427,171145,5156,197106,5813,118019,2694,58643,2782,73584,3684,49296,4179,49571,4098,128403,6440,22020,1937,24008,2286,19376,2256,7599,1215,9366,1610,17381,3580,14942,2265,13711,1944,2435559,10510,50291,3580,12877,2201,2954,848,4968,1399,22778,2333,140758,5348,400998,5099,1799935,5370,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1796185,3114,883940,3361,184963,4782,6066,1014,47652,2779,51004,3037,30811,1220,16024,1293,17398,2011,9343,1483,6665,1499,25630,3087,3612,1023,4389,1121,3962,1291,1916,538,2083,720,4448,1047,2414,713,2806,1078,673347,4833,13979,1658,2554,928,811,414,2055,604,8125,1331,41618,2978,97671,2621,506534,3017,912245,3066,187429,4602,5337,1346,44207,2649,49118,2858,30256,1525,14796,1342,21778,2140,13017,1879,8920,1563,22182,2411,1883,653,4134,851,3693,1057,1551,629,2590,670,3687,819,1825,648,2819,867,702634,4320,14092,1847,2850,915,784,399,936,428,8755,1569,33033,2260,93635,2280,548549,2567,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5511248,3869,2732642,4294,622361,7420,21461,2045,150243,4378,165908,4678,103499,2221,55314,2595,65413,3532,34717,3327,25806,2589,115405,5395,11404,1689,27550,2484,25739,2490,10592,1372,8298,1416,12053,1648,10200,1356,9569,1448,1994876,7932,43810,2768,6857,1176,3407,831,4975,941,21407,2308,121857,4001,327623,4013,1464940,4132,2778606,4668,632807,8186,20463,2219,141130,4523,156037,4894,99735,1972,57927,2310,74612,3868,43836,2930,39067,2922,136007,5129,10986,1450,29837,2423,26250,2457,9137,1150,9478,1220,20670,2097,13282,1634,16367,1943,2009792,6870,40557,2807,7695,1221,3357,885,3252,765,16089,1826,92876,4046,301556,4110,1544410,4149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,545629,1588,277911,2064,65051,2280,2360,630,15333,1584,19968,1494,9786,1078,6748,1218,5662,1197,3213,748,1981,686,6781,1405,1365,605,1381,515,1175,517,353,222,652,347,409,335,672,478,774,508,206079,2471,4707,892,729,379,272,204,395,280,2366,803,15419,1489,37528,1273,144663,1741,267718,1825,66445,2470,2004,665,15745,1918,16406,1611,10175,716,5511,1131,7213,972,3995,1002,5396,1065,7600,1362,1368,431,1370,483,1138,637,751,349,276,263,449,354,1145,589,1103,410,193673,2579,4689,846,972,471,66,68,54,75,1701,632,11053,1205,32765,1531,142373,1871,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3579292,3943,1707485,4039,321351,6897,17504,1972,85289,4496,104045,4428,60796,2515,21339,2116,20517,2183,7847,1412,4014,887,159780,7540,8217,1571,27736,3127,30386,2888,16276,1778,18522,1763,31595,2804,17993,2371,9055,1825,1226354,6151,20573,2112,2596,925,2446,792,6296,1231,18202,2288,84753,3580,201290,3322,890198,2250,1871807,3604,327829,6352,17175,1859,80204,3980,98047,4144,60992,2626,26248,2773,28398,2345,9522,1374,7243,1377,182852,6948,8398,1623,28682,2350,28817,2976,17137,2131,20998,2212,39556,3298,23285,2236,15979,2170,1361126,5729,17527,2145,3273,1052,1731,591,4954,1121,12884,1761,63668,3210,211680,2855,1045409,3358,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
