GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002EA,C08012_002MA,C08012_003EA,C08012_003MA,C08012_004EA,C08012_004MA,C08012_005MA,C08012_005EA,C08012_006EA,C08012_006MA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009EA,C08012_009MA,C08012_010MA,C08012_010EA,C08012_011EA,C08012_011MA,C08012_012MA,C08012_012EA,C08012_013EA,C08012_013MA,C08012_014EA,C08012_014MA,C08012_015MA,C08012_015EA,C08012_016EA,C08012_016MA,C08012_017EA,C08012_017MA,C08012_018MA,C08012_018EA,C08012_019EA,C08012_019MA,C08012_020MA,C08012_020EA,C08012_021EA,C08012_021MA,C08012_022EA,C08012_022MA,C08012_023MA,C08012_023EA,C08012_024EA,C08012_024MA,C08012_025EA,C08012_025MA,C08012_026MA,C08012_026EA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029EA,C08012_029MA,C08012_030EA,C08012_030MA,state
0400000US42,5507797,23243,772743,11825,776198,14519,836967,15774,808004,13090,330461,8320,685293,11583,387478,9568,449122,10261,461531,10197,2851004,14091,372812,7448,367778,8308,412537,9617,409009,8970,168073,5604,369330,8900,211751,6014,253183,6718,286531,7912,2656793,15711,399931,8951,408420,10192,424430,9952,398995,9018,162388,5575,315963,7043,175727,6730,195939,7045,175000,5549,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482514,7313,68443,4363,79610,4536,81620,4360,75395,4424,32787,3017,58616,4021,28402,2957,29139,2916,28502,2516,246765,4722,32746,2677,36947,3086,40664,2915,38399,3049,16412,2074,29906,2399,15140,2007,17802,2125,18749,2139,235749,5455,35697,3239,42663,3098,40956,3065,36996,3288,16375,2034,28710,2872,13262,2088,11337,1506,9753,1477,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1883929,18245,242584,9109,290540,10020,322570,11295,310622,10601,118271,7490,259112,9709,114715,8020,126692,6675,98823,5139,980931,11563,121496,7355,139487,6449,155520,7161,159954,6766,61114,5813,141657,7408,61136,6005,75909,4977,64658,4871,902998,11388,121088,5969,151053,6975,167050,7947,150668,7568,57157,4573,117455,5766,53579,4465,50783,4395,34165,3176,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,387330,5832,115508,4110,82503,4311,68421,3240,47025,3070,17531,2527,22679,2059,8822,1241,10905,1539,13936,1902,201538,4075,60511,3141,42940,3203,34831,2729,23578,2194,8204,1571,12728,1409,4693,731,5569,1092,8484,1412,185792,4121,54997,2564,39563,3004,33590,2544,23447,2075,9327,1728,9951,1390,4129,876,5336,820,5452,980,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2648625,19175,330750,11612,382116,10498,434219,12940,429368,11444,185443,8817,377643,11410,164100,7842,194867,9155,150119,6911,1379443,12953,159492,8009,185832,7295,219376,8724,217671,7548,97568,6815,204017,8315,94064,5912,108179,5835,93244,5762,1269182,14037,171258,7611,196284,7653,214843,8508,211697,8338,87875,4699,173626,6905,70036,4692,86688,6123,56875,4043,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10861523,47226,1446596,24829,1539975,18425,1724850,27926,1649180,26583,625308,14951,1645520,25463,659503,16588,814099,18969,756492,16873,5951889,28742,704404,16816,770844,14575,894149,18762,888678,17795,349143,11497,964373,22016,385553,12481,490145,14041,504600,13965,4909634,28939,742192,15424,769131,15310,830701,16761,760502,18087,276165,10568,681147,14427,273950,11627,323954,11807,251892,9064,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1188517,10999,204993,7450,198255,7573,218287,7549,186137,7419,69987,4785,141749,6537,54524,4597,59843,4642,54742,4156,671771,8341,100319,4705,106122,5413,117858,5410,110619,5786,38995,3288,86320,4453,32318,3363,39093,3365,40127,3548,516746,7398,104674,5274,92133,4588,100429,4757,75518,4475,30992,3295,55429,4105,22206,2532,20750,2656,14615,1905,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,297743,4833,64113,3555,46149,2854,44383,2892,40307,2444,19500,1770,31361,2444,17286,1747,20244,1863,14400,1461,152317,2972,32994,2467,24237,2045,20220,1752,20564,1865,8493,920,16745,1581,8722,1193,11527,1423,8815,1047,145426,3384,31119,2383,21912,1608,24163,2118,19743,1565,11007,1308,14616,1521,8564,1220,8717,1149,5585,806,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3706328,20688,378663,11292,480796,10544,582283,12390,539061,13109,229572,9836,528842,13177,258798,9655,336226,10959,372087,10484,1960031,13139,192993,7696,233328,7169,287678,8511,269448,8841,117868,6402,289639,9460,143493,7268,191974,8838,233610,8545,1746297,14844,185670,6775,247468,8084,294605,9040,269613,9239,111704,6195,239203,9166,115305,6123,144252,6862,138477,5469,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2927279,16752,386006,9603,404400,12246,464551,11464,429987,12758,184324,5991,407605,9788,202332,7570,222395,8135,225679,7886,1588122,11692,184243,7324,203930,9099,241402,8568,231258,8219,106812,5062,229486,8700,116671,5946,132138,6339,142182,6458,1339157,11116,201763,6666,200470,7282,223149,6518,198729,7045,77512,3904,178119,5815,85661,4377,90257,5187,83497,5025,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,707431,8782,116008,5059,105414,5367,116588,4869,98780,4713,36331,3244,76243,4446,39507,3281,52686,3574,65874,3981,372458,6478,55094,3589,45859,3222,58884,3563,49454,2924,19276,2327,41018,3037,22434,2485,32202,2740,48237,3214,334973,6837,60914,3897,59555,3860,57704,2820,49326,3563,17055,1990,35225,3078,17073,1929,20484,2210,17637,2248,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2651803,13630,476577,11024,457663,8802,428760,8333,394385,8732,176410,6424,289915,7860,149397,5326,150334,5679,128362,5118,1371064,10093,234313,7825,221506,7195,215239,5681,203027,5615,88290,4646,157303,5027,79904,3390,87944,4454,83538,4009,1280739,10238,242264,7221,236157,5450,213521,5687,191358,5963,88120,3915,132612,5251,69493,3878,62390,3352,44824,2944,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,274214,4999,88303,4500,65905,4202,44929,3537,22642,2245,5564,1028,15317,2210,6891,1205,8434,1540,16229,2199,148293,3530,43512,3193,33730,2969,23408,2420,11946,1832,2988,741,9528,1667,4537,994,5998,1239,12646,1821,125921,3513,44791,2873,32175,2499,21521,2368,10696,1511,2576,643,5789,1194,2354,623,2436,718,3583,867,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1033736,10901,98665,5367,115201,5255,161330,6472,131743,6082,44998,3771,179838,5666,71448,4128,86483,4958,144030,6779,542570,8389,56081,3940,57588,3968,82439,4663,69728,4223,21954,2663,93195,4464,38122,2991,46679,3682,76784,4712,491166,7752,42584,3379,57613,3391,78891,4813,62015,4334,23044,2464,86643,3729,33326,2574,39804,3234,67246,4252,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
