GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002MA,C25122_002EA,C25122_003MA,C25122_003EA,C25122_004EA,C25122_004MA,C25122_005EA,C25122_005MA,C25122_006EA,C25122_006MA,C25122_007MA,C25122_007EA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010EA,C25122_010MA,C25122_011MA,C25122_011EA,C25122_012MA,C25122_012EA,C25122_013MA,C25122_013EA,C25122_014MA,C25122_014EA,C25122_015EA,C25122_015MA,C25122_016MA,C25122_016EA,C25122_017MA,C25122_017EA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023MA,C25122_023EA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027MA,C25122_027EA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030EA,C25122_030MA,C25122_031MA,C25122_031EA,state
0400000US42,1506310,15295,247757,7126,84995,4467,111180,5274,36500,3121,15082,1944,313372,8313,90521,4434,155468,6222,44595,3520,22788,2396,331184,10255,43534,3189,200715,7399,65582,4288,21353,1924,227478,7457,17586,2137,135929,5254,62204,4705,11759,1625,216101,7272,10266,1486,109091,5180,85106,5286,11638,1560,170418,6047,5359,1452,51538,3188,102211,4495,11310,1622,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,162505,5344,25941,2669,10626,1608,10596,1871,3839,912,880,563,32246,2868,10676,1656,13791,2091,6645,1453,1134,602,31989,3168,3173,675,17671,2231,10291,1888,854,417,23326,2652,1005,521,11834,2106,9701,1658,786,436,25035,2488,381,261,11880,1810,11718,1525,1056,637,23968,2613,436,269,6179,1277,16659,2446,694,424,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,545360,11328,105328,5650,33403,2876,45010,4119,7976,1789,18939,2924,114044,6894,26047,2771,62680,5125,11614,2139,13703,2077,128232,6620,15489,2326,81290,4694,20837,3196,10616,1827,80040,5909,5089,1154,52140,4695,17496,3089,5315,1365,70108,4625,3788,1074,37936,3767,23674,3129,4710,1274,47608,4128,1139,618,16709,2336,26579,3842,3181,1282,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,101833,4336,13352,1576,7149,1130,4358,979,524,317,1321,434,22252,2366,11340,1815,8776,1493,806,428,1330,406,27699,2221,7028,1242,15410,2038,3254,916,2007,523,13416,1535,2916,754,7615,1283,1345,569,1540,435,15157,1765,2224,566,8438,1377,2442,798,2053,540,9957,1776,1667,689,4466,1210,2655,1024,1169,389,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,807352,12867,158733,6330,56536,3645,68079,4816,13226,1823,20892,2439,170833,6873,47945,3762,95231,5111,11859,2064,15798,2328,199255,8596,24775,2441,135371,6981,23957,3283,15152,2104,117645,5732,7991,1615,78791,5376,23697,2976,7166,1516,94240,5503,5153,1291,52879,3890,29643,2918,6565,1587,66646,5502,2065,871,23171,3136,37499,4690,3911,882,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3282070,27556,464841,11443,129502,6410,236358,9909,63013,4242,35968,3825,568794,14433,120973,6118,346841,10664,63309,5604,37671,3234,751438,15691,64658,4512,509222,13943,138455,8283,39103,3386,527848,15031,24989,3176,330625,10979,147583,7048,24651,3358,507042,15269,15580,2682,257280,10751,209277,9246,24905,3153,462107,11584,7793,1646,138112,7057,297674,9929,18528,2267,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,270754,7097,36297,2907,9185,1248,19565,2317,4797,1416,2750,934,47039,3495,9343,1681,27473,2532,7267,1448,2956,752,65790,5168,6474,1288,42301,3736,13560,2111,3455,1006,44396,3617,2339,655,26983,3158,14086,2000,988,442,45929,3990,1797,558,23406,3229,19356,2472,1370,666,31303,2883,962,528,10133,1908,18631,2391,1577,553,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73906,2835,9408,1293,2360,746,4516,972,1791,559,741,304,15369,1817,4668,960,7196,1195,2559,732,946,368,16357,1703,1329,525,10013,1304,4079,957,936,382,12641,1701,648,484,7056,1251,4174,875,763,349,11946,1673,239,216,5120,1182,5607,1063,980,331,8185,1408,186,165,2352,665,4969,1086,678,370,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,977055,13943,120736,5545,41432,3053,41936,3374,26599,2701,10769,1681,137931,5429,29695,2728,63666,3926,33008,3171,11562,1410,181605,6654,16212,2061,92040,5414,61954,3917,11399,1954,147315,7149,6247,1433,56288,4275,77853,5597,6927,1192,168788,7771,3793,1048,43448,4454,113729,6571,7818,1526,220680,8658,2934,849,25741,2739,186402,8028,5603,1128,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,978909,14209,120880,6482,38361,3261,50637,4899,25276,2975,6606,1420,155316,6476,33748,2567,86232,4621,28388,3158,6948,1415,202271,8038,14820,2209,123778,6094,56734,4231,6939,1320,160758,7456,4074,982,84492,6245,66145,5122,6047,1141,170049,6771,4151,1074,61325,4660,98760,4846,5813,1225,169635,6781,1166,393,31149,3540,132068,6261,5252,1183,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204016,5469,47819,3174,19896,1848,16051,2137,2113,697,9759,1448,47783,3314,16215,2002,20822,2352,1206,638,9540,1583,42605,3043,9020,1445,23834,2251,2079,786,7672,1433,24024,2301,4218,773,14538,1883,1901,590,3367,944,22683,2582,2394,752,13592,2011,3001,962,3696,965,19102,2088,2272,830,9566,1624,5440,1271,1824,629,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,731444,10367,105421,4902,30768,2250,54885,3810,13597,2221,6171,1204,150876,5510,42048,2634,86636,4418,15359,1922,6833,1001,180035,5766,23087,2063,123434,5137,26016,2588,7498,1063,118103,4329,7453,1041,85579,4354,21392,2412,3679,646,109815,5147,5057,1069,72025,4017,28496,2759,4237,884,67194,4425,2202,804,30910,2904,30257,2846,3825,770,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,65316,3158,5717,1183,2717,666,2077,715,366,339,557,315,10629,1791,3456,1087,4660,1199,1121,750,1392,558,15663,1974,3069,989,9545,1538,2136,813,913,390,11095,1723,984,526,6678,1332,2289,857,1144,496,9966,1588,426,291,5403,1148,3571,1130,566,262,12246,1785,657,528,4429,1097,6125,1290,1035,399,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,379410,8608,184489,5713,79602,3661,25217,2195,2180,749,77490,4402,88322,4692,36502,2740,18620,2136,833,404,32367,2945,64159,3934,17161,1896,22027,2539,3018,1042,21953,2386,23714,2380,4811,1076,9610,1317,2312,790,6981,1294,13537,1907,1198,514,5662,1171,2927,965,3750,908,5189,1044,336,242,1514,568,2582,890,757,318,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
