GEO_ID,B27010_001E,B27010_001M,B27010_002E,B27010_002M,B27010_003E,B27010_003M,B27010_004E,B27010_004M,B27010_005E,B27010_005M,B27010_006E,B27010_006M,B27010_007E,B27010_007M,B27010_008E,B27010_008M,B27010_009E,B27010_009M,B27010_010E,B27010_010M,B27010_011E,B27010_011M,B27010_012E,B27010_012M,B27010_013E,B27010_013M,B27010_014E,B27010_014M,B27010_015E,B27010_015M,B27010_016E,B27010_016M,B27010_017E,B27010_017M,B27010_018E,B27010_018M,B27010_019E,B27010_019M,B27010_020E,B27010_020M,B27010_021E,B27010_021M,B27010_022E,B27010_022M,B27010_023E,B27010_023M,B27010_024E,B27010_024M,B27010_025E,B27010_025M,B27010_026E,B27010_026M,B27010_027E,B27010_027M,B27010_028E,B27010_028M,B27010_029E,B27010_029M,B27010_030E,B27010_030M,B27010_031E,B27010_031M,B27010_032E,B27010_032M,B27010_033E,B27010_033M,B27010_034E,B27010_034M,B27010_035E,B27010_035M,B27010_036E,B27010_036M,B27010_037E,B27010_037M,B27010_038E,B27010_038M,B27010_039E,B27010_039M,B27010_040E,B27010_040M,B27010_041E,B27010_041M,B27010_042E,B27010_042M,B27010_043E,B27010_043M,B27010_044E,B27010_044M,B27010_045E,B27010_045M,B27010_046E,B27010_046M,B27010_047E,B27010_047M,B27010_048E,B27010_048M,B27010_049E,B27010_049M,B27010_050E,B27010_050M,B27010_051E,B27010_051M,B27010_052E,B27010_052M,B27010_053E,B27010_053M,B27010_054E,B27010_054M,B27010_055E,B27010_055M,B27010_056E,B27010_056M,B27010_057E,B27010_057M,B27010_058E,B27010_058M,B27010_059E,B27010_059M,B27010_060E,B27010_060M,B27010_061E,B27010_061M,B27010_062E,B27010_062M,B27010_063E,B27010_063M,B27010_064E,B27010_064M,B27010_065E,B27010_065M,B27010_066E,B27010_066M,NAME,B27010_001MA,B27010_001EA,B27010_002EA,B27010_002MA,B27010_003EA,B27010_003MA,B27010_004EA,B27010_004MA,B27010_005EA,B27010_005MA,B27010_006MA,B27010_006EA,B27010_007MA,B27010_007EA,B27010_008MA,B27010_008EA,B27010_009EA,B27010_009MA,B27010_010MA,B27010_010EA,B27010_011EA,B27010_011MA,B27010_012EA,B27010_012MA,B27010_013MA,B27010_013EA,B27010_014MA,B27010_014EA,B27010_015MA,B27010_015EA,B27010_016EA,B27010_016MA,B27010_017EA,B27010_017MA,B27010_018MA,B27010_018EA,B27010_019MA,B27010_019EA,B27010_020EA,B27010_020MA,B27010_021EA,B27010_021MA,B27010_022EA,B27010_022MA,B27010_023MA,B27010_023EA,B27010_024MA,B27010_024EA,B27010_025MA,B27010_025EA,B27010_026EA,B27010_026MA,B27010_027EA,B27010_027MA,B27010_028EA,B27010_028MA,B27010_029MA,B27010_029EA,B27010_030MA,B27010_030EA,B27010_031EA,B27010_031MA,B27010_032EA,B27010_032MA,B27010_033EA,B27010_033MA,B27010_034MA,B27010_034EA,B27010_035MA,B27010_035EA,B27010_036EA,B27010_036MA,B27010_037EA,B27010_037MA,B27010_038EA,B27010_038MA,B27010_039EA,B27010_039MA,B27010_040MA,B27010_040EA,B27010_041MA,B27010_041EA,B27010_042EA,B27010_042MA,B27010_043EA,B27010_043MA,B27010_044EA,B27010_044MA,B27010_045EA,B27010_045MA,B27010_046EA,B27010_046MA,B27010_047EA,B27010_047MA,B27010_048EA,B27010_048MA,B27010_049EA,B27010_049MA,B27010_050EA,B27010_050MA,B27010_051MA,B27010_051EA,B27010_052MA,B27010_052EA,B27010_053EA,B27010_053MA,B27010_054EA,B27010_054MA,B27010_055EA,B27010_055MA,B27010_056MA,B27010_056EA,B27010_057EA,B27010_057MA,B27010_058EA,B27010_058MA,B27010_059EA,B27010_059MA,B27010_060EA,B27010_060MA,B27010_061MA,B27010_061EA,B27010_062MA,B27010_062EA,B27010_063EA,B27010_063MA,B27010_064EA,B27010_064MA,B27010_065MA,B27010_065EA,B27010_066MA,B27010_066EA,state
0400000US32,2686989,2047,662359,879,514073,10988,333199,14279,28187,4947,1646,877,140524,11290,10468,2722,49,80,40882,5729,10638,3348,343,229,765,680,4075,1950,0,234,25061,4172,107404,9427,617816,3187,365721,9625,288127,10685,28808,4829,1503,769,35890,4815,9340,2670,2053,985,27896,3906,11508,2919,432,463,1827,784,3416,1094,342,415,10371,1979,224199,9371,1070650,3835,726601,11532,585705,11560,59219,6550,18041,2684,37333,4277,15821,3037,10482,1925,94673,6730,25703,3584,4935,1245,1163,541,11974,2120,11106,2951,2625,1069,37167,4036,249376,10285,336164,1524,110660,5904,8165,1858,1222,1005,100037,5665,949,1000,287,243,217689,6844,366,316,67483,5296,42496,3662,21558,2899,26,50,12659,2015,73101,4466,7815,2758,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,279210,879,256985,3114,174876,5162,10373,2172,294,312,68541,4486,2804,1034,97,116,12033,2030,2309,883,134,134,18,33,1018,601,87,107,8467,1599,10192,2065,267409,2054,202684,4136,170475,5154,14449,1794,1221,535,14154,2077,2004,1079,381,288,12693,2115,5398,1729,220,201,2041,743,868,422,322,189,3844,1111,52032,3867,580325,1949,462391,5833,400718,7396,28547,2498,9827,1518,14795,2197,5114,1513,3390,1012,44019,3377,11536,1842,3367,731,2156,665,10836,1701,2401,573,1464,653,12259,1697,73915,3738,176924,920,42224,2674,4209,913,522,354,37439,2485,0,184,54,74,133917,2953,0,184,41642,3368,38381,2698,8619,1510,13,23,4265,985,40997,3083,783,477,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,2038167,1141,1834260,10714,1222919,15901,79029,6095,7408,2593,516257,12910,8647,1794,0,198,98742,7898,42024,4917,193,188,4104,1366,3361,1106,96,125,48964,5658,105165,7290,1865827,3677,1330373,13105,1047727,13746,97258,5358,4752,1057,169609,7955,8614,1644,2413,1033,78220,5147,42673,4278,838,410,6257,1219,2083,712,421,307,25948,2469,457234,12302,3641111,3033,2827206,15531,2405128,16987,180667,6954,44350,3610,182526,6925,8167,1504,6368,1213,255923,8068,109897,6831,22712,2024,6815,1345,45210,3204,5555,1081,3227,904,62507,3635,557982,13875,1167877,1792,327999,8711,30916,2763,4727,1082,292069,8468,229,286,58,72,821155,8876,957,431,295973,7509,204501,7353,91278,4831,318,387,10940,1330,217188,6679,18723,2514,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,516787,1748,439840,6098,157170,8955,15910,2868,656,349,255439,8388,10435,2679,230,266,29478,3650,5035,1699,69,112,1202,849,4402,1337,103,141,18667,2999,47469,4910,467949,3601,272949,7370,172951,7152,20988,2673,375,291,69128,4850,8164,1751,1343,520,25921,3006,6441,1438,536,479,3823,1183,3756,1147,479,465,10886,2229,169079,6757,784300,3402,518041,7260,372720,8789,48522,4245,12180,1894,61237,4538,13051,2337,10331,1981,81269,5423,17613,2583,3994,925,2319,623,16061,2209,6609,1556,3990,1120,30683,2899,184990,7598,278206,1510,83831,3543,3760,776,833,500,78634,3698,45,73,559,422,189729,3917,207,177,55825,3683,38612,3058,27377,2454,178,199,8646,1467,58884,3657,4646,1122,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,4270110,2678,3772958,15766,2086399,20782,187819,9743,6049,1959,1472599,21843,19963,2358,129,124,316318,13197,100942,8481,1516,757,11992,2327,7249,1853,410,341,194209,10439,180834,8405,4626761,4874,3392701,20141,2310139,21652,265470,9276,10474,1884,782242,15850,17714,2645,6662,1302,253783,9734,119868,8114,2150,733,22285,2708,4613,944,1347,633,103520,5383,980277,19131,7747813,4954,6062969,18253,4637578,24692,362650,11071,102720,5263,918251,15164,18194,2422,23576,2300,682135,13934,229549,9986,49990,3143,19194,1909,136731,6334,12797,2088,14093,1823,219781,7830,1002709,18432,2563735,2965,702363,13237,64605,4774,8711,1685,628116,12470,84,100,847,490,1829843,13596,3511,992,644905,9959,360653,9049,343560,9769,377,226,34847,2768,441990,9033,31529,3580,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,2286872,4064,1985333,14495,922329,19869,124134,8628,4572,1595,844367,20938,88952,5536,979,855,126967,9203,38249,4542,66,88,3318,979,18140,3300,301,257,66893,7025,174572,12475,2114917,8168,1380485,15238,937886,15522,158871,8567,4578,1225,212213,10117,60406,4839,6531,1908,114457,7024,45895,4627,713,478,11866,2133,13739,2202,806,485,41438,4186,619975,13747,3824571,7753,2696174,16597,2074415,18966,267883,11293,90397,6406,177778,7541,56788,4103,28913,3389,383158,11876,106670,6518,25708,2704,12072,1620,72525,5268,31446,3370,12296,2079,122441,6004,745239,16041,1234658,3484,318488,8946,11070,1849,2205,899,304146,8841,539,476,528,407,911049,10232,827,495,228747,8568,255651,8764,95498,5551,112,151,25014,2589,305200,8754,5121,1421,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,150853,1028,128956,2710,85218,3502,11646,1909,0,143,28039,3159,4040,1204,13,23,12282,1926,3483,1291,77,134,0,143,1791,782,0,143,6931,1417,9615,1860,171815,1862,133145,3297,99462,3470,17612,2477,272,184,12048,1912,3527,979,224,157,9994,2038,5088,1437,45,69,329,232,1337,678,90,151,3105,977,28676,2786,254350,1534,201866,3276,159496,3955,28995,2291,2628,665,6267,1254,2647,724,1833,481,25457,1984,9242,1609,1095,387,1159,462,2988,793,1852,677,353,276,8768,1153,27027,2354,92407,519,18944,1734,1522,736,345,250,16993,1582,0,143,84,142,73333,1726,20,24,10440,1379,35592,1998,3246,619,17,27,1649,450,22369,1693,130,100,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,2688340,2485,2346331,12923,1404017,18101,99425,7592,5603,1634,818518,16700,18681,3359,87,98,184807,9356,43032,5395,651,380,8464,2119,8434,1952,192,217,124034,7550,157202,10003,2476256,4518,1836074,12041,1334476,13722,145328,6941,9967,1949,325390,9391,15587,2426,5326,1213,126354,6473,52715,4776,1735,677,16894,2254,5642,1416,1439,575,47929,3356,513828,10476,4624830,5058,3575873,15462,2919008,17986,239896,7912,84277,4991,270904,9146,20845,2430,40943,3240,373507,8445,111503,5183,33240,2333,12896,1528,77141,3906,15073,2153,12946,1506,110708,4725,675450,14261,1579676,2823,419576,7443,26658,2479,3718,866,388120,7180,0,187,1080,574,1152149,7496,905,507,418634,8304,288643,6537,78993,4248,0,187,28781,1840,336193,6489,7951,1465,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,933893,1167,778899,6878,368112,9819,41452,3655,3247,1172,343886,10270,21549,3105,653,625,55610,3852,11098,1786,666,437,1835,522,5368,1509,303,191,36340,3934,99384,6064,865380,3306,535897,8302,393919,9469,48012,3546,3307,884,72775,3604,14412,2090,3472,871,45918,3677,16419,1996,687,480,4631,1239,5035,1380,172,179,18974,1954,283565,8660,1412356,3720,954692,9246,752991,10684,77915,4106,31170,2403,53129,3071,22645,2381,16842,1662,149966,6157,39143,3065,11854,1892,5299,927,24714,2249,11343,1672,8101,1461,49512,3311,307698,8515,498739,1794,131914,4314,6324,989,1033,392,123971,3912,0,163,586,373,363927,4561,268,233,93205,3778,103883,4177,32664,2404,0,163,15439,1488,118468,4219,2898,670,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,861059,1957,751674,8222,397193,10926,54343,5422,1075,591,291891,10915,6649,1759,523,567,46498,4617,8211,1561,330,419,1972,824,2056,1093,162,126,33767,3856,62887,6415,882704,4335,578148,9572,415513,10123,67146,4817,1203,699,86810,5089,5292,1092,2184,832,47576,4384,19504,2756,52,82,5709,1409,2179,885,955,611,19177,2937,256980,8732,1545676,4655,1136104,10202,875186,11441,123945,6299,20487,2676,91707,5253,7813,1726,16966,2465,129533,6316,31991,3040,7205,1350,7518,1569,23194,2664,4279,1182,5608,1131,49738,3954,280039,8688,543201,2119,133925,5346,7074,1323,1483,724,124562,4971,0,203,806,400,406805,5523,297,226,97216,4684,141351,5545,27430,2424,0,203,14811,1887,125700,5364,2471,777,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,2754741,2001,2411549,11081,1452894,20703,130603,7486,5875,2087,805504,17963,16022,2882,651,757,193965,9087,33305,3560,1048,371,5408,1305,7526,2371,269,240,146409,8264,149227,7733,2748119,4635,2091467,13107,1557603,16874,188529,6803,8020,1771,318540,9803,13521,2267,5254,1355,146205,6867,55166,4657,1119,385,17302,2024,6091,1267,1071,515,65456,4111,510447,12530,5135247,6082,4085169,15482,3303021,18891,329480,9804,74531,4230,331202,9475,23063,2775,23872,2412,456069,10206,115443,6789,32753,2493,24718,2161,99586,4851,16749,2196,11015,1745,155805,5437,594009,12837,1901650,3154,433331,8030,31292,3029,4624,940,396700,8156,122,114,593,348,1457454,8875,883,347,392056,9068,507396,8364,107417,4913,250,266,28874,2244,420578,8678,10865,1938,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,218624,513,193739,3676,121424,5903,7815,1561,637,591,61742,5192,2084,748,37,63,16213,3111,1490,762,103,130,315,281,1115,1018,0,207,13190,2898,8672,1817,245285,1502,182267,4296,134410,4712,20535,2611,1139,585,24934,3236,861,457,388,341,13362,2011,5379,1395,0,207,899,438,977,293,0,207,6107,1432,49656,4102,425149,1653,325910,5674,268587,5986,20936,2199,6235,1129,25501,2548,3119,884,1532,697,46205,3513,10470,1638,3235,1052,1276,547,10738,1654,2630,906,765,427,17091,2092,53034,4446,146059,826,36326,2527,2443,553,363,251,33445,2521,0,207,75,121,109261,2411,0,207,26256,2181,31064,2330,12731,1841,0,207,4041,1007,35169,2472,472,346,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,1079476,3013,929409,10277,453305,13935,46415,6047,3350,1629,394435,12840,31710,4096,194,223,58876,5473,13353,2198,631,503,3042,1175,8655,2565,241,173,32954,4048,91191,7733,1025526,5879,669872,10583,476857,10854,59149,4632,2895,1316,105961,6167,21883,3484,3127,1226,53029,4565,18539,2944,996,751,7507,1707,7535,1781,817,568,17635,2415,302625,10310,1837050,5731,1263936,14519,971964,13718,105798,7803,49878,4465,84079,5745,35803,4294,16414,2347,202747,8653,45388,4339,15795,1835,5193,1113,42635,3640,18354,2963,6623,1368,68759,5173,370367,12140,637179,2391,174350,7040,7569,1739,991,494,165710,6989,36,59,44,54,460708,7605,156,167,111548,5997,119644,5453,48508,4373,0,217,15175,2016,165677,6133,2121,957,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,200704,882,172579,2804,95769,3453,16945,2421,800,434,55081,3075,3831,1232,153,166,16086,2118,5345,1540,0,155,367,251,1673,907,0,155,8701,1705,12039,2000,182939,1585,129897,3616,94223,3637,19037,2407,151,190,13091,2199,3022,1057,373,265,11106,1809,4298,1098,96,138,935,377,711,426,53,84,5013,1382,41936,3203,308575,1969,233880,4247,180302,5146,32728,2677,4975,1040,7817,1323,4198,1097,3860,928,33236,3079,11922,1798,838,338,1114,380,4817,1360,2634,879,949,383,10962,1506,41459,2949,113287,970,28371,2129,1151,404,103,106,27095,2009,0,155,22,37,84442,2037,0,155,14074,1702,32880,1986,5394,1053,0,155,4174,781,27920,2111,474,332,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,1487779,3233,1321440,10728,667632,15949,76579,5746,5136,2021,540569,15814,31125,4795,399,526,81412,7245,15689,2365,1102,980,6844,2851,5044,1539,558,636,52175,5777,84927,7231,1414712,6163,968823,11063,661080,11304,91258,6761,5909,1672,186816,8370,19955,3133,3805,1288,70232,4857,21385,2885,1258,627,8158,1529,5990,1473,230,233,33211,3771,375657,11308,2548143,6990,1830581,13896,1411807,16853,155628,7343,60020,4383,152368,5645,29722,3652,21036,2541,259647,8148,55862,3782,16500,2037,10610,1619,63843,4074,18059,2882,9574,1638,85199,4578,457915,11326,851717,2656,241194,7044,8788,1506,1731,754,230336,7078,107,111,232,234,606372,7401,856,503,146702,5237,177651,6431,69648,4110,46,75,17250,2071,194219,6685,4151,1202,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,6946969,4133,5729738,28418,2723967,30352,265409,13173,22298,4725,2579062,29200,137576,9719,1426,601,300709,13640,84555,6948,1639,1188,12110,2414,33792,5131,223,196,168390,10184,916522,26269,6108243,9345,3506251,24376,2679948,24984,290980,10016,14000,2845,418180,11799,82092,6161,21051,3873,252051,11498,101578,6797,3117,1149,22455,2987,29245,4440,2454,1095,93202,7368,2349941,22885,9515660,10125,6306936,33793,5067066,35496,498534,14949,145014,7249,420030,13987,108267,7690,68025,4692,734385,17537,222651,9836,39972,3913,18938,2604,139062,6733,60013,5719,21054,2243,232695,9656,2474339,30490,2626581,5122,789894,14653,47795,4519,8341,2126,730617,15216,1903,753,1238,501,1787643,15140,1877,967,490988,11346,395951,9244,269656,9512,236,229,65583,4828,563352,11316,49044,4581,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,877812,1597,725158,10620,515050,11723,52447,6117,3263,2178,145394,9717,9004,2580,0,192,55412,6155,15040,4098,72,122,392,325,7620,2956,0,192,32288,3947,97242,8303,757853,3109,549188,8259,440440,9300,60551,4362,1398,747,38723,4113,6981,1420,1095,533,34559,3122,11468,1504,419,358,2563,821,4481,1226,326,290,15302,2301,174106,6762,899891,3154,673336,9001,559975,9860,62194,4190,8508,1630,33301,2937,6541,1464,2817,853,73795,4563,22386,2583,3996,880,1262,442,12681,2096,8125,1590,1118,419,24227,2637,152760,6730,254092,1549,70178,3441,6252,1242,197,199,63449,3347,0,192,280,338,181958,3673,41,54,55723,3424,50157,2956,9864,1503,143,155,5193,939,60837,2919,1956,785,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,125599,829,111353,2343,55711,3076,4458,1267,378,247,48512,3071,2281,1002,13,24,11227,1842,1230,465,32,54,556,266,649,452,57,76,8703,1650,3019,1211,135345,1120,110666,2242,71800,2767,9392,1228,209,162,28148,2413,963,453,154,125,8172,1302,1904,535,57,92,1167,531,1083,701,32,56,3929,964,16507,1758,268818,1190,218177,2765,163175,4292,18190,2148,2975,651,30578,2427,1831,448,1428,486,29177,1997,5546,924,1631,430,602,324,7662,1130,1300,528,851,313,11585,1329,21464,2011,90397,578,21952,1546,963,318,315,172,20657,1483,17,31,0,145,68226,1694,82,103,19796,1757,18170,1599,6488,1124,0,145,2875,635,20815,1905,219,178,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
