GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001EA,B08128_001MA,B08128_002EA,B08128_002MA,B08128_003EA,B08128_003MA,B08128_004EA,B08128_004MA,B08128_005EA,B08128_005MA,B08128_006EA,B08128_006MA,B08128_007EA,B08128_007MA,B08128_008EA,B08128_008MA,B08128_009EA,B08128_009MA,B08128_010MA,B08128_010EA,B08128_011EA,B08128_011MA,B08128_012EA,B08128_012MA,B08128_013EA,B08128_013MA,B08128_014EA,B08128_014MA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018EA,B08128_018MA,B08128_019EA,B08128_019MA,B08128_020EA,B08128_020MA,B08128_021MA,B08128_021EA,B08128_022MA,B08128_022EA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026EA,B08128_026MA,B08128_027MA,B08128_027EA,B08128_028MA,B08128_028EA,B08128_029EA,B08128_029MA,B08128_030EA,B08128_030MA,B08128_031EA,B08128_031MA,B08128_032MA,B08128_032EA,B08128_033MA,B08128_033EA,B08128_034EA,B08128_034MA,B08128_035EA,B08128_035MA,B08128_036EA,B08128_036MA,B08128_037EA,B08128_037MA,B08128_038MA,B08128_038EA,B08128_039MA,B08128_039EA,B08128_040EA,B08128_040MA,B08128_041EA,B08128_041MA,B08128_042EA,B08128_042MA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045EA,B08128_045MA,B08128_046EA,B08128_046MA,B08128_047EA,B08128_047MA,B08128_048EA,B08128_048MA,B08128_049MA,B08128_049EA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052EA,B08128_052MA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055EA,B08128_055MA,B08128_056EA,B08128_056MA,B08128_057EA,B08128_057MA,B08128_058EA,B08128_058MA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062EA,B08128_062MA,B08128_063EA,B08128_063MA,B08128_064EA,B08128_064MA,B08128_065MA,B08128_065EA,B08128_066EA,B08128_066MA,B08128_067EA,B08128_067MA,B08128_068EA,B08128_068MA,B08128_069EA,B08128_069MA,B08128_070EA,B08128_070MA,state
0400000US31,931481,8453,643035,8267,607084,8333,35951,2424,77756,3751,66000,3303,46718,2968,27122,2472,68209,3867,2641,665,756841,8846,536917,8968,511691,9015,25226,2023,64730,3561,55867,3405,36806,2518,23491,2295,37527,2671,1503,494,87024,5447,61864,4285,58804,4216,3060,760,7317,1244,5873,1102,4040,778,2410,740,5494,1360,26,24,6589,1366,4661,1038,4643,1040,18,29,361,275,255,185,969,470,163,146,180,167,0,155,25907,2219,14833,1608,13848,1562,985,413,2876,628,2368,799,2890,981,565,318,2201,461,174,160,11659,1819,7750,1443,7141,1300,609,466,1207,915,726,360,935,426,353,283,646,307,42,69,43461,3037,17010,1884,10957,1492,6053,1012,1265,355,911,353,1078,464,140,132,22161,1873,896,561,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191557,12624,930389,16205,893686,16353,36703,4394,42627,4919,82665,7393,35176,3970,46137,4729,54015,4945,548,355,936303,15507,733225,16859,707115,16439,26110,4292,31745,4175,71001,7200,29472,3432,36250,4201,34302,3959,308,250,132460,8271,104294,7514,101424,7477,2870,949,4420,1408,7870,1734,2878,974,6898,2335,5997,1440,103,175,41407,4741,38179,4709,38122,4729,57,78,1404,702,547,381,486,266,476,422,315,255,0,234,24503,2939,19047,2745,18416,2600,631,540,1243,721,1032,568,794,429,996,677,1391,697,0,234,24072,3127,17647,2734,16771,2591,876,658,2021,1312,1557,929,514,343,829,642,1504,1085,0,234,32812,3536,17997,2574,11838,2038,6159,1789,1794,905,658,451,1032,783,688,424,10506,1997,137,179,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,671055,8454,453470,7768,431795,7693,21675,2110,70700,4178,54434,3249,24530,2596,18304,1876,49012,3013,605,297,540862,8378,367404,7654,353987,7815,13417,1611,58805,3764,47560,2957,19176,2009,15467,1736,32187,2575,263,181,57884,4453,40745,4038,39350,3940,1395,490,5705,1184,4281,1057,1814,707,1575,564,3747,869,17,30,5015,1160,3626,965,3626,965,0,184,707,384,35,43,130,152,354,251,163,169,0,184,18854,2355,11705,2201,10752,2102,953,509,2179,762,1198,594,2486,792,179,297,1043,408,64,96,8666,1487,6008,1249,5251,1075,757,506,1094,711,218,160,170,180,196,191,980,400,0,184,39774,2855,23982,2248,18829,2091,5153,1233,2210,708,1142,611,754,439,533,280,10892,1613,261,223,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4060148,17821,2999290,19604,2842644,20714,156646,7152,284305,9895,315488,9599,172107,6937,93404,5581,190914,7553,4640,1235,2917047,20281,2123154,19478,2018677,20046,104477,6176,207083,8429,265152,8612,138571,5601,72338,4930,108362,6531,2387,905,344286,10302,260241,9668,247654,9162,12587,1784,22097,2421,22708,2515,14988,1706,6795,1373,16742,2126,715,409,448002,10761,367349,10425,361558,10367,5791,1183,31559,3228,13579,1734,12678,1703,10556,1539,12235,1903,46,79,126204,6295,92197,5552,88299,5588,3898,846,12560,1776,9248,1634,3327,700,2107,563,6525,1354,240,189,68651,5396,56425,4919,54101,4649,2324,994,3615,1080,1832,626,1132,587,541,296,5057,1555,49,82,155958,7186,99924,6436,72355,5004,27569,3189,7391,1191,2969,728,1411,500,1067,538,41993,3429,1203,603,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,862821,9390,537695,9532,515088,9067,22607,2480,63401,4457,72958,4600,66585,4673,61972,4396,58379,4214,1831,721,684327,9049,436620,9300,422611,8855,14009,2045,50181,3951,61817,4066,51724,3774,50493,3801,32553,3287,939,503,86387,6014,52846,5119,51112,4927,1734,596,6316,1370,6982,1514,7814,1683,7280,1485,4627,1036,522,374,9232,1905,4964,1297,4840,1292,124,137,1132,565,774,416,1488,667,706,406,168,222,0,198,21081,2450,11831,2171,11271,2158,560,249,1575,531,1308,638,2689,1161,2024,632,1572,554,82,94,18381,2299,12622,1998,11936,1882,686,487,864,424,1293,536,1225,650,860,390,1458,637,59,98,43413,3993,18812,2236,13318,2022,5494,1180,3333,1104,784,375,1645,735,609,413,18001,2653,229,218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8774815,30933,5958655,36356,5637899,37044,320756,11132,868989,16030,862978,16105,368882,7912,185862,6945,520392,12794,9057,1531,4730231,24946,3096059,24258,2922528,24603,173531,7294,473760,10229,566385,11511,264222,6815,115439,5541,210661,6559,3705,978,588090,11951,393964,10060,368143,9916,25821,2981,59392,3700,58036,3784,28667,2522,12427,1840,34387,3504,1217,499,2373132,27095,1780899,27647,1742686,27325,38213,3080,219112,8867,181633,7190,53042,3339,38971,3205,98238,5124,1237,874,575553,13946,385637,11590,363277,11891,22360,2894,80419,5658,39803,4051,16137,1904,11890,1963,41138,3357,529,365,165588,6632,118239,5777,109687,5337,8552,1547,16539,1869,9624,1711,2746,775,2773,715,15541,2607,126,129,342221,9658,183857,7237,131578,6649,52279,3953,19767,2622,7497,1603,4068,992,4362,1009,120427,6226,2243,724,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4183841,28155,2936521,27936,2790880,25897,145641,7868,283571,10422,277949,8784,258304,9607,182632,6928,238827,9312,6037,1409,3390337,26025,2409321,24557,2305764,23654,103557,6422,235739,9877,239763,8445,216521,8819,140680,6511,144711,6495,3602,1017,415821,13997,293276,12516,281821,12171,11455,2073,24943,2609,28568,3141,23737,3565,18042,2691,26460,3228,795,520,49068,4657,35066,4335,34344,4315,722,558,3778,1031,1801,780,5402,1486,2055,816,966,518,0,220,71929,5212,40545,4379,37157,4309,3388,1172,6508,1094,2523,1109,6332,1239,10372,1406,5454,1497,195,186,59502,6092,44475,5432,43093,5313,1382,912,3612,1469,1928,648,2698,937,3495,1326,3294,1144,0,220,197184,9085,113838,6578,88701,5685,25137,2909,8991,2040,3366,1213,3614,945,7988,1675,57942,4653,1445,801,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369454,4874,230313,3899,218571,3718,11742,1340,41184,3074,27330,2338,21408,2346,16615,1707,31555,2153,1049,415,292271,5199,189367,4508,181453,4443,7914,1220,34875,2958,23121,2126,16606,2112,13400,1640,14576,1455,326,196,35122,2959,23639,2408,22345,2384,1294,617,2627,652,2233,511,1797,560,2055,746,2756,666,15,25,1456,603,953,422,953,422,0,143,190,247,134,94,159,187,12,25,8,13,0,143,14477,2044,7212,1555,6529,1497,683,274,1997,602,1313,522,1239,545,760,354,1824,469,132,135,4935,1164,3127,970,3083,962,44,41,778,397,330,199,195,151,228,231,277,146,0,143,21193,1801,6015,1047,4208,981,1807,438,717,238,199,105,1412,385,160,131,12114,1482,576,359,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5114314,23154,3690555,21607,3552380,21022,138175,6464,475316,10725,386941,9476,182067,7391,108881,4848,264340,8639,6214,1039,4259642,25014,3111349,22495,3011947,22278,99402,5215,393748,10211,344852,8848,147519,6693,92967,4570,165671,7466,3536,751,418378,9654,310970,8894,299536,8359,11434,1673,37071,2368,23941,2445,14423,2203,8347,1635,22848,2544,778,440,84582,4913,56362,3978,55659,3977,703,320,13047,1729,5487,1179,4403,1085,3085,740,2198,724,0,187,117776,5604,75356,5016,70988,4616,4368,1111,15617,1494,5600,1027,10381,1684,1435,625,8791,1220,596,340,59111,3792,41449,3188,39961,3135,1488,669,5583,1158,3831,1031,1755,499,1484,534,4990,1343,19,39,174825,6103,95069,4804,74289,4297,20780,2469,10250,1553,3230,905,3586,824,1563,703,59842,3140,1285,510,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1663962,11405,1141271,12957,1085221,13117,56050,3827,102750,4755,104800,5145,112885,4930,87592,4331,110624,4840,4040,1036,1363404,12569,952578,11827,909513,12043,43065,3490,81965,4300,88584,4856,93971,4491,72186,3852,71949,3241,2171,786,180635,6177,122653,5794,118180,5699,4473,981,12963,1821,12072,1591,11772,1613,7631,1702,12748,1806,796,435,8434,1516,4788,1046,4651,1014,137,146,1576,641,276,220,781,398,693,443,320,186,0,163,30992,2544,18597,2192,17639,2132,958,359,2336,574,1199,446,4046,947,2202,548,2303,569,309,347,23304,2464,16812,2133,16429,2148,383,218,1254,734,1175,454,1241,592,1185,470,1532,563,105,82,57193,3749,25843,2354,18809,1905,7034,1191,2656,674,1494,585,1074,403,3695,1024,21772,2591,659,377,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1674840,15115,1135732,15630,1071351,15426,64381,4097,156740,6980,118110,4609,85831,4528,41003,3666,134808,6372,2616,684,1203016,16453,833278,14077,790517,14700,42761,3483,112701,6160,94537,4330,61184,4119,29869,3122,70022,4851,1425,511,171310,9117,121753,8129,115419,7826,6334,1384,14544,2107,10092,1577,7849,1409,3025,753,13376,2431,671,525,72478,4785,47514,3699,47089,3702,425,328,11193,1581,3877,1089,4874,1131,2865,897,2155,945,0,203,64600,3726,44267,3309,41944,3187,2323,801,6900,1482,3811,917,4006,853,1262,633,4354,999,0,203,56256,4312,36026,3706,34823,3588,1203,461,6821,1333,3472,870,5223,1175,1991,899,2668,836,55,94,107180,5646,52894,4072,41559,3828,11335,1637,4581,1076,2321,873,2695,879,1991,698,42233,3571,465,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5728043,23035,4120374,25402,3950467,25095,169907,7135,641428,10663,342885,9561,187549,5720,129026,5959,299583,7952,7198,1083,4385476,22682,3204971,21048,3087839,21564,117132,6178,475075,9498,280276,8823,148233,5344,99684,4677,174665,5536,2572,624,519843,13329,377041,11880,362745,11449,14296,2046,54273,3335,28985,2858,19234,1969,11676,1836,27443,2078,1191,545,303838,9045,218515,8225,215345,8089,3170,1137,45218,3497,16469,2051,6982,1226,10807,1616,5718,1334,129,122,223525,7767,146161,6632,137995,6450,8166,1451,37657,3087,10970,1600,8208,1417,3057,836,16934,2085,538,231,75115,4978,54383,4168,52632,4145,1751,521,9294,1424,2318,710,1876,773,1772,672,5325,1026,147,138,220246,7712,119303,5305,93911,4518,25392,2365,19911,2353,3867,864,3016,606,2030,628,69498,4340,2621,663,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501044,6794,347996,6973,330309,7141,17687,2237,56580,4168,33844,3307,20982,2366,16437,1738,24530,2568,675,476,402376,7608,280452,6689,267293,6580,13159,1854,44522,3625,29892,3158,18140,2316,13649,1703,15263,1987,458,343,42984,4358,31740,3950,30338,3858,1402,820,5085,1713,2388,902,1085,463,1161,507,1525,559,0,207,15625,2287,11649,1913,11345,1849,304,282,2445,986,600,427,431,279,318,213,182,238,0,207,16084,1817,10544,1363,10177,1347,367,318,2861,857,549,305,749,371,711,258,670,435,0,207,5445,1221,4317,1118,4239,1118,78,125,608,321,166,137,27,47,254,187,49,86,24,47,18530,2682,9294,1678,6917,1307,2377,1155,1059,493,249,195,550,383,344,274,6841,1423,193,314,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1957707,18666,1394205,16603,1325152,15792,69053,5174,112072,6440,126346,7243,134224,6703,82011,5635,106221,7457,2628,1105,1612082,19075,1159668,16594,1109387,16046,50281,4275,94024,5899,111927,7240,114554,6135,59478,5307,71396,6210,1035,455,182292,10369,136447,8733,129480,8566,6967,2204,8905,1492,10534,1956,11114,1675,6095,1506,8669,1610,528,421,12877,1990,9331,1900,9056,1877,275,236,589,317,800,407,1236,588,173,173,748,709,0,217,45156,4758,23139,3598,21845,3358,1294,743,2978,675,535,303,4059,1063,12357,2014,1883,590,205,242,31522,3802,24365,3346,23867,3359,498,376,1329,563,1295,652,816,355,1711,868,1939,623,67,116,73778,5689,41255,4430,31517,3864,9738,2149,4247,1283,1255,670,2445,875,2197,1058,21586,3130,793,999,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,410028,6222,255908,5912,240586,5882,15322,2088,44368,3522,33643,2788,19198,2089,20526,2336,35331,2635,1054,332,319833,5761,209046,5756,199427,5745,9619,1666,34354,3155,26386,2617,14237,1799,15995,1891,19388,2211,427,208,40838,3334,24095,2663,22176,2596,1919,780,4582,968,4328,890,3033,944,2563,871,2214,669,23,32,2902,949,1298,602,1298,602,0,155,1118,555,111,91,183,165,62,97,130,215,0,155,17498,1837,9197,1559,8278,1548,919,443,2433,727,1695,559,936,331,990,389,2079,576,168,174,6259,1323,3720,1044,3661,1015,59,77,369,297,338,261,691,415,12,21,1129,586,0,155,22698,2338,8552,1501,5746,1275,2806,675,1512,702,785,398,118,129,904,691,10391,1082,436,175,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2738221,19603,1923376,18070,1862742,18317,60634,3986,212293,7801,208878,8922,107422,5309,86577,5186,195743,8122,3932,967,2299715,21018,1640475,18570,1595662,18791,44813,3550,176362,6508,184619,8525,88257,5085,75714,5013,132360,7321,1928,668,258280,9808,180701,8992,175226,8855,5475,1304,19308,2544,18321,2214,11949,1881,6354,1777,20796,2260,851,393,25985,3337,18205,3063,18042,3038,163,242,2467,784,2097,724,2169,686,227,192,771,424,49,79,38271,3608,22327,3203,21327,2948,1000,731,5154,970,1118,419,2595,703,1965,562,5102,1235,10,13,26374,2902,18520,2434,17925,2420,595,389,2600,1030,1692,692,840,414,983,626,1645,787,94,85,89596,6540,43148,4288,34560,3662,8588,1766,6402,1250,1031,427,1612,568,1334,548,35069,4059,1000,596,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11336474,45960,8172324,43879,7848310,44733,324014,12905,650730,15351,835664,17535,532794,16021,375054,10389,754379,18326,15529,2427,9045425,43621,6596051,41164,6372493,40942,223558,10855,524508,14015,724245,16702,436182,14369,298302,9720,457639,12647,8498,1675,1252849,26327,904907,23319,870571,23825,34336,3677,69387,5774,82639,5329,56489,5167,35602,4718,101665,6722,2160,681,176090,8971,128408,7230,126988,7088,1420,515,12792,1968,10023,1871,12856,2476,4796,1253,7168,1555,47,79,191128,7589,124267,6541,118430,6561,5837,1340,14773,2451,5868,1061,11423,2055,18946,2270,14922,2209,929,501,196031,10822,150822,10262,145863,10203,4959,1339,9397,1851,6191,1354,8169,1439,7110,1825,13808,2472,534,558,474951,16361,267869,12046,213965,10301,53904,5410,19873,2905,6698,1752,7675,1765,10298,2370,159177,9377,3361,1022,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
