GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001EA,C24070_001MA,C24070_002EA,C24070_002MA,C24070_003EA,C24070_003MA,C24070_004MA,C24070_004EA,C24070_005MA,C24070_005EA,C24070_006EA,C24070_006MA,C24070_007EA,C24070_007MA,C24070_008EA,C24070_008MA,C24070_009EA,C24070_009MA,C24070_010MA,C24070_010EA,C24070_011MA,C24070_011EA,C24070_012EA,C24070_012MA,C24070_013EA,C24070_013MA,C24070_014EA,C24070_014MA,C24070_015MA,C24070_015EA,C24070_016MA,C24070_016EA,C24070_017EA,C24070_017MA,C24070_018EA,C24070_018MA,C24070_019MA,C24070_019EA,C24070_020MA,C24070_020EA,C24070_021MA,C24070_021EA,C24070_022MA,C24070_022EA,C24070_023EA,C24070_023MA,C24070_024MA,C24070_024EA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027MA,C24070_027EA,C24070_028EA,C24070_028MA,C24070_029EA,C24070_029MA,C24070_030EA,C24070_030MA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033MA,C24070_033EA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036EA,C24070_036MA,C24070_037MA,C24070_037EA,C24070_038EA,C24070_038MA,C24070_039MA,C24070_039EA,C24070_040EA,C24070_040MA,C24070_041MA,C24070_041EA,C24070_042EA,C24070_042MA,C24070_043MA,C24070_043EA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046EA,C24070_046MA,C24070_047EA,C24070_047MA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050EA,C24070_050MA,C24070_051EA,C24070_051MA,C24070_052EA,C24070_052MA,C24070_053EA,C24070_053MA,C24070_054MA,C24070_054EA,C24070_055MA,C24070_055EA,C24070_056EA,C24070_056MA,C24070_057EA,C24070_057MA,C24070_058EA,C24070_058MA,C24070_059MA,C24070_059EA,C24070_060MA,C24070_060EA,C24070_061EA,C24070_061MA,C24070_062EA,C24070_062MA,C24070_063EA,C24070_063MA,C24070_064EA,C24070_064MA,C24070_065MA,C24070_065EA,C24070_066MA,C24070_066EA,C24070_067EA,C24070_067MA,C24070_068EA,C24070_068MA,C24070_069EA,C24070_069MA,C24070_070MA,C24070_070EA,C24070_071MA,C24070_071EA,C24070_072EA,C24070_072MA,C24070_073EA,C24070_073MA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076MA,C24070_076EA,C24070_077MA,C24070_077EA,C24070_078EA,C24070_078MA,C24070_079MA,C24070_079EA,C24070_080MA,C24070_080EA,C24070_081MA,C24070_081EA,C24070_082MA,C24070_082EA,C24070_083EA,C24070_083MA,C24070_084EA,C24070_084MA,state
0400000US42,5853320,22162,82905,4282,333676,9193,729316,13070,164492,6792,687135,12444,296273,6696,106896,5631,371718,9026,566658,11148,1508654,15653,479236,10352,277051,7811,249310,7537,4029478,24529,54131,3914,227324,7266,695964,12530,148640,6149,625274,11036,216227,5825,91728,5357,303487,8190,442741,9864,691974,13334,410805,10210,121183,5402,0,168,172634,7236,3677,816,27026,2658,12126,1702,7051,1379,21186,2668,7083,1399,956,458,13176,1939,37383,2886,17304,2159,14866,2027,10800,1483,0,168,657490,10457,1312,475,3950,1028,8915,1568,1482,551,9517,1582,6824,1158,7078,1075,22176,2313,17461,1853,457582,8909,22739,2308,98454,4767,0,168,675894,13525,1463,442,18000,1935,2228,640,437,307,4298,946,53237,3593,3458,933,9781,1843,11164,1519,310493,9013,11187,1457,838,368,249310,7537,317824,8560,22322,2145,57376,3514,10083,1242,6882,1266,26860,2216,12902,1846,3676,938,23098,2589,57909,3947,31301,2593,19639,2422,45776,3185,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,511235,7020,2787,1088,22925,2501,55729,4093,11037,1555,63331,4437,18741,2122,8332,1512,38252,3241,47380,3323,140069,5760,55321,3807,22820,2296,24511,2663,337565,7302,2003,1022,15767,2321,52318,3899,9819,1492,58612,4166,12806,1573,6557,1332,31527,3137,34022,2979,56786,4037,47251,3281,10097,1875,0,207,17729,2232,179,159,2131,686,1488,594,240,181,2011,753,879,848,159,188,1390,765,3782,944,2128,829,2016,814,1326,576,0,207,58599,4169,40,68,754,434,419,341,113,163,532,361,227,247,675,452,1788,653,1948,1003,43004,3351,2558,942,6541,1256,0,207,71297,4291,32,54,1032,414,582,395,235,309,276,253,4532,1041,710,344,911,444,1955,664,35048,3295,1473,562,0,207,24511,2663,26045,2721,533,281,3241,812,922,497,630,361,1900,736,297,227,231,204,2636,994,5673,1276,3103,859,2023,819,4856,1171,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1968925,18633,23028,2607,131243,10129,277403,10163,49473,4471,248981,11661,93849,5807,32036,3318,111989,7445,178424,7570,425071,11056,194432,8861,100196,5631,102800,6061,1351083,15818,15417,2345,86346,6932,265791,10134,45450,4338,224724,10736,64556,5335,28057,3210,90657,6234,131802,6025,184257,7067,171229,8615,42797,3857,0,217,70086,5333,2002,832,11445,2748,3204,1078,2137,941,8733,2205,2832,1007,565,392,6719,1717,15660,2802,6921,1553,4356,1243,5512,1461,0,217,115584,6423,850,785,1272,700,3487,993,541,408,3309,1045,3577,1154,134,138,3308,1203,3302,1039,60680,4771,6319,1570,28805,2706,0,217,318782,11385,515,308,5056,1258,1905,693,39,57,2944,1439,18716,2601,2355,721,3976,1462,7135,1231,165556,7990,7220,1622,565,426,102800,6061,113390,7573,4244,1010,27124,4415,3016,1164,1306,572,9271,2366,4168,1448,925,651,7329,1922,20525,2726,7657,1987,5308,1489,22517,3481,0,217,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,415623,5676,29302,2093,26376,2724,40902,2694,10887,1551,47810,3625,17042,2033,6812,1529,28805,2620,24229,2457,100008,4422,40749,3926,18047,1876,24654,2438,245380,6019,10424,1197,16909,2369,38104,2534,10243,1496,41688,3489,9771,1557,5674,1407,23813,2371,16500,2248,30705,2502,34386,3695,7163,1367,0,155,15916,2112,2984,605,2507,863,751,534,225,176,2894,1077,661,304,144,151,1223,516,1892,697,1168,547,686,414,781,416,0,155,44776,3527,137,120,101,126,907,474,32,41,666,352,1054,507,99,140,1512,673,1083,451,31236,2932,1061,406,6888,1315,0,155,72540,3825,588,355,2140,512,237,228,106,129,262,197,3731,710,688,344,1130,562,1382,540,34114,3008,3450,1052,58,81,24654,2438,37011,2666,15169,1426,4719,1124,903,383,281,163,2300,779,1825,661,207,201,1127,474,3372,944,2785,701,1166,378,3157,613,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2784462,19146,31199,3465,171366,7547,361740,10421,81348,6430,348819,12266,171613,7509,52296,4152,161082,7421,246332,8022,627820,14000,262066,9523,142275,7361,126506,6972,1900892,18878,17433,2852,111211,6136,346069,9902,71750,6395,315270,11270,123476,6614,43600,3630,128880,6845,184058,7535,280768,10563,224926,9076,53451,4521,0,208,62751,4223,803,410,8099,1548,3294,761,1612,585,8543,1756,1603,526,862,353,7178,2017,14234,2010,7617,1589,4734,1514,4172,1148,0,208,217378,7558,845,586,2145,990,3700,1219,1710,715,5388,1247,3551,993,3542,1121,8135,1703,6246,1287,124348,6727,9478,2098,48290,3512,0,208,397001,11913,877,445,9307,1645,2190,644,286,287,1668,630,34092,2845,1551,574,3556,1081,8880,1554,198528,8321,8840,1475,720,516,126506,6972,206440,8351,11241,1878,40604,3080,6487,1348,5990,1325,17950,3298,8891,1754,2741,846,13333,2172,32914,3057,16559,2296,14088,2593,35642,3959,0,208,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11455069,46771,335301,10490,867044,18598,1082680,18191,341663,11553,1340729,21089,630271,14789,203933,9946,747519,17149,1222127,21613,2524104,35321,996044,21390,646553,18699,517101,17111,7978621,45162,282506,10868,618952,17190,1029672,17608,303621,11323,1212504,19515,471338,13683,183044,9213,627988,15911,944957,21188,1119375,22811,878300,20056,306364,12119,0,218,329857,13085,12675,2138,52719,5201,13741,2952,15288,2349,38717,3588,14001,2288,2639,1103,27428,3710,73176,5205,35883,3852,18505,2863,25085,3238,0,218,666050,15854,3776,1014,11402,1902,13058,2393,4189,1039,16721,2934,12089,1955,4896,1451,23790,2853,26965,3618,358522,11292,29616,3687,161026,7926,0,218,1690732,27001,2212,898,28698,3652,8371,1531,1018,522,9850,1838,100311,5977,7502,1495,17320,2375,28318,3371,938980,20826,26638,3185,4413,1126,517101,17111,789809,18628,34132,3020,155273,7477,17838,2558,17547,2363,62937,5044,32532,3323,5852,1573,50993,3925,148711,8621,71344,5587,42985,3655,149665,9034,0,218,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1260806,10665,24930,2385,77478,4607,134684,6539,32309,2400,148931,7067,62727,4176,22568,1999,81573,5103,148260,6377,282385,6760,115543,6213,60561,4280,68857,3985,852355,10016,19823,2126,58571,3923,127206,6272,28641,2385,135053,6522,47158,3813,18610,1927,62675,4366,119441,5797,107380,4829,98649,5821,29148,3447,0,192,51124,4067,866,366,8842,1943,2810,833,2161,937,5230,1224,1896,819,540,358,7584,1748,10579,1643,4888,894,2573,805,3155,1066,0,192,92272,5028,78,86,900,443,2203,797,356,226,2691,892,1618,561,739,397,4665,1039,1805,589,59027,4070,2951,857,15239,1514,0,192,205782,6600,2134,678,2420,892,942,436,82,126,996,509,10708,1633,2168,626,2395,1073,3698,915,102576,4806,8124,1665,682,598,68857,3985,59273,3672,2029,673,6745,1131,1523,468,1069,462,4961,1179,1347,581,511,229,4254,988,12737,2084,8514,1369,3246,1139,12337,1899,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,327302,4665,9096,1058,24049,1837,33887,2047,6762,993,37108,2906,11239,1436,6139,1040,15829,1705,25613,2250,93493,3652,30780,2327,16993,1674,16314,1636,180891,5071,4984,907,11761,1433,31566,1877,5359,846,33350,2665,7129,1137,4534,845,10996,1471,15938,1867,24601,1799,24662,2050,6011,1231,0,145,14442,1787,558,227,3442,889,653,474,592,307,1620,578,382,207,111,127,1590,583,3077,744,823,306,1074,409,520,276,0,145,47950,2827,486,296,205,203,333,209,32,42,575,287,453,213,326,190,1644,589,894,378,35897,2378,1865,523,5240,979,0,145,51835,3389,357,249,1538,575,177,173,15,26,0,145,2862,663,682,433,303,187,690,297,27521,2272,1183,567,193,155,16314,1636,32184,2126,2711,533,7103,925,1158,332,764,492,1563,457,413,218,486,373,1296,490,5014,712,4651,861,1996,651,5029,864,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3860131,20456,40926,3286,240938,9492,280339,10709,76734,5064,414000,10918,164365,7772,81233,5350,244036,8838,565209,14678,839650,14010,334126,10501,203122,8351,375453,11876,2434177,20497,25916,2586,177901,7671,260222,9895,70400,4862,375350,9855,109060,5665,68797,4935,190687,8148,443348,13514,345343,8732,281442,9483,85711,6529,0,210,120433,5772,3161,1196,18797,2243,3405,877,2899,1100,13013,1790,4552,1212,1263,529,10374,1693,33468,3264,11641,1578,9024,1462,8836,1564,0,210,296714,10324,601,290,2707,917,2968,738,922,501,5391,1342,6140,1473,3106,1063,13061,2128,20899,3153,149617,7680,13849,2062,77453,4699,0,210,815963,15851,1233,1055,9368,1779,11340,2002,581,468,8145,1900,33048,2948,6628,1496,15896,2466,23486,2470,310080,10146,18487,2421,2218,751,375453,11876,192844,7407,10015,1627,32165,3257,2404,741,1932,751,12101,1835,11565,2202,1439,590,14018,2152,44008,4134,22969,2597,11324,2022,28904,2816,0,210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3117998,14896,78549,5773,196345,9807,314384,8878,92480,4998,370644,10486,159291,7064,71068,5074,173776,7053,370955,9324,683300,12684,286675,9880,149274,6322,171257,8556,2035015,18881,62168,5201,142278,7880,291666,8726,83529,5003,333186,10293,101060,5884,60698,4819,132903,6715,271506,8455,250907,9021,240240,9408,64874,4853,0,201,118958,6592,4854,1004,16749,2287,5428,1265,3523,815,11769,1797,4113,1380,1328,471,10071,1672,29468,2864,14972,2270,8905,1805,7778,1765,0,201,247416,8063,1343,480,1547,607,3172,840,1888,935,6711,1701,2891,909,1896,569,11460,1805,13425,1879,147394,7639,11587,1560,44102,3782,0,201,521322,12325,2574,803,11490,1609,8324,1373,444,306,3100,813,45586,3263,4752,1070,4356,1308,13076,2150,242590,8535,13186,1995,587,370,171257,8556,195287,6867,7610,1402,24281,3239,5794,1237,3096,847,15878,3026,5641,1253,2394,660,14986,2070,43480,3120,27437,2401,12757,2028,31933,3301,0,201,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,748558,8439,40115,3210,48094,3857,63704,4238,15314,2423,94464,4356,40813,3323,14642,1783,33079,2808,51946,3071,194916,6276,69470,4364,33200,2742,48801,3376,496288,8421,35034,3075,32271,2685,59946,4236,13317,2190,87039,4150,29269,3077,12393,1795,26324,2584,39542,2647,84253,4031,63385,4163,13515,1771,0,184,18501,2668,944,430,3089,941,1825,709,1308,806,1832,720,569,345,41,73,1139,401,3029,955,2111,822,1078,508,1536,534,0,184,53441,3590,751,585,394,391,444,432,170,177,1541,649,1209,627,647,402,2328,663,1885,668,31218,3062,1240,462,11614,1639,0,184,145055,5560,552,259,5827,1222,503,406,0,184,244,267,7688,1331,1229,547,1445,669,2120,685,74203,4425,2259,704,184,176,48801,3376,35273,2914,2834,1014,6513,1446,986,424,519,271,3808,919,2078,847,332,234,1843,555,5370,1078,3131,836,1508,660,6351,1129,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2819477,13498,71041,3514,157259,5068,515928,9823,76057,4844,311347,8003,129496,5100,48610,3375,170725,6146,229536,6651,651750,9182,237651,7122,118002,5384,102075,4527,1950061,15433,32713,2573,103767,4422,497522,9914,69706,4692,283324,7342,95750,4426,39484,3089,142127,5473,179314,5624,257922,7172,199153,6932,49279,3954,0,151,86989,4667,7451,911,14443,1531,5773,961,3435,911,9454,1875,2929,576,911,385,6854,1290,14447,2561,8674,1422,6613,920,6005,987,0,151,263120,6213,1065,512,1281,487,6392,1111,313,174,6587,1246,2599,746,1424,523,10774,1345,6057,1313,174368,5348,12795,1658,39465,2827,0,151,357613,8160,1680,532,8516,1000,1150,410,150,144,1496,561,22908,1966,5609,1136,2381,610,6833,1404,194077,5732,9680,1373,1058,493,102075,4527,161694,5647,28132,1871,29252,2523,5091,1032,2453,595,10486,1296,5310,741,1182,542,8589,1138,22885,1849,16709,1556,9410,1225,22195,2388,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289976,4694,33180,2692,21545,2649,13427,1726,7232,1805,32790,2767,20102,2142,5279,1530,14809,2195,18946,1990,64700,3580,26837,3332,12964,1827,18165,2263,178116,5988,27178,2313,13693,1802,12389,1553,6930,1811,29670,2775,15599,1976,4307,1474,10870,2036,12437,1557,17587,1784,21804,3072,5652,1334,0,189,9832,1886,2025,741,1878,813,562,540,144,168,981,542,447,325,61,78,855,381,1288,598,151,125,463,301,977,532,0,189,20918,2487,134,130,885,1080,0,189,0,189,275,241,576,347,77,135,606,321,706,438,12296,1700,1591,713,3772,1067,0,189,61521,3670,931,560,2247,845,26,45,20,24,47,60,2446,660,709,378,551,378,1414,628,32593,2452,2204,572,168,180,18165,2263,19589,2262,2912,964,2842,885,450,333,138,147,1817,787,1034,660,125,154,1927,671,3101,834,2073,586,775,406,2395,648,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1102866,11341,15212,1858,69157,5181,101644,5283,29348,2854,152078,6518,40149,3136,21584,2457,59498,4620,98040,5170,255028,8221,92324,5902,62831,4615,105973,5062,653172,10986,10538,1749,39405,3963,95764,5294,25962,2595,136416,5762,17646,2259,18706,2433,47914,3952,64578,4012,97128,5059,73676,5146,25439,2527,0,210,27522,2949,541,367,3848,997,1187,570,1037,463,3516,1100,1482,774,22,36,1523,611,5737,1176,3128,936,2510,854,2991,961,0,210,49911,3486,382,305,417,297,1105,572,697,447,2129,716,597,375,874,608,2770,837,2181,721,30258,2822,1991,647,6510,1331,0,210,261517,8673,395,246,8610,1640,313,228,63,104,623,350,15734,2283,912,451,3709,1181,5369,1082,113750,6019,5357,1292,709,366,105973,5062,110744,5955,3356,885,16877,2227,3275,933,1589,850,9394,1733,4690,1027,1070,547,3582,821,20175,2351,10764,1827,8790,1717,27182,2930,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
