GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003EA,B19037H_003MA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013EA,B19037H_013MA,B19037H_014MA,B19037H_014EA,B19037H_015EA,B19037H_015MA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018EA,B19037H_018MA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021EA,B19037H_021MA,B19037H_022EA,B19037H_022MA,B19037H_023EA,B19037H_023MA,B19037H_024EA,B19037H_024MA,B19037H_025MA,B19037H_025EA,B19037H_026EA,B19037H_026MA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029EA,B19037H_029MA,B19037H_030MA,B19037H_030EA,B19037H_031EA,B19037H_031MA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034EA,B19037H_034MA,B19037H_035EA,B19037H_035MA,B19037H_036MA,B19037H_036EA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039EA,B19037H_039MA,B19037H_040EA,B19037H_040MA,B19037H_041MA,B19037H_041EA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048EA,B19037H_048MA,B19037H_049EA,B19037H_049MA,B19037H_050EA,B19037H_050MA,B19037H_051EA,B19037H_051MA,B19037H_052MA,B19037H_052EA,B19037H_053EA,B19037H_053MA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058EA,B19037H_058MA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062EA,B19037H_062MA,B19037H_063MA,B19037H_063EA,B19037H_064EA,B19037H_064MA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068EA,B19037H_068MA,B19037H_069MA,B19037H_069EA,state
0400000US31,626001,4847,35182,2596,6006,1287,3371,853,3090,898,3364,827,3691,1042,3693,1155,2661,815,1690,669,1318,479,1695,579,1984,645,1852,757,567,440,0,155,171,197,29,35,193027,3519,9693,1538,5051,1164,6629,1212,8095,1264,8771,1341,9429,1497,9453,1328,10927,1489,9876,1612,18276,1901,27299,2154,32288,2265,18263,1609,7450,1044,5663,1026,5864,957,246738,3011,11811,1540,7851,1090,8561,1433,9637,1178,9367,1113,10284,1344,10177,1041,11328,1191,9441,1154,23216,1834,28260,1939,40079,2213,26932,1985,14509,1586,13401,1500,11884,1490,151054,2093,10626,1237,15726,1508,14715,1268,13621,1588,10084,1140,10076,1122,9568,1081,8717,1132,6938,914,11802,1109,12728,1428,11929,1166,5462,867,2769,738,3214,672,3079,819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,626602,7999,20424,2533,2570,1304,1535,879,1371,711,929,566,2085,976,2155,872,733,398,1644,1002,1411,708,1920,1280,1850,1142,1599,967,393,482,88,143,141,245,0,234,184769,5863,9501,2147,5314,1348,8047,1779,8194,1882,5733,1524,8799,2291,9414,2075,8016,1918,10423,2333,17303,2613,20212,3681,29217,3165,20563,3442,8783,1568,10001,2717,5249,1817,257858,4914,15520,2507,10654,2119,9101,1872,11124,2058,12646,2136,8365,1543,10597,2177,15250,2524,12352,2208,20325,2970,27556,3445,35187,3408,25898,3047,16513,2762,12181,1926,14589,2562,163551,3408,10445,1642,12122,1742,11931,1996,10955,1822,13220,2118,11661,1936,9228,1296,9512,1455,8248,1626,14566,1865,14826,1909,13768,1826,8492,1660,5754,1242,4749,1272,4074,1134,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,484881,4321,13729,1423,1767,710,1099,518,1229,580,879,483,780,483,1426,535,645,365,765,536,766,480,1353,840,1353,620,911,485,211,241,545,429,0,184,0,184,144809,3000,8124,1762,4060,1147,3288,1002,4643,1288,5524,1400,6775,1493,5822,1489,6422,1260,5326,1233,10432,1567,18847,2012,24413,2576,18158,1933,8970,1490,8579,1225,5426,1049,217257,2994,7028,1386,6491,1234,5250,1042,8571,1399,8036,1403,7943,1245,8211,1296,7261,1096,7770,1314,15035,1666,25528,2378,33999,2408,25985,2174,17222,1872,16905,1845,16022,2045,109086,2447,5684,1069,10330,1539,9089,1249,9048,1279,8402,1505,7057,1204,7346,1095,5157,955,5736,949,8144,1274,8690,1184,9908,1366,5059,959,3760,854,3351,831,2325,545,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2043703,10154,24568,2481,4065,1011,1413,426,1575,721,1637,655,2051,948,1864,767,1059,573,948,407,1280,671,1644,600,2529,816,2694,1003,1229,534,312,209,195,200,73,93,538654,6013,13842,2086,7895,1661,9931,1741,13017,1987,11900,1947,12783,1749,14849,1706,18155,2150,18434,2500,36017,3473,57834,3683,85165,4360,75431,4515,51517,3149,55454,3500,56430,3600,904574,6916,31987,3296,16975,2034,18479,2245,20991,2150,20765,2069,23935,2610,23453,2245,26786,2835,26085,2574,59566,3412,82625,4176,131730,5275,109368,4341,84647,3794,106317,4598,120865,4585,575907,5568,28474,2370,40730,3027,51921,3163,43742,3198,37291,2944,35559,2433,30513,2672,28770,2475,25602,1832,42820,2325,49187,2556,56541,2937,36927,2427,21171,2120,21826,2049,24833,2459,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377685,5476,13927,1699,4493,1308,1698,699,1770,704,795,399,784,494,905,421,921,546,423,319,131,125,463,348,870,534,650,407,0,198,0,198,24,42,0,198,92223,3266,5403,1334,3728,1076,2872,974,4407,1041,4006,1153,4201,1351,5493,1290,4819,1664,5265,1293,7248,1747,11984,1856,12447,1851,9012,1146,4882,1235,3598,1037,2858,907,163100,3372,11117,1819,6637,1399,7687,1301,8906,1515,5349,1100,6079,1416,5388,1254,6322,1181,6175,1424,13093,1713,16368,1629,23239,2376,15124,1802,9837,1494,11141,1407,10638,1888,108435,2495,5172,1086,8465,1597,9458,1314,9249,1607,8077,1459,7377,1249,6807,1083,6430,1167,5368,971,7749,1342,9804,1185,10147,1491,5104,1163,3535,939,3341,857,2352,582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620102,14874,126872,5114,25631,2501,10659,1594,9841,1470,9142,1588,8758,1564,7627,1343,7636,1414,7727,1763,4820,1100,8437,1523,10066,1438,9444,1663,3423,911,1797,833,1047,455,817,565,1355648,10404,60996,3876,42174,3656,40425,2750,43673,3357,42667,3079,48914,3102,47000,3567,57912,4393,46548,3600,106858,5793,153256,5654,199727,8067,147939,6600,91293,3769,102626,4756,123640,5230,1921850,8092,92960,4472,57902,3526,55058,3917,64010,3723,60960,3823,63923,3421,63903,3393,67656,3959,62216,3159,136385,5127,197306,6365,280542,7576,212736,6105,139453,5602,168871,5848,197969,6179,1215732,7521,79230,4163,105846,4538,111450,4341,101562,3741,85381,4347,76081,3635,65491,3200,56567,3154,50002,2799,92528,3525,100586,4215,109265,4406,61416,4055,37264,2562,37512,2616,45551,2690,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2574147,15093,97178,5924,22678,2667,7612,1593,6779,1455,11093,2183,8629,1921,7973,1394,4857,1391,5555,1544,3820,1043,6476,1755,6201,1497,3940,1246,889,541,249,321,142,177,285,279,807708,9815,47141,3884,28603,3035,32779,3653,33286,3378,41071,3940,44749,3870,41297,4499,44211,4397,40465,4391,70176,4586,98252,5538,113040,5537,70082,4578,40886,4432,35557,4008,26113,2993,1026871,7838,66593,4990,44110,4348,41002,3454,48843,4157,44993,3773,46279,3950,44375,3136,51305,3782,38898,3592,83698,5024,117353,6164,136306,6120,95935,5937,58103,4928,56677,4709,52401,3918,642390,6810,40699,3397,67975,4371,60605,3138,57000,4096,47173,3338,45130,2898,38264,3097,32789,3397,31015,2614,55094,3715,50470,3777,48957,3469,28669,3029,13081,1636,12708,1621,12761,1653,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,261563,2318,21473,1723,4379,1142,1745,660,1898,708,2544,863,906,402,1499,762,1128,554,1372,576,717,374,1582,684,1594,618,862,460,508,407,521,488,37,64,181,192,81227,1816,2639,879,2440,687,1370,467,3995,1141,4063,997,4934,1150,4437,938,3607,923,3610,984,7848,1410,10405,1601,14521,1423,10521,1537,2444,531,2487,622,1906,705,98964,1629,4475,1117,2720,747,2355,527,4082,925,2736,656,4004,808,4732,1060,4903,975,3632,640,8337,1453,13061,1208,16239,1590,11036,1072,6380,1020,4854,887,5418,1073,59899,1143,6297,861,6683,921,6025,733,5430,891,3744,733,4186,753,3317,680,2755,758,3040,783,4411,730,4775,789,4471,815,1624,398,1294,361,680,239,1167,391,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3771572,13198,131170,5289,30539,2886,14258,1715,12443,1721,11233,1695,12279,1969,9858,1970,7673,1350,5476,1367,4039,880,8939,1699,6740,1492,5206,1502,1778,709,337,280,291,312,81,104,1140007,9756,70520,4796,48811,3617,46639,3461,54215,4028,50532,3630,60180,4450,53774,3580,61260,3750,53854,3642,109973,4715,144378,5231,172303,5970,97818,4664,47460,3415,40615,3138,27675,2488,1564549,8311,101303,4512,62976,3410,60928,3047,67124,3814,68595,4209,73252,3603,69247,4115,71399,3767,65035,4153,135893,5417,188908,5801,218282,6271,149460,5448,85734,3928,82247,4091,64166,3703,935846,6481,54055,3151,91528,3928,95242,3490,93066,4211,81028,3833,72472,3641,65381,3377,50990,2892,45585,3123,72464,3436,76937,3308,63088,3178,30461,2071,15724,1582,13033,1361,14792,1678,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1078254,6710,57344,2992,9555,1664,6028,1344,4612,1131,6853,1410,4349,967,4956,1195,3826,995,2509,717,3264,949,4233,1037,3520,1113,2238,653,915,519,104,152,259,368,123,163,320707,5084,21678,2076,12216,1322,12435,1529,14456,1704,19009,2320,18392,1893,17010,2123,18890,2048,15723,1920,30661,2534,41024,3147,44787,2835,24740,2560,12294,2055,8571,1313,8821,1364,418003,4242,27796,2324,20697,2183,18390,1902,17619,2058,18228,1634,20219,1974,19376,2058,18501,1997,19858,1985,36741,2862,47318,3052,55969,3119,40288,2582,22267,2504,18373,1926,16363,1585,282200,3202,19322,1813,30827,2081,30153,2363,27581,2014,23680,2066,19361,1612,16462,1600,16359,1684,13894,1411,21183,1528,19401,1636,19923,1796,10355,1164,5199,920,3309,651,5191,972,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1284950,7694,57054,3779,15288,2170,6668,1393,4932,1349,4799,1500,4651,1206,4894,1292,3735,1102,2722,931,1714,757,2509,905,2523,924,1815,705,365,413,345,385,94,156,0,203,378543,5183,25229,3093,15641,2189,16185,2188,17774,2876,19219,2585,20861,2338,22870,2873,19922,2352,18352,2083,31966,2915,49679,4169,52292,3493,30814,2671,14945,2119,13498,2045,9296,1430,521093,5277,38994,3693,23060,2642,23187,2527,22793,2444,19488,2190,24702,2339,22787,2557,22567,2222,21928,2347,44419,3483,61489,3825,75081,4018,48458,3313,26151,2331,22695,2333,23294,2576,328260,4516,18756,2218,27739,2578,29654,2437,31648,2799,25533,2399,23845,2367,21008,1806,20439,1990,15268,1902,24990,2394,30287,2627,26677,2323,12203,1492,8038,1365,6221,1146,5954,941,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4097686,11517,118116,3882,26095,2419,11770,1579,11073,1563,11012,1805,7129,1111,8821,1466,6028,1026,7867,1475,4575,968,7936,1103,7329,1358,5529,1115,1353,444,875,467,365,261,359,280,1145241,8892,54191,3933,34170,2788,36757,2952,41291,3220,47644,3454,53940,3505,49162,3490,57642,3641,53931,3514,116151,5559,147916,5683,180621,5771,116886,4410,60855,3285,53662,3597,40422,2852,1723045,7900,89110,4444,57874,3421,58457,2937,64246,3365,65486,3476,69091,3303,75389,3538,77610,3857,69328,3895,149966,5407,197468,5272,256878,5925,176861,4784,104518,4021,107141,4353,103622,4040,1111284,6291,63357,3343,114332,3915,118533,4013,114499,4051,93619,3776,78503,3686,72465,3408,59343,2952,50907,2736,84155,3674,86755,4054,77344,3021,39055,2727,19978,1669,17511,1779,20928,1802,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,336309,3466,11171,1493,2593,910,1728,708,1135,638,468,323,394,299,573,348,358,290,919,692,730,512,615,411,658,456,740,505,212,306,48,71,0,207,0,207,92876,2513,3610,998,2283,763,1944,684,3772,971,3167,940,4946,1180,3228,1037,4920,1045,3149,791,8972,1478,12772,1844,13994,1800,11204,1552,5326,1137,5716,1405,3873,1047,142992,2627,7788,1418,5119,1109,4434,1072,4004,1018,3937,946,4943,969,5746,1271,5789,1440,4927,1095,10270,1402,15706,2172,20968,2200,17436,2254,10311,1347,12015,1818,9599,1355,89270,1900,6841,1159,9913,1454,9488,1649,8101,990,6358,986,4363,882,4325,770,4122,915,3506,785,5188,925,6131,1160,7489,1139,5049,912,3425,794,2801,809,2170,644,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1205142,9511,45904,4274,8558,1694,3869,1126,5285,1820,3563,998,4258,1141,4012,1068,4324,1361,2590,1172,1955,843,3385,1138,2230,791,1153,632,266,207,222,322,185,258,49,77,358822,6980,22119,3046,9732,1984,14262,2156,16189,2380,12886,1905,16001,1966,22806,3714,19944,2668,18389,2662,38997,3422,48967,3888,50314,3797,33406,3727,15098,2408,11826,2035,7886,1603,482021,5555,33409,3421,23339,2191,20206,2335,19364,2374,23651,2592,24042,2554,18404,2347,22790,2552,20194,2419,41152,3910,52874,4659,66309,4272,45366,3233,27418,2859,23143,2786,20360,2638,318395,4803,17897,2035,33137,3048,27462,2501,26347,2521,24506,2021,20173,2117,20203,2453,16641,2073,14464,1628,26185,2540,25901,2581,27393,2826,17437,2334,8069,1572,6524,1124,6056,1279,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,289315,3169,17687,2146,3116,957,3064,879,1564,814,1678,724,1178,639,2095,897,802,516,779,450,396,264,639,315,1625,607,410,264,293,384,0,155,32,66,16,38,89459,2417,3103,985,2013,652,3234,972,5826,1791,3661,987,4297,1038,4488,1016,5173,1112,5078,1380,8675,1333,14860,1798,15094,1808,6963,1288,3131,963,2518,892,1345,505,113399,1992,4327,888,4495,936,3691,819,4658,1075,4282,943,6761,1308,5227,983,5016,964,4507,829,11100,1209,13950,1390,19012,1810,11688,1597,5055,946,5141,1045,4489,901,68770,1446,5530,928,7341,919,6180,851,6815,1010,4957,925,5381,805,4642,869,2999,644,3258,757,5353,1065,5222,901,4700,804,2657,663,1154,365,964,384,1617,504,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1945266,11527,77350,4702,18750,2475,5627,1420,6649,1417,9363,2008,6482,1672,7166,1780,3963,1126,4485,1396,3406,994,4018,1185,3801,1156,2491,1022,581,481,158,158,215,346,195,229,601532,8566,40375,3069,21375,2321,30661,3278,30868,2889,34149,3363,38429,3534,33521,2947,33654,3548,29650,2930,57179,4102,72019,4572,77737,4551,46659,3726,20768,2607,18585,2640,15903,2350,782284,7042,57866,3380,38477,3079,38700,3390,40850,3484,36629,3644,40650,3532,38668,2931,36476,2508,34256,3097,68401,4672,77581,4238,107001,4675,65475,4320,33909,3124,34190,2823,33155,2662,484100,5083,38184,2800,55984,3679,50398,3433,44874,2999,42872,2963,32197,2168,27279,2489,25887,2479,22833,2134,36540,2427,34573,2906,34303,2260,17060,1895,6922,1284,6055,1022,8139,1364,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4705466,15228,198199,6263,42349,3621,17723,2427,14823,1854,20216,2451,15335,2356,15640,2419,11967,1722,12875,2431,9024,1850,12160,1775,11875,1912,9476,2060,2995,976,804,441,663,379,274,238,1461643,11295,56642,4834,34483,3125,38628,3204,50726,4547,45589,4137,60906,4438,60611,4515,71295,5018,63908,4787,123930,6173,182260,9414,234088,10017,170102,8542,91305,6254,96567,6531,80603,5146,1918741,12645,95322,5967,60251,4221,53902,3881,65708,4110,62648,4728,68647,4380,72606,5027,70649,4273,62604,4624,144049,7090,197630,8438,266604,9222,224642,7988,136390,6527,154279,6338,182810,8885,1126883,7217,67989,4577,96311,4576,89806,4195,89231,4197,83022,4602,73222,4269,63804,4143,61552,3705,54644,3995,83264,4159,97590,4655,103206,4906,60874,3564,31986,2807,31852,2740,38530,3199,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
