GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002EA,B24010A_002MA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005MA,B24010A_005EA,B24010A_006MA,B24010A_006EA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019MA,B24010A_019EA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022MA,B24010A_022EA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027MA,B24010A_027EA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030MA,B24010A_030EA,B24010A_031EA,B24010A_031MA,B24010A_032MA,B24010A_032EA,B24010A_033MA,B24010A_033EA,B24010A_034MA,B24010A_034EA,B24010A_035MA,B24010A_035EA,B24010A_036EA,B24010A_036MA,B24010A_037EA,B24010A_037MA,B24010A_038MA,B24010A_038EA,B24010A_039MA,B24010A_039EA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042EA,B24010A_042MA,B24010A_043MA,B24010A_043EA,B24010A_044MA,B24010A_044EA,B24010A_045MA,B24010A_045EA,B24010A_046MA,B24010A_046EA,B24010A_047EA,B24010A_047MA,B24010A_048EA,B24010A_048MA,B24010A_049MA,B24010A_049EA,B24010A_050MA,B24010A_050EA,B24010A_051MA,B24010A_051EA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054MA,B24010A_054EA,B24010A_055MA,B24010A_055EA,B24010A_056MA,B24010A_056EA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US13,2684809,24011,1464894,14522,512589,10723,267414,9010,198908,8021,68506,5152,103619,5967,52726,4508,40730,3341,10163,1514,108955,5351,16990,2488,17734,2250,46137,3660,28094,3400,32601,3046,25644,2501,6957,1569,180022,9950,3615,1092,45550,4974,21886,3690,23664,3104,56538,5015,58071,5319,16248,2806,270496,9970,179326,7436,91170,6078,270278,12236,13369,2776,142293,8813,114616,6352,231509,8440,108831,6470,79670,5736,43008,3800,1219915,15588,523370,10448,180956,8166,105092,6013,75864,5740,31751,3776,16580,3232,5704,1686,9467,1551,205678,7657,18965,2921,16835,2311,145648,7575,24230,2915,104985,5621,64605,4172,40380,3785,209857,8362,28917,2612,8827,1893,4687,1676,4140,1020,81144,6105,33603,3442,57366,5093,405725,12048,150901,8140,254824,10194,14068,2263,3716,1108,5939,1707,4413,1171,66895,3879,40106,3027,18382,2523,8407,1746,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,158543,4249,88876,3315,35924,3161,14626,2000,11163,1701,3463,1000,7139,1606,3200,946,2642,905,1297,553,10457,1693,1296,513,1036,534,4474,966,3651,1064,3702,924,2861,815,841,555,15016,2160,233,179,3099,1085,1925,848,1174,713,5858,1595,3589,1258,2237,862,13023,1916,8496,1385,4527,1323,16320,2183,968,571,9939,2014,5413,1139,8593,1678,2479,835,4819,1221,1295,787,69667,2784,33963,2784,11297,1630,7625,1393,3672,1073,1152,452,416,319,415,259,321,240,13389,1686,1149,409,653,354,8979,1584,2608,680,8125,1866,5611,1193,2514,1506,13788,1923,2562,1009,573,388,506,375,67,93,4994,1161,1180,453,4479,1024,19533,2256,8124,1332,11409,1839,690,417,217,232,36,61,437,335,1693,589,825,438,705,389,163,138,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,642142,10031,343216,6577,114104,6081,54401,4213,41657,3645,12744,2263,25431,3052,8805,1787,10955,2011,5671,1062,24776,2999,3617,813,3283,1253,12117,2308,5759,1244,9496,1743,6458,1352,3038,947,41139,3543,3235,1223,10290,1667,5694,1436,4596,1103,10816,1883,12583,2173,4215,1193,54277,3538,34425,3094,19852,2378,72839,4661,12827,1917,34465,3007,25547,3062,60857,4637,26791,3114,23972,2355,10094,2010,298926,6494,105739,4895,31787,2388,19105,2034,12682,1935,7193,1393,2979,919,1584,598,2630,917,42792,3222,7653,1661,2782,1211,28368,2413,3989,1435,23967,2279,15830,1845,8137,1289,67015,3741,14827,1830,2551,842,1589,560,962,594,21244,2686,9930,1647,18463,2192,104200,5132,36839,3591,67361,4318,4813,1183,2835,922,379,249,1599,787,17159,2296,9692,1677,3745,1123,3722,1070,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4545394,21703,2389499,14724,828211,13276,424755,9017,298545,7751,126210,5621,165798,6836,82631,4657,65450,4419,17717,1992,184655,6649,21745,2555,37059,3138,82660,4344,43191,3332,53003,4152,40467,3738,12536,1681,310250,8921,10254,1609,77149,4667,38305,3192,38844,3553,96290,5139,95782,5220,30775,3387,435012,12032,269695,9330,165317,6821,352148,10150,14152,1831,201890,7554,136106,5684,463878,11706,211538,6799,155926,7471,96414,4799,2155895,13673,886781,11354,310437,9322,180432,6398,130005,6449,51745,3922,28270,2936,8944,1636,14531,1936,339283,8212,43857,2984,31348,2645,217732,7821,46346,3391,185316,6961,134270,5383,51046,3833,411382,10769,75811,4576,16549,1866,10952,1662,5597,1154,139909,6456,57653,4235,121460,5250,723670,12053,247096,8737,476574,9182,15216,2200,2844,806,5085,1354,7287,1544,118846,6211,73606,4587,21044,2675,24196,2740,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2567014,15095,1351307,10552,390447,8608,190996,6027,148033,6371,42963,3545,84863,5084,29101,3243,44787,3900,10975,1776,86686,5048,16480,2269,11438,1718,40962,3365,17806,2579,27902,2614,18865,2163,9037,1441,168627,6560,5682,1577,43759,3686,19730,2158,24029,2942,48940,3263,55033,3721,15213,1881,222554,7410,135025,5390,87529,4794,224133,6638,10129,1547,119146,5230,94858,4950,345546,8650,185863,7079,85860,4074,73823,4308,1215707,9078,451718,10897,139546,5914,82298,4416,57248,4558,23007,2729,10057,1956,5985,1126,6965,1606,162374,6869,22121,2386,11555,1887,110494,5453,18204,2491,126791,5878,84512,5065,42279,3008,249991,7148,55082,3652,10106,1805,6785,1401,3321,919,90960,5052,36256,3658,57587,3060,399982,7187,139011,4977,260971,6803,8359,1610,1980,597,3440,994,2939,740,105657,5219,71495,4997,13557,2103,20605,2377,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1438612,8460,748675,5962,231134,5891,124074,4677,95653,4014,28421,2646,46301,3084,20511,2215,19771,2218,6019,1102,45550,3235,7251,1070,5444,1130,22255,2195,10600,1693,15209,1663,11585,1453,3624,1210,83993,3840,2725,753,15530,1866,8139,1340,7391,1283,25852,2628,29687,2159,10199,1640,128029,5883,76940,4322,51089,3530,134301,4764,13142,1380,68978,4050,52181,3261,171218,5739,85024,3724,47920,2572,38274,3227,689937,5985,262668,6721,83548,3849,46065,3456,37483,2549,14313,1623,8302,1330,2632,807,3379,892,98802,3921,15393,1348,4725,1097,67015,3194,11669,1481,66005,3722,43937,3116,22068,2116,151942,4854,33858,2402,5530,1233,3717,1017,1813,597,51483,3216,17372,1592,43699,2981,223470,5344,69460,3235,154010,5033,6858,996,2868,593,2572,845,1418,497,44999,3068,30059,2219,5222,1105,9718,1271,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1219110,9069,637314,5746,217432,7100,114528,5416,87245,4584,27283,2584,41547,3354,18302,2489,18266,1844,4979,914,45705,3026,8469,1284,8100,1518,21050,2232,8086,1272,15652,1808,12211,1723,3441,837,75519,3867,2758,800,17997,2313,9124,1677,8873,1352,21468,2455,27143,2864,6153,1002,105707,4895,65519,3795,40188,3367,118781,5252,10769,1420,59321,3626,48691,3965,119875,5533,59846,3782,36757,2685,23272,2937,581796,7188,241477,6196,74490,3482,43343,3131,31147,2520,15810,1766,8167,1394,3184,825,4459,1041,92013,4408,13218,1531,4760,1004,63656,3725,10379,1560,59164,3257,40756,2794,18408,1852,116030,4513,26503,2595,3990,1052,1894,567,2096,797,39900,3291,15457,1771,30180,2142,187689,6829,58623,4430,129066,5255,5653,1087,1774,458,2181,813,1698,632,30947,2487,18498,1872,7027,1420,5422,1036,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1646573,12874,858989,8727,243349,7023,119228,4998,91800,4471,27428,2637,42812,3280,18410,2176,20329,2423,4073,809,57172,3383,12226,1505,8697,1257,25601,2164,10648,1660,24137,2670,17486,2149,6651,1117,113149,5817,4877,1071,26264,2783,13440,2014,12824,2025,33126,3415,38458,3491,10424,1604,142700,5608,83213,4409,59487,4123,159489,5729,9048,1518,89252,4759,61189,3113,200302,6968,98595,4779,59342,4354,42365,3746,787584,9017,306693,6309,87543,4498,55431,3277,32112,3375,13307,1848,7723,1437,2297,817,3287,746,114537,4469,16238,2103,7684,1315,81063,4006,9552,1410,91306,4853,57774,3846,33532,2851,154420,5158,33672,2979,6512,1323,3899,1041,2613,806,56465,3611,20044,2072,37727,2984,259784,6934,92765,5507,167019,5688,6764,1235,1363,522,2201,598,3200,945,59923,4008,39482,3345,9370,1682,11071,1731,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1330228,12883,729146,8363,221665,6079,107010,4923,83285,4691,23725,2303,44875,3450,10785,1695,25995,2959,8095,1421,48887,3376,6596,1280,10617,1692,19580,2432,12094,1953,20893,2100,15266,1899,5627,1265,88808,4484,1900,762,27584,2776,12054,1642,15530,2279,29702,3320,20320,2137,9302,1654,118397,5062,76932,4869,41465,2817,174786,6611,7301,1253,108740,6255,58745,4246,125490,6823,64108,4908,41308,3836,20074,2239,601082,8954,251668,7402,79068,5020,48026,3552,31042,3344,10367,1518,4312,1041,2868,911,3187,698,98874,5582,10557,1542,10404,1764,67368,5219,10545,1688,63359,4030,41487,3582,21872,2259,105926,5200,19341,2573,5888,1374,3792,1070,2096,782,40343,3682,13240,2071,27114,2497,218304,8072,69982,3892,148322,6792,6266,1446,813,490,3299,1271,2154,782,18918,2642,9154,1610,7329,1670,2435,848,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,620278,6524,313557,4290,94783,3938,41884,3184,30884,2768,11000,1496,20119,2039,7758,1127,9400,1523,2961,644,23825,1948,3822,998,2617,641,11847,1474,5539,1105,8955,1407,6731,1150,2224,827,41924,2468,1648,522,8250,1108,3606,784,4644,909,14070,1695,13598,1670,4358,1117,54205,3921,32941,3074,21264,2192,67117,3350,8774,1384,36607,2692,21736,2128,55528,3236,27846,2214,18152,1616,9530,1561,306721,4428,125036,3819,38265,2948,24677,2204,13588,1771,6975,1045,3051,814,1256,479,2668,738,49888,2702,9885,1525,3168,840,30554,2346,6281,1204,29908,2492,20973,1972,8935,1185,67885,3619,19146,2113,1742,608,898,439,844,451,20489,1991,8775,1523,17733,2107,98297,3663,35624,2727,62673,2581,2465,827,1085,509,652,317,728,510,13038,1354,9124,1190,1947,623,1967,655,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1752834,14278,917189,9753,413070,9500,189985,7321,134572,6287,55413,3469,114333,5640,59473,4266,35782,3087,19078,2236,84249,4695,7225,1392,19613,2149,34790,3111,22621,2348,24503,2527,18207,2141,6296,1283,111671,5520,2632,773,34311,3183,17230,2356,17081,2142,34605,3251,29892,3231,10231,1588,146257,6314,90863,5598,55394,3916,151275,7064,3842,1186,91139,5589,56294,3771,94916,4751,38571,3299,35062,2710,21283,2141,835645,8928,418394,7460,151740,5259,88444,4905,63296,3041,45082,3152,21147,2218,7103,1223,16832,1860,152142,5090,17992,1948,15168,1836,96280,4665,22702,2115,69430,3699,50378,3229,19052,2124,138819,5883,19898,2471,8549,1446,5784,1138,2765,783,45124,3474,20518,2562,44730,3303,249013,7418,80008,4442,169005,6432,3996,951,596,419,1433,551,1967,695,25423,2572,14516,1934,5752,1095,5155,1154,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2725192,14846,1386960,9811,573983,9773,272780,7043,188851,6007,83929,4448,137435,5721,64016,3492,52161,4111,21258,1853,122134,5211,13346,1890,23592,2297,54649,3855,30547,2631,41634,3290,31711,2766,9923,1558,194029,7151,6574,1373,49204,3900,26504,2734,22700,2589,57201,3921,58730,4494,22320,2819,248408,6876,149990,6073,98418,4680,197644,8015,3705,907,121118,5956,72821,4507,172896,7026,74297,4719,63032,5023,35567,3585,1338232,10341,644217,9479,216666,6477,132728,5758,83938,3863,55673,3646,23011,2410,8002,1367,24660,2467,240250,6276,36863,3036,19405,2134,150532,6004,33450,3068,131628,5810,94912,4957,36716,3232,234185,8107,46441,3775,10236,1539,7516,1370,2720,753,81879,4938,28560,3362,67069,4310,404884,9530,141489,5749,263395,7901,6957,1350,2188,961,2271,770,2498,591,47989,2976,28878,2474,9056,1497,10055,1733,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3511889,15088,1828497,11411,597207,10385,268529,7104,202068,6317,66461,3364,150818,4657,54642,3667,81163,3160,15013,1654,125310,5508,19606,1775,18314,1741,53702,3467,33688,2562,52550,2837,39758,2649,12792,1496,233467,6936,8224,1156,42671,2923,21376,2040,21295,1972,82177,4577,72663,3546,27732,2595,313706,8098,192451,6018,121255,5464,278756,7094,16485,2017,140309,5467,121962,4680,405361,7989,230039,7012,100412,4331,74910,4225,1683392,11476,641710,10646,212152,6136,129903,4811,82249,3781,40047,2922,16299,1934,12719,1675,11029,1428,224834,6345,31361,2453,15230,1727,149032,5112,29211,2596,164677,6170,111745,5002,52932,3279,367171,9134,80850,3855,11223,1506,7428,1225,3795,882,132893,4934,46911,3035,95294,4879,547708,8823,188405,5790,359303,7468,13427,1841,5578,1022,4321,1030,3528,779,113376,4348,76711,3908,18773,1874,17892,2127,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2427330,11582,1247123,7481,452832,8012,226785,5975,161101,5135,65684,3268,105582,4352,51390,3442,40073,2436,14119,1966,88523,3847,14877,1774,12868,1690,35850,2108,24928,2208,31942,2384,24888,2141,7054,1267,143871,4725,5945,1102,23634,2218,11060,1792,12574,1512,50078,3325,47833,2787,16381,1687,221640,5981,137493,4841,84147,4054,192308,6485,16002,1254,102144,3961,74162,4232,236472,5878,119376,4287,75001,3623,42095,2711,1180207,7633,514249,6522,179234,4920,101667,3830,77567,3555,39221,2791,21836,2073,7383,1106,10002,1268,179065,5426,30773,2607,14448,1375,107266,4173,26578,2117,116729,4243,75140,3629,41589,2692,238082,6216,50639,3013,8051,1070,4760,822,3291,789,77772,3746,25937,2085,75683,4107,358619,7717,123523,5118,235096,6105,8881,1221,3085,572,2402,627,3394,941,60376,3009,42123,2666,8939,1525,9314,1213,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,760203,10703,418844,6980,129725,6077,63392,4357,51745,4397,11647,2016,21322,2584,6918,1372,10232,1849,4172,996,31367,3106,5984,1085,4416,1100,14742,2184,6225,1552,13644,1825,10589,1751,3055,978,44179,4552,849,513,11467,2127,6914,1617,4553,1189,11632,2242,16310,2446,3921,987,64990,4389,41766,3492,23224,2741,98737,5417,6374,1578,56744,4838,35619,3518,81213,5675,39926,3757,24466,2768,16821,2251,341359,7690,145276,5624,40612,2904,26778,2682,13834,1585,6327,1306,2556,650,2016,1006,1755,655,55398,4600,4000,818,4648,1011,41493,3996,5257,1320,42939,3321,28960,3130,13979,2052,55694,4707,9196,1971,2753,928,1750,725,1003,529,18075,2658,6278,1289,19392,2540,120736,4868,39129,3363,81607,4906,3065,994,344,340,1444,729,1277,629,16588,2173,10381,1630,4480,1190,1727,660,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
