GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002MA,C24060_002EA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012MA,C24060_012EA,C24060_013MA,C24060_013EA,C24060_014MA,C24060_014EA,C24060_015EA,C24060_015MA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020MA,C24060_020EA,C24060_021EA,C24060_021MA,C24060_022MA,C24060_022EA,C24060_023EA,C24060_023MA,C24060_024MA,C24060_024EA,C24060_025MA,C24060_025EA,C24060_026EA,C24060_026MA,C24060_027MA,C24060_027EA,C24060_028EA,C24060_028MA,C24060_029MA,C24060_029EA,C24060_030EA,C24060_030MA,C24060_031EA,C24060_031MA,C24060_032EA,C24060_032MA,C24060_033EA,C24060_033MA,C24060_034EA,C24060_034MA,C24060_035MA,C24060_035EA,C24060_036MA,C24060_036EA,state
0400000US35,869773,9336,308973,8059,181860,7820,199585,6839,100543,5127,78812,4541,523594,9236,131863,6297,116292,7002,138977,6247,75952,4648,60510,4227,22934,2518,12447,1675,2268,776,4743,1431,2134,713,1342,487,64741,4556,36368,3084,12775,2220,12185,1760,1720,670,1693,534,196484,7057,106417,4973,35498,3145,33504,3286,12084,1971,8981,1542,62020,4424,21878,2541,15027,2151,10176,1634,8653,1436,6286,1311,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8959015,30788,3410666,25902,1844714,23950,2184456,23504,673041,11375,846138,14933,5752984,36933,1746292,22577,1215673,20776,1642955,21498,473333,11755,674731,14630,326163,10927,165444,7209,32621,3623,75994,4567,35175,3034,16929,2166,890698,16276,549601,10665,151438,6808,141515,6432,19663,2630,28481,2188,1443942,18946,736039,13596,314788,10178,244648,7498,69539,4038,78928,4618,545228,12677,213290,8145,130194,6562,79344,4948,75331,4611,47069,4032,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4195808,28022,1494625,20616,740408,15754,992115,18253,399488,12273,569172,14076,2849645,26573,794523,15028,495754,12567,771302,17147,290413,10735,497653,13120,148167,7848,68556,4644,16646,2684,35301,3647,18384,2580,9280,1767,289309,10438,183877,9173,36852,3630,51004,4360,5031,1310,12545,2410,656085,14596,373058,11572,124007,7022,93498,5615,33430,3553,32092,3098,252602,9724,74611,5427,67149,4884,41010,3307,52230,4680,17602,2605,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,370830,4764,128280,4765,62632,3391,87179,3248,49319,2878,43420,2857,222780,3898,50104,3422,33902,2476,64233,2817,37798,2577,36743,2810,11812,1347,5470,955,1003,374,2283,448,1979,688,1077,443,41581,3139,23029,2375,10599,1565,5570,929,1097,392,1286,408,61590,3519,32977,2454,11627,1363,11508,1706,3647,768,1831,492,33067,2201,16700,1308,5501,916,3585,841,4798,889,2483,561,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5213453,22883,1782352,18993,938678,16361,1271429,17193,405395,9796,815599,11823,3620821,20891,963375,14191,637105,12757,1003202,16452,297783,8304,719356,11411,139849,6506,68522,4622,14555,2271,29916,2770,15998,1700,10858,1677,485907,10617,288099,8026,84523,4160,80410,4399,8966,1515,23909,2510,688360,13273,374533,9522,134385,6382,111933,5204,28277,2528,39232,3031,278516,8766,87823,4500,68110,4242,45968,3434,54371,3844,22244,2181,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1681759,11369,553038,9526,295748,8525,412057,10308,201593,6675,219323,7980,1106252,13228,274540,7296,192898,7014,310419,9051,144538,5660,183857,7340,57364,3969,26888,2333,4666,1096,14268,1705,7311,1566,4231,924,105028,4816,60778,3538,15758,2126,18805,1819,3057,741,6630,1342,295349,8521,153356,5699,55262,3432,50166,3347,22001,2248,14564,1994,117766,4881,37476,2391,27164,2336,18399,1974,24686,2593,10041,1437,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1710336,15384,615480,10486,316284,10676,412437,12164,153058,7623,213077,7508,1093745,16144,292529,8583,204057,9022,303401,11133,112607,6973,181151,7155,65892,4278,34078,2695,7019,1296,13726,1863,7397,1591,3672,1171,159289,7050,95771,5295,22958,2688,27772,2655,3768,1039,9020,1834,249614,7618,139923,5872,43040,3417,44957,3398,12143,1861,9551,1729,141796,6597,53179,4041,39210,4275,22581,2402,17143,2406,9683,2003,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5853320,22162,2086710,19942,1031273,16680,1439856,17904,497337,10621,798144,11163,4029478,24529,1156309,16581,694348,14474,1111119,15703,366517,9028,701185,10956,172634,7236,84021,4582,16133,1965,41652,3187,20232,2144,10596,1443,657490,10457,398455,9310,114533,5519,105878,4659,13398,1952,25226,2544,675894,13525,339051,9146,141244,7135,126922,5790,32945,2412,35732,3213,317824,8560,108874,4814,65015,4002,54285,3848,64245,3093,25405,1884,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,511235,7020,189958,6277,102214,4414,130811,5973,32576,3088,55676,3963,337565,7302,93756,4718,70904,3717,100738,5817,23982,2872,48185,3356,17729,2232,8355,1475,2321,861,3771,1076,1950,645,1332,874,58599,4169,38026,3171,9120,1699,8992,1424,1213,579,1248,558,71297,4291,39871,3262,13279,1978,12509,1725,2339,769,3299,944,26045,2721,9950,1560,6590,1357,4801,1320,3092,705,1612,579,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1968925,18633,623081,15561,365464,12631,495989,12569,189631,9025,294760,9878,1351083,15818,331357,10851,236818,10839,384940,11039,135537,7563,262431,9313,70086,5333,31292,3287,8296,2056,16067,2567,10517,2517,3914,1056,115584,6423,63804,4852,18755,2630,24581,2616,3325,971,5119,1229,318782,11385,168643,7721,68889,5259,52498,4159,12794,1908,15958,2055,113390,7573,27985,3528,32706,3845,17903,3180,27458,3671,7338,1839,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,415623,5676,144587,5496,75695,4268,100116,4543,44898,3523,50327,2907,245380,6019,53668,3794,45968,3981,73488,4342,32109,2872,40147,2583,15916,2112,7524,1282,996,490,5033,1119,1616,591,747,320,44776,3527,25770,2496,8973,1579,6795,1320,605,396,2633,725,72540,3825,38441,3182,14454,1755,10717,1608,5339,1086,3589,1023,37011,2666,19184,1692,5304,847,4083,975,5229,937,3211,708,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2784462,19146,922174,17174,474611,13236,705045,16396,250186,9575,432446,11342,1900892,18878,486740,13273,309979,11243,547901,14426,174704,8101,381568,10073,62751,4223,30363,2935,6660,1712,16742,2517,6574,1320,2412,597,217378,7558,131003,6536,33653,3322,37465,3123,4663,1355,10594,1727,397001,11913,216278,9857,75007,4382,64866,3957,19010,2406,21840,2561,206440,8351,57790,4465,49312,4277,38071,4265,45235,3376,16032,2242,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11455069,46771,3980319,35839,2043166,27746,2831482,34833,1248580,19474,1351522,22231,7978621,45162,2265294,25252,1370844,25637,2244120,31284,939991,19019,1158372,20627,329857,13085,158244,7802,27144,3221,82425,5595,41646,4820,20398,2832,666050,15854,403096,14213,100197,5647,113837,6214,21630,2839,27290,2627,1690732,27001,924565,19263,341461,12481,263814,9956,78373,6166,82519,4721,789809,18628,229120,9620,203520,9668,127286,6403,166940,7734,62943,5558,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1260806,10665,453843,10037,205073,7185,330068,9227,111579,5422,160243,6176,852355,10016,238465,8370,136244,5487,254790,7403,85032,4730,137824,5844,51124,4067,24552,2504,3038,1003,13647,2180,7150,1906,2737,859,92272,5028,54810,3882,14676,2528,15526,2147,2704,729,4556,1094,205782,6600,114627,4701,33608,2991,35737,2869,10304,1808,11506,1815,59273,3672,21389,2226,17507,2243,10368,1445,6389,1162,3620,1081,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,327302,4665,132671,3229,57924,3002,68039,3335,34932,2215,33736,2422,180891,5071,49271,2689,34797,2737,46723,2662,21182,1755,28918,2307,14442,1787,7069,1198,744,337,3511,852,2377,571,741,404,47950,2827,32364,2348,6933,1046,6858,1070,938,360,857,326,51835,3389,32490,2383,7925,1125,7869,1296,2283,688,1268,447,32184,2126,11477,1285,7525,1137,3078,856,8152,978,1952,639,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3860131,20456,1631675,19538,654272,13720,884947,13903,326662,10051,362575,10585,2434177,20497,817953,14112,418572,11784,659995,12784,244444,8840,293213,9127,120433,5772,62327,4214,11734,1913,27584,2766,12575,1734,6213,1409,296714,10324,196484,7893,39760,3958,48414,4157,5062,1134,6994,1482,815963,15851,492071,12180,131494,6586,121122,5822,32488,3751,38788,3405,192844,7407,62840,4667,52712,4240,27832,2892,32093,3362,17367,2453,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3117998,14896,1198888,15218,555011,11475,726989,12711,297923,8118,339187,8582,2035015,18881,621449,13208,363246,10612,542155,12272,226698,7304,281467,8356,118958,6592,63974,4031,10729,2274,25995,2678,12445,2045,5815,1375,247416,8063,152887,6365,37420,3797,44217,3204,4839,1105,8053,1557,521322,12325,290609,9076,88661,4554,80948,4762,27914,2921,33190,2763,195287,6867,69969,4065,54955,4210,33674,3390,26027,2951,10662,1243,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,748558,8439,239877,7087,134185,5656,184898,6195,92317,4847,97281,4975,496288,8421,113024,5583,89854,4875,138721,5499,72436,4405,82253,4474,18501,2668,8336,1686,2015,701,4766,1273,2068,679,1316,517,53441,3590,28641,2241,10025,1705,11481,1661,1223,538,2071,719,145055,5560,80363,4381,23760,2298,24067,2178,9252,1571,7613,1325,35273,2914,9513,1615,8531,1217,5863,1094,7338,1376,4028,1107,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2819477,13498,944560,12652,483657,10766,664541,10782,247966,6206,478753,9829,1950061,15433,494395,8179,320449,8369,517396,10173,181797,5965,436024,9726,86989,4667,42343,3412,9017,2370,19026,2178,11659,1408,4944,909,263120,6213,152567,5059,45131,2777,46510,2953,5617,1121,13295,1825,357613,8160,196605,6148,72682,4294,59802,3336,15095,1495,13429,1472,161694,5647,58650,3505,36378,2750,21807,2128,33798,2590,11061,1245,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289976,4694,90709,4184,49300,3855,65859,3374,46180,3712,37928,2803,178116,5988,34888,2767,29684,3220,45958,3458,35760,2986,31826,2523,9832,1886,4272,1079,920,437,2381,708,1340,558,919,603,20918,2487,10722,1687,3773,904,3490,949,1740,1201,1193,572,61521,3670,33898,2720,11343,1721,9406,1295,4205,1141,2669,649,19589,2262,6929,1339,3580,875,4624,1257,3135,878,1321,518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1102866,11341,343821,9592,223128,6847,303815,8280,109387,5690,122715,5769,653172,10986,155263,7374,119763,5335,218013,6831,65073,4083,95060,5227,27522,2949,11164,1815,3244,888,6554,1319,4198,921,2362,868,49911,3486,26731,2439,7586,1337,12807,2377,895,421,1892,636,261517,8673,118475,5973,64919,4452,51929,3771,12866,1888,13328,1993,110744,5955,32188,2948,27616,3051,14512,2210,26355,2914,10073,1772,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
