GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002EA,C08011_002MA,C08011_003EA,C08011_003MA,C08011_004MA,C08011_004EA,C08011_005EA,C08011_005MA,C08011_006EA,C08011_006MA,C08011_007MA,C08011_007EA,C08011_008EA,C08011_008MA,C08011_009MA,C08011_009EA,C08011_010MA,C08011_010EA,C08011_011MA,C08011_011EA,C08011_012MA,C08011_012EA,C08011_013EA,C08011_013MA,C08011_014EA,C08011_014MA,C08011_015MA,C08011_015EA,C08011_016MA,C08011_016EA,C08011_017MA,C08011_017EA,C08011_018EA,C08011_018MA,C08011_019EA,C08011_019MA,C08011_020EA,C08011_020MA,C08011_021EA,C08011_021MA,C08011_022MA,C08011_022EA,C08011_023MA,C08011_023EA,C08011_024EA,C08011_024MA,C08011_025EA,C08011_025MA,C08011_026EA,C08011_026MA,C08011_027MA,C08011_027EA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031EA,C08011_031MA,C08011_032EA,C08011_032MA,C08011_033MA,C08011_033EA,state
0400000US38,348261,4591,10150,1316,11414,1626,16330,2007,23950,2319,37355,2855,51441,3577,73783,4015,33620,2805,16372,2059,73846,3639,188219,2876,6424,1088,8051,1383,9190,1339,16896,1689,24249,2101,31332,2511,35378,2712,15778,1667,6879,1320,34042,2590,160042,3688,3726,819,3363,825,7140,1318,7054,1287,13106,1724,20109,1994,38405,2485,17842,1938,9493,1666,39804,3144,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4939489,23613,193853,7222,167545,7032,241234,7446,393429,8724,508467,12645,695918,10944,641636,11514,504331,11910,276023,7942,1317053,18044,2559153,14774,137445,5983,117203,5802,150554,5837,232955,7010,292876,9086,350533,8380,284010,7937,229786,7655,117389,5392,646402,12166,2380336,15044,56408,3202,50342,3128,90680,4607,160474,5662,215591,7271,345385,7788,357626,8121,274545,8129,158634,5794,670651,11444,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1606769,12017,63386,3688,58875,3427,77999,3935,132919,5120,159842,6448,253401,7844,259135,6323,165587,6493,72638,3694,362987,6940,871204,7758,46167,3249,43049,2955,50247,3096,88900,4598,97116,4379,134589,5982,116676,4852,80584,4324,31146,2626,182730,5490,735565,8053,17219,1829,15826,1742,27752,2179,44019,2895,62726,3816,118812,4229,142459,4578,85003,4265,41492,2650,180257,5529,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1567660,14195,69430,4079,50042,4043,77078,5486,125253,6371,163446,7986,216870,8823,220709,6508,154222,7076,86413,5533,404197,10398,827227,7210,49211,3485,35685,3545,49696,4109,74711,4698,99031,6368,111764,5619,102777,4994,72181,4589,37942,3232,194229,6938,740433,11021,20219,1920,14357,1963,27382,3221,50542,3628,64415,3481,105106,5404,117932,4757,82041,5301,48471,3598,209968,7453,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5507797,23243,224654,7830,202630,6053,282061,7901,492482,11105,583872,13612,774183,12848,683522,10659,602458,13371,310809,8471,1351126,17763,2851004,14091,161146,6539,145534,4593,188909,6609,303883,8278,324970,9152,382593,10067,299465,7251,268910,8370,124079,5436,651515,11248,2656793,15711,63508,4106,57096,3442,93152,3975,188599,6406,258902,7267,391590,8997,384057,8032,333548,10669,186730,6178,699611,12901,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482514,7313,12966,1955,11374,1542,17891,2569,37233,3921,50418,3966,69125,4641,59070,3995,62571,4470,33439,3008,128427,6626,246765,4722,8763,1552,8336,1317,10966,1909,24797,2748,28861,2837,37725,3331,26839,2870,27506,2706,13340,2240,59632,3664,235749,5455,4203,1096,3038,874,6925,1479,12436,1988,21557,2200,31400,3137,32231,2611,35065,3289,20099,2171,68795,4399,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1883929,18245,78333,5619,70122,5182,78733,4983,154301,8167,194780,8512,304457,9658,259602,8887,202212,8581,90816,5420,450573,11624,980931,11563,51368,4596,49922,4206,52107,3864,102078,6800,106484,5196,161285,6765,118045,7183,95006,5818,36032,3260,208604,8630,902998,11388,26965,3273,20200,2966,26626,3297,52223,4594,88296,6173,143172,7099,141557,6211,107206,5950,54784,4511,241969,8362,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,387330,5832,12824,1280,10305,1398,17734,1640,25989,2431,41421,3416,60096,3303,79719,4073,42054,3794,15661,1831,81527,4282,201538,4075,7912,1052,6246,958,10898,1240,16494,1850,24761,2377,30238,2407,37344,2611,20437,2325,7686,1538,39522,3147,185792,4121,4912,902,4059,839,6836,1013,9495,1413,16660,2116,29858,2808,42375,2930,21617,2556,7975,1285,42005,2979,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2648625,19175,122586,6705,107620,6499,139091,5231,249730,9352,284468,9759,422058,12020,339382,12570,241694,9503,114219,6660,627777,12457,1379443,12953,82477,4782,74438,5048,86535,4584,152161,6569,155721,7979,204503,8342,147802,7884,116546,6321,50219,4236,309041,9258,1269182,14037,40109,4030,33182,3504,52556,3390,97569,5658,128747,6140,217555,8594,191580,8802,125148,6273,64000,4969,318736,9682,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10861523,47226,466702,14648,431392,13651,537161,16001,1029686,21404,1099454,22680,1743170,26455,1424607,24748,1175410,25168,497437,13470,2456504,31322,5951889,28742,335056,11984,312012,11247,361510,12434,680082,18294,627492,14461,894817,19171,659649,15974,598788,16962,228103,9557,1254380,23315,4909634,28939,131646,7350,119380,6560,175651,8880,349604,12249,471962,13795,848353,16030,764958,16643,576622,14619,269334,8367,1202124,20728,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1188517,10999,58116,4302,40119,3565,62223,4575,88004,4449,114304,4856,148830,6564,152887,6456,131042,5124,80896,4479,312096,8282,671771,8341,42188,3551,27641,2907,38899,3239,60895,4012,71290,4353,88242,5502,76406,3937,69764,3837,35943,2909,160503,5923,516746,7398,15928,2344,12478,1991,23324,3035,27109,2816,43014,3339,60588,3992,76481,4839,61278,3723,44953,3632,151593,5718,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,297743,4833,10127,1427,8168,1238,12981,1556,23799,2257,35329,2627,52083,2816,45036,2494,32106,2513,14243,1504,63871,3636,152317,2972,7011,940,5923,1062,8790,1175,14797,1598,19882,1803,25400,2217,19286,1754,14328,1677,5777,1048,31123,2244,145426,3384,3116,799,2245,600,4191,848,9002,1229,15447,1674,26683,1847,25750,1908,17778,1768,8466,1082,32748,2574,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3706328,20688,153207,7913,143573,7782,182641,7961,348383,11075,388198,10819,500658,12226,477994,10014,446023,12541,231328,9269,834323,13835,1960031,13139,107617,6563,105387,6529,122211,6548,224309,8783,214543,8031,254905,7622,215288,7209,203606,7912,101168,6504,410997,10433,1746297,14844,45590,4497,38186,3180,60430,4793,124074,5938,173655,6722,245753,8180,262706,7072,242417,9625,130160,6462,423326,10290,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2927279,16752,163249,6710,137199,7973,169617,6316,254697,8765,296012,10338,383556,11022,347177,8767,274249,8737,162810,6717,738713,12339,1588122,11692,116299,6050,95430,6358,113486,4899,162424,6921,173630,7536,196268,8812,158015,6018,137950,6550,69220,4423,365400,9042,1339157,11116,46950,3609,41769,3820,56131,3654,92273,5067,122382,6001,187288,6184,189162,7066,136299,5905,93590,4568,373313,7694,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,707431,8782,40024,3527,29780,3084,38961,2930,62474,4038,78831,4068,98127,4236,85784,4297,67755,4546,36040,2930,169655,6011,372458,6478,29440,3148,20500,2463,26397,2508,38852,2839,46525,3487,48191,3313,36025,2662,25969,2484,15686,1590,84873,3936,334973,6837,10584,1476,9280,1663,12564,1563,23622,2732,32306,2606,49936,3063,49759,3279,41786,3358,20354,2182,84782,4768,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2651803,13630,138406,4593,111432,4457,163198,5005,232526,6549,293703,7710,382369,8313,355095,8040,220775,7237,99837,4073,654462,11146,1371064,10093,99153,3911,78096,3632,105875,4111,140315,4898,162381,6016,178085,5477,152653,4809,97165,4296,39032,3330,318309,7666,1280739,10238,39253,2490,33336,2528,57323,3265,92211,4220,131322,5023,204284,6312,202442,6383,123610,4979,60805,3419,336153,7446,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,274214,4999,14143,1974,9033,1417,17721,2160,21023,2476,34616,3024,42721,3482,45001,3229,22790,2369,14167,2370,52999,4537,148293,3530,10783,1478,6937,1331,11747,1654,15174,2108,25124,2624,20853,1939,17519,2338,9024,1543,4773,1362,26359,3408,125921,3513,3360,1228,2096,650,5974,1287,5849,1188,9492,1429,21868,2309,27482,2306,13766,1655,9394,1656,26640,2738,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1033736,10901,60526,4137,51513,3912,57760,4137,123071,5652,126725,6846,193002,7862,108612,5142,86164,4871,31031,2872,195332,7104,542570,8389,42462,3175,36669,3111,34837,3111,68663,4287,60898,4027,87294,5482,41658,2906,47706,3372,15851,2165,106532,5540,491166,7752,18064,2252,14844,2126,22923,2593,54408,3445,65827,4863,105708,5517,66954,3788,38458,2693,15180,1918,88800,4118,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
