GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002MA,B01001I_002EA,B01001I_003EA,B01001I_003MA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007EA,B01001I_007MA,B01001I_008MA,B01001I_008EA,B01001I_009EA,B01001I_009MA,B01001I_010MA,B01001I_010EA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013MA,B01001I_013EA,B01001I_014EA,B01001I_014MA,B01001I_015MA,B01001I_015EA,B01001I_016EA,B01001I_016MA,B01001I_017MA,B01001I_017EA,B01001I_018EA,B01001I_018MA,B01001I_019MA,B01001I_019EA,B01001I_020EA,B01001I_020MA,B01001I_021EA,B01001I_021MA,B01001I_022MA,B01001I_022EA,B01001I_023EA,B01001I_023MA,B01001I_024MA,B01001I_024EA,B01001I_025EA,B01001I_025MA,B01001I_026EA,B01001I_026MA,B01001I_027EA,B01001I_027MA,B01001I_028MA,B01001I_028EA,B01001I_029EA,B01001I_029MA,B01001I_030MA,B01001I_030EA,B01001I_031EA,B01001I_031MA,state
0400000US42,751430,1100,387059,2621,41646,1187,39833,2476,36017,2664,21499,1143,15911,1625,38538,2011,31659,1534,31227,1178,55063,1572,39041,1611,22880,1232,8848,983,3896,739,1001,468,364371,2384,39368,1236,36011,2263,33920,2102,18874,862,15440,1600,32235,2045,29684,1265,28873,1231,51370,1499,37680,1361,23535,1195,8941,881,5860,967,2580,761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,134714,-555555555,66749,440,6865,411,7391,1021,5839,1067,3699,193,3076,213,6592,395,6124,544,5380,464,9386,561,6422,253,3811,251,1605,349,458,333,101,122,67965,440,6117,228,6594,1194,6120,1144,3576,184,3175,291,6244,296,5387,330,5506,423,9837,481,7582,385,4497,218,1965,87,1175,284,190,203,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,241008,1564,131077,3671,13753,1860,12710,1592,9539,1220,5246,1644,4312,1522,16027,1968,13844,2062,11870,1979,25514,2496,10627,1907,5369,1147,1591,718,675,369,0,217,109931,3754,15300,2220,12162,2357,12444,2394,3820,1059,4043,1123,9202,1709,9069,1648,9820,2329,16739,2443,8752,1492,4788,1084,2565,940,1110,461,117,162,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22899,1246,12504,1500,1632,388,801,321,1185,473,479,247,763,275,2113,774,1071,427,760,270,2100,703,1098,428,265,181,151,113,72,69,14,33,10395,1129,1084,434,1039,339,1421,322,698,320,152,138,1222,570,563,252,1078,510,1580,437,909,506,344,219,65,58,231,125,9,31,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,296307,2405,159331,3319,20272,2043,14917,2030,14553,1802,6506,1570,5099,1105,15179,1333,18282,1706,20473,1890,22102,2085,13028,1664,6184,1101,2026,719,451,313,259,274,136976,3773,19240,1841,16853,2257,12541,2212,6312,1498,3706,1104,12733,1748,14665,1658,12073,1436,19524,2010,10083,1272,4941,1122,2157,898,963,530,1185,735,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9791628,2612,4934273,4577,509094,2526,496663,8959,462552,9271,265710,2502,181213,3105,425726,4085,406396,2953,390454,2908,696905,3632,530173,3254,326993,1849,153992,2303,71567,2378,16835,1918,4857355,4920,489302,2767,478992,9609,447826,9666,249598,2435,166083,2823,387078,3637,376868,2908,370972,3080,688873,3040,529248,3127,352004,2170,183387,2188,100808,3143,36316,2738,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,372913,-555555555,193061,1487,23249,967,23407,1976,19190,1912,10700,515,7108,801,18168,939,16445,1172,15943,1120,28179,1792,16567,910,8872,750,3126,471,1566,500,541,361,179852,1488,22791,891,18469,1849,20655,1934,10141,1006,7394,1126,14735,897,14673,751,13776,957,27138,1562,15387,1165,8964,644,3713,534,1414,359,602,359,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9134,432,4620,581,341,184,272,144,555,375,196,189,185,156,421,231,221,163,636,333,845,380,322,230,393,288,123,148,110,119,0,145,4514,560,424,182,518,218,178,130,358,278,323,290,459,279,141,110,663,363,498,280,517,360,274,184,161,122,0,145,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,648793,2673,339113,4174,34649,2124,32521,2968,27369,2691,15681,1430,10494,1305,32812,2025,33950,2150,37420,1950,54143,2060,35764,1988,15596,1512,5863,992,2059,703,792,547,309680,3707,33280,2073,28305,2354,25061,2360,13609,1482,12426,1975,25237,1535,27340,1584,28796,1954,51538,2246,34902,1815,17305,1224,6593,864,4476,953,812,431,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,789060,-555555555,410429,2344,50512,1133,44423,2804,40551,2646,21416,1309,15964,1462,39434,2108,38282,1661,36187,1292,57737,1819,37224,1675,18767,1281,7750,1174,1615,556,567,307,378631,2346,45263,1296,42269,2898,41605,2853,21823,1793,14860,1800,34900,1962,30671,1488,30884,1691,54139,2275,32402,1736,17161,1112,7687,971,3344,765,1623,570,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21302,933,10320,1152,1144,504,461,308,794,322,288,165,960,514,1498,616,657,373,1138,432,1538,549,782,456,803,408,179,145,8,17,70,82,10982,1471,1386,569,1448,485,925,428,254,192,607,448,1282,709,781,374,699,389,800,404,723,379,1059,573,605,313,364,336,49,68,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,345297,832,182127,1810,22622,1294,20591,1516,19207,1722,10175,958,6112,841,16915,1200,15776,1177,18161,1430,24066,1481,15381,1239,8522,902,3015,455,1412,371,172,149,163170,1952,20060,1191,19335,1571,16757,1575,8665,818,6455,989,13048,1235,12723,951,13725,1102,22120,1364,15242,1319,8459,831,3016,465,2175,461,1390,713,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51758,-555555555,26541,1307,3046,762,2462,621,3573,717,1330,886,1384,755,2632,667,2284,706,1475,534,2612,807,2803,845,1767,660,638,240,354,193,181,126,25217,1308,2692,795,2440,920,2768,742,1387,466,1072,502,1432,631,1505,624,2631,734,3642,743,2092,638,2020,594,1082,458,312,189,142,122,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3667710,4625,1748730,3868,107482,2008,114523,4547,135720,4174,82537,2247,57491,2345,135000,2408,110068,1380,114198,1660,228258,2138,221090,1497,198626,821,146129,1079,73154,2010,24454,1826,1918980,4111,107048,1672,111385,4167,127735,4257,82590,2354,59764,2470,130360,2518,117195,1574,124502,1959,246298,2200,256636,1130,238424,536,177543,954,99481,2326,40019,2253,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
