GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001MA,B07401_001EA,B07401_002MA,B07401_002EA,B07401_003MA,B07401_003EA,B07401_004MA,B07401_004EA,B07401_005EA,B07401_005MA,B07401_006MA,B07401_006EA,B07401_007MA,B07401_007EA,B07401_008MA,B07401_008EA,B07401_009MA,B07401_009EA,B07401_010EA,B07401_010MA,B07401_011EA,B07401_011MA,B07401_012MA,B07401_012EA,B07401_013MA,B07401_013EA,B07401_014EA,B07401_014MA,B07401_015EA,B07401_015MA,B07401_016EA,B07401_016MA,B07401_017MA,B07401_017EA,B07401_018MA,B07401_018EA,B07401_019MA,B07401_019EA,B07401_020EA,B07401_020MA,B07401_021EA,B07401_021MA,B07401_022EA,B07401_022MA,B07401_023MA,B07401_023EA,B07401_024MA,B07401_024EA,B07401_025EA,B07401_025MA,B07401_026EA,B07401_026MA,B07401_027EA,B07401_027MA,B07401_028EA,B07401_028MA,B07401_029MA,B07401_029EA,B07401_030MA,B07401_030EA,B07401_031EA,B07401_031MA,B07401_032EA,B07401_032MA,B07401_033EA,B07401_033MA,B07401_034MA,B07401_034EA,B07401_035MA,B07401_035EA,B07401_036EA,B07401_036MA,B07401_037EA,B07401_037MA,B07401_038EA,B07401_038MA,B07401_039MA,B07401_039EA,B07401_040MA,B07401_040EA,B07401_041MA,B07401_041EA,B07401_042EA,B07401_042MA,B07401_043EA,B07401_043MA,B07401_044EA,B07401_044MA,B07401_045MA,B07401_045EA,B07401_046MA,B07401_046EA,B07401_047EA,B07401_047MA,B07401_048EA,B07401_048MA,B07401_049EA,B07401_049MA,B07401_050MA,B07401_050EA,B07401_051MA,B07401_051EA,B07401_052MA,B07401_052EA,B07401_053EA,B07401_053MA,B07401_054EA,B07401_054MA,B07401_055EA,B07401_055MA,B07401_056MA,B07401_056EA,B07401_057MA,B07401_057EA,B07401_058EA,B07401_058MA,B07401_059EA,B07401_059MA,B07401_060EA,B07401_060MA,B07401_061MA,B07401_061EA,B07401_062MA,B07401_062EA,B07401_063MA,B07401_063EA,B07401_064EA,B07401_064MA,B07401_065EA,B07401_065MA,B07401_066EA,B07401_066MA,B07401_067MA,B07401_067EA,B07401_068MA,B07401_068EA,B07401_069EA,B07401_069MA,B07401_070EA,B07401_070MA,B07401_071EA,B07401_071MA,B07401_072MA,B07401_072EA,B07401_073MA,B07401_073EA,B07401_074MA,B07401_074EA,B07401_075EA,B07401_075MA,B07401_076EA,B07401_076MA,B07401_077EA,B07401_077MA,B07401_078EA,B07401_078MA,B07401_079MA,B07401_079EA,B07401_080EA,B07401_080MA,state
0400000US13,9633749,21580,553747,7592,1804858,8858,311438,8891,692556,11070,648357,9830,666163,9584,677461,13734,715862,13732,707822,8490,676567,6227,581399,10283,526588,9900,375540,7190,263110,7341,432281,4758,8095407,40769,433261,9935,1531688,15234,222993,8088,482244,10889,462409,10339,522468,10305,566332,14169,605571,12863,623016,9977,606220,7590,533268,9552,490685,10242,356950,6868,249941,7174,408361,5660,817043,30881,71864,5858,160329,10319,33442,3754,111057,7039,92295,7005,74865,5914,56155,5627,55074,5436,50499,5171,36409,3817,24319,3801,19430,2758,10273,2325,8033,1763,12999,2476,472407,20222,31436,4046,75147,7506,36398,3178,65195,5024,60882,5475,42072,4263,35914,4015,37334,4618,23933,3777,22781,3819,15282,2732,10813,2064,5865,1386,3498,1070,5857,1340,248892,13318,17186,2701,37694,5121,18605,2043,34060,3233,32771,4383,26758,3599,19060,3214,17883,3274,10374,2046,11157,2401,8530,1503,5660,1309,2452,794,1638,706,5064,1317,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345615,9249,74139,2718,214004,3119,31518,1745,92471,2686,100080,2778,90770,2928,84515,3303,89574,3269,93174,1767,95302,1332,90767,3837,86855,3782,60694,2666,44965,2722,96787,1023,1160948,10743,59249,2384,188045,3557,23976,1679,70326,2959,75478,2801,70395,2772,69946,3048,77891,3722,82402,1995,86843,1685,84386,3813,80756,3910,57176,2507,42086,2745,91993,1198,114842,8455,7609,1716,16688,2774,3248,1099,12397,2296,13857,1850,12070,2121,9723,1965,7886,1574,7818,1600,6309,1509,4552,1253,4073,1239,2819,957,2070,829,3723,762,7885,2364,188,240,1011,531,366,288,1222,594,1181,748,511,294,317,191,951,773,409,303,422,259,299,222,794,1131,93,116,0,193,121,175,61940,7295,7093,2286,8260,2039,3928,902,8526,1549,9564,1853,7794,1805,4529,1410,2846,896,2545,921,1728,885,1530,640,1232,570,606,521,809,492,950,487,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1550795,10438,92881,3088,309513,4687,46752,2546,111677,3841,102037,2926,100941,2921,95974,4214,97195,4856,99576,2194,102513,2314,101186,3746,86048,3503,67060,2832,49921,2838,87521,1393,1284530,13188,70541,3225,263137,4565,29886,2366,62777,3911,68550,3601,80138,3921,80187,3748,84036,4528,87218,2431,93586,2506,93052,3773,81517,3553,63993,2829,45971,2958,79941,1893,156205,11443,14066,2832,28102,3685,8785,1823,29363,3427,19323,2912,12230,2675,9999,1905,8101,1749,7666,1561,4346,1299,4182,1089,2355,752,1698,567,1990,746,3999,1390,52229,5941,4626,1313,7588,1877,3796,1089,9277,1985,6077,1313,4783,1688,2576,751,2025,744,2197,859,2268,929,1810,864,981,450,565,338,1448,1112,2212,935,57831,7401,3648,1085,10686,4001,4285,1020,10260,2162,8087,1684,3790,1265,3212,1008,3033,1260,2495,828,2313,959,2142,1121,1195,575,804,418,512,309,1369,544,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12699389,18744,676118,6945,2267571,7264,380282,5160,870203,6865,892530,6959,876789,5823,829955,11526,875321,12273,908799,3960,939402,3237,822588,9797,717982,8976,500722,6721,374046,6925,767081,2418,11076528,31383,557161,8701,2023187,9549,282321,5259,620494,8995,663502,9552,709726,7642,720689,12411,789716,11783,835237,6038,871248,5085,773534,9626,678850,9182,475790,6172,357329,6807,717744,4315,1045373,26343,81900,5537,179611,9097,39572,4016,155091,6981,144746,7337,109164,6041,69963,5295,56434,4082,49592,4298,43749,3659,31006,3360,22458,2509,15972,1891,10499,1806,35616,3199,308480,13513,20605,2923,33704,4900,27755,2834,54256,3997,45177,4110,31583,3100,21698,2995,15795,2388,13732,2899,12362,2215,9429,1837,7716,1770,4595,1480,2836,994,7237,1566,269008,13750,16452,2814,31069,4981,30634,2537,40362,3501,39105,3865,26316,3375,17605,2676,13376,2402,10238,1887,12043,2302,8619,1698,8958,2147,4365,1187,3382,907,6484,1328,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6431069,14313,349543,5013,1167605,6249,192134,3821,467932,6179,415362,4775,416090,3362,402713,9384,432292,8299,451249,2626,476832,3427,432344,7537,371261,7593,266952,6052,195840,5935,392920,2159,5478683,24180,278682,5741,1008606,9303,138335,3578,292927,6966,299197,6022,341041,5804,343195,9201,375644,7661,406038,4137,434182,4739,403585,7606,349361,7461,254961,5889,186394,5595,366535,3154,584958,18515,46815,4070,108727,7418,21245,2448,103315,6219,71076,3858,45306,4065,35052,3838,34940,3353,28674,2697,27922,3265,17161,2084,13631,1573,5813,1148,5851,1777,19430,2277,224200,11581,13882,1859,29490,4139,24168,2479,44159,3533,27437,2739,17608,1959,13535,1961,14057,2552,10728,2022,8212,1667,5959,1391,4824,1083,3252,973,1909,593,4980,1195,143228,10568,10164,2253,20782,4210,8386,1377,27531,3305,17652,2922,12135,2055,10931,2217,7651,1708,5809,1234,6516,1463,5639,1330,3445,1105,2926,1228,1686,782,1975,661,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3018383,8110,163703,2982,522572,3843,87838,2994,219411,4022,194497,3459,191878,2957,173460,5438,184451,4937,208635,2037,222816,1840,204167,5118,184437,4884,124807,3955,104476,3480,231235,1554,2573313,16682,132049,3488,460056,5806,58606,2897,123794,5510,139893,4434,149844,3581,148207,5484,165694,4854,188328,2370,205412,2608,191516,4743,175606,4932,119770,3649,99270,3600,215268,1724,251801,12084,18635,2209,40250,4285,9171,1524,54605,3738,29239,3048,23089,2973,16326,2358,11133,1588,11757,1741,9605,1611,6898,1112,4908,938,2310,643,3249,1091,10626,1237,118753,7710,8182,1464,13704,2264,15237,1832,26348,3023,16406,2517,10961,1599,4915,1113,5423,1412,4400,1115,3876,1116,2972,691,1840,482,750,303,1144,684,2595,668,74516,6398,4837,1319,8562,2067,4824,890,14664,2370,8959,1786,7984,1983,4012,1228,2201,807,4150,1233,3923,1068,2781,792,2083,727,1977,1405,813,484,2746,1003,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2828995,13508,162847,3900,519165,4487,87868,3887,210469,5193,193266,4458,179752,3073,168196,4641,179556,5362,192518,2819,205753,2456,189296,4493,159059,4816,110063,2949,84111,2929,187076,1820,2372033,15236,128310,3841,446288,5775,57582,2805,127158,6275,134726,4167,144291,3325,140021,4910,153417,4325,171656,3369,188354,3216,175360,4136,148121,4615,105361,2833,79861,2827,171527,2267,269241,13508,22391,3266,45255,5302,11512,1802,50752,4350,34119,3715,20031,2815,15924,2210,15149,2135,12246,2058,11061,1710,8534,1505,5811,1259,2992,828,2811,538,10653,1679,93541,6038,5873,1252,12154,1942,13052,1949,16901,2025,11449,1741,7185,1392,5515,1075,4172,1029,4476,1057,3653,1039,2903,968,1824,630,592,252,865,392,2927,899,94180,10699,6273,1602,15468,3475,5722,1562,15658,2854,12972,2653,8245,1944,6736,1804,6818,2032,4140,1323,2685,999,2499,1006,3303,2358,1118,515,574,355,1969,770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4291229,11929,225435,4906,742018,5293,120612,4987,293312,4526,278299,4109,283253,3597,273053,5908,289092,5644,312502,2216,323033,2909,290001,5498,266377,5932,192841,3378,143120,3435,258281,1971,3686232,19523,172630,4793,639340,7736,87930,3719,199687,5194,205111,4917,226406,4536,228939,6163,255150,5757,283401,3225,297366,3787,271075,5203,252665,5877,185823,3323,137278,3483,243431,2271,362129,16676,34587,3645,67679,5637,13460,2293,55450,4468,40537,3589,35781,3231,28079,3632,19783,2582,17092,2359,13557,1989,10184,1754,8635,1570,3754,735,3692,1032,9859,1193,143612,9471,9062,1982,21028,3548,13594,1789,24084,2494,16960,2230,11623,2008,8427,1832,9701,2089,7507,1398,8213,1830,4737,1204,3257,745,1818,495,668,297,2933,743,99256,7329,9156,1963,13971,2419,5628,1292,14091,2161,15691,2714,9443,1759,7608,1589,4458,1171,4502,1256,3897,1037,4005,1043,1820,836,1446,665,1482,559,2058,762,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4490402,12346,256296,4486,798363,5477,134836,4356,344538,5590,324451,4853,303848,4587,276780,8497,288998,7928,311477,3792,324039,3261,293345,5355,261935,5951,180021,4092,141035,3939,250440,2269,3865118,18789,203155,5062,694042,8404,103662,4251,248135,6490,240812,5667,244260,6017,231897,7741,251894,7243,280850,4240,298563,3514,276014,5661,248307,5836,171643,4443,136051,3834,235833,2764,382398,17852,36213,3939,72175,6599,13888,2352,58390,4848,48903,4257,35149,3879,26610,3205,20921,2915,19122,2530,13569,1810,10877,1678,8565,1563,4681,1246,3180,968,10155,1429,156293,9364,11415,2288,20172,3304,12403,1852,25314,2835,20567,2347,14790,2447,12180,2125,10202,1909,7515,1383,8051,1732,4268,901,3079,1043,2187,984,1339,669,2811,823,86593,8952,5513,1312,11974,3528,4883,1059,12699,2373,14169,2780,9649,1866,6093,2256,5981,1822,3990,1252,3856,1512,2186,769,1984,929,1510,793,465,388,1641,733,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1311195,6668,54231,1953,204147,2555,35285,1685,78072,2991,70919,2077,70287,1538,78455,3738,88251,4051,105295,1885,110606,1299,101252,3203,96149,3377,66554,2267,51954,2362,99738,990,1120364,10400,42345,2456,177152,4407,21727,1665,45285,2724,47645,2196,55027,2242,66652,3308,78996,4035,93325,2402,101701,1612,95477,3318,90520,3126,62140,2259,49577,2360,92795,1756,112603,7884,7282,1585,17414,3486,5243,1092,19504,2573,13664,1798,9120,1875,7257,1450,6859,1437,7125,1818,5690,1376,3437,925,2872,701,1774,624,752,325,4610,1279,44499,5228,2737,859,6101,1716,5169,870,7163,1551,6367,1348,3659,1094,2927,1403,1383,600,2264,835,1746,690,1076,404,1628,847,847,492,98,139,1334,717,33729,4154,1867,858,3480,1283,3146,649,6120,1892,3243,1171,2481,797,1619,714,1013,549,2581,1388,1469,917,1262,576,1129,555,1793,677,1527,796,999,543,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5727388,16686,291043,5777,979178,5020,173214,3968,396413,6420,390815,4852,379339,4339,355589,8104,413927,8934,446667,4365,446128,3204,387106,7517,338554,7027,236636,4993,163555,4650,329224,2586,5008452,20478,244831,5625,866781,8248,131372,3516,301486,6965,291132,6626,308881,5377,306427,8302,364736,9320,403991,5034,411714,3509,362546,6753,321043,6761,226450,5058,156360,4906,310702,2884,405707,16405,31298,3653,72593,6910,12249,1808,47851,4294,53340,4304,36514,3151,28851,3753,30861,3565,28622,3357,19287,2201,13866,1933,11155,2106,5324,1100,3539,982,10357,1720,148188,11009,6300,1562,19344,4062,10784,1754,21514,2853,24728,3055,16068,2506,10618,2283,11048,2485,6447,1346,7606,1512,3357,876,2229,851,2613,1044,1703,776,3829,1196,165041,11278,8614,1949,20460,3660,18809,2108,25562,2814,21615,3642,17876,3049,9693,2061,7282,1650,7607,1804,7521,1593,7337,1661,4127,1115,2249,730,1953,931,4336,1592,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6461078,13316,290289,4553,1032495,4007,201894,3479,463712,4566,443508,5355,406210,4442,393815,8788,464539,8269,505826,2824,502423,3123,454041,7262,383004,7638,271800,5549,201072,5460,446450,2217,5658768,20357,240301,4676,941620,7890,148821,3576,331842,6826,315558,6525,327009,5113,341627,8150,419064,8155,464791,4074,469557,3755,428544,6674,362143,7209,259045,5517,191327,5188,417519,3029,480456,16656,32320,3362,66897,6136,20890,2525,74453,5385,69773,5496,47230,3613,33022,3567,27206,3018,25974,2537,20288,2364,16919,2374,11863,1713,7966,1469,6315,1027,19340,2106,175985,9266,8593,1613,13154,3051,13652,1915,32632,3703,33153,3607,17905,2718,12397,2383,9922,2189,9615,1945,6702,1758,4209,1105,3768,876,2315,818,1846,529,6122,1418,145869,10414,9075,2221,10824,2469,18531,1886,24785,2869,25024,3396,14066,2233,6769,1770,8347,2056,5446,1642,5876,1721,4369,1147,5230,1395,2474,896,1584,756,3469,1160,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9770189,18826,474887,5390,1710164,7406,297357,3929,694978,5467,584869,4920,579289,4219,595793,10962,649341,9166,716268,4027,765430,3341,698848,7679,611680,8615,426448,5932,320171,6168,644666,3115,8340767,29076,377260,5932,1483191,10569,203457,4024,451177,7120,412060,7619,460948,6170,501817,9683,571562,8821,643202,4754,701818,4051,650907,8066,573879,7703,403153,5345,304248,5829,602088,2948,870635,22151,64799,4422,151703,8862,39832,2792,146231,6043,104194,5504,72446,4312,55766,3755,51113,3793,44818,2951,39829,2910,28141,2818,21376,2406,13816,1877,9079,1426,27492,2026,372282,13645,20818,2475,50137,4678,41408,3116,71177,4328,43858,3563,30805,3037,22737,2548,18387,1995,19452,2255,15747,1881,11127,1769,9091,1388,5236,1241,3559,875,8743,1143,186505,13304,12010,2231,25133,5271,12660,1470,26393,3465,24757,3206,15090,2164,15473,4204,8279,1911,8796,1809,8036,1715,8673,1910,7334,1753,4243,1618,3285,1379,6343,2123,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5254891,10882,281458,4101,917109,4576,159954,3032,351490,4039,365445,3597,349757,3429,309365,6443,357251,6209,389960,2691,409542,3039,358486,6223,303772,5941,210537,3794,158019,3466,332746,1413,4505462,20788,228822,4899,807825,7508,101230,3843,216399,5245,260617,4615,282179,4506,269139,6663,319683,6263,356009,3403,380043,3084,336574,5838,287598,5741,200987,3470,151733,3603,306624,2888,397712,14328,33034,3096,68378,5380,16213,2041,64485,4150,58432,4125,37392,2776,22684,2511,19450,2351,17763,1807,16174,2046,11568,1561,8756,1524,4460,1132,2753,695,16170,1949,248464,12124,14289,2123,32699,3918,24559,2465,50230,4027,33241,3198,21760,2728,13274,1834,14337,2018,11258,1778,9437,1174,7261,1396,3898,1022,2675,832,1436,603,8110,1951,103253,6978,5313,1519,8207,2158,17952,1435,20376,2464,13155,2398,8426,1946,4268,1059,3781,1009,4930,1316,3888,1117,3083,1013,3520,1199,2415,849,2097,899,1842,805,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
