GEO_ID,C17014_001E,C17014_001M,C17014_002E,C17014_002M,C17014_003E,C17014_003M,C17014_004E,C17014_004M,C17014_005E,C17014_005M,C17014_006E,C17014_006M,C17014_007E,C17014_007M,C17014_008E,C17014_008M,C17014_009E,C17014_009M,C17014_010E,C17014_010M,C17014_011E,C17014_011M,NAME,C17014_001EA,C17014_001MA,C17014_002EA,C17014_002MA,C17014_003EA,C17014_003MA,C17014_004MA,C17014_004EA,C17014_005MA,C17014_005EA,C17014_006EA,C17014_006MA,C17014_007EA,C17014_007MA,C17014_008EA,C17014_008MA,C17014_009MA,C17014_009EA,C17014_010MA,C17014_010EA,C17014_011MA,C17014_011EA,state
0400000US16,398682,6942,46241,3273,10747,1615,24697,2567,9579,1779,1218,537,352441,7686,50694,2734,105136,5154,161192,6225,35419,3504,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,112778,4785,178290,7121,42441,3302,6735,1113,2758620,16709,312977,6758,849905,12966,1242012,15727,353726,8964,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,67271,4035,99711,5717,24060,2516,1733,639,1448614,12106,187155,4950,446113,9659,662317,11501,153029,6634,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,18906,2052,34433,2398,8840,1160,1593,690,721123,8768,83893,2944,186507,5880,373531,7462,77192,2740,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,16318,1779,38429,3137,10624,1431,1293,458,655352,7579,68152,2864,186092,5272,327122,7596,73986,4279,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,70764,4143,74229,4472,18126,2416,1124,400,955637,11084,149260,5161,297450,7330,412659,8091,96268,5045,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,63650,3713,95723,4856,18119,2597,2389,767,938336,11018,114934,4438,324005,8517,409494,9453,89903,5084,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11025,1653,16163,1989,4695,1072,612,365,315465,6969,43346,2243,91136,3721,149128,5002,31855,2082,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,40122,3460,48500,3684,9766,1694,1436,673,1315752,12332,119866,4704,404539,9078,608052,10444,183295,6502,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,59522,3803,55594,3909,14661,1904,2234,662,1465909,13868,147455,5195,406565,9803,698040,10992,213849,6252,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,114262,4995,149864,5360,39476,3062,6120,1313,2163162,13062,345269,6065,679047,11829,904033,11175,234813,5674,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,32333,2013,52567,2897,15335,1879,2707,720,1253524,10605,133178,3579,319514,6450,641152,8730,159680,5077,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,48802,3455,63731,3923,14830,1712,1254,501,612341,10378,87292,3440,214708,7579,259863,7727,50478,3789,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,60598,4184,92100,5054,21248,2323,2123,832,1358762,12420,186179,5307,402142,9309,622890,11204,147551,5271,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,6104,1001,12321,1766,4865,991,1231,730,228610,4454,31590,1830,63667,3571,111193,4095,22160,2005,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,10642,1724,24062,2341,7321,1115,667,345,427753,5995,40919,2070,105718,4312,227633,5862,53483,3054,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,25300,3290,39526,3505,9277,1856,1598,770,561280,9863,70936,3534,197751,7952,239282,7772,53311,4536,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,7668,1340,10180,1749,1778,664,103,89,329772,4735,37417,2042,88365,4141,159668,4194,44322,3031,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,70083,4521,81002,4263,17447,2153,3027,763,2019845,14324,202863,5707,644658,11878,880484,11324,291840,7872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,27640,2742,41179,4270,12057,1937,2422,887,419200,7648,60185,3165,143388,5651,174569,6411,41058,3166,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,224648,7410,268194,8956,64161,3864,10572,1469,4040061,22850,451062,8550,1276964,17706,1758762,18184,553273,10699,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,325239,10097,114958,6685,165541,7387,39968,3825,4772,1261,2130325,19806,288359,7048,700905,13377,964047,14764,177014,7365,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,13805,1595,3680,779,8496,1399,1455,588,174,160,161414,3550,14948,1059,38854,2208,88509,3314,19103,1486,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,350368,8799,128152,4929,181077,6478,35564,2887,5575,1191,2565559,16549,349097,6734,795935,12183,1133806,14533,286721,7672,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,122171,4473,41072,2690,63244,3194,16416,1836,1439,521,835684,8781,105479,3202,274038,5877,375162,6915,81005,3353,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,114203,5079,35634,3339,58627,3926,17086,2774,2856,968,842543,10679,130844,4864,263306,7532,372861,8093,75532,3854,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,306856,8627,129140,5306,140411,5563,32424,2727,4881,1153,2886845,19281,383824,6321,848239,12365,1289904,14324,364878,6489,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,27047,2598,10446,1853,13530,1972,2716,968,355,384,229134,5017,26868,2108,66591,3613,104713,3764,30962,2780,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,171751,6065,65875,3905,86479,5048,17292,2430,2105,899,1029937,13352,154059,5807,348889,9711,441252,10967,85737,4518,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,20158,2313,5808,1033,10718,1667,2818,793,814,381,190521,4624,19769,1752,44358,3326,106145,3929,20249,1748,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,223369,7357,83038,4355,110898,6394,26350,2835,3083,973,1402317,16014,202802,5768,443928,10128,626812,11905,128775,6517,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,886201,15796,249431,9528,483982,12629,128612,6676,24176,2817,5285116,28584,502800,8694,1761587,21754,2401063,24101,619666,14340,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69117,4249,12969,1927,37452,3523,15190,2024,3506,1143,593361,8210,57584,2492,173172,6292,274019,6763,88586,4977,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,11127,1393,3874,932,5732,943,1340,498,181,191,150492,3125,17254,1377,38598,2191,76143,2648,18497,1385,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,165280,7219,57390,4134,83558,4978,20962,2738,3370,1054,1845634,14844,200435,5466,576745,10561,855700,11631,212754,8256,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,160632,5606,57459,4014,78545,4586,21057,2496,3571,861,1539219,10641,189387,5354,498117,10589,704580,10472,147135,5344,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,65327,3718,28078,2411,30271,2619,6159,1115,819,484,412482,7638,77215,4022,136733,5024,165354,5632,33180,2365,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,129303,4787,38791,2863,70591,4120,18001,2243,1920,474,1333624,12843,161995,3927,357328,8802,655073,8828,159228,4485,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,11312,1711,2375,837,7214,1315,1362,479,361,271,131306,4137,14133,1208,36314,2786,67632,3128,13227,2054,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,376960,8027,206034,5783,142626,5842,25064,2573,3236,834,526700,9644,108268,3576,200154,6708,185577,6759,32701,2599,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
