GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002MA,B01001_002EA,B01001_003EA,B01001_003MA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006EA,B01001_006MA,B01001_007EA,B01001_007MA,B01001_008EA,B01001_008MA,B01001_009MA,B01001_009EA,B01001_010MA,B01001_010EA,B01001_011EA,B01001_011MA,B01001_012EA,B01001_012MA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015MA,B01001_015EA,B01001_016EA,B01001_016MA,B01001_017MA,B01001_017EA,B01001_018EA,B01001_018MA,B01001_019EA,B01001_019MA,B01001_020MA,B01001_020EA,B01001_021MA,B01001_021EA,B01001_022EA,B01001_022MA,B01001_023MA,B01001_023EA,B01001_024EA,B01001_024MA,B01001_025EA,B01001_025MA,B01001_026MA,B01001_026EA,B01001_027EA,B01001_027MA,B01001_028MA,B01001_028EA,B01001_029EA,B01001_029MA,B01001_030EA,B01001_030MA,B01001_031EA,B01001_031MA,B01001_032MA,B01001_032EA,B01001_033EA,B01001_033MA,B01001_034MA,B01001_034EA,B01001_035EA,B01001_035MA,B01001_036EA,B01001_036MA,B01001_037MA,B01001_037EA,B01001_038EA,B01001_038MA,B01001_039MA,B01001_039EA,B01001_040EA,B01001_040MA,B01001_041MA,B01001_041EA,B01001_042EA,B01001_042MA,B01001_043MA,B01001_043EA,B01001_044EA,B01001_044MA,B01001_045EA,B01001_045MA,B01001_046MA,B01001_046EA,B01001_047EA,B01001_047MA,B01001_048MA,B01001_048EA,B01001_049EA,B01001_049MA,state
0400000US25,6587536,-555555555,3187794,2018,185610,847,191840,5590,208654,5596,131753,1429,101609,1546,55056,3827,50980,3147,131551,4640,221953,1429,203226,1697,193131,5556,229147,5826,248678,1528,246570,1394,223405,4555,74247,3932,103679,4058,53579,3311,74653,3651,89946,3503,68954,2790,52051,2630,47522,2074,3399742,2018,176947,803,188457,5234,195782,5335,126064,1285,103169,2050,60030,3374,53051,3892,124935,4472,227788,1179,210352,1050,207372,4995,237438,4975,258474,1017,258006,884,232123,5327,82642,4255,121908,4200,59504,3515,85007,3323,112141,3773,92973,3649,83978,3579,101601,4047,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9876187,-555555555,4848677,3272,298547,1937,325697,6427,333471,6248,217186,2232,154282,2355,85798,4554,76743,3805,191460,5468,292560,2245,291271,2182,295853,5777,320696,5311,354605,1685,375140,1534,341882,5906,119786,4040,172978,5044,85251,2903,117864,3119,147538,3580,105540,2636,79147,3131,65382,3363,5027510,3272,284846,2020,299576,5888,328372,5893,205390,1550,144221,1899,76861,4653,72571,4202,192842,4523,292288,1868,292665,1793,295544,6755,331974,6273,362584,1599,389583,1610,354694,4438,133264,4477,183087,4400,90909,3072,131762,3494,171502,4109,140790,3731,119868,3379,132317,4092,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5344861,-555555555,2656471,3274,179565,1892,182280,4790,180812,4168,112076,1470,76470,1519,37892,2806,39790,2726,104015,3515,188625,1989,180110,1544,155792,4154,180801,3708,196437,1786,205198,1469,176936,3684,64923,2924,87209,3029,44887,2180,56880,2631,72990,2318,56620,2481,40981,2099,35182,1740,2688390,3274,173034,2008,175790,4283,169809,3932,104295,1387,76304,1740,36529,2790,35612,3008,99787,3822,182213,1361,174578,1584,154957,4644,177331,4431,194996,1352,205438,1452,182655,3603,63674,2442,87845,2722,46282,2278,61247,2473,84694,2465,71048,2591,59349,2418,70923,2393,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2978512,-555555555,1446634,4222,106182,3236,102393,4106,115599,3740,60692,2596,49792,2950,25568,2721,22086,2544,60525,4033,93557,2754,92949,3537,89620,4999,94340,4879,97605,3293,100207,2775,94697,3348,30757,2489,46646,2811,21205,1951,33660,2530,46494,2656,28973,1988,19057,1894,14030,1529,1531878,4222,99215,2825,99232,4940,105872,4826,62756,3044,54212,3175,23112,2296,23533,2940,55035,3240,96729,2935,94602,2751,97308,4475,100774,4662,100862,2052,106418,1728,94865,3856,39363,3340,54386,3010,29015,2351,36218,2669,52572,2467,39947,2362,36639,2339,29213,2426,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6010688,-555555555,2945756,4369,194545,2384,199627,4744,203389,5256,126816,2364,87964,2441,44990,3460,44427,3044,118368,4402,202059,2132,191832,2350,182869,4621,185017,4813,208594,1943,221802,1588,192504,4618,70111,3695,100622,4347,48459,2675,72134,2716,94814,3511,66920,2545,46938,2672,40955,2583,3064932,4369,187072,1935,195825,6331,188729,5710,117692,1807,85614,2289,46772,3704,42673,3882,117631,4473,199414,2079,191883,2001,182165,5643,189348,5683,214485,1706,227751,1460,209651,4810,75761,3686,108082,4393,58002,2783,81684,3508,105668,3609,84778,2938,72765,3253,81487,3445,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,998199,-555555555,500311,1724,31678,1012,32866,2110,29768,1889,20316,1060,12588,1086,8137,1719,7709,1578,22138,2435,32741,960,31756,1371,29085,2052,27425,2134,32689,847,37914,595,39745,2067,13880,1618,19102,1573,10433,1123,13858,1470,17639,1396,11776,1018,9978,1101,7090,1018,497888,1724,28771,1092,30962,2108,29333,2183,19377,1098,13828,752,6727,1618,5713,1169,21495,1809,30707,1086,29801,1099,27028,1801,27271,1644,34123,782,39645,891,39729,1985,13715,1562,19461,1747,10043,1306,13423,1277,18498,1332,13454,1179,11639,1247,13145,1350,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842641,-555555555,912496,2903,67374,1665,68417,2636,61486,2481,38234,1053,27857,1100,14051,2175,16301,2281,36305,2184,64423,1094,60156,1341,53682,2769,58174,2638,61452,992,65750,939,59385,2250,21452,1365,29825,1814,13930,1444,19184,1500,26557,1494,20515,1196,14411,1005,13575,1173,930145,2903,63608,1698,62257,2858,62707,2847,36543,1057,28773,1544,11875,1712,15154,1748,35587,2088,62828,1390,58438,1222,53940,2326,54974,2423,62122,1224,66064,920,59985,2042,23235,1641,30430,1775,14870,1461,20323,1271,30824,1602,28294,1514,21416,1586,25898,1544,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723322,-555555555,1372750,2376,93703,1571,99862,4348,88288,4731,56498,1231,34107,1224,16854,2505,20816,2855,55081,3289,100446,1453,97987,1410,97716,5410,98015,5694,99223,1571,94116,1191,80268,3794,33266,2899,45887,3253,25339,2253,31298,2529,44581,2558,29191,2082,16607,1837,13601,1629,1350572,2376,91483,1449,91730,4646,85719,4526,55820,1370,32493,1489,19720,3303,17451,2746,52737,3749,94950,1371,92862,1300,91073,4236,95630,4651,92400,902,90296,1120,86665,2603,32623,3209,47897,3769,24196,2547,36064,2482,44501,2881,29654,2136,22719,2085,21889,2174,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1318194,-555555555,651060,1847,35160,1178,38473,2145,43130,2050,26723,507,19047,730,11401,1795,10637,1861,21744,1946,37354,942,36695,1203,38617,2513,47578,2360,53458,840,56417,669,46396,2011,17342,1779,28510,1925,11954,1256,16535,1276,20457,1510,13440,1332,11385,1335,8607,1195,667134,1847,32446,977,38966,2384,39077,2328,25694,631,19578,806,11711,1684,8638,1576,21562,1977,36054,901,36089,992,42065,2621,46030,2706,55985,1042,57341,523,50677,2367,17249,1473,25760,1862,12416,1385,16367,1553,24017,1730,17800,1453,15624,1426,15988,1263,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8821155,-555555555,4298542,2384,272826,1220,281708,6629,303185,6778,186704,1488,120527,2020,64679,3915,54280,3504,162187,3842,280457,1760,279935,1726,276825,6632,322853,6320,335004,1191,333832,984,281647,5851,98736,4384,137823,4786,73589,3471,96690,3672,116413,3653,90488,3895,68505,3400,59649,3265,4522613,2384,262718,1330,278402,6232,279902,6325,176980,1414,107242,1903,61795,3806,53258,2964,150149,4512,276276,1751,285419,1262,290640,6002,326688,5784,353591,1051,349473,1180,298119,5086,112117,4473,158400,4906,81780,2977,111929,3862,148590,3734,118810,4071,112649,3796,127686,4427,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2082224,-555555555,1036558,2872,75169,1950,72178,3549,77059,3583,44369,1755,31289,1794,15992,2685,16305,2557,45376,3218,73218,2064,67852,1940,63447,3338,60083,3048,67238,1703,71790,1699,67535,3069,24405,2256,35566,2531,18484,2076,23277,2249,34424,2539,22727,1565,16627,1702,12148,1495,1045666,2872,69231,1641,68167,3918,72306,3752,39274,1678,30203,1822,16560,2016,14664,2050,39896,2431,67345,1721,65989,1792,59458,3601,62303,3484,71024,1917,74799,1700,74660,2821,27193,2448,37224,2693,18836,2041,30381,1986,37055,2262,26346,2119,21538,1933,21214,1917,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19465197,-555555555,9438007,3858,593570,2143,592185,8545,609586,8298,397117,1769,287710,2391,162301,5334,151777,6020,409129,7030,694699,2266,644152,2731,608171,10689,652414,10800,698494,1898,693773,1671,619143,7418,215009,5873,301468,6057,158232,4540,207430,5187,261847,5768,198071,4928,154733,4345,126996,4593,10027190,3858,563887,2101,565082,10163,583366,10035,374829,1854,276058,3088,147751,6374,148393,6482,404752,8375,705891,2081,664169,2226,624876,9475,681333,9292,734588,1647,740323,1955,660664,9404,247269,7856,346348,7125,184446,6336,250266,5808,333481,7646,271421,6159,243074,5571,274923,5556,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9656401,-555555555,4687843,7014,311491,4785,320602,7454,337023,7595,188833,4427,147065,5349,81084,5932,71784,4934,195212,7275,303970,4083,310470,4552,304646,9279,341752,9742,340133,4022,327361,3478,293720,6281,110200,5430,158981,5638,82020,3761,112154,4210,140336,4140,101320,3456,61085,3236,46601,2743,4968558,7014,315232,5380,308282,8799,323689,9277,183990,3950,144003,4999,71372,5013,75529,5453,181853,7338,310469,3640,321486,4268,321043,9900,352013,9093,351155,3826,350951,3326,329860,6523,113906,5266,181285,5786,90668,4486,126154,5205,174613,5426,133905,5359,104442,3828,102658,5001,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,683932,-555555555,343944,1591,22808,858,21098,1475,19848,1308,12099,484,11880,948,8015,1245,7627,1436,17526,1610,27306,965,22877,691,19418,1501,19126,1506,21946,417,25449,494,24135,1387,8899,1056,10885,1150,5071,754,7463,898,10627,865,6829,734,7107,729,5905,743,339988,1591,23458,1165,21748,1406,17784,1176,12435,605,10216,656,5419,1311,5398,1217,18428,1838,23152,753,20106,735,17640,1527,19093,1428,21647,378,25470,519,22077,1515,9999,1194,10464,1137,5518,778,7473,871,11865,897,9226,877,9907,1056,11465,1095,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11544951,-555555555,5641528,4404,364013,2663,383373,6950,388392,6819,242313,2075,169018,2676,89065,5165,84355,4687,216622,6085,356858,2022,351248,2318,341277,7889,379326,8072,406912,2264,433701,1935,393212,6496,136381,5068,204776,5709,93618,3636,135814,4183,171836,3920,126604,3687,94733,3568,78081,3221,5903423,4404,344430,2332,366664,7067,371749,7070,231438,2050,159963,2626,84006,4182,81282,3967,219032,5924,359184,1932,354618,2343,347164,8046,383856,7377,417765,2217,453451,1975,406568,5633,149654,4792,225451,5670,105570,3585,155013,4631,208363,4590,171455,4006,149973,3968,156774,4592,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3791508,-555555555,1877843,3361,135099,2036,132424,3536,134210,3642,78046,1829,59413,2567,30600,3029,27989,2580,81943,3791,133366,1943,127531,1991,118018,3666,118006,3567,123368,1497,130581,1514,115355,3475,42275,2661,62924,2895,30144,2009,44950,2169,60401,2629,40492,1884,28858,1906,21850,1614,1913665,3361,129097,1704,126316,3993,127237,3974,73204,1980,53693,2096,28118,3068,24281,2218,80642,3454,130390,1676,121167,1759,118614,4056,111780,3708,126196,1482,134721,1484,126360,3258,44205,2437,66949,2953,35954,2090,48982,2526,68295,2556,52846,2054,43926,2179,40692,2195,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3871859,-555555555,1914116,3146,122691,2040,120087,4220,124519,3861,74449,1513,54745,2297,26916,3410,30996,3175,73292,3568,132391,2010,135531,2209,123465,4586,131914,4855,125315,1559,135276,1680,130031,4301,53003,3694,72025,3388,37461,2750,48489,2272,60627,2685,44333,2219,29671,1832,26889,1880,1957743,3146,115978,2299,114113,4049,119494,4282,70689,1601,47830,2305,28282,2513,28781,3164,74243,3945,131093,1974,131949,2036,120019,4884,125738,5027,128703,1858,140969,1322,142827,3508,52869,3015,78515,3665,37681,2212,51307,2736,70423,2860,49631,2540,44871,2632,51738,2631,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12742886,-555555555,6216838,4073,368668,2016,381924,6664,403166,6830,262095,2063,194738,2720,104877,4828,97742,4608,246084,6134,394492,2376,374406,2123,380025,7181,405825,7193,456875,2244,486503,2025,441846,6287,151693,5335,229775,5806,111031,3936,153649,4238,198369,4312,148705,3405,123015,3412,101335,3562,6526048,4073,352306,2036,367032,6550,381591,6799,244132,1817,193503,2771,99878,4757,93678,4565,237237,6334,392649,1953,374721,2255,370846,8046,424942,7900,473187,2303,502264,1749,460281,6971,171106,5101,240381,6694,122803,4114,178009,3975,236185,5007,206992,4355,185003,4566,217322,4965,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051302,-555555555,508396,1139,28314,593,31363,2089,31822,2175,20558,570,17956,893,9510,1284,10873,1601,21917,2082,34214,915,30569,791,31774,2027,34095,2080,37941,630,38550,523,35251,2166,12195,1591,17845,1726,9424,1239,11238,1283,13998,1328,11433,1055,9415,1256,8141,1142,542906,1139,27132,564,29371,2100,30637,2092,19877,665,19667,908,9339,1344,8647,1503,22053,2009,32463,537,32067,746,31628,2317,36727,2339,39619,499,43056,746,37709,1774,14694,1498,18192,1455,9302,1058,14079,1354,17651,1429,15661,1506,14722,1448,18613,1734,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4679230,-555555555,2274282,4993,152034,2997,151848,5583,152182,5395,94424,2408,75928,3546,43779,3580,37820,4227,91962,4572,146833,3005,143789,2877,147914,6814,152152,6674,154366,2906,158525,2285,148269,5342,56760,3697,81532,4160,43002,3265,62346,3314,73306,3737,50688,3081,33267,2601,21556,2158,2404948,4993,150687,3515,148877,5996,147454,6394,84507,2514,71972,3147,38938,3602,36606,3501,89680,4719,151099,2967,149151,3472,144298,6107,160854,5797,168267,2146,169940,1627,162482,4864,64458,3617,94956,4415,47809,3349,70384,3714,87879,3607,66792,3337,49649,3217,48209,2910,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824082,-555555555,410505,2116,29554,841,28909,1522,27434,1714,16065,825,12436,1283,7044,1135,7872,1334,16393,1476,27983,984,24906,856,23532,1923,25541,2044,29337,1048,29402,606,26445,1786,10217,1412,14851,1478,7233,973,10201,1136,11608,1160,9298,944,7234,852,7010,809,413577,2116,28994,868,26893,1797,26918,1654,17082,822,13453,1434,7187,1582,6674,1302,13586,1733,26415,879,25108,1027,22648,1890,24451,1820,26300,618,30534,909,26152,1518,9941,1124,13800,1415,6367,986,10269,1035,14547,1195,12488,1201,10467,1215,13303,1250,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6403353,-555555555,3118951,5288,203575,2700,200780,5775,224444,5533,131424,2931,91950,3171,47142,4051,46659,4015,126475,5383,202197,3238,207366,3132,201600,6001,214883,6095,225678,2640,224750,2301,204021,5845,77879,4131,109991,4557,56763,3640,78946,3353,98791,4270,67482,3059,43638,2488,32517,2216,3284402,5288,196213,2826,202492,5477,207534,4978,123992,2722,84555,3200,46456,4164,48266,4169,127004,5018,211956,2782,210444,2456,204850,6446,220377,7216,234575,2886,238781,1988,220910,5675,81182,4295,123919,5009,61933,3169,85326,3880,120428,3959,90446,3022,67500,3503,75263,3408,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25674681,-555555555,12741162,7835,998433,5290,1014763,15547,966730,14319,578556,3934,404230,5347,202756,8113,206135,7682,550961,11978,941826,4990,910534,5017,886094,12809,865420,12196,867537,4819,841214,4858,716404,10225,249775,7368,352951,9858,190704,5999,238895,6511,292015,7031,216442,4448,141874,4639,106913,3590,12933519,7835,954914,4948,966400,13442,934923,12728,542963,4155,364468,5504,192666,7307,193743,8134,527649,10989,915331,5510,903708,4909,883014,14241,877962,13741,875819,5022,864690,4218,748813,11673,274256,9571,391218,10268,196574,5099,267796,7539,355436,7436,274069,6096,211676,6665,215431,6543,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2817222,-555555555,1417639,2703,134628,1448,134194,4511,117429,4606,67061,1282,44864,1337,18813,2079,25145,2968,76547,3625,111304,1688,112743,1407,94373,3610,83496,3415,75083,1226,77235,1149,70998,2851,22257,1944,33491,2469,14464,1459,24217,1840,29476,2163,22597,1707,14263,1644,12961,1619,1399583,2703,127670,1839,117469,4125,120621,3923,62007,1436,47892,1554,23408,2472,24040,2635,66766,3156,109216,1402,108615,1523,89600,4038,79898,3393,74556,1404,78330,1229,68651,2793,25282,2062,35216,2333,18659,1654,24352,1893,32132,2003,25414,1649,19682,1669,20107,1789,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
