GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003MA,C08128_003EA,C08128_004MA,C08128_004EA,C08128_005MA,C08128_005EA,C08128_006MA,C08128_006EA,C08128_007MA,C08128_007EA,C08128_008EA,C08128_008MA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011MA,C08128_011EA,C08128_012MA,C08128_012EA,C08128_013EA,C08128_013MA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016MA,C08128_016EA,C08128_017EA,C08128_017MA,C08128_018MA,C08128_018EA,C08128_019EA,C08128_019MA,C08128_020EA,C08128_020MA,C08128_021MA,C08128_021EA,C08128_022EA,C08128_022MA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026MA,C08128_026EA,C08128_027EA,C08128_027MA,C08128_028EA,C08128_028MA,C08128_029MA,C08128_029EA,C08128_030EA,C08128_030MA,state
0400000US45,1957707,18666,1506277,17005,342581,11837,106221,7457,2628,1105,1612082,19075,1253692,17262,285959,11425,71396,6210,1035,455,182292,10369,145352,9284,27743,3089,8669,1610,528,421,12877,1990,9920,1860,2209,726,748,709,0,217,76678,6273,51811,5210,20773,2807,3822,880,272,270,73778,5689,45502,4481,5897,1389,21586,3130,793,999,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,410028,6222,300276,5727,73367,3903,35331,2635,1054,332,319833,5761,243400,5627,56618,3215,19388,2211,427,208,40838,3334,28677,2871,9924,1493,2214,669,23,32,2902,949,2416,871,356,217,130,215,0,155,23757,2105,15719,1869,4662,871,3208,880,168,174,22698,2338,10064,1701,1807,832,10391,1082,436,175,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2738221,19603,2135669,19241,402877,11764,195743,8122,3932,967,2299715,21018,1816837,19644,348590,11164,132360,7321,1928,668,258280,9808,200009,9096,36624,3228,20796,2260,851,393,25985,3337,20672,3114,4493,1024,771,424,49,79,64645,4778,48601,4297,9193,1521,6747,1506,104,86,89596,6540,49550,4530,3977,885,35069,4059,1000,596,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11336474,45960,8823054,43917,1743512,26481,754379,18326,15529,2427,9045425,43621,7120559,41124,1458729,24708,457639,12647,8498,1675,1252849,26327,974294,24186,174730,9440,101665,6722,2160,681,176090,8971,141200,7634,27675,3327,7168,1555,47,79,387159,13828,299259,12191,57707,4168,28730,3463,1463,745,474951,16361,287742,12698,24671,3493,159177,9377,3361,1022,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1246396,10729,981462,10226,206777,6935,56758,3767,1399,544,953984,13513,759115,12131,163307,6772,30731,2606,831,428,150189,6107,121199,5594,24791,2532,3894,920,305,267,30513,3353,23224,2759,6855,1555,434,256,0,192,53831,3805,42125,3453,8854,1414,2769,932,83,118,57879,4483,35799,4017,2970,911,18930,2464,180,182,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317383,4656,236162,4924,50468,3320,30158,1951,595,328,235912,4798,179216,4701,39876,2910,16513,1501,307,233,31532,2822,23891,2362,4709,902,2816,934,116,162,4376,1115,3017,980,1154,576,205,178,0,145,25923,2609,19837,2170,3326,782,2612,610,148,139,19640,1638,10201,1155,1403,452,8012,909,24,41,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3883249,20139,2794964,20137,900468,16110,183592,7456,4225,1332,3032187,23173,2227281,20814,694632,16035,107704,5551,2570,1071,355426,12596,256614,11289,81600,5642,16900,2299,312,253,174888,9793,106439,6974,65157,5696,3292,964,0,210,143827,7780,101857,7005,33401,3733,8165,1409,404,286,176921,8360,102773,5804,25678,5400,47531,3799,939,468,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3097398,14708,2348518,17728,559760,11861,184451,6644,4669,1295,2269757,18598,1750486,17882,414676,10269,101720,4809,2875,1098,315066,10188,240496,9345,55318,4201,18934,2478,318,218,174346,8060,136088,7339,35806,2880,2402,614,50,85,168110,8930,125179,7665,32536,3715,10046,1628,349,241,170119,7904,96269,5355,21424,3946,51349,3977,1077,472,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,729472,8959,555175,9066,140756,5458,32731,2868,810,418,599089,8406,460223,8230,118882,4761,19583,2157,401,237,76693,5093,59129,4447,13685,1899,3529,975,350,310,6663,1351,5111,1253,1408,788,144,142,0,184,24986,2417,17984,2106,4474,1081,2528,878,0,184,22041,2670,12728,1924,2307,805,6947,1393,59,105,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2771411,13557,2264595,14732,350452,8236,151974,5513,4390,697,2212588,14911,1850654,14893,275866,6501,83852,3970,2216,488,246896,7718,201795,7281,33641,2738,10927,1326,533,231,54403,4876,42186,4508,11680,1783,537,283,0,151,137916,5667,100015,5063,23518,2568,13767,1508,616,310,119608,4720,69945,4003,5747,1004,42891,2427,1025,257,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,286078,5051,204939,6006,62224,3606,17986,2117,929,501,222423,4754,160884,5386,50220,3181,10491,1916,828,489,31067,3285,22918,2940,7370,1591,765,377,14,26,4417,1330,3847,1161,437,336,133,215,0,189,16307,2515,11527,2054,3484,936,1296,510,0,189,11864,2067,5763,1408,713,329,5301,1099,87,95,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1060138,10821,704564,10467,249669,8208,104034,5882,1871,674,849235,10770,580499,10472,205941,7687,61847,4904,948,514,93373,5004,59981,3945,23817,3225,9289,1673,286,228,31256,3254,20141,2563,6555,1378,4560,1085,0,210,59872,4697,34966,3780,11196,1612,13345,2172,365,312,26402,2997,8977,1978,2160,807,14993,1940,272,305,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
