GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002EA,B25106_002MA,B25106_003EA,B25106_003MA,B25106_004EA,B25106_004MA,B25106_005MA,B25106_005EA,B25106_006EA,B25106_006MA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009MA,B25106_009EA,B25106_010MA,B25106_010EA,B25106_011MA,B25106_011EA,B25106_012EA,B25106_012MA,B25106_013EA,B25106_013MA,B25106_014MA,B25106_014EA,B25106_015MA,B25106_015EA,B25106_016MA,B25106_016EA,B25106_017EA,B25106_017MA,B25106_018EA,B25106_018MA,B25106_019MA,B25106_019EA,B25106_020MA,B25106_020EA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024MA,B25106_024EA,B25106_025MA,B25106_025EA,B25106_026EA,B25106_026MA,B25106_027MA,B25106_027EA,B25106_028EA,B25106_028MA,B25106_029MA,B25106_029EA,B25106_030EA,B25106_030MA,B25106_031MA,B25106_031EA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038MA,B25106_038EA,B25106_039EA,B25106_039MA,B25106_040EA,B25106_040MA,B25106_041EA,B25106_041MA,B25106_042MA,B25106_042EA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045EA,B25106_045MA,B25106_046EA,B25106_046MA,state
0400000US13,3494542,15336,2256703,18001,278674,8829,32220,2803,43329,3008,203125,7787,317332,8261,94914,4980,54166,4083,168252,6658,310342,11061,110446,5222,73744,5825,126152,7387,457492,11555,204184,7032,144313,7212,108995,5934,865262,13957,596463,13019,205462,8339,63337,4840,27601,3761,1237839,18123,368861,11266,7404,1621,22663,2252,338794,11040,265025,11449,15628,2557,57696,4632,191701,9160,187413,8648,34465,3723,90373,5788,62575,5251,170872,7694,80237,5438,72964,6134,17671,2629,126579,7441,103897,6389,19411,3024,3271,1262,41769,3438,77320,5091,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,15882,1843,1619,473,1745,430,12518,1612,22954,1874,7016,1003,4515,988,11423,1568,28616,2641,10427,1430,4199,971,13990,1782,47884,3329,16766,1857,6870,1405,24248,2694,137621,4709,68132,3232,37687,3001,31802,2859,1743,683,193863,5082,34959,3095,853,391,3250,919,30856,2775,30934,2836,1094,401,2771,1031,27069,2651,30519,3140,1621,694,7511,1456,21387,2578,34465,2821,5242,1105,11990,1688,17233,1900,45061,2944,21177,1899,16798,2142,7086,1498,4078,1091,13847,1884,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,47939,3675,9335,1389,7741,1322,30863,3178,65353,4327,25013,2641,9868,1385,30472,2639,69173,4166,27087,2521,17187,2315,24899,2803,87576,4441,42923,2836,27217,2643,17436,2386,126307,4791,93975,4551,25171,2898,7161,1437,2468,702,181377,6700,61328,3545,1822,588,5532,1044,53974,3534,43903,4266,3936,990,15244,2209,24723,3313,22855,2995,7394,1339,11512,1723,3949,1251,21584,2696,12556,2292,7701,1755,1327,675,13587,2143,12411,2078,995,491,181,242,2667,980,15453,2102,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,295263,6551,24087,1792,34101,2174,237075,6404,398844,8747,97466,3703,77623,3995,223755,7972,402445,10961,135518,4933,90646,4706,176281,8381,645607,11304,260082,7288,171797,5571,213728,7221,1427131,14357,870303,12605,389074,8885,167754,6335,20992,2196,1546926,16631,464441,9057,12682,1578,40008,3339,411751,8910,323199,8565,18195,1801,67560,4333,237444,7929,216330,7176,39983,3159,101511,4689,74836,4301,219925,7283,104726,4775,85484,5594,29715,3221,209660,8178,158197,6571,43965,4702,7498,1915,47387,4913,65984,3575,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,187626,5628,24098,2004,31133,1957,132395,5522,264102,8030,101258,4735,54467,3215,108377,6221,259873,7847,110027,4158,80352,4842,69494,4272,386653,9128,222237,7005,115911,5370,48505,3490,609141,11107,490429,10498,99769,5447,18943,2267,12667,2045,747049,12479,257697,8482,6503,1245,20697,2177,230497,8578,168035,6308,12528,1900,56587,4434,98920,4806,107570,5001,34147,3477,53358,3299,20065,2454,97239,5440,67290,4876,24957,3380,4992,1217,54294,4146,49666,3961,3988,1293,640,432,21018,2456,41196,3095,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,83764,3819,9893,1171,18130,1603,55741,3308,130413,4581,49860,2825,31731,1984,48822,3315,132744,4177,65343,2570,35641,2280,31760,2444,201080,5268,119909,4020,59396,3365,21775,2160,328862,6397,262456,6142,57560,3351,8846,1369,3505,782,336397,7489,117563,4717,3761,868,12070,1370,101732,4817,75149,3825,10469,1364,28383,2211,36297,2833,47449,3656,20194,2180,21254,2394,6001,1608,42028,3181,33036,2803,7313,1572,1679,725,23725,2632,22347,2683,1132,614,246,227,7207,1321,23276,2223,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,74916,3021,9290,1124,14324,1366,51302,2830,103821,4115,36633,2247,25727,2140,41461,2798,110249,4629,48302,2757,30236,2376,31711,2805,159739,5482,87191,3915,48180,2962,24368,2267,294200,6206,224063,5612,57409,3128,12728,1501,4154,868,354622,5979,105340,4872,2480,643,12050,1350,90810,4337,82960,4423,9579,1404,26381,2394,47000,3339,56818,3813,18816,2451,27363,2818,10639,1839,48604,4294,31768,2939,13739,2029,3097,1010,31870,3028,27706,2745,3860,1044,304,249,4757,1018,24273,1805,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,178618,6201,38011,2671,34330,2987,106277,5324,188994,5315,87381,3748,36581,2459,65032,3560,176325,6173,87030,4255,47815,3784,41480,3073,230887,6642,140194,5440,64330,3754,26363,2330,367213,6771,297170,6683,58873,3102,11170,1618,9442,1305,520655,11195,196791,6395,8040,1404,19614,2131,169137,6078,105292,5608,12835,1623,38157,3365,54300,3850,68953,4899,29089,2823,30962,3217,8902,1470,55144,4169,41323,3570,12684,1768,1137,503,31638,2903,28181,2787,2972,1060,485,367,12339,1877,50498,3373,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,177473,6944,40773,2744,33325,2684,103375,5521,178881,6017,90448,4085,28546,2882,59887,3867,153832,6167,84245,4367,31459,2776,38128,3550,200881,6227,122612,5189,51160,3769,27109,2765,405128,9389,327354,8613,63358,4060,14416,2210,14499,1928,571336,10145,201699,7328,4556,1057,14923,1860,182220,7326,107230,5610,9800,1645,27464,3007,69966,4605,65302,4286,17535,1967,31101,2867,16666,1984,64633,4786,39075,3571,21922,2684,3636,1334,53957,4461,46263,4215,6386,1443,1308,1079,16000,2094,62515,4180,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,47026,2564,3883,585,7402,1256,35741,2167,63639,3077,16752,1597,16498,1613,30389,2592,57795,2699,24228,1832,13292,1343,20275,1812,80281,3880,40513,2766,23418,2024,16350,1943,140695,4706,97674,3795,31763,2689,11258,1544,2261,720,160354,5460,58611,3454,2187,753,8497,1321,47927,3186,34951,2845,3009,932,8596,1488,23346,2436,20551,2136,4852,924,9835,1621,5864,1173,19953,2274,10462,1508,7168,1297,2323,719,13762,1998,11412,1802,2200,771,150,146,2070,834,10456,1365,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,96000,4148,4178,823,9747,1362,82075,4038,118925,5251,21630,1893,22214,2256,75081,4139,128720,5496,37851,2893,23551,2576,67318,3982,248092,7103,77168,3755,60426,3791,110498,4714,838502,10948,460814,8946,252966,7681,124722,5081,7208,1329,697070,9889,151120,6134,5046,1215,15186,1970,130888,5519,122404,7316,5010,1132,12794,2035,104600,6440,102211,5655,8008,1365,28540,2980,65663,4862,127779,6440,28085,3098,58490,4120,41204,3903,154671,7165,96446,5914,47710,3816,10515,1553,11514,1734,27371,2934,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,111446,4862,2800,924,6036,1036,102610,4524,147087,4985,16825,1739,33282,2574,96980,4637,151185,6167,39317,2754,29694,2368,82174,4856,262602,6862,77568,3660,66405,4038,118629,5482,892419,11493,481621,9910,273809,6632,136989,5860,8540,1598,958788,13982,276914,8320,10242,1543,47917,2991,218755,7942,168231,7180,11561,1820,27257,2379,129413,6397,128871,6243,16127,2085,41631,3437,71113,4971,146320,6805,42147,2959,63647,4978,40526,3733,186870,6821,127591,6600,49801,3624,9478,1675,19670,2164,31912,2688,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,327675,7247,24570,1972,44200,2823,258905,6344,424930,8637,124702,4244,97361,3889,202867,6092,399898,7984,164093,5363,101259,4150,134546,5305,560393,9997,278482,6925,178330,5784,103581,4354,971607,10272,700612,9442,211859,5687,59136,3532,21777,2006,1066153,10655,392911,7736,8853,1158,32420,2154,351638,8008,228929,6183,16125,1748,66211,4097,146593,5752,144125,7002,40349,3251,69251,4122,34525,3356,121377,5057,72357,4349,39867,2965,9153,1389,91380,5035,80206,4918,9674,1375,1500,572,29103,2832,58328,3086,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
