GEO_ID,B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,NAME,B25115_001MA,B25115_001EA,B25115_002EA,B25115_002MA,B25115_003EA,B25115_003MA,B25115_004EA,B25115_004MA,B25115_005MA,B25115_005EA,B25115_006MA,B25115_006EA,B25115_007MA,B25115_007EA,B25115_008MA,B25115_008EA,B25115_009MA,B25115_009EA,B25115_010EA,B25115_010MA,B25115_011EA,B25115_011MA,B25115_012MA,B25115_012EA,B25115_013EA,B25115_013MA,B25115_014MA,B25115_014EA,B25115_015EA,B25115_015MA,B25115_016MA,B25115_016EA,B25115_017MA,B25115_017EA,B25115_018MA,B25115_018EA,B25115_019MA,B25115_019EA,B25115_020MA,B25115_020EA,B25115_021EA,B25115_021MA,B25115_022MA,B25115_022EA,B25115_023MA,B25115_023EA,B25115_024MA,B25115_024EA,B25115_025MA,B25115_025EA,B25115_026EA,B25115_026MA,B25115_027MA,B25115_027EA,state
0400000US21,1672134,9367,1151479,11521,843507,11678,696199,11407,243762,7616,452437,7357,147308,6064,44815,3683,19504,2329,25311,2573,102493,4938,42932,3637,59561,3453,307972,7371,520655,11195,276373,8904,131320,5614,68699,4770,62621,3700,145053,7716,30252,2634,19496,2465,10756,1587,114801,6913,81435,6174,33366,3056,244282,8118,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,821375,10570,630129,9491,224787,7086,405342,6890,191246,6501,53037,3505,22652,2521,30385,2684,138209,5329,55318,4514,82891,4081,309319,7857,571336,10145,296842,8430,113009,5212,61687,3810,51322,3570,183833,6101,31555,2599,16628,2385,14927,2049,152278,5391,108397,5153,43881,3224,274494,6654,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,282417,5725,238772,6083,74787,3521,163985,4539,43645,2567,15646,1593,9083,1415,6563,945,27999,2047,14198,1440,13801,1362,109280,4239,160354,5460,65543,3878,32187,2842,14089,1838,18098,1794,33356,2875,7427,1516,5532,1352,1895,496,25929,2435,20590,2072,5339,952,94811,4746,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,1051009,9085,828860,9779,324601,8133,504259,7741,222149,6535,57689,3597,21795,2627,35894,2629,164460,5918,63284,4070,101176,4864,386438,8739,697070,9889,364567,9010,166356,7521,87313,5100,79043,4445,198211,7628,43845,4436,24662,3307,19183,2812,154366,6155,107625,4911,46741,3612,332503,8782,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,1155634,11658,960013,10422,398565,7922,561448,8848,195621,6859,56518,3737,19540,2529,36978,2863,139103,5677,53406,4283,85697,4042,417645,9320,958788,13982,442286,10459,214006,7792,97287,4907,116719,5999,228280,8289,43354,3086,21533,2352,21821,2318,184926,7669,127805,6326,57121,4427,516502,10496,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,1958129,14176,1594090,12561,577261,8488,1016829,10610,364039,7893,108597,5406,48184,4024,60413,3665,255442,7049,105440,4300,150002,5453,748151,10573,1066153,10655,514755,8773,223364,7417,116355,4899,107009,5568,291391,7330,64185,3976,39594,3334,24591,2643,227206,6655,164909,6768,62297,4171,551398,9579,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,1112122,9660,952278,8938,378024,6667,574254,6679,159844,5093,56607,3459,29544,2380,27063,2327,103237,3756,50449,2980,52788,2861,413327,8595,571028,8946,244344,8124,114205,5287,59795,3683,54410,3746,130139,6188,33627,3334,21479,2379,12148,1919,96512,5143,76768,4656,19744,1981,326684,8230,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,550323,9737,416471,9417,148790,6538,267681,6767,133852,5136,31283,3251,11706,1973,19577,2452,102569,4302,41182,3421,61387,3553,204340,6707,326328,6852,190635,6056,71038,4175,37896,3466,33142,2851,119597,4763,18718,2442,10265,1910,8453,1721,100879,4642,72114,4322,28765,2342,135693,5671,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,1161987,12743,974692,11289,351662,7878,623030,8310,187295,6692,53567,3817,24795,2610,28772,2795,133728,5299,58372,3252,75356,4066,431044,9759,748043,11337,372844,9219,170112,6357,85030,5084,85082,4151,202732,8209,45713,3676,29190,2858,16523,2313,157019,6802,116618,5959,40401,3283,375199,8940,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,195888,4499,167152,4566,52978,3181,114174,3441,28736,2399,10223,1556,5397,1300,4826,1025,18513,1877,8111,1252,10402,1643,78682,3885,129680,4780,57243,3694,32404,2810,15105,1991,17299,2150,24839,2303,5898,1068,3975,931,1923,601,18941,2064,13255,1533,5686,1161,72437,4179,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,359197,5826,310847,5172,121716,3759,189131,3796,48350,3301,17143,1855,9529,1404,7614,1177,31207,2610,15883,1993,15324,1455,125111,4301,239492,5819,111248,4822,59136,3485,30589,2729,28547,2364,52112,3480,13144,1651,8482,1406,4662,979,38968,3024,29734,2802,9234,1387,128244,3954,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,393399,10131,315568,8610,111648,6390,203920,6214,77831,5758,27638,3940,10801,2465,16837,2670,50193,3730,20228,2680,29965,2673,159592,7709,429361,9097,243582,8459,134504,6764,79852,5679,54652,4180,109078,6051,33869,3413,18996,2674,14873,2189,75209,5357,54947,4855,20262,2484,185779,7410,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,281654,5288,241480,5056,87382,3725,154098,4403,40174,2926,14262,2181,6633,1448,7629,1414,25912,2258,11509,1606,14403,1656,87416,4428,147384,4801,67847,4169,35295,3482,16387,2170,18908,2754,32552,2581,7227,1362,4870,1322,2357,748,25325,2349,18789,2277,6536,1288,79537,4274,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,1567137,13362,1293543,14236,548602,9893,744941,10239,273594,7320,78768,4629,28692,2800,50076,3095,194826,6137,67901,3629,126925,5084,493343,10221,1107149,14128,624267,11513,313774,8465,159720,6593,154054,6924,310493,8966,74164,4997,37441,3590,36723,3323,236329,7602,160676,6657,75653,4233,482882,11427,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,375790,7249,288575,6647,93824,5025,194751,5545,87215,4046,27196,2444,11460,1780,15736,1958,60019,3206,27551,2533,32468,2375,147214,5703,244281,6805,126708,6350,61033,4064,35278,3271,25755,2541,65675,4778,16855,2480,9637,1642,7218,1477,48820,4195,36637,3707,12183,1974,117573,5939,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,2848965,18393,2308678,16896,904935,9469,1403743,13635,540287,11160,152448,5869,53844,3522,98604,4782,387839,9675,143383,5884,244456,7130,1002722,15882,3336251,18987,1758671,17943,858044,15213,425626,10552,432418,10621,900627,14273,202591,8111,90671,5791,111920,5681,698036,12722,424363,11345,273673,9182,1577580,20006,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,1791086,17986,1477926,17214,516912,12515,961014,14375,313160,10240,83402,5176,39001,3936,44401,3867,229758,9187,99579,6157,130179,6576,658816,14194,1233462,17570,664478,14431,310216,9918,158939,7353,151277,7601,354262,10968,71906,4671,42836,3681,29070,2624,282356,9345,203198,8132,79158,4785,568984,13157,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,136078,3371,117749,3227,44358,2417,73391,2435,18329,1750,7621,1275,3981,987,3640,808,10708,1291,6048,1171,4660,750,50176,3029,97186,3186,39141,2399,24423,2243,12036,2087,12387,1374,14718,1536,3035,839,1901,755,1134,453,11683,1446,9514,1374,2169,671,58045,2982,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,2194754,15847,1822359,16626,638170,11291,1184189,12823,372395,8541,110523,4606,47393,3496,63130,3720,261872,7123,109388,4880,152484,5614,844959,12353,1498842,14730,721173,11370,315605,8681,158778,6300,156827,6102,405568,9920,80655,4970,48366,3696,32289,3019,324913,8762,242442,7527,82471,4943,777669,12623,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,706219,7569,584603,7229,207612,5054,376991,5513,121616,4067,37131,2455,18121,2039,19010,1605,84485,3695,37572,2622,46913,2951,260779,5318,475733,8920,251636,7624,130551,5302,73487,4424,57064,2825,121085,5468,30257,3060,19148,2239,11109,1892,90828,4233,68427,3585,22401,2216,224097,5781,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,663931,9457,567617,9077,188325,6693,379292,6969,96314,4555,32535,2612,15113,1872,17422,1889,63779,3719,24221,2331,39558,3303,258081,8204,594967,11145,292815,8927,166606,6444,90212,5499,76394,4804,126209,5536,38107,3596,25037,3106,13070,1943,88102,4589,63678,4049,24424,2562,302152,9632,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,2517943,18016,2067798,16273,745893,10950,1321905,12394,450145,9290,142392,5787,60262,4204,82130,3830,307753,7652,120710,5623,187043,5016,913080,12478,1506310,15295,675758,12120,306907,7383,141818,5903,165089,6021,368851,9723,78994,4414,46730,3730,32264,2744,289857,9023,204150,7702,85707,5020,830552,12590,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,181732,5055,148474,4746,54781,3042,93693,3927,33258,2696,10703,1791,4316,1176,6387,1314,22555,2257,8327,1549,14228,1709,68022,3924,162505,5344,74449,3769,33021,2782,15525,1857,17496,2015,41428,3380,8709,1508,4211,1203,4498,1219,32719,2852,24154,2523,8565,1430,88056,4303,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,896185,13936,723616,12139,244306,8435,479310,9366,172569,8114,45455,3351,19420,2431,26035,2913,127114,6581,47316,3681,79798,5040,327289,9803,545360,11328,305503,8682,131418,6396,69427,5219,61991,3999,174085,7403,34377,3755,20061,2698,14316,2524,139708,6187,98506,5671,41202,3609,239857,7912,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,163404,4229,139570,4331,49856,2981,89714,3489,23834,2514,8316,1283,4824,1092,3492,760,15518,1936,8976,1473,6542,1242,57978,3072,101833,4336,47275,3316,23533,2168,11302,1797,12231,1486,23742,2271,7806,1443,4223,991,3583,1137,15936,1974,12433,1796,3503,752,54558,3640,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,1210569,15115,995300,13133,342813,9367,652487,10078,215269,7807,62327,4278,24359,2879,37968,3172,152942,6038,55013,3486,97929,5298,449507,11408,807352,12867,415117,9845,194242,9137,102706,6913,91536,4889,220875,7364,45080,4244,23414,2681,21666,2692,175795,6407,125982,6889,49813,3561,392235,9045,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
