GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004MA,B14005_004EA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007EA,B14005_007MA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012EA,B14005_012MA,B14005_013EA,B14005_013MA,B14005_014EA,B14005_014MA,B14005_015EA,B14005_015MA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018EA,B14005_018MA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021MA,B14005_021EA,B14005_022MA,B14005_022EA,B14005_023EA,B14005_023MA,B14005_024EA,B14005_024MA,B14005_025EA,B14005_025MA,B14005_026EA,B14005_026MA,B14005_027MA,B14005_027EA,B14005_028MA,B14005_028EA,B14005_029EA,B14005_029MA,state
0400000US47,345915,6611,177981,4936,144761,4426,30736,3358,14108,1897,99917,4137,33220,3369,26204,2695,12386,1582,6104,1259,7714,1790,7016,1493,1764,690,1710,633,3542,1046,167934,4547,143586,4432,40359,3661,10850,1577,92377,4347,24348,3271,18796,2453,9941,2060,3807,1007,5048,1372,5552,1687,1147,697,1333,841,3072,1111,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1507388,12620,791613,9162,647492,9953,126046,7450,54088,3639,467358,10156,144121,6338,91547,5854,52105,4652,15551,2353,23891,3026,52574,4243,18579,2939,10226,2145,23769,3115,715775,8673,609118,10117,140419,6907,44509,4863,424190,8889,106657,5635,71005,4902,33867,3519,10115,1901,27023,2815,35652,3386,7430,1587,5319,1375,22903,2750,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,177098,3545,87943,2658,69264,3017,21812,1935,7222,1653,40230,2485,18679,2004,15476,1935,9100,1717,3178,1028,3198,963,3203,836,1322,615,651,521,1230,460,89155,2476,74973,2732,26696,2315,6385,1274,41892,3067,14182,1908,11204,1807,6835,1311,2039,886,2330,855,2978,974,884,503,377,335,1717,797,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36557,1370,18820,985,16423,1024,4733,731,889,404,10801,1002,2397,569,1761,509,1296,430,295,161,170,148,636,294,343,237,188,171,105,85,17737,905,15262,890,5233,702,1102,465,8927,1124,2475,564,2082,527,1024,401,475,344,583,386,393,215,120,128,63,94,210,155,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,447064,8028,227923,6047,190389,5523,39992,3389,16592,2201,133805,5232,37534,3511,27186,2941,17083,2224,3972,1047,6131,1445,10348,2205,3122,1324,2173,908,5053,1322,219141,6230,191804,6099,53788,3788,13705,1891,124311,5289,27337,2707,21481,2398,12471,1991,3928,871,5082,1242,5856,992,542,335,827,517,4487,869,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,367781,5582,187043,3532,153609,4161,26369,2402,14343,1967,112897,4295,33434,2898,22962,1998,11484,1749,5259,1205,6219,1300,10472,1854,3134,959,2161,844,5177,1651,180738,4537,154415,4553,38415,3065,15090,1972,100910,4748,26323,2628,19549,2325,10924,1819,3663,1077,4962,1425,6774,1505,1159,631,716,370,4899,1283,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,96986,2902,49608,2003,39927,2019,6957,1059,2703,760,30267,2081,9681,1668,6546,1318,3344,940,1422,558,1780,775,3135,925,633,349,755,488,1747,652,47378,2535,37959,2233,9580,1468,3067,782,25312,2105,9419,1582,6466,1259,2899,893,1005,458,2562,793,2953,966,1150,746,283,278,1520,547,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,324962,4540,166202,2902,141289,3192,46690,3149,10924,1536,83675,2961,24913,2503,17020,1991,10010,1766,3963,948,3047,830,7893,1344,2551,854,860,454,4482,1023,158760,3056,140306,3267,54126,2736,10793,1573,75387,3594,18454,1970,12988,1607,8363,1290,1816,585,2809,859,5466,1031,1514,464,1134,702,2818,723,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30231,1905,15344,1470,12595,1412,4331,1055,1317,610,6947,993,2749,882,2269,839,1804,796,179,167,286,163,480,233,263,181,51,89,166,116,14887,1264,13144,1371,5827,1241,223,130,7094,1016,1743,644,1548,584,1297,508,136,158,115,157,195,205,19,37,25,41,151,197,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,230797,4345,114873,3363,91147,3297,4359,1050,6155,1317,80633,3414,23726,2592,13681,1996,2413,1095,3469,1088,7799,1372,10045,1559,796,530,1196,573,8053,1357,115924,3591,98414,3882,5037,1202,5994,1183,87383,3986,17510,2023,11823,1910,1512,740,1889,758,8422,1592,5687,1198,108,134,549,290,5030,1167,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
