GEO_ID,C19037A_001E,C19037A_001M,C19037A_002E,C19037A_002M,C19037A_003E,C19037A_003M,C19037A_004E,C19037A_004M,C19037A_005E,C19037A_005M,C19037A_006E,C19037A_006M,C19037A_007E,C19037A_007M,C19037A_008E,C19037A_008M,C19037A_009E,C19037A_009M,C19037A_010E,C19037A_010M,C19037A_011E,C19037A_011M,C19037A_012E,C19037A_012M,C19037A_013E,C19037A_013M,C19037A_014E,C19037A_014M,C19037A_015E,C19037A_015M,C19037A_016E,C19037A_016M,C19037A_017E,C19037A_017M,C19037A_018E,C19037A_018M,C19037A_019E,C19037A_019M,C19037A_020E,C19037A_020M,C19037A_021E,C19037A_021M,C19037A_022E,C19037A_022M,C19037A_023E,C19037A_023M,C19037A_024E,C19037A_024M,C19037A_025E,C19037A_025M,C19037A_026E,C19037A_026M,C19037A_027E,C19037A_027M,C19037A_028E,C19037A_028M,C19037A_029E,C19037A_029M,C19037A_030E,C19037A_030M,C19037A_031E,C19037A_031M,C19037A_032E,C19037A_032M,C19037A_033E,C19037A_033M,C19037A_034E,C19037A_034M,C19037A_035E,C19037A_035M,C19037A_036E,C19037A_036M,C19037A_037E,C19037A_037M,C19037A_038E,C19037A_038M,C19037A_039E,C19037A_039M,C19037A_040E,C19037A_040M,C19037A_041E,C19037A_041M,C19037A_042E,C19037A_042M,C19037A_043E,C19037A_043M,C19037A_044E,C19037A_044M,C19037A_045E,C19037A_045M,NAME,C19037A_001EA,C19037A_001MA,C19037A_002EA,C19037A_002MA,C19037A_003EA,C19037A_003MA,C19037A_004EA,C19037A_004MA,C19037A_005MA,C19037A_005EA,C19037A_006MA,C19037A_006EA,C19037A_007EA,C19037A_007MA,C19037A_008EA,C19037A_008MA,C19037A_009EA,C19037A_009MA,C19037A_010MA,C19037A_010EA,C19037A_011MA,C19037A_011EA,C19037A_012MA,C19037A_012EA,C19037A_013EA,C19037A_013MA,C19037A_014EA,C19037A_014MA,C19037A_015MA,C19037A_015EA,C19037A_016MA,C19037A_016EA,C19037A_017MA,C19037A_017EA,C19037A_018EA,C19037A_018MA,C19037A_019EA,C19037A_019MA,C19037A_020MA,C19037A_020EA,C19037A_021EA,C19037A_021MA,C19037A_022MA,C19037A_022EA,C19037A_023EA,C19037A_023MA,C19037A_024EA,C19037A_024MA,C19037A_025EA,C19037A_025MA,C19037A_026MA,C19037A_026EA,C19037A_027MA,C19037A_027EA,C19037A_028MA,C19037A_028EA,C19037A_029EA,C19037A_029MA,C19037A_030EA,C19037A_030MA,C19037A_031MA,C19037A_031EA,C19037A_032EA,C19037A_032MA,C19037A_033MA,C19037A_033EA,C19037A_034EA,C19037A_034MA,C19037A_035MA,C19037A_035EA,C19037A_036MA,C19037A_036EA,C19037A_037MA,C19037A_037EA,C19037A_038MA,C19037A_038EA,C19037A_039MA,C19037A_039EA,C19037A_040MA,C19037A_040EA,C19037A_041EA,C19037A_041MA,C19037A_042MA,C19037A_042EA,C19037A_043EA,C19037A_043MA,C19037A_044MA,C19037A_044EA,C19037A_045MA,C19037A_045EA,state
0400000US28,681076,7020,23189,2615,5739,1374,2447,998,3201,1024,4301,1414,3856,1162,2415,1007,604,422,626,407,0,206,0,206,204509,5200,11484,1725,6977,1522,17874,2188,23032,2488,34911,3300,47609,3440,31375,3273,22428,2734,5062,1081,3757,777,272623,4588,21102,2392,13507,1828,25904,3033,25624,2645,36057,3142,55887,3303,33969,2697,35821,3217,13139,2145,11613,1949,180755,3381,14850,1728,21791,2258,36962,2709,26836,2604,28365,2184,25018,2229,12278,1533,9308,1161,2638,716,2709,802,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1992811,10607,90542,4681,18793,2026,7683,1380,20865,2307,14687,2443,14334,1847,10708,1547,2050,699,1155,593,185,193,82,100,618312,6820,36416,2975,25304,2772,57703,3339,65676,4344,96208,4698,136718,5336,86377,4584,75754,3973,24009,2418,14147,1905,797035,5730,51883,3602,31182,2677,68026,4020,71625,4191,118431,4420,156568,5449,111998,3845,114311,5384,37711,2785,35300,2714,486922,4882,32486,2179,50946,3436,93846,4500,76724,4338,82595,3670,75463,3456,35618,2546,23972,2163,7260,1131,8012,1248,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,374690,4494,20065,2386,2852,894,1932,719,4619,1308,3714,1063,3797,1412,2122,855,998,791,31,47,0,165,0,165,105697,3076,4949,1076,5357,1057,11206,1717,12411,1615,17650,2246,24633,2639,15847,1782,9886,1665,2205,719,1553,539,155930,2660,9501,1358,7460,1415,16010,1846,16270,1594,23863,2155,31044,2676,21936,2195,19834,2166,5470,952,4542,1088,92998,2143,6684,1165,10977,1510,17407,1542,13261,1510,16329,1636,15295,1518,5535,999,4449,811,1341,447,1720,649,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,656444,4793,38248,2594,6602,1381,3605,840,7220,1312,8158,1577,5965,1187,4038,946,1852,757,608,446,171,197,29,35,209144,3875,10985,1822,5467,1167,18493,1987,20630,2239,32898,2676,49168,2404,33408,2212,26494,1993,5712,1024,5889,952,256089,3218,12280,1533,8254,1102,19315,1944,20981,1978,32877,2320,53746,2648,40863,2286,42020,2529,13722,1511,12031,1445,152963,2167,10786,1281,16026,1534,28497,1710,20486,1698,25500,1558,24804,1871,12008,1151,8327,1152,3450,712,3079,819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,750768,9815,28018,3133,3948,1750,2301,1009,3190,1015,5459,1419,4592,1271,5465,1838,2075,1057,589,505,399,381,0,234,253754,6450,14136,2321,8415,1587,28482,3751,25199,3429,39777,4311,50053,4446,35822,3557,33944,3735,11846,3104,6080,1911,295305,6051,17492,2678,12260,2265,24943,3330,26987,3027,44078,4164,57151,4803,39672,3605,44477,3790,13026,2024,15219,2541,173691,3600,11834,1823,13417,1743,24517,2417,26877,3091,28197,2329,30993,2809,14253,1912,14623,2231,4810,1260,4170,1158,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,492522,4400,14259,1535,1861,727,1225,609,2108,655,2516,852,2176,815,2706,888,911,485,756,482,0,184,0,184,148478,3052,8624,1802,4125,1149,8599,1681,13092,1784,17815,2235,29614,2421,24858,2622,27429,2416,8896,1269,5426,1049,219948,3204,7208,1432,6573,1240,14034,1922,16090,1895,23419,2085,41198,2697,34717,2403,43613,2664,16932,1851,16164,2061,109837,2519,5768,1063,10391,1535,18276,1780,15495,1845,18420,1481,16882,1561,9908,1366,9021,1289,3351,831,2325,545,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2311885,10724,33008,2774,5466,1090,1450,436,4501,1055,5434,1543,5362,1244,5381,1207,2973,1041,1815,514,195,200,431,553,661503,7874,21594,2477,13407,2060,37984,3823,40897,3138,68940,3885,117274,5850,99393,4803,140669,5717,60516,3731,60829,3945,1005156,7228,39145,3866,20914,2316,47246,3679,54876,3250,87850,4308,161396,5844,147606,5527,208723,5900,111665,4681,125735,4833,612218,5996,34669,2712,45897,3166,101828,4843,76187,3403,89819,3651,96029,3674,59480,3006,60579,3299,22122,2043,25608,2592,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,590335,7041,25478,2652,6857,1514,3016,967,4907,1272,4606,1217,2363,714,2935,1062,650,407,0,198,144,197,0,198,173602,4577,14121,1764,8340,1631,19372,2157,20983,2618,30802,3112,30552,3115,20316,2310,21135,2327,4537,1126,3444,911,242005,4302,20789,2163,12692,1915,26578,2502,20292,2523,29397,2683,41466,2953,31188,2651,33042,2703,13924,1596,12637,1898,149250,2939,10457,1570,13673,1860,27267,2224,19847,2113,24432,2229,24334,2111,12384,1525,10117,1444,3915,976,2824,701,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5068665,16566,142584,5676,29277,2596,12074,1676,21791,2425,18070,2126,22105,2446,21477,2400,9896,1641,5831,1212,1136,490,927,597,1534795,11350,76191,4777,50247,3999,104325,5139,109905,4778,174438,7052,294166,8667,220217,7842,262976,7879,111264,5176,131066,5327,2095162,10413,112864,4812,68712,4014,138799,6426,138921,5570,213803,7280,361917,7988,300512,8019,374780,8170,178984,6103,205870,6364,1296124,9024,98864,5231,116587,4751,226883,6263,170827,6323,178851,4592,202245,4996,114439,4486,102017,4461,38851,2652,46560,2764,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2700445,16195,108881,6370,23318,2719,8560,1684,21154,2840,18093,2266,17546,2695,14514,2235,4096,1263,1173,636,142,177,285,279,882490,10345,52555,4075,34090,3186,80720,5735,99232,6071,141079,7228,180962,7927,117374,5677,113269,6308,36580,4011,26629,3092,1061139,8814,68935,5041,45432,4292,95132,5771,97158,5255,138157,5701,206099,8615,141107,6596,157847,7649,57221,4743,54051,3875,647935,6896,41169,3391,68963,4620,119016,4826,92927,4361,102630,5799,106256,5390,49257,3514,42067,3560,12803,1644,12847,1642,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,263699,2425,21813,1769,4391,1142,1745,660,4463,1053,2712,925,3217,762,3176,951,862,460,1029,597,37,64,181,192,82502,1999,2659,881,2494,694,5659,1296,9192,1548,11962,1757,18412,1949,14676,1450,12965,1530,2487,622,1996,708,99447,1601,4475,1117,2882,768,6477,996,6740,945,13363,1460,21450,1751,16354,1590,17434,1340,4854,887,5418,1073,59937,1144,6297,861,6683,921,11470,1028,7930,938,9135,1294,9186,884,4471,815,2918,532,680,239,1167,391,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3833890,13053,135381,5399,31458,2961,15329,1828,24270,2421,22529,2817,18041,2285,15862,2402,5405,1491,2115,740,291,312,81,104,1171996,9816,73774,4939,50892,3722,106272,5726,115016,5636,174215,6004,258494,7200,176080,6063,147822,5601,41467,3198,27964,2482,1584190,8475,104186,4498,64545,3391,129719,4924,142755,5397,208628,5901,328448,7938,220948,6206,237276,6189,82804,4154,64881,3757,942323,6277,54510,3115,91943,3896,189389,4240,154316,4850,163645,4480,150321,5082,63516,3212,46457,2372,13389,1371,14837,1678,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1130297,7157,60956,3145,10177,1740,6386,1330,12273,1923,10004,1631,9955,1544,8121,1519,2619,861,1039,494,259,368,123,163,349554,5213,23694,2065,15123,1525,32295,2668,41763,2890,56378,3545,75899,3836,47942,2918,38819,2822,8628,1321,9013,1385,433261,4536,28579,2324,21703,2253,38385,2793,40836,2863,59579,3023,87041,4335,57938,3124,63985,3284,18618,1957,16597,1576,286526,3333,19969,1917,31287,2120,58405,2996,43588,2718,47237,2741,41450,2132,20267,1782,15823,1598,3309,651,5191,972,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1349599,7298,63437,3839,16189,2191,7363,1468,10799,1948,11434,2095,8852,1635,5875,1390,2080,774,751,541,94,156,0,203,412643,5724,26868,3319,18223,2278,39060,3384,45421,3006,67931,4814,87800,4848,55926,3705,47862,3208,13865,2067,9687,1450,539770,5624,40048,3663,23703,2558,48161,3378,46637,3652,70632,4354,110507,5592,76536,3986,76150,4572,23369,2347,24027,2640,333749,4467,19620,2308,28167,2547,62495,3393,50373,3444,57247,3482,55842,3437,27348,2295,20269,1900,6260,1161,6128,1003,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4213142,12194,125389,4187,28526,2580,12583,1728,23281,2326,17211,1968,19068,2065,15959,1982,5791,1124,2246,666,365,261,359,280,1206978,9083,62212,4266,37749,3130,86951,4885,109260,5348,168951,6561,276514,7457,185380,5679,183371,5491,55192,3668,41398,2832,1758523,7909,93582,4749,60729,3570,127561,4351,138098,4605,227432,7076,353822,7547,260130,6282,284503,5904,108284,4389,104382,4000,1122252,6523,65417,3305,116828,4169,234674,5927,173978,5035,183859,4954,172071,4968,77658,3025,59127,2994,17662,1766,20978,1789,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,354489,3824,12997,1664,2953,990,1890,736,1883,819,1209,497,2254,875,1749,723,799,504,260,318,0,207,0,207,101756,3019,4388,1118,2945,894,7064,1415,9534,1466,12825,1734,22576,2342,14787,1791,17879,1786,5816,1416,3942,1053,148675,3035,8903,1568,5453,1125,9075,1605,9594,1527,17736,2247,26450,2747,21437,2205,28339,2914,12070,1815,9618,1355,91061,1813,7797,1267,10017,1454,18023,1706,10784,1307,12023,1330,11369,1415,7489,1139,8525,1152,2801,809,2233,648,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243544,9962,48508,4398,9377,1733,3914,1133,9130,2219,8973,1526,8974,2055,6219,1570,1170,630,488,331,214,278,49,77,381271,7074,24758,3218,10944,2043,35030,3518,31455,2916,64648,5444,92109,4728,52345,4001,49559,4158,12071,2040,8352,1662,493528,6041,34073,3392,23922,2150,41800,3611,49847,3507,62225,4272,95558,5789,67005,4274,75045,4220,23393,2750,20660,2697,320237,4832,17964,2039,33531,3131,54050,3520,44832,2815,51489,3821,52327,3304,27617,2827,25532,2656,6712,1158,6183,1278,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,292718,3207,18206,2306,3152,966,3064,879,3273,958,3648,1104,1977,815,2341,681,410,264,293,384,32,66,16,38,91193,2437,3255,998,2105,656,9372,2036,8248,1419,15099,2098,23976,2379,15174,1808,10101,1641,2518,892,1345,505,114416,2089,4527,961,4495,936,8349,1331,11312,1693,14877,1696,25457,1886,19012,1810,16757,1827,5141,1045,4489,901,68903,1454,5555,929,7347,917,12995,1290,10415,1190,10899,1371,10583,1367,4717,805,3811,695,964,384,1617,504,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1986001,11874,80496,4812,18980,2451,5700,1404,16934,2495,15028,2695,12116,1961,7945,1622,2491,1022,892,565,215,346,195,229,625741,8815,42782,3279,23514,2477,67467,5129,75709,5162,100022,5665,133070,6091,79666,4694,68723,3868,18736,2643,16052,2342,793009,7169,58475,3430,39097,3090,80350,4412,78470,4647,111750,5046,147612,5860,108455,4771,100855,5237,34578,2793,33367,2657,486755,5260,38985,2856,56385,3679,95749,4296,75558,3285,76082,3447,71333,3536,34382,2252,24087,2202,6055,1022,8139,1364,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6776510,19825,321176,9581,65409,4863,31741,3399,62965,5169,50516,4210,51361,4490,38035,3815,13793,2353,6139,1403,943,485,274,238,2452288,17944,140458,7398,96503,5245,248011,8880,250165,10286,362261,12066,488689,13435,328564,12068,333676,11089,113556,6715,90405,5353,2628832,13195,152785,6685,104650,5167,212930,8015,216465,8466,319397,9657,482754,11551,340250,9693,426183,9546,175963,6736,197455,9259,1374214,8795,111355,5144,131587,5628,227566,6974,188048,6343,209521,7317,213001,6009,116698,5335,101189,4910,34199,2815,41050,3350,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,800109,6025,49351,3581,5892,1165,5368,1394,9340,1615,8249,1572,9084,1669,7344,1981,2311,825,1527,796,236,300,0,192,319545,5331,13785,1974,10904,2039,22840,2838,28465,2891,49073,3793,87434,5212,50653,3219,40670,2983,8747,1526,6974,1472,280396,3977,14798,1997,7658,1438,17822,2031,19069,2243,31053,2792,57481,3033,44788,3058,51053,3018,19622,2094,17052,2237,150817,2589,6741,1203,10953,1258,23648,1935,23515,1968,25721,1881,27242,2075,14634,1712,11784,1255,3081,828,3498,937,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248798,2477,10337,1153,1538,576,1361,568,1968,700,1380,532,2086,753,1558,602,286,254,116,134,44,56,0,145,70532,1764,3582,791,2704,863,4917,932,7039,1235,11284,1435,16617,1733,12314,1516,8562,1024,2549,620,964,340,109010,1706,4718,816,3964,944,8875,1257,9880,1236,13525,1331,21562,1743,17410,1438,17224,1299,6552,1007,5300,956,58919,1299,3303,630,6572,920,10937,1001,7410,992,10156,1101,9431,1063,4647,771,3885,708,1213,333,1365,362,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2188551,12501,73419,3874,13988,1998,6033,1270,9500,1383,11461,2011,12578,2191,12341,1956,4401,1195,2447,902,580,316,90,102,713206,8819,25597,2768,15125,2166,41626,4117,54371,3936,84936,5248,144283,6958,113668,6821,133389,5386,53639,3884,46572,3936,896042,8054,36878,2754,26627,2421,54072,3299,59212,3853,87023,4677,145073,5779,128675,5451,164792,5876,87906,4563,105784,4032,505884,5561,27022,2077,37853,2994,73632,4032,61624,3332,78227,4359,87060,3747,49551,3714,49387,3426,19775,2290,21753,2505,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2192292,9698,94511,4070,15169,2040,8286,1476,17330,2433,14310,2112,15974,2305,14378,2031,5911,1460,2287,935,670,530,196,250,708635,8008,30659,3588,19599,2623,49927,4687,59800,4576,99954,5259,155449,6927,110170,5465,117546,5899,34625,2929,30906,2962,899338,6832,48523,3630,31477,2611,57727,3735,67610,4106,102369,5639,170443,6696,132998,5345,160116,5689,68700,4189,59375,3481,489808,5206,27380,2474,39102,3460,74007,3911,70438,3761,81914,3777,89877,4320,49122,3113,34604,2340,11489,1302,11875,1453,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,701683,5722,28343,2262,8753,1455,2834,699,4527,868,4216,1093,3844,951,2497,701,1018,525,654,478,0,184,0,184,195404,4173,19363,2146,10667,1949,23490,2490,20925,2395,26212,2414,38336,2992,27702,2283,19927,2114,5648,1174,3134,983,291874,3345,30644,2575,19728,2165,32807,2338,30802,2394,44594,2962,53131,3514,31402,2291,33305,2772,9015,1382,6446,1245,186062,2723,14055,1697,22388,1929,43669,2457,31948,2624,28206,2285,25039,2128,10509,1173,6122,895,2044,643,2082,765,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2057111,8000,89979,4408,16662,2026,8980,1569,17841,1858,13832,1924,16578,2057,11271,1694,3342,865,1158,410,211,163,104,141,632600,6194,27296,2977,19803,2150,46303,2996,60860,3931,97011,4051,155289,4763,105430,4626,86658,4044,21799,2358,12151,1437,848287,4971,39710,2709,28076,2271,62232,3771,67826,3582,112774,3794,187885,5637,136085,4725,134966,4295,42365,2824,36368,2044,486245,3542,31415,2080,48378,2784,98568,3460,75992,3155,84390,3457,75824,2948,35305,2131,22997,2080,7140,1207,6236,1016,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207666,3228,13077,1677,1036,478,1379,650,1872,867,2052,786,2793,838,2086,857,1080,626,444,349,271,268,64,132,67507,2530,1757,597,1815,638,4765,1037,6702,1395,9394,1564,14930,1834,12377,1756,12349,1634,2232,749,1186,559,83979,1909,3651,1044,2224,667,5116,1056,6370,1237,10543,1362,18212,2104,13912,1829,15800,1499,4616,959,3535,821,43103,1395,2601,663,3189,769,8570,1279,7335,1077,7372,1207,7007,1130,3570,909,2490,720,371,204,598,297,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
