GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005EA,B18104_005MA,B18104_006MA,B18104_006EA,B18104_007EA,B18104_007MA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010EA,B18104_010MA,B18104_011MA,B18104_011EA,B18104_012MA,B18104_012EA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016EA,B18104_016MA,B18104_017MA,B18104_017EA,B18104_018EA,B18104_018MA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021EA,B18104_021MA,B18104_022MA,B18104_022EA,B18104_023EA,B18104_023MA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027EA,B18104_027MA,B18104_028MA,B18104_028EA,B18104_029MA,B18104_029EA,B18104_030MA,B18104_030EA,B18104_031EA,B18104_031MA,B18104_032EA,B18104_032MA,B18104_033MA,B18104_033EA,state
0400000US38,623159,1408,312743,1751,52716,971,1700,636,51016,1112,89978,1486,2393,1009,87585,1721,128260,1020,5728,1138,122532,1534,23065,249,1024,433,22041,520,18724,395,1588,421,17136,528,310416,1607,51871,947,718,357,51153,987,81837,1404,1795,629,80042,1423,126090,1001,4236,1082,121854,1546,24503,377,731,374,23772,519,26115,481,2572,625,23543,738,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10660659,2931,5168139,4777,1011411,3504,63116,3414,948295,5204,1224078,3685,57595,3611,1166483,4771,2252043,3896,122923,4937,2129120,5968,395253,1663,21959,2063,373294,2513,285354,1999,32049,2391,253305,2533,5492520,4438,968486,3348,31666,2845,936820,4434,1252178,3247,48974,3363,1203204,4469,2372787,3317,132020,4799,2240767,5587,462213,1764,22428,1985,439785,2708,436856,2451,59247,3061,377609,3626,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3446350,2453,1683226,3568,343689,2731,18914,2055,324775,3126,430827,2752,20945,2365,409882,3622,688630,2853,42217,2624,646413,3819,133439,1106,7987,1125,125452,1630,86641,1044,11633,1048,75008,1347,1763124,3334,326186,2415,11052,1573,315134,3099,434553,2239,16158,1596,418395,2570,723726,2302,47187,2722,676539,3807,151035,1241,8988,1333,142047,1888,127624,1452,19591,1661,108033,2152,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3593992,2394,1761278,3366,318257,2545,19975,2660,298282,3322,441972,2962,19267,2369,422705,3551,758471,3220,41748,3491,716723,4667,145436,1328,9640,1762,135796,2223,97142,1102,11323,1574,85819,1994,1832714,3194,304154,2670,10076,1602,294078,3215,440732,2916,15536,2053,425196,3684,787205,3359,48449,3135,738756,4160,158646,1320,6954,1196,151692,1672,141977,1133,21451,1930,120526,2217,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11818796,2352,5715248,4741,1042142,2888,67795,4340,974347,5003,1361090,3318,68575,4972,1292515,6056,2499742,4192,123522,5833,2376220,7215,456340,1901,19484,1856,436856,2636,355934,1818,38197,2453,317737,2849,6103548,4626,991638,2741,31228,2716,960410,3908,1387029,3131,53884,4119,1333145,4887,2635505,3993,137105,5131,2498400,6740,530656,1936,22963,1825,507693,2661,558720,2323,77001,3776,481719,4079,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979671,974,470519,1432,83448,901,3324,911,80124,1304,121191,1279,5584,1135,115607,1711,204260,1148,9457,1489,194803,1958,34048,714,907,325,33141,750,27572,824,3054,776,24518,1130,509152,1147,79730,869,2168,793,77562,987,124094,1001,3486,840,120608,1125,220889,1239,11632,1831,209257,2192,40469,494,2705,681,37764,831,43970,775,5821,1027,38149,1233,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4276510,3247,2045906,5044,396500,3680,17833,2631,378667,4559,495538,4516,21920,2866,473618,5169,874224,4125,49265,4382,824959,5626,177532,1724,11962,1781,165570,2252,102112,1684,14036,1821,88076,2027,2230604,4195,380255,3574,11254,1830,369001,3988,529988,4062,14352,2303,515636,4592,962826,3725,53229,3854,909597,5144,204546,1649,14357,1778,190189,2485,152989,2019,28287,2901,124702,2971,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746957,1083,369775,2301,71762,1208,2954,824,68808,1204,91804,1134,3755,928,88049,1337,155589,1411,5950,1220,149639,2026,28582,691,1064,422,27518,750,22038,637,2258,590,19780,762,377182,2122,70394,1199,1618,563,68776,1261,91135,1407,3230,1185,87905,1845,152986,1373,5638,1283,147348,1612,30996,787,1709,577,29287,1060,31671,975,3738,775,27933,1091,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5902563,4444,2845926,6421,555193,4585,32971,3599,522222,4975,690387,4483,33666,3645,656721,5809,1228967,5986,84288,4730,1144679,7670,231722,1710,18526,2418,213196,2796,139657,1273,21898,1900,117759,2194,3056637,5339,532798,4018,18303,2996,514495,4965,724325,3528,29776,3350,694549,4880,1319176,3930,89791,4583,1229385,5441,263422,2088,18520,1857,244902,2531,216916,2032,41242,2786,175674,3433,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23244141,6665,11370392,9277,2552475,6090,124892,6772,2427583,10335,3035486,7663,107529,6605,2927957,9833,4622482,7436,193006,7882,4429476,11174,713696,3945,44729,3184,668967,5257,446253,3385,65607,4219,380646,5218,11873749,8142,2441182,5377,61981,4392,2379201,6518,3072757,6484,82441,6097,2990316,8825,4893178,6231,212362,9334,4680816,10601,811267,4069,55037,3883,756230,5197,655365,3385,126948,5596,528417,5964,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2527350,2113,1262106,3135,316098,2135,13044,2207,303054,2776,379528,2275,11939,1813,367589,3001,449860,2550,17322,2434,432538,3365,67820,834,2964,738,64856,1026,48800,773,5243,1095,43557,1311,1265244,2629,299416,2068,5711,1447,293705,2445,378325,2249,10399,1721,367926,2783,450031,2440,18662,2065,431369,3379,74739,662,2891,783,71848,993,62733,845,8543,1170,54190,1425,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589392,762,289432,1195,48619,908,3344,700,45275,1007,67880,888,4361,947,63519,1285,131988,994,5876,920,126112,1410,24725,382,1252,401,23473,532,16220,302,1998,493,14222,512,299960,1162,46213,725,1608,466,44605,895,67465,845,3380,880,64085,1221,136830,801,6869,1070,129961,1323,26570,204,1439,468,25131,497,22882,372,3177,747,19705,833,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7379073,6306,3554689,8131,690135,5404,35540,3682,654595,6896,886705,5430,28520,2803,858185,6040,1549124,5076,63422,4140,1485702,7079,264221,2288,13441,1377,250780,2546,164504,2033,20176,2435,144328,2945,3824384,6587,650855,4882,14590,2084,636265,5499,935702,4387,29962,2980,905740,5378,1684431,5123,67254,4182,1617177,6659,300953,2615,15378,1985,285575,3119,252443,2515,43402,2819,209041,3977,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6277475,3710,3093837,5008,581228,2552,31673,3177,549555,4105,787561,3644,37123,3311,750438,4483,1346369,4156,69972,3832,1276397,5155,231167,1595,12576,1821,218591,2053,147512,1252,18910,2079,128602,2284,3183638,4584,557604,2850,16473,2291,541131,3384,780411,3143,27371,2492,753040,3579,1383558,3061,78338,4765,1305220,5463,249176,1789,14024,1701,235152,2484,212889,1642,35247,2629,177642,3087,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1722507,1987,841045,3421,143908,1748,9396,1480,134512,2096,192097,2552,11802,1842,180295,2577,375994,2730,31983,2502,344011,3686,78201,1015,5804,1124,72397,1410,50845,719,7444,1036,43401,1290,881462,2765,137416,1490,5265,1203,132151,1651,191548,2191,10394,1899,181154,2560,388915,1896,28106,2321,360809,2865,86975,907,7202,1373,79773,1528,76608,993,14568,1544,62040,1630,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5284863,2059,2603410,3851,497389,2431,29713,2676,467676,3419,635612,3103,25852,2987,609760,4540,1134564,3185,45466,2747,1089098,4127,193552,1104,8991,1350,184561,1455,142293,1195,14748,1352,127545,1751,2681453,3171,476332,2313,14646,1572,461686,2607,628929,2867,19631,1692,609298,3638,1150546,2519,47497,2850,1103049,3274,212622,1194,8261,1097,204361,1527,213024,1871,22334,2218,190690,2833,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519810,1228,263316,1843,49012,1262,1826,609,47186,1393,69427,1418,2175,806,67252,1450,112217,1542,4183,1140,108034,1824,20055,322,789,395,19266,525,12605,281,1285,467,11320,548,256494,1604,46560,1133,931,522,45629,1285,63213,1320,2877,1091,60336,1695,109741,1568,4741,1144,105000,1625,20459,597,398,232,20061,577,16521,531,1477,543,15044,840,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3463547,1416,1640029,2915,334888,2664,34685,2813,300203,3477,413305,1580,26518,3148,386787,3654,649491,1704,77056,4114,572435,4086,145830,1135,20705,2185,125125,2439,96515,1056,25171,1957,71344,2078,1823518,2681,323809,2533,16827,1950,306982,2840,435673,1765,15696,2117,419977,2739,747943,1850,70567,4275,677376,4798,178092,795,25237,1841,152855,1871,138001,860,42632,2793,95369,2806,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
