GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001EA,B24021_001MA,B24021_002EA,B24021_002MA,B24021_003MA,B24021_003EA,B24021_004MA,B24021_004EA,B24021_005EA,B24021_005MA,B24021_006EA,B24021_006MA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013EA,B24021_013MA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016EA,B24021_016MA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020MA,B24021_020EA,B24021_021EA,B24021_021MA,B24021_022EA,B24021_022MA,B24021_023EA,B24021_023MA,B24021_024EA,B24021_024MA,B24021_025MA,B24021_025EA,B24021_026EA,B24021_026MA,B24021_027EA,B24021_027MA,B24021_028EA,B24021_028MA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031EA,B24021_031MA,B24021_032EA,B24021_032MA,B24021_033EA,B24021_033MA,B24021_034EA,B24021_034MA,B24021_035EA,B24021_035MA,B24021_036MA,B24021_036EA,state
0400000US36,46470,242,66368,474,71770,568,74583,2239,69055,2769,71208,745,72093,1512,72509,2555,61716,2147,58427,1480,44455,1153,101785,2498,57276,1039,60171,3737,65996,1011,76131,812,44537,1513,30279,303,30299,433,61677,1149,41187,969,74255,3124,23366,724,30467,711,24432,1052,40109,295,42445,1018,38225,558,42358,639,26032,746,42102,687,45506,908,34241,873,34006,1022,36316,948,30785,808,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,38280,480,53664,1091,60781,697,62397,1392,55036,1822,65930,1670,70468,2190,66579,1648,51348,3583,41038,614,39525,1607,61577,5182,39332,1517,42255,2472,55557,1600,62694,1952,38242,2297,24688,621,24396,933,37440,1279,36401,1965,38483,1978,18981,697,24592,1215,22483,1261,33185,713,37302,1611,31838,403,33648,1567,22237,1466,31074,642,40572,893,31039,423,30903,586,36104,1062,26380,933,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,39278,1135,48038,1569,50222,2113,52248,3106,41734,4358,51798,2644,52914,2564,56009,11091,44818,3636,41027,1075,37010,2705,85221,35322,41840,1667,37263,10477,50478,3516,60011,5612,34674,2786,25093,1343,24574,1441,39354,6798,32118,5050,46583,3670,20704,2777,26203,2460,23148,2525,33316,1173,40644,2111,30811,1010,41781,905,32146,4696,41868,1952,45896,4652,39243,2506,37014,2425,46422,5701,33711,3367,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41244,184,56446,457,60165,886,61982,911,55511,1217,65870,1051,66598,1399,69003,2866,56667,3887,48148,1203,39883,1322,71793,4044,50284,1012,43918,3759,54407,1262,61817,749,37091,978,25024,429,24938,917,49379,2596,41532,2384,52686,3031,20147,582,26612,784,21490,716,35047,405,40094,1044,32561,368,41380,381,27294,4247,41313,632,41981,563,35797,385,36688,556,40645,710,30537,551,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,36295,306,48295,1163,51694,704,54021,2919,47624,2630,61027,2093,58975,3541,70272,4892,56745,6368,38748,936,35374,1778,62222,8318,37850,947,35827,5886,51777,826,60532,2342,35477,1828,22573,555,23594,962,40419,2187,40161,2893,40908,4146,18012,1036,21105,883,21461,1195,30906,461,34671,1942,29691,527,36627,744,23827,3510,34943,1682,42106,1910,32476,1008,33189,1523,36499,1521,27727,1374,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,41408,360,57862,1262,58275,3068,60653,1773,54568,2895,70317,2531,67283,3019,78771,4392,60662,1844,46778,1237,41332,2777,66506,9320,46172,1503,48145,3283,65317,3893,75860,3009,39271,3561,25102,875,27183,2004,55156,2583,41214,7375,58543,3785,19912,1368,24140,1593,21152,929,35430,587,37865,1528,33376,880,40836,1118,23434,1554,42011,1528,46312,3219,35402,1003,34889,1529,40091,2559,30157,2007,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,42415,192,58834,764,62782,1334,67049,1012,57046,1237,67142,821,69793,2067,67085,1866,61684,2576,48716,858,39675,859,75027,5329,51254,570,46129,1613,59195,1586,67076,1090,38981,1871,27273,341,27601,781,50064,2334,36509,1805,60503,1799,21329,468,28140,1082,23042,986,36056,278,41477,517,33822,472,42455,651,24478,4038,42238,526,45221,922,36775,362,37206,465,41875,609,31677,578,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45300,962,62442,3105,61841,2986,69335,5620,53041,5553,76020,3382,75469,6497,81883,6170,62617,15365,51934,3643,44065,7385,60508,18364,60997,3816,43441,3455,71471,4510,80127,5047,50786,8236,32502,2059,32245,3203,61482,4448,58588,7445,65186,8329,26652,1305,28218,6694,29376,2963,40694,783,42897,3778,38842,1431,46261,1267,23997,5712,45562,3555,48015,4597,34436,3235,32414,2734,44604,3616,30034,8823,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36530,411,51278,499,52043,1017,58331,4363,45046,2582,65245,2837,63772,4322,70038,3893,51374,4881,43586,1473,36663,2250,54670,7608,43201,1419,46421,6836,50765,1089,60170,2999,35321,3176,22750,781,24204,1071,36237,1543,33809,4038,37938,3191,18621,816,21214,666,19739,1272,31220,516,33137,2421,30416,562,36832,1042,26771,4201,34849,2159,41192,978,33005,1377,34733,1420,35734,2117,28176,1886,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36046,403,44839,1671,46312,2170,47377,3474,45161,3259,50873,3234,51650,4681,51902,9067,45835,4891,36829,897,31604,1706,97477,26703,37348,1982,36404,3359,48599,3943,56700,6011,34947,2720,23149,1410,23927,1902,37803,6083,35511,5624,43843,7064,17938,1950,24208,2613,21470,1626,31583,822,38077,4105,29472,1165,37383,2088,30835,3819,36490,2081,41102,2664,32503,1706,32281,2056,37137,4274,29710,2117,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37009,290,50693,467,55923,1457,60388,1950,51304,1441,62207,2212,65720,2196,66789,4646,50404,3629,41457,712,37750,2043,66376,14630,41149,749,40982,3175,50103,1604,60414,2395,35420,1621,22917,597,23212,1418,39526,2149,39384,3628,39611,2642,18844,852,22026,834,20735,1245,32515,525,38427,2321,30448,405,35499,952,25674,1871,32167,1064,40365,1185,31824,509,32039,595,35900,1157,27552,1751,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40222,173,56691,486,62185,516,66431,1160,57104,1107,73351,1767,71862,1237,80059,1827,61150,1656,46425,358,40339,982,74060,4581,46215,318,45699,1865,59735,1664,69875,1774,39885,1378,22440,303,24387,780,41039,765,37489,1894,43768,1860,18549,422,20239,429,20655,594,33456,497,37264,610,31772,280,34098,766,24278,997,31573,439,39259,1211,32286,416,32492,960,38484,1571,25008,780,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,41620,396,56729,1122,57819,3172,61882,2051,50674,1554,65631,3210,68506,4698,67374,5902,49723,10150,47124,1479,41445,1671,68953,7210,47034,1743,46897,4878,57017,3603,66945,4678,36955,4314,23318,1462,23663,2318,46503,3012,38573,2469,51130,2235,20393,1776,20929,1731,19296,2700,33122,1284,41254,1547,30891,621,43866,2558,30306,5141,42763,2785,45940,2842,36233,1126,34537,1481,46107,2540,30628,1173,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,41325,601,51587,841,53059,2127,55020,3382,50562,2142,61428,4758,66012,5334,63031,5873,48645,4184,44601,2102,37884,3964,62412,19107,46209,2481,38828,7196,57354,6380,66047,6046,38167,12883,27450,1005,28929,2671,52530,4804,41508,15666,56591,4838,25645,1954,28682,2307,24423,2248,37097,1352,38884,1939,35549,1725,37250,1509,24174,2150,37335,1610,40578,2089,34864,2019,33126,2608,41316,2342,29039,4151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,47253,366,68672,1437,75703,1073,80305,1908,67137,2934,86252,2099,90647,1452,80498,2772,72456,5777,51156,748,41161,1026,117612,7534,46277,1183,58635,4770,58635,2587,67276,2050,40718,1546,27319,547,26534,946,49490,2075,46733,2559,50990,2339,21568,749,25080,801,23941,1357,36777,461,40376,1137,35813,518,40043,1157,23709,3723,36182,1068,45703,1197,35704,747,37117,1378,37247,1989,30029,2286,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,48519,602,67498,1007,69378,1882,74665,2406,61200,763,83135,1644,87171,2605,83809,3051,62248,3443,51587,790,45581,1790,71700,6531,51518,1393,51291,2734,68468,3788,79873,3876,44805,3323,28185,1044,30193,918,57219,4115,49278,4368,62096,3332,21995,980,29764,1401,24057,1414,39807,816,43829,2351,37139,597,45349,1250,23005,3267,49288,2856,47880,1813,40430,782,41234,935,45738,2157,33367,3055,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36593,632,48721,1275,50975,1175,50987,1624,50948,2041,64269,8003,69201,11815,69389,11716,54279,6318,39381,1488,33053,3356,59718,17608,40745,1393,34312,3265,50987,975,56676,1839,36319,2367,21253,608,21540,962,35797,4991,29117,3666,40086,4534,17191,1053,21475,1236,18192,2338,29189,1110,28745,3360,29292,979,44062,2783,18470,3892,49591,2947,35745,3660,35332,1666,36416,2647,37962,3710,30012,2978,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41392,207,55010,692,56024,893,60666,1096,51187,592,63084,1848,66129,1253,64318,2198,52030,4633,46890,892,42825,2035,57387,9908,49709,1185,40635,1532,58134,1937,65528,1698,38428,3052,27158,612,28357,1056,52371,1451,42711,5804,54950,1754,20138,774,29170,2639,23829,1362,36229,451,41270,745,34409,639,41750,606,25789,1113,44022,3262,44436,1540,36110,535,36416,685,40543,963,31238,626,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,43509,1721,53425,2209,53282,3771,56831,4064,45285,8450,61569,3793,57023,15223,69661,6397,56903,5048,50724,1398,41126,3025,61002,16864,52208,2258,38919,16750,55417,3906,66180,6857,35387,5207,27354,3674,29633,2507,46463,6543,40694,5502,55936,7492,20973,3491,24706,1902,24977,11532,32001,1629,38524,4841,30002,1657,53022,5377,27829,8742,60480,5384,50598,3627,47454,5623,50416,5531,50572,4948,30079,10826,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22287,305,30999,410,34400,2012,37083,1828,30476,1422,43551,5271,41484,4574,54380,4875,37423,5266,26092,796,24016,1047,46437,13066,24889,998,26119,1335,27795,1971,31179,1264,20545,1311,16874,273,15913,666,24505,1200,17130,707,28730,848,15768,443,15670,397,14138,1059,20700,455,20366,970,20852,467,18781,914,14149,2208,17425,731,21736,1399,17606,564,18692,730,16761,523,16644,480,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
