GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001EA,C08126_001MA,C08126_002MA,C08126_002EA,C08126_003MA,C08126_003EA,C08126_004EA,C08126_004MA,C08126_005MA,C08126_005EA,C08126_006EA,C08126_006MA,C08126_007EA,C08126_007MA,C08126_008MA,C08126_008EA,C08126_009EA,C08126_009MA,C08126_010EA,C08126_010MA,C08126_011MA,C08126_011EA,C08126_012EA,C08126_012MA,C08126_013MA,C08126_013EA,C08126_014MA,C08126_014EA,C08126_015EA,C08126_015MA,C08126_016MA,C08126_016EA,C08126_017EA,C08126_017MA,C08126_018EA,C08126_018MA,C08126_019MA,C08126_019EA,C08126_020EA,C08126_020MA,C08126_021MA,C08126_021EA,C08126_022MA,C08126_022EA,C08126_023EA,C08126_023MA,C08126_024MA,C08126_024EA,C08126_025EA,C08126_025MA,C08126_026MA,C08126_026EA,C08126_027MA,C08126_027EA,C08126_028EA,C08126_028MA,C08126_029EA,C08126_029MA,C08126_030EA,C08126_030MA,C08126_031EA,C08126_031MA,C08126_032EA,C08126_032MA,C08126_033MA,C08126_033EA,C08126_034MA,C08126_034EA,C08126_035MA,C08126_035EA,C08126_036EA,C08126_036MA,C08126_037EA,C08126_037MA,C08126_038MA,C08126_038EA,C08126_039MA,C08126_039EA,C08126_040MA,C08126_040EA,C08126_041MA,C08126_041EA,C08126_042EA,C08126_042MA,C08126_043EA,C08126_043MA,C08126_044EA,C08126_044MA,C08126_045MA,C08126_045EA,C08126_046MA,C08126_046EA,C08126_047MA,C08126_047EA,C08126_048EA,C08126_048MA,C08126_049EA,C08126_049MA,C08126_050MA,C08126_050EA,C08126_051EA,C08126_051MA,C08126_052MA,C08126_052EA,C08126_053EA,C08126_053MA,C08126_054EA,C08126_054MA,C08126_055MA,C08126_055EA,C08126_056EA,C08126_056MA,C08126_057MA,C08126_057EA,C08126_058MA,C08126_058EA,C08126_059EA,C08126_059MA,C08126_060MA,C08126_060EA,C08126_061EA,C08126_061MA,C08126_062EA,C08126_062MA,C08126_063MA,C08126_063EA,C08126_064EA,C08126_064MA,C08126_065EA,C08126_065MA,C08126_066MA,C08126_066EA,C08126_067EA,C08126_067MA,C08126_068MA,C08126_068EA,C08126_069MA,C08126_069EA,C08126_070EA,C08126_070MA,C08126_071MA,C08126_071EA,C08126_072EA,C08126_072MA,C08126_073EA,C08126_073MA,C08126_074MA,C08126_074EA,C08126_075EA,C08126_075MA,C08126_076MA,C08126_076EA,C08126_077MA,C08126_077EA,C08126_078EA,C08126_078MA,C08126_079MA,C08126_079EA,C08126_080EA,C08126_080MA,C08126_081EA,C08126_081MA,C08126_082MA,C08126_082EA,C08126_083MA,C08126_083EA,C08126_084MA,C08126_084EA,state
0400000US13,4154468,27187,48886,4795,259664,10830,436829,14619,126332,7431,501692,15311,243610,11293,349416,12916,483711,16808,846462,16611,375944,14531,213150,9611,221558,9210,47214,3666,3297650,26926,32749,3577,174499,8322,357439,12393,102336,6775,420550,14192,207570,10569,290879,11338,351786,13214,694800,14201,275913,11688,165826,8319,192708,8552,30595,3392,438045,15647,7816,1869,59743,6118,50578,5045,10441,2280,43089,4286,19318,2695,18757,3156,50503,5205,83079,6102,51569,5179,23615,3818,16855,3091,2682,838,89369,6236,493,363,4289,2115,5485,1680,1247,490,10556,2187,4334,1194,7048,1498,10166,2375,16378,2538,17610,3075,4233,1330,6418,1611,1112,469,135764,9138,3826,1276,10564,3055,8932,2077,2435,1086,14317,2490,6979,1563,7220,1611,16612,4378,26144,3014,23498,3968,7652,2065,2999,1023,4586,1044,193640,9587,4002,1286,10569,2656,14395,2579,9873,2343,13180,2249,5409,1469,25512,3466,54644,4979,26061,2936,7354,1750,11824,2327,2578,1146,8239,1190,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,9717,1830,40625,3350,19106,2281,13133,1427,74456,5075,34138,3164,46022,3355,62597,4344,127335,5289,103481,5151,27653,2747,55730,4185,36069,2224,436336,7597,4631,1240,31155,2465,12657,1819,9759,1286,49919,4038,26470,2753,28348,2278,40558,3111,86669,4486,66206,4297,16708,2144,41649,3279,21607,2306,92436,4781,2183,1214,5840,1536,2538,752,1696,554,9319,1574,3719,998,7325,1367,9467,1474,20074,2517,13056,1885,4806,1314,8482,1877,3931,1268,38627,3605,351,296,679,356,1467,697,702,428,6315,1281,1023,445,3269,811,4081,943,6005,1227,10662,2141,2159,715,1595,630,319,308,53071,4700,994,651,1130,570,1369,623,446,311,6758,1417,2163,837,3414,1007,3316,867,10041,1623,11443,1967,1831,690,3149,1003,7017,1290,29592,2924,1558,708,1821,694,1075,496,530,305,2145,633,763,553,3666,1191,5175,1100,4546,1160,2114,821,2149,708,855,372,3195,847,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,40802,3488,43412,3773,68667,4501,17588,2340,81027,4960,33071,3394,48787,3925,64526,5348,149938,7015,53169,3801,27881,2877,41768,3860,2264,611,521007,9338,26126,2645,29850,3028,57742,4164,13336,1952,66004,4471,26673,3109,37519,3046,45882,4170,118738,6079,41559,3947,20928,2576,34666,3604,1984,591,66108,4974,4468,1171,9069,1666,6654,1191,1413,789,6929,1592,2058,697,4237,1664,6391,1598,13499,2261,5925,1502,1811,594,3486,1283,168,120,4638,1046,192,223,60,79,273,214,18,32,221,209,607,355,254,334,1339,486,514,360,709,545,40,68,411,381,0,195,39676,4112,5933,1748,1337,711,1888,757,857,759,4579,1225,2241,768,1971,814,2825,988,9976,1801,3388,1005,2668,1005,1909,703,104,81,41471,4792,4083,969,3096,1177,2110,724,1964,797,3294,1868,1492,913,4806,1201,8089,1820,7211,1583,1588,645,2434,953,1296,949,8,14,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,61083,4052,296785,10108,740081,12544,181701,7213,640097,13991,332898,8832,550161,11382,647460,13165,1325434,18445,516959,12131,275826,9563,232428,8816,19254,2078,4266676,25069,39266,3100,229904,8444,581751,11442,145971,6729,502460,12853,269149,7515,373551,10318,384116,11341,1012808,15122,346072,9386,193402,7953,179652,7249,8574,1923,513689,12940,6710,1370,39857,3949,91267,5237,14692,2400,50389,4362,24822,2599,35354,2945,55580,4157,101489,5957,52640,4084,23571,2435,16747,2169,571,357,523820,13979,763,416,8707,1799,29539,3235,6094,1114,40791,3852,20617,2981,89116,5218,117634,6182,95952,6022,64826,5217,25384,2575,24375,2768,22,36,277632,10301,3264,850,7724,1856,19840,2767,4334,1191,31430,3511,10974,1938,21965,2960,34098,3818,70303,4278,43979,4358,16234,1680,7646,1861,5841,1385,238350,9003,11080,1802,10593,1940,17684,2337,10610,1647,15027,2110,7336,1335,30175,3044,56032,4133,44882,3817,9442,1593,17235,2146,4008,1183,4246,1040,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,41506,3241,161389,6555,530778,12507,74150,4394,330216,9633,152555,7359,200318,7758,228742,7798,673909,13531,249391,8961,130135,5954,108061,5288,3883,1243,2410502,17333,28010,2304,125710,5151,449943,11503,62740,4195,285614,9378,133490,6904,172672,7083,182142,7093,571757,12641,197325,8037,103248,5481,95345,4969,2506,892,254647,9276,3510,1017,24833,3205,58710,4801,6172,1368,24559,2632,10251,2050,12107,1987,19292,2348,51377,4051,23630,2977,11270,1683,8241,1726,695,588,30410,3173,104,118,1179,671,2168,672,217,215,3358,911,740,392,1490,634,3108,966,8291,1475,6614,1733,1769,852,1372,567,0,190,98680,5069,2645,1047,4266,1393,11178,1592,1797,638,9466,1553,4814,1138,4998,1120,6895,1346,25873,1843,17351,2461,6745,1351,1970,611,682,378,90794,5194,7237,1401,5401,1432,8779,1464,3224,879,7219,1745,3260,955,9051,1961,17305,2292,16611,1868,4471,981,7103,1177,1133,571,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,59573,2763,90888,4968,216835,6102,43739,2356,181657,6392,67431,3824,138093,6579,110742,5330,362735,8636,118725,5586,70270,3950,50814,3458,1556,553,1218429,10405,35611,2392,70623,4164,177834,4944,37662,2425,155942,6204,56491,3347,118019,5731,88211,4983,288478,7092,90387,4384,54147,3517,43732,3378,1292,556,134813,5650,3188,654,12822,1784,27992,2517,2823,1019,12520,1531,4694,1143,9462,1563,8318,1271,30043,2838,13016,2113,5908,1176,3974,905,53,70,16498,2456,55,84,257,262,997,345,112,122,1880,821,395,346,1124,595,1266,452,7535,1655,1723,673,497,303,657,503,0,155,73546,4604,4168,857,2356,653,7050,1425,1263,469,7771,1216,4255,927,3693,789,5226,1157,20068,2104,10823,1592,4859,1101,1821,407,193,195,69772,3681,16551,1788,4830,1316,2962,674,1879,667,3544,913,1596,510,5795,1192,7721,1187,16611,1935,2776,904,4859,867,630,319,18,34,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,46798,2476,81292,5225,168552,6169,39084,3806,157423,7324,69275,4272,108626,4604,116715,5172,340290,8490,103604,4917,64881,3227,67057,4324,15935,1671,1127767,11756,30915,1782,61844,4439,139855,5413,31474,3302,135968,6214,58709,3943,90299,3697,91346,4669,281553,7581,82289,4610,53457,2964,58968,3889,11090,1541,138640,6257,4671,957,15115,2562,20091,2058,4003,1311,13173,1968,5090,1160,9217,1892,11983,1804,31779,3071,10959,1608,5086,952,6297,1218,1176,547,5127,1570,225,229,314,376,338,193,52,86,394,253,157,127,361,266,1148,1117,1295,486,588,323,208,188,47,79,0,168,48567,4051,2387,563,2135,665,4929,1340,608,319,4100,867,3005,940,2425,596,3067,868,13649,1974,7764,1739,2815,647,882,309,801,416,59431,3662,8600,1114,1884,576,3339,1087,2947,977,3788,973,2314,1027,6324,1372,9171,1393,12014,1736,2004,602,3315,755,863,470,2868,770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,49315,3523,101291,5573,242161,7616,46590,3443,209084,7308,112398,4930,125247,6420,139249,5493,445824,9821,154348,6730,86599,5103,85833,3953,13528,1553,1505309,14340,33699,2463,77673,4845,207641,6846,38085,2937,179513,6414,99313,4630,107729,6256,108317,4987,377313,9750,119091,5585,70995,4500,77213,3963,8727,1500,171579,8668,7599,1762,17974,2516,24898,2633,4419,1397,16992,2197,6274,1308,7912,1482,13429,1899,38782,3501,18117,2898,7561,1494,5501,1083,2121,696,20909,3126,393,355,561,541,2421,1112,165,182,1970,731,596,427,1603,580,2211,870,5188,1228,4769,1513,259,188,749,339,24,49,60938,4925,2229,572,2163,618,4180,1039,1179,578,6280,1509,4087,1272,1892,650,5180,1379,16581,2914,9605,1657,4993,1414,1482,624,1087,517,52732,4271,5395,1714,2920,789,3021,807,2742,1053,4329,1352,2128,781,6111,1394,10112,1729,7960,1162,2766,831,2791,735,888,457,1569,556,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,84513,4867,158913,7148,148647,6522,49908,4172,227856,7998,101849,5280,129148,6437,165402,7311,445715,11163,203467,8785,99684,5741,113661,5765,13313,1789,1593560,17331,68156,4304,121011,6631,125193,5420,42997,3850,189320,7404,87506,5095,108424,5426,134616,6347,370359,10075,153117,8699,82241,5401,99395,5668,11225,1766,197402,8369,8464,1495,26867,2790,16783,2731,3685,1284,23391,2831,6918,1191,10330,1831,13657,2231,45437,3554,23358,2969,7949,1635,9893,1821,670,376,26094,2875,295,184,1552,703,1349,763,179,147,4002,994,922,454,1310,600,1773,733,5457,1215,7292,1394,1183,548,644,378,136,157,83025,5566,5084,1306,6493,1587,3638,1154,912,410,7937,1435,4586,1397,4405,1207,6582,1708,17100,2195,17685,2714,4843,1106,2622,835,1138,422,41995,3794,2514,892,2990,861,1684,638,2135,648,3206,933,1917,943,4679,1306,8774,1363,7362,1405,2015,566,3468,959,1107,636,144,171,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,14839,1772,42864,2797,59102,2984,14377,1734,85858,4871,24574,2218,51161,3586,57784,3725,173228,5811,52662,3689,25377,2437,27720,2141,1574,493,497407,6794,8989,1310,31558,2345,47357,2542,12614,1605,68917,3743,19911,1782,42149,3168,40247,3622,144816,5356,37075,2574,18553,2100,24012,1925,1209,452,62249,3855,2852,794,6739,1470,7456,1386,898,396,8132,1686,1705,738,3659,818,5781,1088,14442,1754,6033,1274,1773,446,2649,687,130,147,4088,976,166,221,164,221,357,240,38,46,730,365,533,602,156,132,465,241,1103,445,176,152,124,139,76,91,0,157,33021,2523,1014,417,1635,635,1423,450,277,187,5481,1163,1099,393,1876,725,3196,971,7960,1242,6083,1319,2326,632,416,251,235,170,34355,2580,1818,511,2768,1024,2509,718,550,577,2598,761,1326,539,3321,853,8095,1334,4907,899,3295,899,2601,622,567,257,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,14075,2032,191415,7526,144946,6245,57563,4465,273435,8964,124674,7466,238145,8095,417769,12685,652935,11698,228805,8930,157960,6916,331617,9048,22161,2242,2091777,18657,8720,1449,136886,6198,115251,5589,47665,3888,205548,7455,99475,6226,177771,7524,290971,10368,496572,11817,148976,7200,109375,5958,240030,7936,14537,2108,288690,11899,1206,544,35502,4291,13831,2080,4248,1186,27244,3122,11642,2608,18064,2379,36890,3739,66055,4687,27618,3355,17366,2356,27093,3017,1931,645,262605,9876,112,107,9891,1785,5436,1320,1918,719,23020,2644,7268,1910,20465,2483,45047,3202,45664,4043,30244,4385,17019,2007,55925,4112,596,336,95904,4941,1192,552,2576,885,4237,946,1295,543,11173,1934,3604,1208,6796,1748,11387,1615,24521,2560,15891,2778,6124,1208,5434,1102,1674,645,116524,5620,2845,1048,6560,1396,6191,1258,2437,733,6450,1371,2685,1085,15049,2172,33474,3259,20123,2546,6076,1215,8076,1333,3135,910,3423,742,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,12098,1914,175609,7438,300797,9220,82818,5558,361339,10598,114280,5224,327472,8510,409909,9931,879287,13433,267004,8980,150814,6287,129825,5583,5111,1346,2321683,18315,8276,1602,134181,6178,239047,8156,66515,4924,270579,9460,93721,4574,225910,6961,259513,9004,641041,12356,172010,6465,104256,5468,103197,5347,3437,1076,263193,9567,971,421,22110,2827,29728,2806,6319,1434,34060,3593,7791,1305,19215,2360,32779,3471,59489,4077,29176,3482,14643,2678,6693,1317,219,184,287628,10273,273,291,6590,1377,10445,1615,2193,793,22539,2748,5899,1327,47798,3558,52959,4102,79656,4789,32176,3635,11481,1860,15217,2217,402,475,199427,7657,1112,530,4999,1276,10901,1796,2765,1132,22692,2815,4547,1149,16166,2047,22525,2364,71769,4157,25287,2527,12197,2003,3751,861,716,359,144432,6149,1466,538,7729,1449,10676,1670,5026,1027,11469,1687,2322,846,18383,2067,42133,3324,27332,2524,8355,1381,8237,1615,967,405,337,111,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,54468,3107,190510,6156,697875,11402,102596,4734,483119,11443,169510,6092,281513,7455,373386,8253,989953,13049,391585,8933,202415,6658,153584,5908,4014,764,3383793,16160,33399,2432,149889,5493,601442,9969,87171,4234,409214,10292,147894,5359,239504,6602,290998,7419,830590,10920,299783,8499,160185,5964,130606,6022,3118,781,368327,8610,7810,1520,27101,1938,67131,4318,6975,1124,39634,3281,13376,2104,17475,2410,33023,2884,78660,5100,43609,2864,18912,2287,14310,1665,311,203,58663,3513,159,135,1502,904,6123,1381,1071,578,6844,1225,896,351,2345,676,5454,1176,17485,1967,12265,1932,2452,832,2067,744,0,167,139625,5911,5253,1011,4038,928,11314,1496,2583,752,16967,1997,4388,743,6144,1217,12452,1660,35770,2769,28166,3214,9426,1735,2566,574,558,426,144120,4998,7847,1368,7980,1285,11865,1415,4796,857,10460,1426,2956,714,16045,1779,31459,2322,27448,2295,7762,1307,11440,1621,4035,959,27,54,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
