GEO_ID,C22007_001E,C22007_001M,C22007_002E,C22007_002M,C22007_003E,C22007_003M,C22007_004E,C22007_004M,C22007_005E,C22007_005M,C22007_006E,C22007_006M,C22007_007E,C22007_007M,C22007_008E,C22007_008M,C22007_009E,C22007_009M,C22007_010E,C22007_010M,C22007_011E,C22007_011M,C22007_012E,C22007_012M,C22007_013E,C22007_013M,C22007_014E,C22007_014M,C22007_015E,C22007_015M,C22007_016E,C22007_016M,C22007_017E,C22007_017M,C22007_018E,C22007_018M,C22007_019E,C22007_019M,C22007_020E,C22007_020M,C22007_021E,C22007_021M,C22007_022E,C22007_022M,C22007_023E,C22007_023M,C22007_024E,C22007_024M,C22007_025E,C22007_025M,C22007_026E,C22007_026M,C22007_027E,C22007_027M,C22007_028E,C22007_028M,C22007_029E,C22007_029M,NAME,C22007_001EA,C22007_001MA,C22007_002EA,C22007_002MA,C22007_003MA,C22007_003EA,C22007_004EA,C22007_004MA,C22007_005EA,C22007_005MA,C22007_006EA,C22007_006MA,C22007_007EA,C22007_007MA,C22007_008EA,C22007_008MA,C22007_009EA,C22007_009MA,C22007_010EA,C22007_010MA,C22007_011EA,C22007_011MA,C22007_012EA,C22007_012MA,C22007_013EA,C22007_013MA,C22007_014MA,C22007_014EA,C22007_015EA,C22007_015MA,C22007_016EA,C22007_016MA,C22007_017EA,C22007_017MA,C22007_018MA,C22007_018EA,C22007_019MA,C22007_019EA,C22007_020EA,C22007_020MA,C22007_021EA,C22007_021MA,C22007_022EA,C22007_022MA,C22007_023EA,C22007_023MA,C22007_024MA,C22007_024EA,C22007_025MA,C22007_025EA,C22007_026EA,C22007_026MA,C22007_027EA,C22007_027MA,C22007_028EA,C22007_028MA,C22007_029MA,C22007_029EA,state
0400000US45,1201688,14648,201023,7877,64841,4923,12209,2138,27878,4042,24754,2669,136182,6000,22476,2952,5993,1460,12643,2137,3840,1397,113706,5564,34997,3239,61622,3975,17087,2469,1000665,13506,790193,11759,136869,5542,215332,7895,437992,9922,210472,8578,57356,3975,6594,1377,31510,3411,19252,2925,153116,6944,23272,3128,86383,5703,43461,4166,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,23178,2354,6540,1190,898,352,2118,752,3524,813,16638,2057,4262,1121,1099,494,2605,797,558,291,12376,1859,2818,827,6826,1241,2732,885,187501,4326,156563,4295,19131,1657,25461,1975,111971,4184,30938,2550,11860,1540,418,229,6338,1345,5104,1022,19078,2045,1213,456,11728,1854,6137,1270,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,305289,8187,122380,5995,24378,2376,43395,3669,54607,3986,182909,7139,31763,3139,7973,1549,18103,2761,5687,1182,151146,6387,47064,3675,81049,4896,23033,2928,1320397,15799,1067162,13237,175496,5611,272006,8957,619660,10410,253235,8401,75644,5174,8909,1573,40898,3435,25837,2945,177591,6290,22020,2253,99375,5176,56196,4501,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,968405,14285,406486,11913,47383,3892,162250,7353,196853,7446,561919,12305,95562,6174,15918,2765,56552,5129,23092,2995,466357,11430,115054,6204,265724,8380,85579,5554,5202912,28359,4023397,28008,456490,9042,1124660,18139,2442247,24283,1179515,19290,360902,12006,26659,3567,181845,8252,152398,7417,818613,17119,90727,5354,454538,13709,273348,10312,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69353,4174,33588,2897,1927,680,12129,1908,19532,2145,35765,3348,7123,1438,1390,707,4225,1151,1508,705,28642,3212,5205,1017,17286,2791,6151,1308,593125,8623,500418,7930,53832,2478,129495,4620,317091,6993,92707,4674,31003,3348,1906,800,15440,2275,13657,2269,61704,3777,6293,1324,32049,3097,23362,2335,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,20793,1861,9023,1089,1961,555,2804,589,4258,725,11770,1263,2581,753,775,478,1596,594,210,174,9189,1161,2544,681,5323,877,1322,443,140826,2971,119244,3088,14538,1225,21761,1836,82945,2863,21582,1960,8750,1166,487,273,5354,1021,2909,636,12832,1558,823,262,7492,1143,4517,995,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,208326,7423,73682,5233,13403,1817,25877,3026,34402,3127,134644,6632,21325,2165,4347,1064,11676,1605,5302,1252,113319,6037,29580,2663,61628,4533,22111,2529,1802588,15956,1445262,14427,175796,4583,360761,8813,908705,13475,357326,9474,105209,6024,8941,1807,57381,4778,38887,4195,252117,8333,25758,2671,142980,6747,83379,4388,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,259978,7051,110120,4824,16639,1785,39142,3341,54339,3460,149858,5854,32317,2978,6217,1253,20083,2679,6017,1319,117541,5684,32952,3249,66374,4907,18215,2400,1439873,11469,1193298,11520,166155,5283,311311,7649,715832,10072,246575,7959,84035,5378,6683,1215,45178,4335,32174,3166,162540,5715,18200,1995,94574,4830,49766,2750,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,78717,4018,31528,2454,8557,1285,12908,1992,10063,1480,47189,3390,8285,1528,2885,779,4567,1084,833,390,38904,2878,14498,1752,19823,2143,4583,980,399092,6900,325169,6354,65215,3456,88824,4245,171130,5949,73923,4235,27023,2186,4091,1079,15113,1702,7819,1450,46900,3624,10047,1736,25769,2655,11084,1555,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,189124,5483,67069,3313,9432,1189,23852,2213,33785,2606,122055,5496,24827,2464,5100,1209,15898,1916,3829,900,97228,5224,21120,2137,58930,4135,17178,2649,1273803,11920,1067055,10700,147616,4142,209932,6219,709507,9149,206748,6019,74896,4191,5132,806,44948,3323,24816,2308,131852,4380,12386,1699,74359,3495,45107,2839,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,8301,1364,2413,602,276,220,818,326,1319,488,5888,1232,1222,493,178,182,851,430,193,183,4666,1202,908,552,2777,959,981,564,134317,4284,112050,3908,13451,1099,25651,2293,72948,3292,22267,2342,7478,1521,534,360,4265,1143,2679,858,14789,1776,1161,531,9166,1620,4462,1057,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,348689,7252,139069,5371,69546,4008,47821,3794,21702,2172,209620,6718,37747,2795,15065,1880,19701,2204,2981,901,171873,6061,98468,4116,58210,3489,15195,1639,554971,8590,381633,7553,99337,3653,110745,4652,171551,5892,173338,6469,40857,3110,7363,1147,25239,2499,8255,1152,132481,5259,24523,2052,81064,4476,26894,2722,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
