GEO_ID,B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,NAME,B16005_001EA,B16005_001MA,B16005_002EA,B16005_002MA,B16005_003MA,B16005_003EA,B16005_004EA,B16005_004MA,B16005_005MA,B16005_005EA,B16005_006EA,B16005_006MA,B16005_007EA,B16005_007MA,B16005_008MA,B16005_008EA,B16005_009EA,B16005_009MA,B16005_010EA,B16005_010MA,B16005_011MA,B16005_011EA,B16005_012EA,B16005_012MA,B16005_013MA,B16005_013EA,B16005_014EA,B16005_014MA,B16005_015EA,B16005_015MA,B16005_016MA,B16005_016EA,B16005_017EA,B16005_017MA,B16005_018MA,B16005_018EA,B16005_019MA,B16005_019EA,B16005_020MA,B16005_020EA,B16005_021MA,B16005_021EA,B16005_022MA,B16005_022EA,B16005_023EA,B16005_023MA,B16005_024MA,B16005_024EA,B16005_025MA,B16005_025EA,B16005_026MA,B16005_026EA,B16005_027MA,B16005_027EA,B16005_028EA,B16005_028MA,B16005_029EA,B16005_029MA,B16005_030EA,B16005_030MA,B16005_031MA,B16005_031EA,B16005_032MA,B16005_032EA,B16005_033MA,B16005_033EA,B16005_034EA,B16005_034MA,B16005_035EA,B16005_035MA,B16005_036EA,B16005_036MA,B16005_037MA,B16005_037EA,B16005_038MA,B16005_038EA,B16005_039EA,B16005_039MA,B16005_040EA,B16005_040MA,B16005_041EA,B16005_041MA,B16005_042MA,B16005_042EA,B16005_043MA,B16005_043EA,B16005_044MA,B16005_044EA,B16005_045EA,B16005_045MA,state
0400000US29,5629071,2603,5387560,9711,5223035,11516,88108,5387,73075,5209,8280,1421,6308,1520,445,303,53788,5175,40082,3879,10430,2450,3006,848,270,298,16196,2168,13322,2016,2093,746,721,490,60,98,6433,1559,5823,1544,197,180,413,322,0,184,241511,9619,43826,3827,64115,4116,23192,2777,16138,1959,16647,2425,8138,1574,59666,7204,32193,3896,15897,2575,8593,1834,2983,2332,51179,3649,24624,3198,16078,2078,7695,1406,2782,1223,22725,4086,12242,2713,6336,1554,3352,1228,795,523,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,917851,2950,881524,4585,13913,2185,12188,2074,1198,509,465,228,62,86,9448,1750,7710,1564,1461,717,197,179,80,116,997,530,841,517,140,148,16,29,0,165,11969,2158,11505,2141,453,360,11,21,0,165,19899,2240,12566,1618,1349,568,674,364,476,299,156,186,43,68,3000,784,2571,670,406,333,23,47,0,165,2756,959,930,541,1557,620,269,337,0,165,228,159,117,97,67,96,44,87,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,1596946,5397,1521318,6815,54763,3824,44121,3567,6707,1130,3647,1070,288,255,13590,1577,11878,1442,704,279,978,381,30,55,4007,1082,3119,1012,835,592,53,63,0,155,3268,977,2951,946,261,257,56,96,0,155,114713,5363,14333,2033,61581,4636,15883,2448,15046,1811,21581,2706,9071,1631,11455,2454,6840,1438,3119,1386,1401,768,95,123,19934,2177,7165,1300,5287,975,5969,1389,1513,750,7410,2013,3203,1104,2251,1207,1702,863,254,258,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,2017510,14757,1720343,15959,237976,9800,198884,10229,26931,3394,10781,1832,1380,669,21371,2829,19199,2661,1229,609,943,598,0,234,30033,5251,23756,3750,5693,3188,489,350,95,145,7787,1825,5868,1699,1131,742,715,663,73,137,520626,14792,63262,5692,291415,10873,100042,8051,76548,5046,78577,5933,36248,4240,43291,7323,27196,5078,9739,2662,5638,2841,718,638,108812,6103,53424,5427,35333,4135,16566,3138,3489,1896,13846,3406,7621,2240,4153,1610,1839,1135,233,226,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,1177888,4506,1130194,5852,17657,2425,14324,2417,2200,693,894,562,239,204,25450,2775,21610,2356,2817,791,943,437,80,99,2518,729,2283,703,180,162,55,79,0,184,2069,1196,1878,1210,191,259,0,184,0,184,72700,4401,22915,2756,8876,1538,3903,960,2411,861,2175,644,387,394,22454,3144,14062,2317,5041,1291,2537,725,814,537,12792,1698,7267,1441,4129,1281,908,597,488,357,5663,1843,3369,1454,1328,624,706,496,260,265,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,6405892,21474,5469718,23994,615185,13264,482606,12595,77310,5040,40426,3264,14843,2515,211239,10631,186747,10426,16944,2250,7256,1361,292,231,75244,4933,66238,4566,6823,1499,1935,710,248,271,34506,4628,29709,4384,3957,1209,840,452,0,198,1879719,21505,295132,12200,673087,12804,194207,8628,165231,7639,205484,9156,108165,7041,509072,15892,271787,9520,138474,7799,74966,4890,23845,3024,323603,10525,166313,8323,93813,5751,51412,3977,12065,2214,78825,6437,49842,4634,19632,2872,6618,1465,2733,1215,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,1727712,10024,1209702,13658,400567,10431,346397,10597,40090,3337,12251,2210,1829,867,12168,1857,10402,1665,1379,683,387,362,0,198,3233,1137,2868,1113,283,289,31,55,51,92,102042,4723,84785,5050,12558,1791,3437,706,1262,388,210112,9809,20525,2358,160397,9537,49830,4389,36871,4180,45126,5219,28570,4160,15071,2616,11326,2262,2799,908,756,595,190,240,12084,1786,5902,1317,3665,778,1900,760,617,397,2035,904,1189,632,561,547,156,158,129,246,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,14010372,29725,11768662,34725,1384668,21264,1078204,18046,186224,8841,95055,5764,25185,2604,587242,16102,489701,14915,60965,3736,29661,2832,6915,1381,167262,6891,133609,6728,24160,2253,8748,1609,745,389,102538,8490,86408,8008,11188,2220,4227,1273,715,413,4297368,29846,1032086,20347,1314071,19164,376106,14479,323679,11139,409161,12919,205125,10484,1075222,20482,539156,16637,314404,11061,176389,7118,45273,3728,693024,12731,235984,8127,182613,7960,180046,6511,94381,5476,182965,12484,104370,8542,49031,4693,25445,3951,4119,1172,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,8326554,15156,7945988,17325,283746,10782,221236,9714,42580,4878,15450,2491,4480,1733,55391,4920,48994,4758,3587,1110,2810,855,0,220,29193,3556,24377,3558,3272,1232,1488,644,56,98,12236,3714,10644,3627,586,368,882,660,124,111,703124,13874,117368,9099,371557,9914,109236,8349,83758,6543,111203,7615,67360,6274,87771,7332,58795,5216,17385,2874,9540,2245,2051,848,91051,6699,44262,5059,23926,2955,19136,3044,3727,1302,35377,5574,26565,4430,5991,1796,2386,1213,435,384,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,621289,2286,599147,2631,8439,1491,6886,1408,1155,585,357,363,41,85,10576,1320,8990,1277,1219,466,367,170,0,143,726,338,671,322,55,70,0,143,0,143,2401,871,2287,871,76,69,38,67,0,143,16377,1992,6139,1378,981,387,616,357,280,270,74,61,11,23,2404,887,1585,763,609,286,210,264,0,143,3451,814,953,385,1178,426,1078,394,242,288,3402,1258,1192,635,1382,583,723,483,105,175,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,10383759,12394,10011399,17497,164025,6554,124919,5863,23139,2353,14316,1557,1651,631,156215,8230,120503,6145,26082,3414,7688,1493,1942,906,25625,3033,20825,2858,2892,794,1808,658,100,115,26495,3676,23353,3471,2257,783,885,292,0,187,452749,11979,103313,5291,76078,4226,27037,2673,20070,2300,20259,2913,8712,2168,123455,8001,75694,5499,30455,2999,13555,2227,3751,1196,93049,4965,45219,4033,28504,2839,15953,2541,3373,983,56854,6489,30953,4158,16536,3307,7807,1704,1558,654,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,3320736,5864,3170665,8235,108047,5053,89107,5024,12886,1752,4763,948,1291,578,15213,1955,13039,1989,1463,480,579,289,132,151,12188,1958,9553,1846,1716,492,550,250,369,379,14623,1878,13019,1786,1114,372,484,214,6,11,206576,5752,27630,3171,114687,4682,34513,2845,25006,2630,38300,4153,16868,2612,16859,2447,13240,2036,2514,715,887,402,218,252,38021,2352,15451,1885,11519,1551,8955,1527,2096,792,9379,2446,5452,1691,982,430,1636,1079,1309,1152,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,3257514,12836,3026422,14835,159446,7629,131087,6783,18583,2486,8244,1712,1532,840,39846,3932,35761,3731,2906,969,1059,466,120,139,23601,3142,20107,2801,2687,880,807,515,0,203,8199,2219,7582,2212,388,267,229,244,0,203,375676,12740,66312,4639,164275,9656,48725,5113,37922,3771,47834,5234,29794,3234,50732,5201,29707,3928,11426,2076,7642,1954,1957,780,78365,4355,33107,3213,22947,2865,16224,2278,6087,1641,15992,4175,6458,1712,5750,2041,2387,1182,1397,751,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,11271899,15554,10607877,21404,369052,10126,271738,8991,52576,4848,34500,3785,10238,1840,223311,9788,178862,8384,32295,3914,10862,1523,1292,423,48393,4526,38028,4058,6608,1714,3599,1333,158,153,23266,3443,20729,3313,1485,733,822,403,230,338,750013,15134,176321,8611,149004,7720,52153,4561,36755,3993,39465,4208,20631,2669,209174,11523,119926,7152,53138,4294,28642,4229,7468,1629,177973,6983,73195,4429,50746,3535,41440,3449,12592,2085,37541,4477,20614,2936,10154,1888,4716,1264,2057,1026,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,855204,6022,760865,7377,53421,4677,41214,4079,6837,1258,3289,1014,2081,997,32527,3085,27347,2949,2941,705,1844,766,395,426,6287,1368,4767,1344,1195,669,325,309,0,207,2104,991,2104,991,0,207,0,207,0,207,140652,5826,23841,3801,53378,4408,17125,2908,14685,2021,13381,2201,8187,1735,40700,4481,20616,2299,11508,2350,6396,1247,2180,812,16910,1829,6629,1365,6098,1398,3206,897,977,430,5823,1840,4255,1561,1139,658,429,282,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,4155500,9482,4036180,11762,85235,6798,69243,6541,9624,1684,4984,1859,1384,993,23921,3715,21013,3237,2332,1156,462,324,114,178,7996,1857,6510,1690,1177,639,309,255,0,217,2168,695,1906,660,166,212,96,127,0,217,221009,8940,51325,5097,102159,6447,29934,3791,27841,4067,30895,3983,13489,2686,32385,4485,23323,3726,6024,1710,2391,1268,647,565,30686,2791,14554,2360,10207,1834,4472,1314,1453,1240,4454,1636,2906,1236,901,439,415,423,232,387,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,743658,2717,711792,3692,10437,1548,8429,1229,879,393,967,710,162,163,8763,1707,6886,1449,1200,434,603,486,74,123,1630,713,1312,673,207,204,111,158,0,155,11036,1808,10151,1759,746,403,139,133,0,155,21876,2489,3407,838,7162,1364,1477,558,2471,691,2618,850,596,335,4030,1352,2237,680,667,376,784,641,342,302,4141,898,1894,746,1496,602,691,494,60,96,3136,1218,915,524,615,424,1477,831,129,217,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,5699664,10476,5536714,12461,112397,7339,92284,7167,12104,2119,7274,1830,735,528,32300,3549,27926,3072,3274,1124,795,453,305,257,13805,2491,12054,2335,1095,467,656,562,0,208,4448,1376,3721,1296,536,425,191,319,0,208,303901,10454,52182,4340,134051,6641,40383,4830,37918,3418,43431,4044,12319,2508,48001,6043,31197,4025,9977,1875,5254,1503,1573,826,45773,3613,20778,2668,13763,1852,8784,2069,2448,1093,23894,4457,11455,2567,7159,2367,4254,1841,1026,612,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23721334,5089,19546355,44997,15113697,41603,4116103,38440,3228289,35373,607186,18214,225027,10427,55601,5982,159560,9008,139799,8390,12428,2114,6969,1422,364,278,124380,7729,106719,7464,13822,2000,3755,1223,84,105,32615,5295,28426,4812,2617,1354,1323,656,249,273,4174979,44637,386435,15825,2872594,37601,766981,22113,616306,17036,846276,18278,643031,20205,322548,15384,215459,11167,73418,7508,25686,3786,7985,2050,472614,14049,211677,9285,140848,8150,95180,6616,24909,2927,120788,10233,81498,8692,26644,3941,10132,2390,2514,859,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2554924,1828,2318649,9769,2135133,12403,120972,6359,105908,6029,8936,1777,5478,1507,650,504,27056,3350,23861,3496,2187,708,969,516,39,65,22773,3175,19741,2889,2174,821,858,370,0,192,12715,1764,11089,1698,949,475,643,533,34,34,236275,9777,39409,3861,137303,6861,53349,5003,33855,4037,36560,4033,13539,2399,23397,3045,15472,2602,4809,1161,2571,1097,545,270,29868,2583,11945,1888,10953,1727,6323,1452,647,341,6298,2182,3552,1177,1967,953,629,431,150,244,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595658,692,571496,2255,555566,3089,4409,1048,3858,950,387,321,164,147,0,145,10410,1569,9042,1526,951,341,411,298,6,10,893,417,639,276,254,328,0,145,0,145,218,172,127,96,82,137,9,16,0,145,24162,2179,10690,1407,1646,703,800,421,377,239,170,143,299,237,7777,1428,5261,990,1822,538,550,362,144,182,3108,814,585,260,1876,679,546,327,101,122,941,557,672,410,167,146,50,83,52,87,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7588188,3722,6693883,15209,6308121,19963,224271,8484,188014,7625,21949,3019,13245,2237,1063,727,88562,6941,79489,7099,6201,1810,2748,985,124,172,52361,5354,46263,5019,3793,964,2168,791,137,210,20568,3512,18469,3477,1753,745,346,251,0,210,894305,15371,147757,7138,286776,9513,106178,7613,75354,5773,76809,6432,28435,5085,178810,9804,118405,6962,42312,4413,14421,2839,3672,1220,208687,7717,106881,6190,58335,4273,36033,4435,7438,1470,72275,7855,47499,6228,17774,3399,6106,2040,896,571,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6390691,1457,5487256,18596,5039993,22510,258946,11229,206579,10678,33680,3894,15908,2749,2779,1003,81825,6230,69944,5904,7181,1975,4303,1322,397,363,90724,5779,72049,5195,13992,2355,4332,1080,351,230,15768,2959,11661,2263,3252,1790,746,520,109,178,903435,18491,164155,8641,258805,10362,77150,5708,63228,5803,73421,4829,45006,4248,163050,10136,99693,7845,33218,3425,21618,2927,8521,1748,269445,6889,116779,6237,81538,5109,58893,4126,12235,2043,47980,5273,24170,3737,15098,2701,6470,1626,2242,937,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751216,1930,1727696,3202,1704359,4443,11546,1830,7966,1452,2509,725,1030,556,41,75,9418,2051,6968,1423,1533,1014,917,531,0,184,1665,641,1177,531,78,107,410,414,0,184,708,466,288,201,245,260,175,254,0,184,23520,2412,6547,1338,4453,951,1966,750,1029,478,982,475,476,360,5905,1472,3981,1342,1795,635,129,159,0,184,4736,1133,2358,918,1156,571,1222,499,0,184,1879,839,1357,740,522,359,0,184,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5362567,1949,5094757,8076,4839857,11517,140216,5778,102659,5160,21532,2856,13483,1763,2542,756,75389,4382,63608,4216,8131,953,2996,658,654,243,29842,3443,24235,3209,4320,1093,1287,495,0,151,9453,1499,7863,1204,1341,921,249,157,0,151,267810,8122,55155,4151,95734,5059,27690,2716,25240,2656,31297,3647,11507,2101,50564,5059,32711,3519,10568,1644,4779,1356,2506,1662,53715,4313,22718,2705,15536,2204,11353,1863,4108,1160,12642,2730,8838,2276,2339,740,1311,708,154,123,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529136,1050,510892,2608,491736,3261,14729,2505,12491,2234,1138,558,986,487,114,140,2351,649,2139,656,144,150,68,108,0,189,935,443,731,465,204,187,0,189,0,189,1141,370,1055,367,76,78,10,17,0,189,18244,2274,3466,1100,10858,1841,5804,1144,1953,694,2327,900,774,517,962,462,619,353,343,329,0,189,0,189,2466,721,1419,635,845,410,181,164,21,48,492,453,433,399,59,97,0,189,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3489898,1138,3378024,7102,161624,10192,3214382,12987,509744,12739,518965,13064,702988,13043,1482685,20562,1397,881,1065,838,234,200,98,121,0,210,249,207,151,130,98,163,0,210,0,210,372,407,14,24,50,83,205,241,103,168,111874,7137,5029,1210,104148,7018,13348,2480,16914,2239,22815,2785,51071,4948,1120,495,219,144,466,298,319,235,116,148,952,590,72,83,316,228,312,328,252,259,625,624,39,64,195,320,72,119,319,395,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
