GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,NAME,B08006_001EA,B08006_001MA,B08006_002MA,B08006_002EA,B08006_003MA,B08006_003EA,B08006_004MA,B08006_004EA,B08006_005EA,B08006_005MA,B08006_006EA,B08006_006MA,B08006_007EA,B08006_007MA,B08006_008MA,B08006_008EA,B08006_009MA,B08006_009EA,B08006_010EA,B08006_010MA,B08006_011EA,B08006_011MA,B08006_012EA,B08006_012MA,B08006_013EA,B08006_013MA,B08006_014MA,B08006_014EA,B08006_015MA,B08006_015EA,B08006_016EA,B08006_016MA,B08006_017EA,B08006_017MA,B08006_018EA,B08006_018MA,B08006_019MA,B08006_019EA,B08006_020MA,B08006_020EA,B08006_021EA,B08006_021MA,B08006_022EA,B08006_022MA,B08006_023EA,B08006_023MA,B08006_024MA,B08006_024EA,B08006_025MA,B08006_025EA,B08006_026MA,B08006_026EA,B08006_027EA,B08006_027MA,B08006_028EA,B08006_028MA,B08006_029EA,B08006_029MA,B08006_030MA,B08006_030EA,B08006_031MA,B08006_031EA,B08006_032EA,B08006_032MA,B08006_033EA,B08006_033MA,B08006_034EA,B08006_034MA,B08006_035MA,B08006_035EA,B08006_036MA,B08006_036EA,B08006_037MA,B08006_037EA,B08006_038EA,B08006_038MA,B08006_039EA,B08006_039MA,B08006_040EA,B08006_040MA,B08006_041MA,B08006_041EA,B08006_042MA,B08006_042EA,B08006_043EA,B08006_043MA,B08006_044EA,B08006_044MA,B08006_045EA,B08006_045MA,B08006_046MA,B08006_046EA,B08006_047MA,B08006_047EA,B08006_048MA,B08006_048EA,B08006_049EA,B08006_049MA,B08006_050EA,B08006_050MA,B08006_051EA,B08006_051MA,state
0400000US13,4154468,27187,3735695,27134,3297650,26926,438045,15647,333170,13017,60270,5960,44605,5896,89369,6236,69059,5770,1206,1116,14597,2970,4471,1888,36,60,11651,2699,68417,5900,55696,6374,193640,9587,2195687,16937,1954069,18145,1711833,17147,242236,10662,179691,9456,33686,4357,28859,4684,46072,5144,35567,4029,696,895,6924,2157,2885,1759,0,225,9525,2569,40175,4513,37757,5604,108089,6027,1958781,18898,1781626,17489,1585817,17824,195809,10253,153479,8095,26584,3769,15746,2887,43297,3624,33492,3586,510,661,7673,1689,1586,825,36,60,2126,821,28242,3019,17939,2750,85551,6001,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,528772,7620,436336,7597,92436,4781,70530,4419,13017,1832,8889,1940,38627,3605,38201,3591,211,278,110,135,38,63,67,114,5207,1339,31906,3333,15958,2317,29592,2924,349261,5444,287453,5807,244219,5784,43234,3172,33511,2932,6008,1196,3715,1061,16499,2127,16284,2120,0,187,110,135,38,63,67,114,3668,1156,17483,2358,8948,1383,15210,2001,300801,5502,241319,5416,192117,4779,49202,3201,37019,2829,7009,1292,5174,1226,22128,2495,21917,2467,211,278,0,187,0,187,0,187,1539,611,14423,2204,7010,1740,14382,2256,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,587115,9359,521007,9338,66108,4974,48617,4192,10913,2398,6578,1195,4638,1046,4638,1046,0,195,0,195,0,195,0,195,6000,1151,23284,2909,10392,2267,41471,4792,364040,6479,314721,6757,277306,6846,37415,3285,28618,2889,4388,1137,4409,937,3029,720,3029,720,0,195,0,195,0,195,0,195,4604,1138,13382,2295,7243,1712,21061,3238,308860,6249,272394,6828,243701,7052,28693,2849,19999,2281,6525,1811,2169,635,1609,689,1609,689,0,195,0,195,0,195,0,195,1396,562,9902,1714,3149,1093,20410,2730,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,4780365,22669,4266676,25069,513689,12940,404768,11376,65997,6510,42924,3808,523820,13979,229617,9512,3282,1165,156613,7560,134093,6933,215,188,34807,3767,182021,7602,60804,4836,238350,9003,3044418,13556,2504899,15069,2226219,16144,278680,8539,217875,7373,36515,4548,24290,2999,260087,9199,101636,6712,1616,750,78132,5034,78609,4978,94,109,24285,2509,96962,5032,38340,3725,119845,4891,2775749,14866,2275466,13965,2040457,14870,235009,7378,186893,6782,29482,3228,18634,2769,263733,9600,127981,6412,1666,871,78481,4850,55484,3845,121,142,10522,2070,85059,4957,22464,3248,118505,7067,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,2665149,17236,2410502,17333,254647,9276,201170,7918,27775,2875,25702,2736,30410,3173,25563,3038,805,700,551,318,3491,1022,0,190,14710,2185,59297,4041,24673,2724,90794,5194,1519602,11895,1397606,12486,1259539,11614,138067,5971,105545,4661,16044,2408,16478,2458,14556,2057,12534,1933,361,417,247,234,1414,600,0,190,10833,1832,33546,3099,17115,2157,45946,3375,1365431,10841,1267543,10546,1150963,11469,116580,5602,95625,5039,11731,1559,9224,1458,15854,2141,13029,1998,444,524,304,220,2077,658,0,190,3877,1016,25751,2373,7558,1319,44848,3475,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,1353242,9959,1218429,10405,134813,5650,108905,5324,15099,1917,10809,1319,16498,2456,16224,2452,129,169,48,77,97,189,0,155,7123,1084,53020,3599,13403,1884,69772,3681,791150,6445,700821,7481,627994,7601,72827,3353,59464,3130,7677,1399,5686,917,8653,1476,8468,1483,89,108,48,77,48,93,0,155,5598,959,29622,2644,8886,1327,37570,2723,721908,6339,652421,6611,590435,6899,61986,3816,49441,3428,7422,1039,5123,772,7845,1827,7756,1828,40,66,0,155,49,96,0,155,1525,457,23398,2012,4517,1127,32202,2216,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,1266407,11159,1127767,11756,138640,6257,106970,5377,17945,2216,13725,1778,5127,1570,4930,1551,19,56,33,55,56,91,89,118,5380,1318,32181,2741,11006,1971,59431,3662,730874,7149,667556,7875,591150,8579,76406,4711,58931,4007,8512,1423,8963,1362,3285,1315,3164,1319,0,168,33,55,56,91,32,42,3644,1012,17480,1991,7908,1557,31001,2665,648658,7961,598851,8276,536617,8231,62234,3618,48039,3168,9433,1452,4762,985,1842,701,1766,683,19,56,0,168,0,168,57,111,1736,611,14701,2047,3098,1007,28430,2329,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,1676888,15693,1505309,14340,171579,8668,132169,7697,23719,2984,15691,2036,20909,3126,20871,3114,0,189,0,189,0,189,38,64,4781,1467,38405,3703,17752,2511,52732,4271,947978,9941,874680,10867,779972,9699,94708,6008,71392,5131,14690,2554,8626,1447,10366,2037,10366,2037,0,189,0,189,0,189,0,189,3760,1021,21649,2830,10971,1779,26552,2539,863489,9816,802208,10128,725337,10168,76871,4997,60777,4255,9029,1706,7065,1558,10543,2133,10505,2125,0,189,0,189,0,189,38,64,1021,714,16756,2085,6781,1740,26180,2836,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,1790962,16245,1593560,17331,197402,8369,150794,7682,24838,2782,21770,3083,26094,2875,24065,2815,1345,458,209,201,0,198,475,340,9760,1446,41820,3753,31445,3286,41995,3794,1011282,10900,929157,11131,823402,11713,105755,5911,78664,5351,13616,2141,13475,2452,10290,1726,9351,1681,489,261,186,194,0,198,264,251,7383,1270,22168,2691,21507,2914,20777,2453,930794,11264,861805,10787,770158,10629,91647,5229,72130,4502,11222,1542,8295,1676,15804,2100,14714,2016,856,424,23,38,0,198,211,242,2377,521,19652,2645,9938,1644,21218,2369,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,559656,6348,497407,6794,62249,3855,51067,3493,6760,1387,4422,767,4088,976,3232,931,76,122,118,140,211,143,451,250,2171,592,23663,2173,7187,1326,34355,2580,320650,4398,280448,4356,244935,4354,35513,2448,28732,2026,3977,999,2804,601,2320,655,1794,586,76,122,80,130,157,155,213,167,1682,610,13263,1848,5217,1045,17720,1844,310470,4639,279208,4476,252472,4712,26736,2346,22335,2216,2783,833,1618,524,1768,575,1438,553,0,157,38,48,54,90,238,151,489,249,10400,1437,1970,688,16635,1969,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,2380467,17693,2091777,18657,288690,11899,221970,9748,35252,3650,31468,3674,262605,9876,123968,6900,1794,846,118196,5963,18604,2422,43,54,7434,1577,65220,5010,23250,2441,116524,5620,1448042,10546,1219426,10276,1071224,11300,148202,8013,109002,6303,20610,2945,18590,3012,119929,6270,56586,5124,499,248,51910,3233,10921,1842,13,22,5687,1414,33973,3378,12629,1487,56398,3451,1407458,12659,1161041,12668,1020553,12774,140488,6488,112968,5893,14642,1983,12878,1989,142676,6915,67382,4467,1295,797,66286,4714,7683,1410,30,50,1747,588,31247,3121,10621,1884,60126,3685,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
