GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001MA,C20005H_001EA,C20005H_002MA,C20005H_002EA,C20005H_003MA,C20005H_003EA,C20005H_004MA,C20005H_004EA,C20005H_005EA,C20005H_005MA,C20005H_006MA,C20005H_006EA,C20005H_007MA,C20005H_007EA,C20005H_008MA,C20005H_008EA,C20005H_009MA,C20005H_009EA,C20005H_010EA,C20005H_010MA,C20005H_011MA,C20005H_011EA,C20005H_012MA,C20005H_012EA,C20005H_013MA,C20005H_013EA,C20005H_014MA,C20005H_014EA,C20005H_015EA,C20005H_015MA,C20005H_016MA,C20005H_016EA,C20005H_017MA,C20005H_017EA,C20005H_018MA,C20005H_018EA,C20005H_019MA,C20005H_019EA,C20005H_020EA,C20005H_020MA,C20005H_021EA,C20005H_021MA,C20005H_022MA,C20005H_022EA,C20005H_023MA,C20005H_023EA,C20005H_024MA,C20005H_024EA,C20005H_025EA,C20005H_025MA,C20005H_026EA,C20005H_026MA,C20005H_027MA,C20005H_027EA,C20005H_028MA,C20005H_028EA,C20005H_029MA,C20005H_029EA,C20005H_030EA,C20005H_030MA,C20005H_031EA,C20005H_031MA,C20005H_032EA,C20005H_032MA,C20005H_033MA,C20005H_033EA,C20005H_034MA,C20005H_034EA,C20005H_035MA,C20005H_035EA,C20005H_036EA,C20005H_036MA,C20005H_037EA,C20005H_037MA,C20005H_038MA,C20005H_038EA,C20005H_039MA,C20005H_039EA,state
0400000US32,1229218,2287,624310,1773,272561,7259,0,234,272561,7259,3436,1215,18247,3285,34107,4383,74061,6272,65497,4547,77213,5349,351749,7187,203123,6191,148626,5813,60205,4744,29966,3295,19111,3565,20836,3244,8879,1803,9629,1669,604908,1505,205830,7049,0,234,205830,7049,2862,994,18844,2411,34335,4029,74657,4899,46700,3930,28432,3581,399078,7134,250529,6976,148549,6140,65305,5360,36876,3467,18533,2551,19008,3197,6835,1368,1992,575,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1001490,1748,489846,1165,251593,4886,46,74,251547,4883,2401,641,11040,1580,24852,2657,73513,4093,61779,3449,77962,3814,238253,4834,122021,3746,116232,4640,57362,3447,22497,2184,13200,2056,12700,1695,5582,996,4891,1021,511644,1083,185273,5212,70,120,185203,5205,2805,722,15307,1869,33074,3310,64627,4062,42703,3006,26687,2445,326371,5357,168201,4656,158170,4549,70088,3275,39242,2923,19891,1713,17001,1926,8275,1144,3673,802,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4262793,5077,2048033,3331,1024176,9856,225,218,1023951,9881,10443,1867,28892,2657,63535,4341,185141,6643,251771,8084,484169,7911,1023857,10244,583232,8381,440625,9713,177268,6474,86933,4687,48488,3402,50678,2805,40125,2822,37133,2701,2214760,3056,722889,11336,0,198,722889,11336,8958,1242,39127,3270,82777,4600,200486,7298,200113,6784,191428,6362,1491871,11744,890607,8911,601264,10595,243163,5821,130714,5949,75481,4207,71600,3622,49495,3576,30811,1960,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,713496,1982,349914,1582,158214,4541,0,198,158214,4541,3708,989,12648,1851,20013,2385,35731,3417,35574,2704,50540,3366,191700,4565,112593,3864,79107,4600,34610,3115,20961,2695,8054,1349,7251,1413,4633,1254,3598,913,363582,1166,115800,4607,0,198,115800,4607,3204,952,12870,2055,18999,2222,37441,2698,26602,2594,16684,2039,247782,4827,154278,4024,93504,4685,46356,3578,20327,1999,9989,2150,10186,1572,5170,1063,1476,575,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369163,6745,4519541,3989,2186138,13972,19,24,2186119,13970,28841,2295,111595,5790,206587,7645,515735,10189,520664,10831,802697,11609,2333403,14035,1335922,14247,997481,13720,423608,8785,205430,7215,109876,4537,113300,5376,68313,3787,76954,4826,4849622,4762,1647178,14515,34,57,1647144,14514,28823,2730,125758,5785,238893,7632,488124,10523,391470,8871,374076,8440,3202444,14937,1900386,14403,1302058,15695,580510,9243,293851,8530,151415,6919,140635,6057,81147,3973,54500,3324,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5160791,4413,2488010,3846,1201087,13659,118,105,1200969,13643,20139,2825,81568,4330,177872,6935,347356,9669,278776,9644,295258,9716,1286923,14170,748810,12752,538113,13156,266919,9270,120133,6402,51903,4394,54730,4234,25763,3364,18665,2354,2672781,3620,865349,13664,81,94,865268,13645,16999,2691,106166,6100,181809,8152,298886,8541,160710,6965,100698,5761,1807432,13757,1118856,13422,688576,14211,346529,9233,160470,7578,67746,5316,75655,5686,29085,3191,9091,1540,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,498528,862,251233,630,145935,3026,31,53,145904,3037,2978,673,9006,1498,20294,1892,48281,2824,34757,2004,30588,1923,105298,3137,45629,2032,59669,2921,27935,1734,12460,1573,6801,1113,6521,1159,3352,822,2600,819,247295,624,93815,2862,100,95,93715,2857,2446,715,9743,1267,24642,1994,37208,2340,14326,1652,5350,1253,153480,2960,70210,2326,83270,3103,42743,2150,21338,1762,8996,1589,6833,1090,2742,744,618,365,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7585515,4218,3670502,3218,1733783,13439,395,278,1733388,13438,30040,3457,126777,6002,221459,7105,524178,9290,443706,9198,387228,8936,1936719,13728,1083148,13901,853571,13299,430302,8588,189809,5752,90314,4973,80055,4451,38487,2783,24604,2203,3915013,3157,1287593,14649,254,222,1287339,14643,26124,2441,158056,6123,268787,8153,442997,10169,258903,8046,132472,5155,2627420,14963,1546417,14514,1081003,13907,557538,11440,277432,7660,110888,5251,83772,4542,37937,2540,13436,1649,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2123959,2054,1033607,1643,521081,6087,8,16,521073,6091,11390,1508,47642,3097,76805,4057,151651,5548,122571,5072,111014,4466,512526,5864,304153,5465,208373,5620,101253,4406,44858,3463,23826,2447,21368,2261,8199,1180,8869,1535,1090352,1623,375777,6969,49,49,375728,6974,11326,1682,63354,3850,87453,4458,127411,5104,58058,3596,28126,2456,714575,7168,455059,6699,259516,5976,142400,4769,65258,4423,22154,1956,21982,1768,4968,1056,2754,658,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2522495,3234,1228270,1984,492664,8511,58,94,492606,8512,9223,1651,31308,2894,62470,4388,148284,5155,124135,6112,117186,4731,735606,8979,403683,8474,331923,7045,153512,5538,73301,4226,35213,2868,37775,3020,18178,1950,13944,2007,1294225,2233,370261,7978,76,91,370185,7982,10071,1619,43370,3216,69871,3865,125646,6253,75307,3995,45920,3181,923964,8571,517518,8138,406446,7976,199602,6719,100972,5267,47269,3990,34482,3067,15972,1679,8149,1514,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8377855,4644,4041284,3662,1925602,11572,232,142,1925370,11562,29875,2425,112244,4578,235584,6992,577819,9083,481742,8446,488106,8809,2115682,11969,1169566,11973,946116,13387,456713,8430,189113,6147,101622,4951,107984,4515,50454,3172,40230,2805,4336571,2661,1447482,12118,235,142,1447247,12108,26759,2196,155317,5831,302681,7371,486345,8535,294980,8246,181165,6196,2889089,12366,1696963,11950,1192126,12649,627549,8745,286728,7859,117138,4693,93638,4388,45272,3337,21801,1929,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,677034,2162,321936,1287,155226,4673,146,226,155080,4622,2051,595,6692,1474,16497,2107,44589,3152,39809,2833,45442,3355,166710,4829,90222,3775,76488,3995,35951,2889,15626,2222,8060,1487,8838,1357,4128,1046,3885,898,355098,1301,120509,4156,0,207,120509,4156,1687,731,9694,1563,16660,2111,44276,2818,28054,2881,20138,2432,234589,4029,128230,3921,106359,3638,46368,2848,24560,2322,12954,1277,13289,1500,5783,1195,3405,883,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2461643,3726,1192234,2509,548108,9395,197,318,547911,9449,8710,1451,40242,3928,70891,4508,174878,7454,130835,5920,122355,6412,644126,10024,379865,8693,264261,9411,127705,6576,58386,4783,27338,3158,29611,3984,9927,1799,11294,2034,1269409,2467,401357,7649,0,217,401357,7649,8719,1601,58507,5115,86359,5302,141625,5746,75361,4601,30786,3009,868052,8429,554928,9455,313124,9552,163571,7609,71934,4449,34254,3391,28476,3303,11048,1573,3841,965,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,560624,1297,276836,1231,157459,3704,0,155,157459,3704,3309,687,12431,2055,26227,2091,59213,3512,31502,2307,24777,2044,119377,3827,55069,2401,64308,3291,33377,2519,14580,1931,5026,1017,6015,1223,2847,752,2463,934,283788,837,118806,4175,20,24,118786,4170,3704,798,14157,1685,34046,2789,45236,2966,15170,1628,6473,1115,164982,4229,82892,3456,82090,4179,44896,2977,20706,1964,7186,1095,6989,1170,1324,566,989,511,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3939619,3525,1899591,2624,876011,10440,368,343,875643,10436,15878,2168,74585,4489,141263,6367,267172,7872,190907,6455,185838,6613,1023580,10527,613709,9378,409871,9676,204705,7538,91131,4616,46891,3542,38370,3515,14476,2137,14298,1880,2040028,2858,664480,10948,36,68,664444,10956,15909,2651,103933,5864,144236,7342,236758,8091,104564,5299,59044,3907,1375548,10986,876720,10985,498828,9734,265480,7915,120518,6541,50352,4006,43545,3729,13656,2092,5277,1365,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9428779,7161,4619828,5018,2461124,15520,292,225,2460832,15513,38023,3389,134672,7148,246598,10103,597935,15079,584945,13924,858659,16112,2158704,15692,1222730,14899,935974,15800,431817,10535,188977,8740,101165,5524,96110,5676,54978,4117,62927,3949,4808951,4634,1764620,18128,297,230,1764323,18082,39682,4299,191150,8061,279463,8643,594986,12819,391061,11692,267981,7157,3044331,19330,1911060,16202,1133271,15677,585820,13116,241177,8562,113883,6125,112598,6466,56297,4244,23496,2826,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1655495,2915,818925,2003,425195,6629,0,192,425195,6629,5829,1201,25975,2525,43823,3424,127145,5397,108605,5475,113818,4212,393730,6818,179749,5551,213981,5990,111224,4592,44823,3430,20377,2285,17709,1699,10554,1757,9294,1436,836570,1838,239637,5887,0,192,239637,5887,5742,1559,29769,2376,55713,4308,82267,4339,45961,3245,20185,2328,596933,6093,310578,6259,286355,6256,165235,5454,68737,3972,25521,2445,18261,2008,7293,1356,1308,520,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,489281,1069,239250,737,112336,2475,45,77,112291,2461,2407,599,8163,1271,16667,1653,36939,2471,27251,2104,20864,1344,126914,2462,57678,2487,69236,2447,32148,1583,14453,1457,9539,1544,7148,1273,4129,704,1819,493,250031,672,91777,2848,0,145,91777,2848,2144,593,8553,1294,17208,1713,34994,2417,17832,1379,11046,1249,158254,3053,75417,2552,82837,2912,39371,2188,19975,1763,9933,1109,8816,1228,3399,673,1343,457,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4292190,3381,2096309,2795,1133057,10134,413,360,1132644,10165,17722,2088,58454,4011,113209,6392,258140,7365,248920,7942,436199,8136,963252,10281,539198,9004,424054,9200,199587,6416,88674,5357,44302,3934,44173,3252,21212,2432,26106,2496,2195881,2985,804491,11133,77,91,804414,11129,13962,1875,78420,4769,127769,6006,245512,6977,172895,7751,165856,6162,1391390,11704,829176,10817,562214,10428,276027,8346,126855,5112,59004,3814,58024,4244,28204,2750,14100,1609,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4086118,3331,2019636,2452,942737,9460,61,87,942676,9444,13063,2191,42545,3206,89330,4720,228940,5834,243923,7488,324875,7172,1076899,9910,589066,8559,487833,10077,200275,6956,101591,5920,58041,4285,65259,3829,33991,2842,28676,2511,2066482,2390,650695,9853,0,201,650695,9853,12532,1956,49566,3550,102964,4894,223311,7605,148815,5976,113507,5548,1415787,10096,810979,9285,604808,9911,256413,7260,154049,5807,76569,3773,69831,4132,33075,2712,14871,2007,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1419316,2391,690320,1831,290898,5687,66,108,290832,5679,6530,1402,28121,2800,51771,3456,81611,4748,66064,3909,56735,3320,399422,5841,264672,6056,134750,4627,69512,3804,28062,2542,12307,1853,14027,1786,6853,1131,3989,960,728996,1770,218207,6326,53,86,218154,6335,5837,913,50451,3605,53227,3675,62248,3432,32227,2573,14164,1867,510789,6271,344341,5601,166448,5673,91480,4079,41122,3138,14720,1899,13763,1501,3701,820,1662,651,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3889470,2805,1912022,2030,940002,9327,80,58,939922,9323,18829,1989,52182,3035,116654,5233,300344,6841,259038,6154,192875,5484,972020,10050,487798,7398,484222,9566,231523,6412,98940,3969,54673,3171,56984,3556,26958,2269,15144,1369,1977448,1825,704521,7619,82,97,704439,7630,17000,2008,68283,3382,146582,5651,260846,5690,142942,4817,68786,4100,1272927,8028,647211,7785,625716,6861,302624,6232,155685,4816,72817,3515,60009,3437,27091,1888,7490,1002,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,391014,965,197423,743,110017,2891,39,68,109978,2887,2404,701,6512,1467,11996,1816,27336,2176,32741,2475,28989,1987,87406,3025,41514,2301,45892,2558,19618,1796,9302,1472,4576,979,6376,1214,3444,919,2576,810,193591,827,75960,2956,0,189,75960,2956,3412,999,9461,1516,16863,2150,25153,2539,15742,1804,5329,1124,117631,2928,60383,2764,57248,2805,29803,2128,13046,1729,7021,1303,4408,995,2384,746,586,349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23413,3022,12732,1966,5013,1355,0,210,5013,1355,100,164,1477,680,1415,713,1010,521,434,268,577,297,7719,1353,6455,1301,1264,516,969,420,25,42,33,69,237,232,0,210,0,210,10681,1765,2292,832,0,210,2292,832,0,210,904,521,350,352,634,384,360,279,44,77,8389,1518,5811,1333,2578,760,1918,628,573,420,14,25,0,210,73,127,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
