GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001EA,B25011_001MA,B25011_002EA,B25011_002MA,B25011_003EA,B25011_003MA,B25011_004MA,B25011_004EA,B25011_005MA,B25011_005EA,B25011_006EA,B25011_006MA,B25011_007EA,B25011_007MA,B25011_008EA,B25011_008MA,B25011_009EA,B25011_009MA,B25011_010MA,B25011_010EA,B25011_011MA,B25011_011EA,B25011_012EA,B25011_012MA,B25011_013EA,B25011_013MA,B25011_014EA,B25011_014MA,B25011_015MA,B25011_015EA,B25011_016MA,B25011_016EA,B25011_017EA,B25011_017MA,B25011_018EA,B25011_018MA,B25011_019EA,B25011_019MA,B25011_020MA,B25011_020EA,B25011_021MA,B25011_021EA,B25011_022MA,B25011_022EA,B25011_023EA,B25011_023MA,B25011_024EA,B25011_024MA,B25011_025EA,B25011_025MA,B25011_026MA,B25011_026EA,B25011_027MA,B25011_027EA,B25011_028EA,B25011_028MA,B25011_029EA,B25011_029MA,B25011_030EA,B25011_030MA,B25011_031MA,B25011_031EA,B25011_032MA,B25011_032EA,B25011_033MA,B25011_033EA,B25011_034EA,B25011_034MA,B25011_035EA,B25011_035MA,B25011_036EA,B25011_036MA,B25011_037MA,B25011_037EA,B25011_038MA,B25011_038EA,B25011_039EA,B25011_039MA,B25011_040EA,B25011_040MA,B25011_041EA,B25011_041MA,B25011_042MA,B25011_042EA,B25011_043MA,B25011_043EA,B25011_044MA,B25011_044EA,B25011_045EA,B25011_045MA,B25011_046EA,B25011_046MA,B25011_047EA,B25011_047MA,B25011_048MA,B25011_048EA,B25011_049MA,B25011_049EA,state
0400000US26,3772433,14208,2706280,14314,1958129,14176,1594090,12561,158312,4868,1077030,9473,358748,4426,364039,7893,108597,5406,17113,2244,74425,4556,17059,1625,255442,7049,32550,2617,160025,5876,62867,2956,748151,10573,651808,9674,44197,3173,325960,7329,281651,6228,96343,4573,21033,1785,60245,3470,15065,1332,1066153,10655,514755,8773,223364,7417,78204,4052,124436,5633,20724,1981,291391,7330,64185,3976,25644,2716,35135,2912,3406,935,227206,6655,92191,4932,125282,4708,9733,1416,551398,9579,440751,9246,111684,5174,214624,6913,114443,4566,110647,4280,77037,3780,30267,2533,3343,852,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,1112122,9660,952278,8938,122368,4543,639908,7148,190002,3443,159844,5093,56607,3459,13017,1955,37738,2712,5852,689,103237,3756,15225,1689,70671,3612,17341,1549,413327,8595,343593,7728,34427,2227,180586,5756,128580,4539,69734,3221,22283,2109,40708,2822,6743,930,571028,8946,244344,8124,114205,5287,43585,3212,55924,3444,14696,1753,130139,6188,33627,3334,16139,2386,16359,2138,1129,481,96512,5143,47102,3482,46850,3278,2560,672,326684,8230,256586,7636,70139,4377,106693,4683,79754,3644,70098,3680,55274,3290,12789,1615,2035,659,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,550323,9737,416471,9417,46440,3385,276546,7496,93485,3149,133852,5136,31283,3251,4754,1060,20382,2749,6147,1092,102569,4302,13844,2123,64338,3743,24387,2000,204340,6707,184920,6556,13139,2352,92383,5053,79398,3918,19420,2250,3403,926,12089,2024,3928,1085,326328,6852,190635,6056,71038,4175,28534,2880,37209,2711,5295,1098,119597,4763,18718,2442,5802,1490,12370,2106,546,273,100879,4642,45263,3237,50622,3797,4994,1105,135693,5671,112976,5685,26727,2611,60038,4308,26211,2424,22717,2594,14795,2091,7286,1538,636,465,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,1161987,12743,974692,11289,119147,4583,629858,8137,225687,3710,187295,6692,53567,3817,9875,1729,36197,3140,7495,1191,133728,5299,17659,1967,84368,4762,31701,2556,431044,9759,370223,9194,28135,2406,177289,7672,164799,5796,60821,3722,18355,2066,34456,2814,8010,1000,748043,11337,372844,9219,170112,6357,64205,4018,89185,5051,16722,1875,202732,8209,45713,3676,21176,2185,22941,2824,1596,691,157019,6802,75399,4298,74759,4584,6861,1164,375199,8940,298343,8313,80836,4474,144221,6192,73286,3359,76856,5093,52140,4175,22995,2399,1721,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,195888,4499,167152,4566,17554,2017,108950,3450,40648,1954,28736,2399,10223,1556,2005,756,7162,1368,1056,374,18513,1877,1646,598,12726,1634,4141,972,78682,3885,67210,3371,4383,1046,32928,2440,29899,2119,11472,2085,3425,1413,6524,1387,1523,494,129680,4780,57243,3694,32404,2810,13376,2031,15881,2042,3147,829,24839,2303,5898,1068,2585,878,3155,848,158,158,18941,2064,9252,1343,9190,1629,499,225,72437,4179,56343,3729,13818,2268,26866,2404,15659,1708,16094,2163,12388,1918,3496,902,210,184,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,359197,5826,310847,5172,39594,2736,205627,4055,65626,1952,48350,3301,17143,1855,4332,1094,11011,1405,1800,489,31207,2610,5427,1182,19758,2109,6022,903,125111,4301,108397,4247,8426,1429,51072,2759,48899,2588,16714,1759,5277,1110,9229,1103,2208,604,239492,5819,111248,4822,59136,3485,24922,2519,27289,2517,6925,1009,52112,3480,13144,1651,6047,1284,6609,1283,488,281,38968,3024,19410,1903,18433,2112,1125,414,128244,3954,100031,3670,30497,2627,43810,3083,25724,1945,28213,2265,22292,2080,5286,1045,635,276,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,393399,10131,315568,8610,34631,3911,199710,6978,81227,3513,77831,5758,27638,3940,3678,1191,19693,3242,4267,1056,50193,3730,7371,1798,31466,3480,11356,1371,159592,7709,128301,6141,8361,1539,68988,5028,50952,3381,31291,3877,7541,2278,18312,2791,5438,1155,429361,9097,243582,8459,134504,6764,45160,4347,79328,5731,10016,1632,109078,6051,33869,3413,11196,2112,20402,2775,2271,890,75209,5357,27164,3353,43080,3945,4965,1342,185779,7410,143346,6792,31632,3660,80070,5938,31644,2564,42433,4446,23756,3322,16501,2386,2176,793,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,281654,5288,241480,5056,22749,1888,170783,3952,47948,1961,40174,2926,14262,2181,2441,828,9539,1960,2282,739,25912,2258,1923,674,17430,1776,6559,1157,87416,4428,69342,3992,3211,842,37858,2685,28273,2371,18074,1888,2534,615,12073,1591,3467,764,147384,4801,67847,4169,35295,3482,10994,1699,20181,2840,4120,818,32552,2581,7227,1362,3214,984,3672,1049,341,285,25325,2349,10297,1609,14054,1816,974,404,79537,4274,61315,3960,13570,2254,30029,2712,17716,1918,18222,2091,11962,1595,5883,1353,377,233,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,1567137,13362,1293543,14236,95526,4294,927217,11723,270800,4547,273594,7320,78768,4629,10261,1880,54363,4038,14144,1744,194826,6137,11151,1828,135839,5335,47836,2865,493343,10221,427510,9697,24733,2664,197322,7110,205455,6434,65833,3852,13760,1767,39832,2887,12241,1619,1107149,14128,624267,11513,313774,8465,93927,5137,185383,5971,34464,2538,310493,8966,74164,4997,27168,2880,43954,3721,3042,1074,236329,7602,80506,4407,141351,6345,14472,2017,482882,11427,401535,10006,80009,4627,199382,7436,122144,4847,81347,4455,44884,3131,32961,3235,3502,1033,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,375790,7249,288575,6647,33488,3204,181020,5159,74067,2794,87215,4046,27196,2444,7237,1581,16730,1733,3229,766,60019,3206,9842,1437,37696,2658,12481,1389,147214,5703,126779,5143,7341,1358,65065,4121,54373,3438,20435,2159,2860,928,14000,1769,3575,860,244281,6805,126708,6350,61033,4064,25595,2580,30705,2800,4733,1051,65675,4778,16855,2480,7302,1594,8330,1644,1223,601,48820,4195,23651,2798,23801,2748,1368,450,117573,5939,93229,5358,22294,3047,50978,3877,19957,2193,24344,2745,15434,2246,7755,1513,1155,476,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,2848965,18393,2308678,16896,172723,5249,1629179,13549,506776,6113,540287,11160,152448,5869,21331,2453,101922,4794,29195,2338,387839,9675,29634,2526,261136,8420,97069,4516,1002722,15882,858082,16158,53258,4122,415990,11125,388834,8621,144640,5522,28168,2393,91640,4840,24832,2085,3336251,18987,1758671,17943,858044,15213,227278,6788,508997,12702,121769,5363,900627,14273,202591,8111,67597,4245,120221,6700,14773,2054,698036,12722,198835,6671,440619,9908,58582,3580,1577580,20006,1261382,16769,277368,8029,612083,12402,371931,8811,316198,10913,201376,8392,101328,5186,13494,1642,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,1791086,17986,1477926,17214,159950,7044,980573,11510,337403,6441,313160,10240,83402,5176,14595,2402,55853,4570,12954,1932,229758,9187,27070,3171,154206,7467,48482,3355,658816,14194,581642,12933,44884,4216,296785,10370,239973,6967,77174,4939,18204,2732,46718,4127,12252,1766,1233462,17570,664478,14431,310216,9918,117564,6926,168712,7472,23940,3048,354262,10968,71906,4671,30101,2943,39991,3467,1814,615,282356,9345,117106,6014,151378,6074,13872,1800,568984,13157,449901,11293,129353,6433,223248,8328,97300,5223,119083,6227,77179,4768,38401,4468,3503,936,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,136078,3371,117749,3227,14961,1530,78086,2426,24702,1141,18329,1750,7621,1275,2062,789,4711,1036,848,291,10708,1291,2292,652,6279,1004,2137,496,50176,3029,42932,2802,4373,969,22107,2156,16452,1265,7244,1367,3194,1008,3254,761,796,367,97186,3186,39141,2399,24423,2243,13079,1815,7918,1028,3426,633,14718,1536,3035,839,1617,636,1395,526,23,38,11683,1446,6639,1364,4775,903,269,175,58045,2982,45167,2867,14811,1751,17526,1761,12830,1348,12878,1651,11230,1640,1414,646,234,278,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,2194754,15847,1822359,16626,192979,5751,1212428,14157,416952,5452,372395,8541,110523,4606,19634,2744,73582,3918,17307,1557,261872,7123,31393,3023,167959,5865,62520,2670,844959,12353,727067,10864,47195,3104,358647,8899,321225,6500,117892,4841,29527,2252,71104,4359,17261,1865,1498842,14730,721173,11370,315605,8681,108767,5452,174787,6498,32051,2023,405568,9920,80655,4970,33240,2880,44013,3756,3402,856,324913,8762,147385,6141,163660,6720,13868,1821,777669,12623,637655,12007,151738,6867,321859,8483,164058,5092,140014,5732,90381,4406,45451,3456,4182,863,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,706219,7569,584603,7229,79733,3871,368882,6120,135988,2981,121616,4067,37131,2455,6837,1223,24656,2091,5638,895,84485,3695,12992,1598,52796,3141,18697,1749,260779,5318,232174,5597,18457,2098,104728,3866,108989,3794,28605,2084,6966,1292,16895,1688,4744,755,475733,8920,251636,7624,130551,5302,54400,3215,66470,3506,9681,1115,121085,5468,30257,3060,13647,1705,15628,2259,982,416,90828,4233,43728,2894,43089,3228,4011,792,224097,5781,176750,5626,50956,3358,84430,3988,41364,2628,47347,3434,32722,3053,13058,1536,1567,631,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,663931,9457,567617,9077,51744,3329,374023,8027,141850,3908,96314,4555,32535,2612,4379,971,22217,2120,5939,1124,63779,3719,4201,971,41282,2874,18296,2213,258081,8204,209846,7682,9975,1918,105599,5772,94272,4464,48235,3222,9342,1480,28614,2476,10279,1423,594967,11145,292815,8927,166606,6444,65086,4591,87111,5231,14409,1942,126209,5536,38107,3596,15064,2337,21794,2715,1249,646,88102,4589,36523,3519,46928,3552,4651,1205,302152,9632,221412,8016,54167,3976,108144,5932,59101,3712,80740,4500,57704,3404,21436,2760,1600,592,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,2517943,18016,2067798,16273,192162,5528,1404606,12587,471030,6814,450145,9290,142392,5787,18489,2310,99412,4784,24491,2033,307753,7652,31116,2318,201778,7310,74859,2915,913080,12478,785436,12325,51677,3251,374258,7906,359501,6859,127644,5242,30878,2669,77049,3937,19717,2020,1506310,15295,675758,12120,306907,7383,97019,5400,164716,5582,45172,2900,368851,9723,78994,4414,30762,2874,44747,3674,3485,1045,289857,9023,120285,5989,152092,6202,17480,2043,830552,12590,682473,11645,159068,6355,310113,7760,213292,6463,148079,5513,99860,5083,42350,2869,5869,1201,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,181732,5055,148474,4746,12726,1303,102823,3818,32925,1879,33258,2696,10703,1791,1041,607,7565,1509,2097,855,22555,2257,1987,898,15654,2030,4914,943,68022,3924,56306,3401,3963,1031,27585,2652,24758,1755,11716,2009,2666,963,7808,1517,1242,473,162505,5344,74449,3769,33021,2782,10197,1704,18223,1949,4601,922,41428,3380,8709,1508,3675,984,4735,1132,299,315,32719,2852,11821,1642,19585,2209,1313,487,88056,4303,69843,3954,12515,1713,35166,3137,22162,2162,18213,2465,11771,1863,5398,1379,1044,520,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,896185,13936,723616,12139,79677,4905,467031,9346,176908,4907,172569,8114,45455,3351,8710,1742,29790,2926,6955,1107,127114,6581,14447,2201,81134,5237,31533,2612,327289,9803,291913,8975,21732,3357,141778,7316,128403,5339,35376,3178,8236,1615,21275,2638,5865,1051,545360,11328,305503,8682,131418,6396,46414,3868,74840,4962,10164,1583,174085,7403,34377,3755,14032,2662,19108,2758,1237,438,139708,6187,60999,4528,70107,4983,8602,1773,239857,7912,191578,7909,49565,3712,102445,6762,39568,2985,48279,3708,31140,2706,15874,2215,1265,505,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,163404,4229,139570,4331,18032,1626,91770,3333,29768,1517,23834,2514,8316,1283,1881,630,5544,1072,891,324,15518,1936,2536,748,10386,1665,2596,639,57978,3072,49364,2937,4653,1081,24568,2261,20143,1793,8614,1518,2884,845,4336,1021,1394,528,101833,4336,47275,3316,23533,2168,8853,1428,10752,1665,3928,607,23742,2271,7806,1443,4418,1103,2839,732,549,393,15936,1974,8141,1552,7072,1234,723,316,54558,3640,43703,3235,13457,1948,17496,2091,12750,1468,10855,1564,7830,1356,2813,837,212,158,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,1210569,15115,995300,13133,113303,5617,655385,10825,226612,4259,215269,7807,62327,4278,9506,1921,41038,3506,11783,1782,152942,6038,17216,2209,95191,5009,40535,3224,449507,11408,398021,10666,30454,3215,200225,7626,167342,5451,51486,4216,11641,2103,32264,3133,7581,1424,807352,12867,415117,9845,194242,9137,79007,5215,100886,6078,14349,1555,220875,7364,45080,4244,18776,2323,24324,3187,1980,862,175795,6407,74233,4922,92572,4587,8990,1401,392235,9045,317588,9296,82900,5679,165227,7674,69461,3158,74647,4963,46508,3624,25369,2799,2770,1306,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,4325698,29973,3491864,28987,434911,12644,2382366,22443,674587,7841,833834,15742,241018,10011,42377,4305,163897,9813,34744,2612,592816,12930,80223,5697,393643,10010,118950,5504,1242602,16063,1079228,15437,81244,5509,554429,12585,443555,9269,163374,6121,35933,4035,103606,5413,23835,2028,3282070,27556,1845619,25212,938019,18161,376865,13006,498017,12792,63137,4172,907600,16867,215446,9583,97581,6146,110882,6222,6983,1182,692154,15767,300425,9169,360103,11121,31626,3281,1436451,20134,1131021,18487,375839,10859,548405,14742,206777,6879,305430,11192,211241,9327,84840,5765,9349,1955,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,494643,7367,428500,6626,80352,3747,267920,5224,80228,2565,66143,4253,21759,2479,5263,1142,13722,2044,2774,603,44384,3070,6261,1354,27923,2718,10200,1192,118856,5060,100390,4291,10622,1769,50183,3263,39585,2565,18466,2338,6498,1267,10305,1791,1663,483,270754,7097,167835,6393,105506,5706,61399,4031,39102,3136,5005,1101,62329,3548,16367,2694,7564,1811,8686,1777,117,128,45962,3246,20588,2342,23829,2409,1545,540,102919,4948,74963,4180,23160,2566,35916,3304,15887,1901,27956,2636,22815,2380,5105,1092,36,61,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,131654,2897,112433,3078,8720,1024,78010,2315,25703,1192,19221,1881,7704,1185,693,339,6172,1099,839,326,11517,1372,1094,323,8283,1296,2140,426,51798,2547,41566,2435,1431,454,23112,2026,17023,1247,10232,1370,1823,597,6341,983,2068,429,73906,2835,29965,2309,15834,1749,6641,1066,7578,1137,1615,452,14131,1559,3627,857,1554,634,1717,549,356,196,10504,1434,5451,1154,4836,1059,217,181,43941,2837,29570,2295,6548,1139,14090,1617,8932,1304,14371,1760,10098,1244,3790,1078,483,344,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,1485685,16680,1236267,15963,125714,6069,846538,12844,264015,4821,249418,8429,72743,4997,11261,1939,50136,4204,11346,1457,176675,6771,16557,2125,117710,5462,42408,2904,527910,11083,447719,10427,30064,2950,238998,7590,178657,5911,80191,4708,19411,2469,49438,3954,11342,1444,977055,13943,525229,11589,282677,9446,101790,5570,158297,7037,22590,1860,242552,8941,53791,4035,23356,2917,27066,3110,3369,1196,188761,8091,76811,5351,103345,5303,8605,1414,451826,9299,339362,8388,100081,5226,161915,7174,77366,4370,112464,5544,76852,4005,33263,3475,2349,715,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
