GEO_ID,B11001G_001E,B11001G_001M,B11001G_002E,B11001G_002M,B11001G_003E,B11001G_003M,B11001G_004E,B11001G_004M,B11001G_005E,B11001G_005M,B11001G_006E,B11001G_006M,B11001G_007E,B11001G_007M,B11001G_008E,B11001G_008M,B11001G_009E,B11001G_009M,NAME,B11001G_001EA,B11001G_001MA,B11001G_002EA,B11001G_002MA,B11001G_003EA,B11001G_003MA,B11001G_004MA,B11001G_004EA,B11001G_005MA,B11001G_005EA,B11001G_006EA,B11001G_006MA,B11001G_007EA,B11001G_007MA,B11001G_008EA,B11001G_008MA,B11001G_009EA,B11001G_009MA,state
0400000US13,37297,3520,25549,3147,15566,2425,9983,1773,2570,1003,7413,1543,11748,1982,7929,1521,3819,1196,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,72304,3710,53113,3139,33415,2619,19698,2251,5645,1256,14053,1944,19191,2326,15288,2118,3903,1089,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,7469,1272,4854,1089,3671,990,1183,576,222,165,961,561,2615,831,1965,741,650,366,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,58049,3505,34761,2503,22211,2068,12550,1741,3429,887,9121,1429,23288,2578,18099,2151,5189,1526,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,28510,2197,18231,2087,10257,1759,7974,1361,1216,539,6758,1311,10279,1464,8213,1425,2066,760,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,10052,1543,6613,1189,3722,936,2891,806,792,380,2099,698,3439,891,2941,889,498,288,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20323,1893,13397,1791,8416,1378,4981,954,1186,547,3795,838,6926,1327,5449,1213,1477,670,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,17185,2071,10559,1909,5794,1306,4765,1306,785,405,3980,1168,6626,1382,5035,1228,1591,745,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,19716,2035,11096,1651,6324,1329,4772,953,1211,558,3561,780,8620,1503,7217,1326,1403,693,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,5546,1117,2810,660,2012,668,798,338,75,86,723,314,2736,803,1994,656,742,383,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,32398,2716,21203,2349,15359,2239,5844,1156,1386,632,4458,1028,11195,1817,8766,1573,2429,731,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,43952,3536,29433,2939,16594,2221,12839,1867,2858,767,9981,1716,14519,1867,11338,1679,3181,813,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,54804,3564,37810,2793,22662,2035,15148,1866,3110,908,12038,1633,16994,1789,13866,1707,3128,711,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,25083,2209,16139,1979,8440,1099,7699,1436,2557,906,5142,995,8944,1413,5694,1069,3250,977,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,7066,1272,4635,1025,2490,761,2145,659,738,509,1407,548,2431,762,1939,710,492,361,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33223,2470,22090,2347,13618,1909,8472,1632,2310,761,6162,1306,11133,1564,8663,1429,2470,777,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,6141,1173,3858,973,2900,851,958,385,319,245,639,298,2283,781,2015,719,268,239,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,7613,1140,4561,877,2821,622,1740,629,780,484,960,416,3052,819,2349,801,703,502,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,22754,3153,13716,2552,7971,1978,5745,1503,1590,642,4155,1302,9038,1797,6893,1576,2145,913,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,6342,1000,3797,793,2907,787,890,350,100,143,790,319,2545,866,1950,797,595,428,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54412,4003,39267,3016,25086,2062,14181,2123,3081,922,11100,1898,15145,1995,11009,1548,4136,1184,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,17146,1629,10110,1302,6636,1142,3474,825,1027,439,2447,658,7036,1327,5775,1283,1261,545,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,128337,5074,80689,3841,43083,3270,37606,3090,8865,1519,28741,2753,47648,3570,37507,3038,10141,1923,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39474,4047,25157,3221,14744,1906,10413,2252,1621,755,8792,2169,14317,2304,11806,2140,2511,1033,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,2224,635,1322,458,1075,430,247,140,21,41,226,134,902,395,633,312,269,290,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,55014,3471,35019,2477,17665,2154,17354,1927,4396,1157,12958,1865,19995,2227,16194,1950,3801,1221,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,82318,3874,54189,3028,35699,2536,18490,2021,4491,955,13999,1833,28129,2373,23070,2080,5059,1085,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36098,3068,20954,2489,13666,1997,7288,1496,2242,891,5046,1234,15144,1977,11856,1950,3288,943,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,49289,3519,33224,2936,17299,1758,15925,2181,4041,1064,11884,1744,16065,2184,12665,1860,3400,1096,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,6535,1523,4048,885,2038,590,2010,739,515,347,1495,594,2487,1142,2186,968,301,379,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,14937,2105,10278,1998,6289,1442,3989,1330,948,501,3041,1142,4659,1117,3928,1128,731,345,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,3871,1218,2569,872,1608,670,961,485,407,381,554,289,1302,704,1009,638,293,288,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,29359,3261,18554,2497,10773,1889,7781,1633,1720,799,6061,1421,10805,2077,9306,1826,1499,721,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,142885,6678,92930,5082,61021,4344,31909,3272,9078,1944,22831,2981,49955,4252,39497,3526,10458,2076,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,12554,1752,9413,1475,6690,1290,2723,781,537,306,2186,737,3141,923,2363,844,778,416,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,3510,724,2273,563,1680,502,593,286,135,156,458,273,1237,488,945,428,292,180,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,52090,4589,34865,3505,22500,2934,12365,2110,3119,1204,9246,1791,17225,2953,12245,2320,4980,1360,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,72384,4262,45632,3366,31531,2734,14101,1894,3630,901,10471,1515,26752,2941,18479,2231,8273,1748,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,8825,1439,5690,868,3533,645,2157,616,356,229,1801,572,3135,997,2619,988,516,288,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,23868,2749,14118,1995,7809,1328,6309,1267,2019,847,4290,979,9750,1775,6712,1416,3038,967,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,3694,842,1570,564,855,404,715,423,126,164,589,390,2124,675,1630,675,494,302,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,163840,5166,119546,4565,61307,3247,58239,3752,11944,1817,46295,3598,44294,2944,35517,2720,8777,1619,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
