GEO_ID,C27001B_001E,C27001B_001M,C27001B_002E,C27001B_002M,C27001B_003E,C27001B_003M,C27001B_004E,C27001B_004M,C27001B_005E,C27001B_005M,C27001B_006E,C27001B_006M,C27001B_007E,C27001B_007M,C27001B_008E,C27001B_008M,C27001B_009E,C27001B_009M,C27001B_010E,C27001B_010M,NAME,C27001B_001EA,C27001B_001MA,C27001B_002EA,C27001B_002MA,C27001B_003MA,C27001B_003EA,C27001B_004MA,C27001B_004EA,C27001B_005EA,C27001B_005MA,C27001B_006EA,C27001B_006MA,C27001B_007EA,C27001B_007MA,C27001B_008EA,C27001B_008MA,C27001B_009MA,C27001B_009EA,C27001B_010MA,C27001B_010EA,state
0400000US24,1690072,7437,436565,5077,416599,6635,19966,3968,1099337,4552,930540,9894,168797,8699,154170,1976,151583,2230,2587,973,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,442728,7722,120833,4788,118704,5022,2129,863,286510,4754,257636,6226,28874,3234,35385,1469,34580,1632,805,693,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1351194,7698,372369,4804,355834,5979,16535,3278,846332,4667,643189,8969,203143,8814,132493,1627,131864,1614,629,343,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,271528,6380,93388,4708,88777,4576,4611,1476,168301,3436,132359,3843,35942,3617,9839,681,9497,747,342,256,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1086907,5445,328321,3348,305135,4195,23186,3404,668197,3458,465906,7858,202291,7629,90389,1642,89820,1742,569,341,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,662880,6417,187661,4507,176560,5043,11101,2246,414865,4464,292786,6998,122079,6449,60354,1619,60127,1618,227,209,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,4023,1404,1565,874,945,753,620,469,2289,897,1437,695,852,518,169,164,169,164,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,81133,3598,26215,2449,24976,2589,1239,826,49244,2268,36576,2370,12668,2012,5674,348,5674,348,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,216119,5626,59503,3916,54359,4513,5144,2027,136353,2865,96737,5242,39616,4755,20263,855,20128,890,135,210,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14109,1405,3932,934,3700,940,232,305,9463,878,7416,1208,2047,913,714,357,690,353,24,41,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1143987,11484,302947,5777,287911,6311,15036,2891,727626,7123,571286,8059,156340,7109,113414,1576,110560,1730,2854,941,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41840,4049,12610,3360,11981,3358,629,502,25530,2135,21303,2022,4227,1228,3700,999,3499,946,201,221,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2956199,16710,745517,8043,708102,9144,37415,4175,1902807,12027,1554232,14586,348575,11061,307875,3749,301224,4179,6651,1416,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2034812,12425,551122,7463,514193,9229,36929,4948,1290487,7600,955957,14070,334530,11819,193203,2853,192270,2824,933,494,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6518,1241,2105,738,2012,748,93,156,4196,872,3520,898,676,350,217,178,217,178,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1347057,10994,378380,7229,359300,7767,19080,2912,836503,5467,634573,7218,201930,6520,132174,1843,130881,1819,1293,538,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,260475,4476,77143,3209,71101,3545,6042,2040,161939,2733,114168,3728,47771,3474,21393,977,21275,987,118,126,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,67592,2862,20661,2160,19798,2103,863,509,42349,1717,32079,2082,10270,1604,4582,578,4582,578,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1314468,12104,358050,7319,344174,7944,13876,2417,826399,6618,656847,7972,169552,7969,130019,2313,127965,2391,2054,1012,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,61876,3711,18999,2198,17685,2184,1314,942,39663,2119,30220,2507,9443,1869,3214,560,3214,560,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1266586,7003,345491,4581,319041,6520,26450,4889,794403,5074,576888,9187,217515,9324,126692,1565,126297,1574,395,332,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8591,1005,3737,616,3271,886,466,612,4684,656,2900,745,1784,639,170,189,170,189,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1041504,7167,294337,3974,279733,4879,14604,3032,663645,5396,498455,8741,165190,7900,83522,1943,82555,1897,967,694,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2896424,15053,838334,9622,767917,12155,70417,7809,1833396,9392,1313722,14688,519674,13957,224694,2898,221865,3039,2829,1141,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31212,3876,13558,2215,12588,2087,970,584,17173,2172,12318,1957,4855,1523,481,318,481,318,0,192,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,4863,886,1681,538,1633,533,48,70,3138,664,2400,648,738,438,44,61,44,61,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1514799,10720,401393,5781,377661,6628,23732,3975,967888,7374,754072,8854,213816,8507,145518,2829,144178,2743,1340,682,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,227951,6563,61934,4105,55940,4492,5994,2730,150322,4155,111183,4625,39139,4282,15695,1052,15347,991,348,401,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,50475,2774,10983,1704,10819,1675,164,148,32678,2156,22345,2541,10333,1783,6814,1234,6714,1252,100,148,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,339554,4963,118208,3079,115055,3226,3153,1157,200767,3040,156721,4443,44046,3373,20579,903,20222,918,357,234,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4714,971,681,458,578,428,103,121,3891,969,2335,572,1556,746,142,220,142,220,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,286666,11997,64080,5299,60463,5083,3617,1258,183961,8376,155657,7973,28304,3143,38625,2974,38159,2926,466,319,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
