GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004EA,B25101_004MA,B25101_005MA,B25101_005EA,B25101_006EA,B25101_006MA,B25101_007MA,B25101_007EA,B25101_008EA,B25101_008MA,B25101_009EA,B25101_009MA,B25101_010EA,B25101_010MA,B25101_011MA,B25101_011EA,B25101_012MA,B25101_012EA,B25101_013MA,B25101_013EA,B25101_014EA,B25101_014MA,B25101_015EA,B25101_015MA,B25101_016EA,B25101_016MA,B25101_017MA,B25101_017EA,B25101_018MA,B25101_018EA,B25101_019EA,B25101_019MA,B25101_020EA,B25101_020MA,B25101_021EA,B25101_021MA,B25101_022MA,B25101_022EA,B25101_023MA,B25101_023EA,B25101_024MA,B25101_024EA,B25101_025EA,B25101_025MA,B25101_026EA,B25101_026MA,B25101_027EA,B25101_027MA,B25101_028EA,B25101_028MA,B25101_029MA,B25101_029EA,B25101_030EA,B25101_030MA,B25101_031EA,B25101_031MA,B25101_032EA,B25101_032MA,B25101_033MA,B25101_033EA,B25101_034MA,B25101_034EA,B25101_035MA,B25101_035EA,B25101_036EA,B25101_036MA,B25101_037EA,B25101_037MA,B25101_038MA,B25101_038EA,B25101_039MA,B25101_039EA,B25101_040MA,B25101_040EA,B25101_041EA,B25101_041MA,B25101_042EA,B25101_042MA,B25101_043MA,B25101_043EA,B25101_044MA,B25101_044EA,B25101_045MA,B25101_045EA,state
0400000US29,1593031,12451,1042163,10082,68704,3181,102,92,1897,659,66705,3209,118635,5109,5289,907,22951,2308,90395,4228,148354,6234,21908,1961,55409,3630,71037,4219,240687,7280,81638,4186,106028,6040,53021,3889,461562,9399,329262,8863,108600,4760,23700,2826,4221,1050,550868,8039,117915,3961,24015,1759,31250,2531,62650,3059,123014,5056,81116,3726,31937,2698,9961,1582,94529,4327,87957,4060,5351,890,1221,568,98738,4835,96804,4847,1412,478,522,359,110702,4121,110248,4084,249,224,205,203,5970,1207,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,159673,5383,12614,1676,10,20,117,124,12487,1656,19442,1902,449,276,2983,697,16010,1681,25954,2579,2552,639,10187,1813,13215,1716,39513,2833,12902,1601,13918,1736,12693,1927,61716,3189,41353,3131,15553,2112,4810,1284,434,404,114897,3386,24187,1912,5264,964,6467,1019,12456,1366,24743,2216,17875,2014,5079,840,1789,548,19915,1741,18049,1839,1427,655,439,258,20463,1613,19778,1522,633,377,52,55,24847,2159,24630,2108,179,187,38,61,742,303,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,305164,5726,14786,1734,0,155,328,197,14458,1710,26457,1907,1194,328,4811,778,20452,1782,40173,2713,5689,980,14874,1574,19610,1761,70417,2961,25375,1728,31388,2094,13654,1800,152533,4141,109885,4054,35176,2439,7472,1093,798,373,179144,4080,33329,2021,6138,849,8124,938,19067,1550,35849,2050,21532,1557,10292,1028,4025,692,28780,1947,25362,1833,2916,668,502,217,33566,1983,32709,1975,674,248,183,123,46307,2544,46069,2537,238,143,0,155,1313,433,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,407138,10472,26383,2549,89,140,67,98,26227,2541,45385,3887,901,533,2507,555,41977,3731,58867,4954,3546,895,11660,1946,43661,4302,86326,5789,17546,2634,34087,3810,34693,3034,186831,7943,98143,4900,62472,5574,26216,3317,3346,1279,145853,5869,26364,2944,3632,973,6552,1683,16180,1943,30882,2902,18403,2071,8692,1560,3787,971,22236,2800,19769,2595,2196,701,271,217,25743,2527,23932,2450,1411,963,400,377,38099,3530,37876,3540,143,169,80,132,2529,1015,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,259962,6138,10252,1560,0,184,0,184,10252,1560,17286,2091,397,268,798,383,16091,1976,23048,2221,932,441,3554,812,18562,2009,51769,3227,6002,1000,14977,1610,30790,2515,156859,5353,67505,3491,61587,4004,27767,2355,748,363,109108,4359,15909,1729,1055,460,1506,376,13348,1661,22006,1966,4440,1019,7475,1303,10091,1505,17485,1986,8751,1237,6831,1226,1903,607,18854,1643,14770,1555,3911,821,173,111,34227,2607,33495,2595,675,327,57,76,627,254,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,52224,3533,0,198,5,9,52219,3535,84242,4603,307,189,2233,749,81702,4608,115370,4899,2026,675,8879,1543,104465,4414,226932,6379,11159,1541,44403,2943,171370,5250,963240,11116,338459,7480,353118,7714,271663,7828,5674,1281,612798,10373,81862,4382,2449,828,3693,998,75720,4195,99603,3891,9028,1480,21597,1957,68978,3187,81555,3659,21892,2042,34225,2238,25438,2057,105662,4732,61131,3477,35176,2612,9355,1485,236849,7084,221992,6799,12278,1350,2579,765,7267,1329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,27291,2559,24,38,365,206,26902,2541,38931,3502,1539,471,7254,1422,30138,3166,43458,3715,5538,1112,14708,2023,23212,2467,65570,4215,22330,2619,26659,2618,16581,1943,132217,5363,91635,4351,31947,3045,8635,1335,3035,1014,212502,5774,54640,3235,18778,2134,14242,1896,21620,2092,47530,3277,36154,2597,8270,1422,3106,984,30490,2340,29278,2248,950,450,262,262,34340,2554,34206,2584,46,74,88,104,42439,3263,42439,3263,0,198,0,198,3063,659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,107576,4532,523,508,786,346,106267,4444,181617,6454,3877,985,16942,1905,160798,6102,231584,6731,18242,1705,52337,3237,161005,5099,448539,9700,90860,4655,126746,5077,230933,7252,1484419,17287,676521,12438,454298,9260,353600,7761,11176,1738,1386776,12786,201871,6535,20060,2197,25288,2017,156523,5659,243298,5631,81230,3953,65561,2871,96507,3613,187793,5247,105703,4032,47916,2730,34174,2703,248064,7113,188922,6219,41484,2757,17658,1947,492327,8564,461371,8798,24869,2235,6087,1050,13423,1647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,126036,6640,431,300,1402,528,124203,6496,201487,7595,7531,1857,30616,2516,163340,6631,238744,8815,28442,2846,82362,5047,127940,7042,364637,12016,114234,6291,157031,7577,93372,5667,705551,14384,480579,11995,178441,8637,46531,3720,10739,2254,802708,14103,192655,7214,43245,3334,54366,3859,95044,4676,178519,6800,125658,5702,38332,3101,14529,2075,122421,5971,111871,6052,7781,1379,2769,832,131377,5229,128583,5236,2231,723,563,315,164145,5976,162976,5958,821,332,348,304,13591,2045,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,3367,684,0,143,87,63,3280,679,7717,1066,589,240,1866,472,5262,991,12528,1556,2379,494,5067,1138,5082,1110,24099,2364,9828,1215,9581,1443,4690,1163,54710,2611,42269,2413,11205,1721,1236,519,168,145,83665,2921,14322,1582,2675,495,3429,608,8218,1259,13749,1283,8996,1091,3619,565,1134,465,12935,1442,11757,1338,1000,389,178,240,15870,1198,15658,1216,191,118,21,36,25830,1385,25795,1386,0,143,35,53,959,574,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,127973,5208,305,180,2160,517,125508,5081,232993,6799,9972,1166,38134,3158,184887,6457,282032,6632,35393,2743,101483,4341,145156,5558,483712,8634,155251,5452,211323,6819,117138,5210,906017,10173,616782,9855,234202,5425,55033,3426,8652,1368,998334,10894,198753,6072,35131,2497,50059,2844,113563,4447,226471,6491,135138,5019,67078,3565,24255,2171,164906,5180,145829,4533,16411,1783,2666,719,178826,5683,174205,5535,3482,839,1139,484,219515,5491,218798,5465,652,361,65,80,9863,1505,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,41532,3072,102,98,694,275,40736,3083,68381,3112,2841,668,16487,1814,49053,2692,84787,4454,13445,1405,35761,3125,35581,2839,133439,5012,53335,2411,54823,2899,25281,2521,239016,5652,179960,5427,49119,3130,9937,1516,2677,798,397166,6322,90433,3841,24157,1750,25464,1940,40812,2564,86974,3525,64970,2972,16651,1684,5353,935,64150,3087,59407,2888,3961,802,782,338,65514,3176,64238,3064,1076,410,200,134,84966,3797,84598,3795,368,291,0,163,5129,968,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,39242,2945,48,83,145,148,39049,2959,63449,3781,2160,623,6322,1130,54967,3425,81366,4264,6090,1188,17417,1991,57859,4036,149239,5596,24594,2668,58315,3583,66330,3916,297127,7172,151214,4789,104598,5085,41315,3157,3125,1131,288464,7559,56375,4016,8318,1247,11619,1407,36438,3299,62691,3795,35308,2715,19327,1857,8056,1336,49583,3280,41323,3155,6721,1476,1539,655,50610,3483,49030,3286,1408,594,172,174,65407,3397,65090,3457,317,255,0,203,3798,866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,117684,4855,245,212,1485,452,115954,4825,204863,6476,6143,934,28109,2254,170611,5920,264117,7615,29487,1935,78257,3583,156373,6335,482699,9768,133176,4590,190049,6072,159474,6352,1064635,13384,635784,11985,319941,6991,108910,5276,8719,1354,1288306,11488,248514,5965,31102,2071,53091,2264,164321,5501,274517,5819,133615,3710,92448,3543,48454,2968,206471,6447,166911,5668,32256,2787,7304,1162,230485,6302,218022,5983,11037,1543,1426,477,315605,5499,312395,5551,2617,597,593,369,12714,1649,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,9266,1241,0,207,0,207,9266,1241,12163,1738,65,106,359,227,11739,1738,18490,2026,546,342,2785,855,15159,1963,34990,3142,3331,1000,11109,1728,20550,2100,101962,4851,44473,3076,41245,2820,16244,1899,827,349,72056,3128,12012,1617,581,322,1208,375,10223,1484,14767,1574,2764,686,5827,1000,6176,1180,10761,1500,6057,1066,3285,831,1419,531,11947,1426,10496,1302,1029,557,422,266,21685,1983,20958,2012,690,447,37,60,884,405,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,69519,4884,135,134,1766,777,67618,4770,94458,5265,3815,1121,17092,2181,73551,4624,110762,5855,16793,2436,41327,3666,52642,3926,172945,5825,62642,4111,68838,4948,41465,4071,308561,9687,212961,7315,71971,4903,23629,2668,3253,1068,463976,8631,116226,5226,30388,3059,29838,2738,56000,3767,100826,4637,76388,4423,18197,2003,6241,1290,72642,4205,68296,3933,3409,848,937,429,78336,4326,76885,4189,1200,657,251,191,87669,4669,87007,4657,539,393,123,150,8277,1790,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,130058,3941,5584,1091,12,20,101,102,5471,1098,13321,1713,1113,410,2721,629,9487,1552,19203,2149,2922,720,8259,1140,8022,1417,33391,2435,11206,1478,15370,1965,6815,1371,57846,2723,40581,2788,14717,1835,2548,806,713,663,91324,3514,17340,1764,3625,765,4041,869,9674,1250,18514,1711,12027,1327,4938,936,1549,461,13454,1377,12539,1334,755,255,160,122,18296,1852,18064,1776,226,206,6,12,23018,2057,22986,2064,32,38,0,155,702,343,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,85497,4773,341,285,1766,603,83390,4726,134742,5318,4969,1159,24701,2210,105072,4743,151196,6398,19805,2359,58463,3921,72928,4319,231473,7241,78799,4330,103245,5475,49429,4349,419869,9526,287013,9317,109584,5400,23272,2738,5367,1189,631932,10653,150223,5484,40220,2505,39703,3078,70300,4315,138915,4584,104106,4239,27138,2206,7671,1386,100867,5633,95207,5282,4480,1045,1180,554,104047,4896,102127,4867,1656,676,264,197,130215,6571,129587,6505,554,347,74,123,7665,1306,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,204844,7951,776,497,3257,1084,200811,8029,341072,11803,9255,1685,40775,3383,291042,11191,406646,11615,34873,3183,130900,7047,240873,9799,691591,15659,175608,7732,303759,12060,212224,8605,1758980,19316,1132136,17988,495030,11564,131814,7126,21890,3346,2143277,21112,424438,9775,93028,4641,97043,4482,234367,7716,412208,9293,246890,7671,111543,5533,53775,4583,312758,8758,265313,8481,37726,3355,9719,1447,375416,10486,356697,10034,14783,2114,3936,1049,588533,13190,580510,13165,6536,1209,1487,577,29924,3617,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,18559,1989,66,111,381,248,18112,2014,39880,3442,1459,523,3582,946,34839,3267,59937,3891,4689,1082,13997,1514,41251,3547,116018,5538,20403,2214,53925,3566,41690,3692,212296,5371,123248,4433,71869,4221,17179,2001,1471,626,165338,4687,24556,2291,5433,819,6457,1139,12666,1805,30108,2266,22806,1920,5837,1165,1465,416,24684,2019,22564,1952,1880,708,240,175,32691,2369,32297,2320,310,220,84,99,52279,2804,52206,2789,73,87,0,192,1020,350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,5505,745,0,145,115,121,5390,729,13766,1541,92,66,1031,434,12643,1493,15308,1362,1226,463,4004,613,10078,1260,26895,1878,4556,761,11236,1206,11103,1422,60658,2292,32060,1678,22566,2009,6032,1115,325,211,60995,2511,11037,1246,592,225,1072,253,9373,1168,11631,1212,2960,637,4874,796,3797,750,10259,1177,6791,933,2810,551,658,252,12238,1445,10851,1357,1085,355,302,185,15402,1461,14991,1472,358,183,53,74,428,228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,64798,3416,40,73,742,338,64016,3431,112194,4972,3744,882,13697,1856,94753,4385,142183,6464,13080,1742,36536,2793,92567,5235,263540,7589,53774,3886,98955,4917,110811,6311,851310,13106,446172,10867,288878,7605,116260,5320,4074,984,575496,9834,105883,4758,22303,2205,28393,2366,55187,3249,110098,4495,70927,3311,25279,2542,13892,1869,82922,3641,73172,3427,8081,1155,1669,712,99898,4690,95122,4813,4188,885,588,406,170131,5618,169187,5583,787,475,157,138,6564,1365,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,52092,3743,294,327,847,434,50951,3688,94056,4079,2326,666,6500,1213,85230,3961,126148,5895,7461,1258,23734,2390,94953,5419,247929,8427,33022,2917,85268,5227,129639,5357,659969,10382,310978,8567,245010,6455,103981,5119,5349,1375,468169,8039,74127,3464,15652,1969,14233,1626,44242,3346,89453,4101,47843,3088,25794,2108,15816,1867,75853,3779,59380,3306,12975,1575,3498,995,88234,4183,82576,4046,4314,830,1344,544,135930,4585,134685,4651,920,422,325,296,4572,959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,24810,1999,142,135,1381,473,23287,1902,37058,2736,3718,834,10407,1513,22933,2387,39748,2651,11642,1563,15196,1600,12910,1617,56485,4167,31622,3016,17254,2201,7609,1501,101766,3947,84150,3886,14763,1808,2853,649,2437,871,269088,5106,68811,3312,27910,2356,17829,1970,23072,1578,65438,3506,56029,3305,7920,1271,1489,522,43000,2877,41956,2849,936,421,108,105,45021,3317,44677,3375,344,288,0,184,43386,2350,43386,2350,0,184,0,184,3432,899,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,52921,2447,55,78,560,229,52306,2405,98099,3868,2095,635,10856,1110,85148,3568,136866,3996,10020,1302,42420,2410,84426,3445,251835,6884,57819,2822,113911,4519,80105,4066,488836,6765,288127,6179,159247,5613,41462,2488,3722,930,511629,6661,85990,4297,7129,938,16475,1595,62386,3389,105267,3766,42322,2140,42594,2535,20351,1947,86412,3296,69529,3000,14068,1771,2815,576,98212,2947,93986,2934,3609,589,617,285,130876,4444,130043,4378,731,367,102,143,4872,883,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,4000,909,0,189,67,111,3933,899,10162,1367,486,404,1559,465,8117,1315,10660,1500,1185,443,3568,786,5907,1328,21965,2143,6647,1112,9046,1702,6272,1145,49881,3024,34923,2869,13215,1705,1743,636,183,210,60372,2344,8987,1068,1565,420,2834,734,4588,870,12135,1421,8001,1040,3108,728,1026,597,10286,1405,9907,1406,379,334,0,189,11943,1428,11608,1439,335,235,0,189,16609,1534,16609,1534,0,189,0,189,412,297,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,80045,4062,1169,520,4929,1290,73947,3855,79383,4706,4406,850,21952,2305,53025,4004,61993,3756,14110,2249,26206,2530,21677,1870,62773,3881,25118,2212,24722,2507,12933,2020,53648,3875,33118,2824,14823,2067,5707,1168,5265,963,533634,8759,275561,6436,166467,5467,46799,2880,62295,3478,113724,4405,108248,4498,3725,911,1751,617,55928,3628,54676,3576,989,494,263,247,39612,3438,39017,3397,595,462,0,210,24352,2278,24293,2273,59,96,0,210,24457,2546,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
