GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001EA,B14004_001MA,B14004_002EA,B14004_002MA,B14004_003EA,B14004_003MA,B14004_004EA,B14004_004MA,B14004_005MA,B14004_005EA,B14004_006MA,B14004_006EA,B14004_007EA,B14004_007MA,B14004_008EA,B14004_008MA,B14004_009EA,B14004_009MA,B14004_010MA,B14004_010EA,B14004_011MA,B14004_011EA,B14004_012EA,B14004_012MA,B14004_013EA,B14004_013MA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032MA,B14004_032EA,B14004_033EA,B14004_033MA,state
0400000US39,9326330,2868,4505750,3595,291160,9336,1055,464,173163,6029,68530,4105,48412,3721,90866,5026,371,278,49776,3710,22978,2600,17741,2264,4123724,10779,240887,1999,336121,6364,616598,5577,2930118,4973,4820580,3454,387139,9489,1578,574,198695,6180,96961,4487,89905,4725,127125,5344,798,336,63692,4076,30146,2998,32489,2804,4306316,10305,229062,2254,281896,6227,586695,5349,3208663,6481,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3007125,2477,1476110,2495,90746,4338,179,171,54638,2989,21711,2572,14218,1750,21934,2805,53,81,11122,1914,6067,1526,4692,1128,1363430,5236,77814,1848,134185,3341,233119,3734,918312,2923,1531015,2529,118629,4780,722,391,62757,3565,31968,2595,23182,2333,23946,2773,33,57,10217,1777,7509,1464,6187,1145,1388440,5973,72449,1978,113760,3932,212080,3699,990151,3404,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3154977,2389,1546819,2717,111068,4563,1163,720,58142,3648,30822,3006,20941,2362,23058,2329,0,203,10857,1867,6866,1442,5335,1198,1412693,4757,73286,1461,116950,3791,230234,4154,992223,3403,1608158,2256,130978,5877,883,375,65133,3607,35901,3617,29061,2722,34569,3248,28,60,15439,1910,9035,1727,10067,1762,1442611,6680,69778,1598,98564,3481,218106,3937,1056163,4326,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10488199,2574,5063080,3607,236885,7448,1037,397,160217,6276,45969,3473,29662,2617,170062,6585,459,273,111777,5113,32644,2756,25182,2686,4656133,8832,260599,2074,371447,7310,690285,5033,3333802,4388,5425119,3135,318382,7945,1630,611,189939,6391,66806,4233,60007,3692,216106,6514,829,423,128321,4352,43056,3230,43900,3440,4890631,9234,241673,1963,306036,7407,657508,6242,3685414,5506,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872663,811,416897,1100,23113,2432,208,177,15726,2050,3851,1030,3328,883,21863,2663,209,179,15740,1938,3960,1553,1954,669,371921,3628,20141,636,28790,2622,56972,1668,266018,1458,455766,868,32607,2722,472,356,19759,2060,6409,1376,5967,1193,22167,2267,326,209,15045,1688,4031,960,2765,819,400992,2972,19079,713,24902,2290,54090,1646,302921,1932,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3776148,3735,1818218,3612,103377,5988,1050,551,64833,4332,21820,2970,15674,2429,30673,3351,210,302,15343,2060,6355,1943,8765,1966,1684168,7977,93164,2434,169313,5719,262447,5759,1159244,4752,1957930,3086,149348,6096,807,608,81045,3924,37201,3847,30295,2720,46056,4305,245,393,25023,2898,9347,2491,11441,2234,1762526,7598,83455,2620,131128,4886,253702,5920,1294241,5142,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,655380,1117,324608,1987,23921,2360,0,155,16558,1775,4625,1161,2738,746,3845,987,0,155,1568,585,1225,639,1052,514,296842,2823,16065,825,25619,1865,47039,1748,208119,1527,330772,1821,26952,2112,101,128,16689,1407,5342,1229,4820,934,6110,991,0,155,3882,932,895,402,1333,480,297710,2749,16981,825,20329,1760,45286,1563,215114,1509,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5168315,3916,2490152,5003,130465,6241,475,379,79760,4832,29713,3483,20517,2300,44969,3678,101,136,25380,2508,10152,1793,9336,2003,2314718,8670,130848,2848,207086,5752,369698,5031,1607086,5789,2678163,4528,178900,7477,460,323,103064,5450,41586,3494,33790,3147,61804,4008,46,80,32296,3249,15509,2244,13953,1673,2437459,8360,123486,2725,170921,5514,365305,5193,1777747,4912,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19838518,5831,9761236,6595,664427,16163,3487,1107,404614,12300,164063,8660,92263,5849,137946,8514,582,427,63805,5511,38517,3454,35042,3318,8958863,18494,574487,4354,895663,13534,1649780,10878,5838933,9109,10077282,6628,850269,15455,6131,1490,465107,11333,221204,7631,157827,6905,176008,8114,830,413,82570,5462,45735,3997,46873,3467,9051005,17209,536002,4423,730849,12184,1552100,10737,6232054,9764,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2065211,2224,1031388,2278,100127,5181,613,332,51483,3490,35523,3048,12508,1794,32583,3175,270,216,16754,1701,9893,1623,5666,1572,898678,5354,66178,1444,97132,3732,178631,3783,556737,3187,1033823,2404,91907,5167,838,468,51824,3670,21150,2517,18095,2607,34416,2986,101,146,21990,2357,7301,1629,5024,1172,907500,5743,61068,1562,88292,3750,189380,3538,568760,2969,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,524589,924,256055,850,13666,1613,0,145,9806,1353,2214,739,1646,510,8471,1264,90,117,5954,980,1387,574,1040,415,233918,1851,11944,383,17956,1343,31386,1040,172632,1074,268534,970,20772,2023,302,273,12798,1322,4143,1162,3529,736,10440,1274,2,5,6273,846,2022,739,2143,578,237322,2280,11741,517,13071,1228,29212,1221,183298,1220,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6556778,4112,3191036,5421,227675,8359,869,372,132046,5313,55653,4861,39107,3509,71769,5304,549,484,31770,3045,21811,3273,17639,2097,2891592,10870,163158,3715,257582,5579,478108,7234,1992744,5635,3365742,4420,275906,8412,1318,597,156198,5338,63452,5099,54938,3932,98129,5089,713,451,43093,3904,26092,2980,28231,2749,2991707,10059,146660,2783,203978,5428,457780,6469,2183289,6775,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5516743,2703,2735194,3518,174158,7609,1342,637,95319,4878,44765,4428,32732,2836,38173,3776,60,99,17809,2725,10033,1729,10271,1625,2522863,8205,134959,2112,230732,5179,439638,6025,1717534,4564,2781549,3262,208794,7564,1441,710,111042,4244,48513,4144,47798,4033,52435,4974,136,211,24003,3721,14703,2271,13593,1920,2520320,9153,129009,2408,187465,5474,402020,5003,1801826,5306,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1536058,2247,749911,2912,41650,2996,249,199,26193,2361,8979,1398,6229,1476,10988,1809,25,43,5956,1356,2251,684,2756,1081,697273,4206,34508,1084,57547,2782,98198,2613,507020,3073,786147,2484,52898,3058,86,130,31339,2358,13017,1879,8456,1524,10232,1438,0,184,5646,994,1767,651,2819,867,723017,4029,32657,1348,47654,2624,93693,2275,549013,2552,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4618557,2447,2276263,3070,148882,5502,266,204,92631,4176,32633,3247,23352,2429,37049,2866,58,96,17902,2185,10122,1347,8967,1477,2090332,7138,118742,1599,173809,4761,329785,4058,1467996,4114,2342294,2533,191517,5797,1034,536,109993,4349,42907,2945,37583,2894,57454,3714,96,87,28224,2680,13069,1604,16065,1920,2093323,6327,110994,1259,133435,4419,302698,4146,1546196,4146,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,454581,1245,230621,1802,14222,1476,0,189,9210,1242,3157,742,1855,682,2056,947,0,189,783,460,499,447,774,508,214343,2192,10534,1074,21263,1549,37757,1292,144789,1753,223960,1462,19526,1756,142,152,10710,1122,3966,1000,4708,948,3005,896,67,144,690,431,1145,589,1103,410,201429,2572,10771,705,14803,1199,32794,1539,143061,1875,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2996646,1100,1408693,2235,40471,2902,386,290,30698,2804,6511,1385,2876,674,74904,4811,1566,515,46688,3424,17595,2350,9055,1825,1293318,5752,81416,2274,117542,3805,203024,3301,891336,2120,1587953,2304,63063,3891,1843,627,45986,2994,8755,1419,6479,1278,98656,4479,2215,715,57772,3731,22918,2211,15751,2165,1426234,5916,79025,2310,87994,3507,212814,2891,1046401,3296,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
