GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003MA,B24011_003EA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006EA,B24011_006MA,B24011_007EA,B24011_007MA,B24011_008MA,B24011_008EA,B24011_009MA,B24011_009EA,B24011_010MA,B24011_010EA,B24011_011EA,B24011_011MA,B24011_012EA,B24011_012MA,B24011_013MA,B24011_013EA,B24011_014MA,B24011_014EA,B24011_015EA,B24011_015MA,B24011_016MA,B24011_016EA,B24011_017EA,B24011_017MA,B24011_018MA,B24011_018EA,B24011_019MA,B24011_019EA,B24011_020MA,B24011_020EA,B24011_021MA,B24011_021EA,B24011_022EA,B24011_022MA,B24011_023MA,B24011_023EA,B24011_024MA,B24011_024EA,B24011_025MA,B24011_025EA,B24011_026EA,B24011_026MA,B24011_027EA,B24011_027MA,B24011_028MA,B24011_028EA,B24011_029MA,B24011_029EA,B24011_030MA,B24011_030EA,B24011_031MA,B24011_031EA,B24011_032EA,B24011_032MA,B24011_033EA,B24011_033MA,B24011_034MA,B24011_034EA,B24011_035MA,B24011_035EA,B24011_036MA,B24011_036EA,state
0400000US13,30843,225,50995,395,59000,1905,61621,812,52265,1198,64177,2497,68230,4368,65531,2956,50443,4067,39808,1312,35642,1506,70989,5655,38870,1922,34705,5299,47726,2166,60090,1844,32562,2068,16598,389,22325,969,34824,1364,29734,2366,38354,1998,12298,484,16436,678,13556,1000,26195,409,24326,1046,26973,463,28450,1360,17787,2663,24296,1316,37393,2253,26314,564,26744,695,30481,999,21487,709,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,33620,1039,49438,1161,50401,1039,50752,1164,49441,3496,60839,1079,60308,4345,65952,7519,51130,3787,40886,1370,41660,3750,58556,6847,40619,1974,25949,6437,59906,2653,70516,9687,37636,6495,23173,1091,29126,2802,40194,5595,27091,5676,56634,3413,19245,1587,23711,1363,18278,3642,29042,1182,25579,1092,30984,596,40785,1440,27995,2709,41579,1487,44883,4853,31284,2061,30695,3079,37175,3768,23683,4178,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26717,569,40779,1450,45477,2364,46566,2286,41973,4588,50868,4626,45419,6948,60247,8535,46019,9945,30913,1471,32048,6177,49980,22449,30099,4430,27271,5544,46973,3594,56964,6681,25990,3851,12954,1182,17969,3091,34712,2661,29977,4841,38304,4204,10333,943,12341,1909,10622,1079,23208,734,23310,1526,23148,783,29737,1903,20431,2109,31137,1488,36009,1503,27033,1312,27233,1796,32125,3546,20698,2293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,34013,371,54197,746,63163,1376,67143,1155,57470,1824,67728,1409,70553,964,68598,2576,52079,2713,40672,578,37881,2200,79395,6188,37261,1085,35205,2507,51145,746,60273,1241,33639,2383,17499,340,20936,697,50386,2185,30959,1394,64003,1617,12885,649,19039,763,14366,902,28492,610,27833,1332,28741,580,37885,1222,19743,2159,36663,859,41419,764,29264,615,30556,380,33180,1911,21475,765,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31146,191,46807,475,52843,1318,55956,1352,49378,2370,59991,1990,58449,2865,62244,2383,51270,5606,35797,940,34967,1811,53885,5528,35617,1166,29426,4434,46014,860,53337,2512,33983,1468,15288,370,20190,875,37222,2717,27919,3321,44143,2968,10492,292,17934,1211,13581,1879,26183,390,25186,1158,26624,401,36142,622,24208,2476,33681,1925,40508,692,30961,382,31976,443,33537,1749,25414,1157,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31094,245,45336,611,50543,622,51386,654,46889,1540,56077,1890,57260,2871,61635,1995,41415,7386,35537,1140,32116,1652,76217,9723,35426,1533,30574,3220,43855,1817,50458,1306,30205,1408,14786,730,20720,785,40346,4751,21333,4672,51934,1873,9974,660,17097,1225,13825,1447,26801,517,26459,1262,26909,538,35099,743,24739,2146,34072,1919,39740,1932,31299,453,32738,1041,33902,2943,25506,715,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30863,288,45574,641,51238,1061,53878,3374,47299,2652,60277,2694,60290,5595,64625,3094,48346,5007,35558,1214,35355,2195,62097,13658,34194,2159,25874,4108,45370,1146,51393,1603,31158,1272,15326,488,18695,1876,37360,3885,30421,4633,43290,5192,10357,535,17223,1005,13065,1280,25994,698,23955,2070,26639,643,32865,1288,22405,3890,32216,1217,36458,1097,29454,946,30976,636,29492,2245,24944,2272,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,29140,506,44595,1095,50491,1200,54076,3254,42597,3388,57059,3625,52499,3729,65050,3850,47977,5120,35484,1155,32883,1781,48921,7759,36660,1688,28767,2525,44759,2303,52709,2063,30089,2008,14677,707,20985,900,30932,2351,25764,2392,35344,3898,11164,424,16308,1060,11922,750,24833,599,22023,1074,25753,505,31946,743,12946,3257,31549,1102,36531,1589,28234,932,30402,727,30218,1647,22545,1217,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30576,270,45900,642,50824,1059,52598,2366,46028,1268,60001,4677,51739,6574,66645,3872,47282,6102,38217,1818,37065,2896,58293,7859,37454,1643,30238,6358,49163,2537,60628,1452,33093,2166,15532,431,18305,1086,34304,2659,26584,1845,41710,2742,11882,410,14501,1126,13617,1097,24880,609,22561,1263,25701,479,35324,838,22025,4614,33458,2603,41051,2238,32185,946,37355,2588,32721,2760,21781,1237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30297,528,45704,902,50549,2089,52049,2582,46333,4021,54319,4699,53287,7897,61323,3864,45065,6066,35395,1640,35418,1823,50212,6560,36584,1965,22401,2517,52918,3161,61289,1502,35356,4335,16629,706,20536,1593,39553,4221,28107,6616,44091,5534,11436,612,17593,1743,15359,1489,25624,657,21942,1525,27200,773,31352,845,25530,3135,30553,1112,36077,1711,29485,1538,32252,1914,27199,1418,22400,2669,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42088,269,65450,748,71658,1016,76321,1446,63263,3132,81755,1113,86399,1753,77995,2599,72445,3945,49882,1402,42481,1855,91399,4845,46668,1169,48923,3364,60995,1127,71450,1528,38074,4101,21056,390,25290,986,51992,2195,40787,2662,63431,3264,13589,1015,20835,788,16091,1046,33320,747,28077,2073,35999,652,40080,1620,18307,19940,36201,993,45338,2084,31055,743,34852,2636,31454,1329,23261,3069,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,40269,243,60590,327,69867,2164,74258,2271,61166,733,75358,1418,82137,1723,75258,2900,56342,3664,43117,1444,39952,2607,76084,1963,41897,1079,36783,2495,61129,744,70753,1164,38698,3545,20089,402,25643,797,53760,5794,30495,4491,72684,4449,14235,1078,21329,805,15812,972,31566,410,31204,1046,31698,395,41511,652,20153,3756,40619,777,46143,1747,30303,612,33272,1252,30587,1055,19791,2350,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30555,173,51308,271,55368,1022,60098,1139,50431,818,66268,1015,62354,1440,72145,1187,50321,3255,37135,894,36955,1186,60918,3723,37267,1460,29553,3021,50689,661,60552,753,32235,1228,14044,369,20450,500,45336,3090,26045,2357,56859,1454,10255,286,14992,838,12251,424,24972,417,21823,625,26358,397,34774,1067,15232,1774,32179,770,41044,567,28845,677,31260,416,29135,1735,20859,888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35075,252,51904,282,58484,1434,61614,775,53468,2005,63977,2064,68931,3744,64767,2845,52184,2119,37782,1071,37479,1272,67059,6452,35918,1106,33273,3156,51780,809,63093,2196,36165,1118,15828,370,20917,805,43395,3388,26730,3444,57172,4074,11259,405,17452,1146,14878,984,30079,432,29218,1696,30260,363,37054,641,21472,1651,36619,942,41865,842,31123,406,32298,524,32206,1146,24389,1732,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27597,569,41398,687,46425,1949,49770,2231,40025,2144,54008,3087,63612,9785,56845,7993,38565,7193,34834,1293,31934,2119,62518,5250,34298,1871,30296,4399,45614,2423,52816,2406,32740,2260,16122,584,19541,1107,27444,2991,26052,5437,28965,5664,11452,633,15567,1100,15976,1744,22622,833,20037,1680,24168,917,31436,1216,18217,3334,31090,1292,36213,1897,26077,949,27097,1077,30382,2078,20194,1796,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30410,248,45586,535,50906,682,52044,993,48567,1501,62178,1476,63895,3328,68503,4740,43500,3104,35163,739,32671,1135,60485,5702,34472,1184,32508,2801,45529,891,51865,683,31917,1129,15397,335,19577,820,32561,1427,28083,2585,36533,3783,11004,325,16900,737,12386,655,25876,461,24551,1031,26436,464,34605,1390,22085,2333,32680,1878,38349,2144,28899,690,30552,878,31207,1092,22460,1414,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,26519,587,39899,1446,40606,1792,40601,2376,40613,3336,47953,3296,42088,6099,57425,4755,46948,7852,32683,2770,30315,4982,41630,9536,35209,3416,26270,4081,45040,3856,52182,3729,31747,3145,13483,1153,17195,2664,37730,2580,28816,6801,40327,3660,10272,968,15709,1455,13337,2518,23686,1136,26517,2424,22105,924,31978,1722,19910,2620,34226,3593,36119,1640,26004,2679,23531,4777,35227,6269,14198,5323,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30732,273,44108,1280,50186,1113,51062,861,46860,2498,52061,2065,52980,4200,59167,6949,41147,4955,33861,2201,31019,1207,60673,13432,35459,1974,23391,4140,45379,1953,52130,1702,31154,1477,14596,674,19311,1965,40898,1713,31562,2739,45218,5144,10503,698,18559,2655,12816,1291,26887,582,27001,1591,26839,619,32761,1401,21702,2149,31798,960,39347,2186,28335,1318,29506,1210,33987,2164,21205,1346,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30986,485,50999,1004,51559,1355,57040,4738,43080,2424,58677,4729,57570,7250,60341,7181,58208,7106,42155,1780,41788,2963,71799,19636,41110,2373,35340,10884,65600,5768,75094,6392,41060,1600,24174,772,24231,2321,41845,5206,34775,4939,71174,4866,21763,824,21948,1179,27970,2701,26779,974,22702,2260,29150,1695,37301,3851,21182,4946,39437,5992,39105,4507,25213,919,24008,1836,30403,1925,19904,2308,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36620,594,55473,1506,65002,4016,67869,5413,57777,4441,75333,3163,80739,5722,75464,6131,51122,3212,39227,2937,38070,5622,62400,10816,38496,3098,32355,7226,53337,3069,61770,2289,35167,3715,19655,1164,26165,1542,59944,5696,50836,9251,64700,3346,12876,2047,20797,2108,16384,1641,30771,693,31204,1080,30476,1021,37459,2516,35510,10878,35859,1181,41741,1332,31919,1454,35024,1430,29654,3649,23053,3004,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41653,235,66209,486,76484,824,82351,1882,68317,2639,81212,934,84241,3255,81224,1452,69485,5666,50422,538,46770,2348,82186,8993,49251,1651,41836,2631,64424,2276,74184,2878,42456,2033,20960,429,25042,1071,60402,4397,30362,2618,86833,3428,15613,538,21735,818,17053,847,33291,1010,32466,1847,33569,1016,42484,1647,23534,11215,40329,1669,50014,3244,29888,819,31386,683,32983,1537,21524,900,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28278,783,46738,1142,51911,1840,58352,5687,43446,4309,63244,3426,60061,5848,66056,7646,61532,5526,34854,1676,34511,2372,51269,12343,34522,2508,27424,4896,51408,1597,57340,6850,36112,6198,14797,741,17311,2245,36344,4494,26960,4994,43487,5789,11472,561,14589,1886,14311,1540,23786,904,21150,2164,24945,871,29903,1467,17100,3634,29455,1559,35579,2918,26791,1536,27315,2221,29802,3044,20316,2346,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
